time,value
1574267075398,5332656.0
1574267075398,5302977.0
1574267075440,5291906.0
1574267075514,5283006.0
1574267075534,5274189.0
1574267075584,5266714.0
1574267075631,5260054.0
1574267075681,5246023.0
1574267075729,5238560.0
1574267075775,5233901.0
1574267075825,5236864.0
1574267075877,5235779.0
1574267075923,5239554.0
1574267075970,5241148.0
1574267076021,5245094.0
1574267076068,5255803.0
1574267076117,5261240.0
1574267076165,5251132.0
1574267076218,5249381.0
1574267076261,5261830.0
1574267076310,5273589.0
1574267076361,5243806.0
1574267076408,5211343.0
1574267076457,5198216.0
1574267076505,5203122.0
1574267076553,5200930.0
1574267076603,5205282.0
1574267076650,5196202.0
1574267076700,5192053.0
1574267076748,5187328.0
1574267076796,5196034.0
1574267076845,5203553.0
1574267076893,5221111.0
1574267076943,5233844.0
1574267076990,5260133.0
1574267077042,5278258.0
1574267077088,5282724.0
1574267077137,5295750.0
1574267077185,5294835.0
1574267077233,5236286.0
1574267077282,5187179.0
1574267077329,5164588.0
1574267077380,5147956.0
1574267077426,5149980.0
1574267077480,5168863.0
1574267077524,5188492.0
1574267077573,5184128.0
1574267077622,5180938.0
1574267077669,5174166.0
1574267077721,5127919.0
1574267077766,5143761.0
1574267077815,5163095.0
1574267077863,5199605.0
1574267077916,5207578.0
1574267077962,5218094.0
1574267078009,5224131.0
1574267078058,5220898.0
1574267078105,5178089.0
1574267078155,5139419.0
1574267078201,5121145.0
1574267078252,5107204.0
1574267078300,5098621.0
