"1573037617833","(-0.101953655, 0.04681196, -0.9936233)"
"1573037617845","(-0.091061644, 0.047672328, -0.99469674)"
"1573037617920","(-0.079813406, 0.04814924, -0.99564564)"
"1573037617925","(0.069511205, -0.053561497, 0.99614096)"
"1573037617960","(0.05671843, -0.056246597, 0.9968032)"
"1573037617961","(-0.037471116, 0.058405407, -0.99758315)"
"1573037617974","(-0.015807666, 0.06428633, -0.9978062)"
"1573037617974","(0.0028682102, -0.06368281, 0.9979593)"
"1573037617982","(-0.004263362, -0.056139182, 0.9983892)"
"1573037618060","(-0.01092947, -0.04844397, 0.99873734)"
"1573037618066","(-0.018272677, -0.039839726, 0.99903125)"
"1573037618113","(0.028914904, 0.029645074, -0.9991369)"
"1573037618115","(0.038834788, 0.021022353, -0.9989093)"
"1573037618127","(0.04366137, 0.01643918, -0.99844)"
"1573037618127","(0.047179997, 0.020943852, -0.99760413)"
"1573037618128","(0.054100372, 0.026708603, -0.9962353)"
"1573037618136","(0.065510415, 0.025232563, -0.99425316)"
"1573037618184","(0.07923031, 0.022480767, -0.9913046)"
"1573037618204","(0.08931244, 0.028806208, -0.9874695)"
"1573037618205","(0.09335857, 0.04483316, -0.9831234)"
"1573037618214","(0.0936405, 0.06057584, -0.9784296)"
"1573037618233","(0.09215224, 0.070977345, -0.9735781)"
"1573037618257","(0.08880223, 0.077741005, -0.9685178)"
"1573037618273","(0.08154642, 0.08630262, -0.96329033)"
"1573037618301","(0.06964803, 0.09694026, -0.958123)"
"1573037618313","(0.05415367, 0.10631733, -0.95328563)"
"1573037618331","(0.037615236, 0.11200287, -0.9489212)"
"1573037618357","(0.019869357, 0.11487969, -0.9452171)"
"1573037618374","(-3.3432565E-4, 0.1139509, -0.94280326)"
"1573037618398","(-0.022887487, 0.10693875, -0.94141126)"
"1573037618414","(-0.047909036, 0.09850491, -0.9398992)"
"1573037618446","(-0.07496419, 0.09181797, -0.938361)"
"1573037618454","(-0.100979544, 0.082842626, -0.9373022)"
"1573037618474","(-0.12253317, 0.072718725, -0.9363326)"
"1573037618497","(-0.14325482, 0.06922024, -0.93472344)"
"1573037618514","(-0.16565123, 0.07662566, -0.9322566)"
"1573037618541","(-0.18644522, 0.09036357, -0.92965466)"
"1573037618555","(-0.20114377, 0.10509726, -0.927491)"
"1573037618574","(-0.20930025, 0.12034299, -0.92561126)"
"1573037618595","(-0.21349885, 0.13786554, -0.9235469)"
"1573037618615","(-0.2137969, 0.1565173, -0.9213643)"
"1573037618643","(-0.2091332, 0.17304096, -0.9198504)"
"1573037618656","(-0.20017731, 0.18965751, -0.9187305)"
