time,value
1574255617556,4515212.0
1574255617556,4526982.0
1574255617613,4557322.0
1574255617614,4573389.0
1574255617678,4559817.0
1574255617700,4531086.0
1574255617753,4539513.0
1574255617799,4549579.0
1574255617850,4577867.0
1574255617898,4590937.0
1574255617947,4603392.0
1574255617997,4619641.0
1574255618047,4603796.0
1574255618096,4585033.0
1574255618147,4588202.0
1574255618195,4609769.0
1574255618245,4632616.0
1574255618297,4651205.0
1574255618346,4665065.0
1574255618395,4667908.0
1574255618445,4635678.0
1574255618493,4610818.0
1574255618544,4615048.0
1574255618595,4641044.0
1574255618642,4663350.0
1574255618696,4676384.0
1574255618738,4681218.0
1574255618795,4677134.0
1574255618838,4661973.0
1574255618947,4652737.0
1574255618948,4652997.0
1574255619009,4663371.0
1574255619036,4675468.0
1574255619087,4681902.0
1574255619136,4682605.0
1574255619189,4657042.0
1574255619236,4607900.0
1574255619285,4592152.0
1574255619335,4605029.0
1574255619384,4617368.0
1574255619431,4632173.0
1574255619482,4638394.0
1574255619533,4653267.0
1574255619582,4636556.0
1574255619632,4594039.0
1574255619678,4582365.0
1574255619729,4591670.0
1574255619778,4611492.0
1574255619830,4628522.0
1574255619879,4636834.0
1574255619929,4644327.0
1574255619977,4630410.0
1574255620028,4594117.0
1574255620077,4590880.0
1574255620127,4608065.0
1574255620177,4616521.0
1574255620227,4631123.0
1574255620274,4633136.0
1574255620326,4635255.0
1574255620377,4606224.0
1574255620425,4551543.0
1574255620478,4539619.0
1574255620525,4553547.0
1574255620575,4573996.0
1574255620622,4577414.0
1574255620674,4585496.0
1574255620721,4594578.0
1574255620772,4561724.0
1574255620820,4506341.0
1574255620872,4496621.0
1574255620916,4509037.0
1574255620970,4525509.0
1574255621018,4537402.0
1574255621070,4544761.0
1574255621117,4551245.0
1574255621170,4526366.0
1574255621216,4472984.0
1574255621272,4464113.0
1574255621316,4478880.0
1574255621375,4502005.0
1574255621420,4516414.0
1574255621469,4531076.0
1574255621517,4540621.0
1574255621569,4541507.0
1574255621609,4501284.0
1574255621668,4491026.0
1574255621711,4509056.0
1574255621768,4536913.0
1574255621815,4553181.0
1574255621865,4571414.0
1574255621914,4579187.0
1574255621964,4591997.0
1574255622012,4570999.0
1574255622062,4561974.0
1574255622113,4573216.0
1574255622157,4597026.0
1574255622213,4617051.0
1574255622256,4621876.0
1574255622312,4637758.0
1574255622358,4649155.0
1574255622402,4608400.0
1574255622460,4574285.0
1574255622509,4570103.0
1574255622557,4587211.0
1574255622608,4609422.0
1574255622657,4619613.0
1574255622703,4631218.0
1574255622749,4643644.0
1574255622800,4630227.0
1574255622848,4594598.0
