time,value,value2,value3
1586170526482,5652033.0,7190644.0,0.0
1586170526485,5765488.0,7310098.0,0.0
1586170526518,5569303.0,7120239.0,0.0
1586170526538,5646672.0,7199711.0,0.0
1586170526577,5666954.0,7278017.0,0.0
1586170526630,5580097.0,7055881.0,0.0
1586170526678,5658877.0,7167771.0,0.0
1586170526730,5609424.0,7158628.0,0.0
1586170526778,5633982.0,7126481.0,0.0
1586170526829,5663477.0,7189920.0,0.0
1586170526877,5733191.0,7324397.0,0.0
1586170526930,5736656.0,7291266.0,0.0
1586170526982,5766382.0,7309412.0,0.0
1586170527029,5769027.0,7317171.0,0.0
1586170527078,5788489.0,7321600.0,0.0
1586170527125,5829176.0,7327311.0,0.0
1586170527177,5844764.0,7346259.0,0.0
1586170527225,5898565.0,7308725.0,0.0
1586170527278,5918136.0,7314813.0,0.0
1586170527324,5969607.0,7541715.0,0.0
1586170527372,5914164.0,7523791.0,0.0
1586170527430,5946992.0,7512638.0,0.0
1586170527474,5958426.0,7561467.0,0.0
1586170527522,6008434.0,7640848.0,0.0
1586170527570,5995467.0,7582112.0,0.0
1586170527621,6009714.0,7596902.0,0.0
1586170527667,6015763.0,7616875.0,0.0
1586170527717,6046733.0,7653683.0,0.0
1586170527769,6126370.0,7717846.0,0.0
1586170527817,6151979.0,8183481.0,0.0
1586170527869,6107923.0,8060538.0,0.0
1586170527921,6083364.0,7958845.0,0.0
1586170527968,6040779.0,7922607.0,0.0
1586170528015,5976077.0,8014995.0,0.0
1586170528069,5980715.0,8016512.0,0.0
1586170528116,6023044.0,8112217.0,0.0
1586170528165,6168218.0,8177396.0,0.0
1586170528219,6126746.0,8060585.0,0.0
1586170528263,6171901.0,8051264.0,0.0
1586170528311,6219205.0,8082173.0,0.0
1586170528361,6240323.0,8074011.0,0.0
1586170528410,6266908.0,8116257.0,0.0
1586170528460,6288459.0,8196365.0,0.0
1586170528525,6220196.0,8223543.0,0.0
1586170528559,6097093.0,8023312.0,0.0
1586170528608,6081553.0,7826114.0,0.0
1586170528657,6195698.0,7986827.0,0.0
1586170528707,5901366.0,7610086.0,0.0
1586170528757,6104675.0,7745650.0,0.0
1586170528807,6103975.0,7780168.0,0.0
1586170528856,6254726.0,7890877.0,0.0
1586170528907,6082555.0,7754476.0,0.0
1586170528960,6140448.0,7760812.0,0.0
1586170529011,6176609.0,7774252.0,0.0
1586170529061,6159501.0,7745310.0,0.0
1586170529111,6160249.0,7728075.0,0.0
1586170529161,6180026.0,7749025.0,0.0
1586170529210,6205936.0,7768509.0,0.0
1586170529254,6128327.0,7642746.0,0.0
1586170529309,6037582.0,7423624.0,0.0
1586170529357,6037002.0,7331558.0,0.0
1586170529407,6093748.0,7397946.0,0.0
1586170529457,6194985.0,7503947.0,0.0
1586170529502,6262623.0,7556908.0,0.0
1586170529552,6212831.0,7455368.0,0.0
1586170529605,6220014.0,7447766.0,0.0
1586170529654,6230241.0,7452257.0,0.0
1586170529703,6245514.0,7457274.0,0.0
1586170529755,6274358.0,7472976.0,0.0
1586170529799,6282025.0,7499316.0,0.0
1586170529853,6258336.0,7444187.0,0.0
1586170529900,6122036.0,7514401.0,0.0
1586170529953,6241759.0,7629228.0,0.0
1586170530005,6332359.0,7672278.0,0.0
1586170530052,6350145.0,7648261.0,0.0
1586170530102,6339314.0,7594710.0,0.0
1586170530151,6364947.0,7579906.0,0.0
1586170530202,6373809.0,7580015.0,0.0
1586170530251,6393513.0,7561928.0,0.0
1586170530294,6344168.0,7437559.0,0.0
1586170530349,6336683.0,7424194.0,0.0
1586170530398,6347645.0,7486697.0,0.0
1586170530450,6370718.0,7533448.0,0.0
1586170530499,6381899.0,7537691.0,0.0
1586170530547,6435722.0,7634849.0,0.0
1586170530596,6406842.0,7612644.0,0.0
1586170530647,6358076.0,7529065.0,0.0
1586170530695,6329317.0,7499364.0,0.0
1586170530743,6341380.0,7498125.0,0.0
1586170530794,6431414.0,7566416.0,0.0
1586170530838,6414075.0,7565317.0,0.0
1586170530894,6439356.0,7549785.0,0.0
1586170530941,6489500.0,7600626.0,0.0
1586170530992,6428624.0,7642902.0,0.0
1586170531044,6268949.0,7690150.0,0.0
1586170531087,6125283.0,7660588.0,0.0
1586170531145,6078160.0,7631813.0,0.0
1586170531191,6020304.0,7558814.0,0.0
1586170531239,5929183.0,7512203.0,0.0
1586170531289,5878232.0,7492783.0,0.0
1586170531333,5876410.0,7529964.0,0.0
1586170531381,5901850.0,7523661.0,0.0
1586170531441,5890126.0,7530476.0,0.0
