time,value
1576859014325,3170618.0
1576859014326,3163166.0
1576859014329,3157036.0
1576859014331,3155029.0
1576859014332,3154525.0
1576859014332,3158767.0
1576859014334,3156983.0
1576859014335,3160246.0
1576859014335,3161723.0
1576859014422,3163367.0
1576859014422,3168761.0
1576859014664,3172461.0
1576859014664,3155913.0
1576859014664,3122121.0
1576859014664,3107801.0
1576859014694,3096271.0
1576859014901,3072323.0
1576859014902,3062499.0
1576859014931,3034449.0
1576859015014,3006697.0
1576859015018,2984234.0
1576859015067,2926805.0
1576859015114,2903659.0
1576859015186,2913007.0
1576859015282,2706881.0
1576859015284,2817519.0
1576859015366,2881154.0
1576859015370,2945152.0
1576859015407,2941821.0
1576859015458,2974866.0
1576859015506,3022063.0
1576859015556,3041991.0
1576859015609,3045609.0
1576859015659,3057639.0
1576859015704,3087874.0
1576859015755,3077776.0
1576859015806,3032651.0
1576859015859,3036932.0
1576859015905,3130404.0
1576859015955,3235033.0
1576859016004,3253615.0
1576859016057,3308564.0
1576859016103,3323060.0
1576859016153,3306386.0
1576859016200,3301036.0
1576859016249,3318914.0
1576859016302,3314685.0
1576859016350,3319344.0
1576859016400,3374472.0
1576859016449,3297871.0
1576859016497,3282178.0
1576859016547,3308653.0
1576859016597,3340990.0
1576859016646,3355843.0
1576859016696,3359335.0
1576859016746,3351556.0
1576859016794,3343494.0
1576859016844,3346125.0
1576859016899,3363401.0
1576859016949,3371083.0
1576859016999,3414952.0
1576859017048,3512104.0
1576859017096,3496856.0
1576859017146,3474946.0
1576859017192,3471437.0
1576859017245,3387251.0
1576859017294,3398686.0
1576859017344,3412945.0
1576859017388,3401524.0
1576859017442,3414743.0
1576859017492,3414186.0
1576859017541,3409074.0
1576859017591,3423884.0
1576859017636,3496389.0
1576859017689,3491618.0
1576859017740,3454266.0
1576859017788,3407187.0
1576859017838,3349438.0
1576859017887,3426194.0
1576859017938,3445959.0
1576859017987,3440081.0
1576859018035,3439932.0
1576859018086,3440564.0
1576859018134,3456325.0
1576859018180,3473755.0
1576859018229,3488690.0
1576859018281,3554984.0
1576859018328,3611700.0
1576859018376,3596068.0
1576859018431,3590546.0
1576859018479,3604508.0
1576859018529,3615632.0
1576859018581,3613009.0
1576859018628,3613559.0
1576859018679,3556738.0
1576859018723,3572861.0
1576859018777,3552904.0
1576859018826,3568091.0
1576859018875,3630470.0
1576859018925,3832183.0
1576859018975,3973404.0
1576859019025,4099246.0
1576859019074,4156251.0
1576859019122,4177154.0
1576859019171,4187816.0
1576859019221,4166779.0
1576859019266,4134615.0
1576859019319,4140574.0
1576859019365,4151354.0
1576859019420,4158273.0
1576859019464,4144713.0
1576859019515,4141405.0
1576859019561,4140544.0
1576859019610,4154951.0
1576859019659,4156074.0
1576859019709,4160115.0
1576859019760,4164500.0
1576859019810,4151763.0
1576859019860,4142453.0
1576859019914,4145121.0
1576859019966,4182198.0
1576859020011,4212352.0
1576859020066,4219387.0
1576859020109,4235243.0
1576859020165,4300298.0
1576859020204,4587548.0
1576859020253,4773048.0
1576859020302,4837536.0
1576859020359,4978692.0
1576859020400,5010911.0
1576859020457,5034654.0
1576859020502,5073625.0
1576859020555,5097272.0
1576859020603,5140018.0
1576859020655,5170474.0
1576859020703,5203013.0
1576859020753,5267065.0
1576859020805,5302462.0
1576859020851,5341336.0
1576859020905,5346653.0
1576859020951,5313664.0
1576859021000,5317613.0
1576859021049,5344709.0
1576859021099,5367440.0
1576859021149,5396912.0
1576859021197,5408463.0
1576859021247,5433669.0
1576859021290,5470212.0
1576859021340,5465059.0
1576859021390,5451450.0
1576859021443,5488119.0
1576859021487,5510696.0
1576859021542,5645082.0
1576859021587,5750658.0
1576859021642,5837681.0
1576859021685,5844358.0
1576859021742,5926583.0
1576859021789,5906880.0
1576859021835,5917058.0
1576859021881,5931166.0
1576859021932,5938739.0
1576859021981,5942026.0
1576859022033,5952687.0
1576859022081,5963534.0
1576859022132,5972919.0
1576859022181,5961798.0
1576859022234,5927756.0
1576859022287,5859771.0
1576859022332,5873583.0
1576859022387,5788467.0
1576859022431,5753149.0
1576859022482,5756446.0
1576859022529,5801152.0
1576859022581,5837229.0
1576859022627,5836965.0
1576859022678,5865942.0
1576859022722,6035906.0
1576859022777,6086575.0
1576859022821,6106198.0
1576859022875,6102775.0
1576859022927,6132566.0
1576859022975,6155144.0
1576859023027,6080381.0
1576859023073,6010997.0
1576859023123,5964257.0
1576859023169,5953940.0
1576859023221,5951675.0
1576859023265,5945932.0
1576859023320,5906706.0
1576859023363,5903374.0
1576859023418,5846662.0
1576859023462,5861437.0
1576859023517,5896918.0
1576859023563,5933809.0
1576859023615,5894860.0
1576859023667,5919884.0
1576859023714,5938301.0
1576859023767,5950354.0
1576859023812,5945725.0
1576859023863,5955445.0
1576859023912,5971736.0
1576859023963,5986754.0
1576859024009,6039927.0
1576859024061,6047601.0
1576859024108,6053289.0
1576859024159,6059332.0
1576859024202,6002299.0
1576859024257,5884715.0
1576859024305,5840239.0
