time,value,value2,value3
1578128943130,7030638.0,6826230.0,0.0
1578128943180,6994515.0,6788845.0,0.0
1578128943228,6956499.0,6728637.0,0.0
1578128943278,6865676.0,6618740.0,0.0
1578128943331,6851414.0,6587645.0,0.0
1578128943375,6856332.0,6580721.0,0.0
1578128943432,6833454.0,6569045.0,0.0
1578128943474,6829565.0,6553796.0,0.0
1578128943529,6802577.0,6509987.0,0.0
1578128943574,6792317.0,6472628.0,0.0
1578128943623,6789934.0,6453805.0,0.0
1578128943673,6827209.0,6485925.0,0.0
1578128943722,6819510.0,6477231.0,0.0
1578128943772,6815236.0,6461745.0,0.0
1578128943829,6785181.0,6428752.0,0.0
1578128943872,6747672.0,6389243.0,0.0
1578128943924,6735438.0,6385749.0,0.0
1578128943970,6739015.0,6391710.0,0.0
1578128944017,6740233.0,6398755.0,0.0
1578128944068,6718631.0,6354498.0,0.0
1578128944118,6687219.0,6324354.0,0.0
1578128944169,6669122.0,6323325.0,0.0
1578128944218,6649053.0,6320687.0,0.0
1578128944268,6629572.0,6300769.0,0.0
1578128944321,6639271.0,6301757.0,0.0
1578128944369,6652177.0,6308961.0,0.0
1578128944415,6654806.0,6316809.0,0.0
1578128944465,6673491.0,6327322.0,0.0
1578128944518,6643424.0,6306322.0,0.0
1578128944569,6622025.0,6276126.0,0.0
1578128944617,6586668.0,6250481.0,0.0
1578128944670,6578584.0,6243607.0,0.0
1578128944716,6602530.0,6253845.0,0.0
1578128944769,6612792.0,6259873.0,0.0
1578128944815,6583310.0,6250863.0,0.0
1578128944871,6560051.0,6248410.0,0.0
1578128944914,6550146.0,6250085.0,0.0
1578128944964,6559859.0,6264663.0,0.0
1578128945013,6574038.0,6278724.0,0.0
1578128945062,6618284.0,6317309.0,0.0
1578128945111,6633902.0,6340764.0,0.0
1578128945162,6626902.0,6340487.0,0.0
1578128945212,6582161.0,6305438.0,0.0
1578128945260,6573654.0,6291363.0,0.0
1578128945307,6573408.0,6284555.0,0.0
1578128945361,6589777.0,6287312.0,0.0
1578128945408,6594518.0,6294461.0,0.0
1578128945452,6578614.0,6310978.0,0.0
1578128945506,6551968.0,6316783.0,0.0
1578128945550,6518830.0,6221579.0,0.0
1578128945605,6491473.0,6220126.0,0.0
1578128945652,6457117.0,6213373.0,0.0
1578128945705,6531790.0,6296888.0,0.0
1578128945754,6581201.0,6353837.0,0.0
1578128945809,6625656.0,6392779.0,0.0
1578128945850,6610313.0,6368151.0,0.0
1578128945903,6586188.0,6345078.0,0.0
1578128945953,6574461.0,6308077.0,0.0
1578128946002,6558296.0,6284567.0,0.0
1578128946052,6543310.0,6265955.0,0.0
1578128946102,6524802.0,6255506.0,0.0
1578128946150,6526653.0,6303182.0,0.0
1578128946200,6534092.0,6288632.0,0.0
1578128946251,6528268.0,6274728.0,0.0
1578128946305,6559364.0,6308114.0,0.0
1578128946352,6549188.0,6292259.0,0.0
1578128946397,6574380.0,6314763.0,0.0
1578128946452,6580627.0,6323946.0,0.0
1578128946496,6537639.0,6257142.0,0.0
1578128946541,6492049.0,6219915.0,0.0
1578128946588,6466596.0,6198625.0,0.0
1578128946641,6483377.0,6235074.0,0.0
1578128946689,6501624.0,6229835.0,0.0
1578128946740,6479335.0,6214812.0,0.0
1578128946791,6482624.0,6228306.0,0.0
1578128946844,6483542.0,6223796.0,0.0
1578128946889,6498185.0,6243991.0,0.0
1578128946941,6501639.0,6245693.0,0.0
