time,x,y,z
1575575465535,0.0,0.0,0.0
1575575465536,0.013617635,0.023147583,-0.027093887
1575575465536,-0.01103127,0.18776798,-0.029518127
1575575465537,-0.1632129,0.26532888,-0.046710968
1575575465571,-0.29379773,0.06688213,0.0019302368
1575575465571,-0.1456306,-0.10089588,-0.0018281937
1575575465590,-0.018893242,-0.08204603,0.10194206
1575575465595,-0.14271009,-0.006594181,0.047935486
1575575465629,-0.13752091,0.057467937,0.029232979
1575575465632,0.0585109,0.058761597,0.024300575
1575575465678,0.13496006,-0.30319166,0.018909454
1575575465698,-0.11694491,-0.06886673,0.08280468
1575575465775,0.022563577,-0.18204498,-0.105234146
1575575465800,0.101374984,-0.022188663,0.035998344
1575575465801,0.0761652,0.09274292,0.011738777
1575575465803,-0.2703306,0.37210894,0.32714367
1575575465817,-0.4072128,1.0575643,0.37559986
1575575465890,-0.089417756,0.4402442,-0.25546932
1575575465901,0.049188614,-0.040976524,-0.32171583
1575575465938,0.061925054,1.0416021,0.6579318
1575575465950,0.556176,2.4121494,1.4716377
1575575465953,1.3296099,3.691742,1.1445527
1575575465953,1.0494747,5.1006327,1.8442211
1575575465957,-0.8575745,5.70266,0.73680115
1575575465995,-1.4500297,-0.52454376,-2.9072835
1575575466019,-0.90663266,-5.5801535,-4.6478434
1575575466023,-0.54500246,-6.6237507,-3.9731333
1575575466037,-0.1755501,-3.1180296,-2.1559598
1575575466048,-0.04004413,-0.028761864,-1.095645
1575575466067,-0.6784063,1.5742621,1.2204981
1575575466093,-1.0180733,1.1414833,-0.57520485
1575575466109,0.059102952,1.3728151,-0.35118008
1575575466133,0.99233586,2.6442409,0.9772649
1575575466147,0.9373337,0.72765064,0.8634318
1575575466202,-0.18332577,-2.4418411,1.0476696
1575575466208,-0.89785236,-2.622365,1.228943
1575575466214,-0.7174454,-3.606863,0.42009515
1575575466291,-0.085564375,-4.83897,-0.5906437
1575575466298,-0.6430297,-4.2379236,0.27736259
1575575466309,0.9503635,-3.1405087,0.77743065
1575575466312,1.6909213,-0.6448183,0.18212964
1575575466316,0.7137227,1.3502216,0.105146684
1575575466335,0.12659419,3.498207,0.59414196
1575575466399,0.3548944,4.0561333,0.5154693
1575575466411,0.46241367,2.8830051,-0.029791564
1575575466431,0.25311434,0.47447014,-0.65252453
1575575466435,-0.054512978,-1.5445042,-0.36823326
1575575466441,0.08430219,-3.1743574,0.18508825
1575575466453,0.17081451,-1.2240381,0.08714336
1575575466469,0.9374589,-0.2719946,-0.26923662
1575575466485,0.303694,-1.3224096,-1.2351586
1575575466505,-0.4947464,-1.9414454,-0.5090265
1575575466528,-0.69763064,0.85809517,1.1778375
1575575466547,-0.6938921,2.8895307,1.4120803
1575575466572,0.23547268,1.3344135,-0.31604525
1575575466587,0.51942015,-0.5563202,-0.14611441
1575575466607,0.08515191,0.018288612,0.28811482
1575575466630,0.11008036,2.5324411,1.272712
1575575466648,0.8145664,3.0486088,0.409146
1575575466679,0.68930924,-0.35261917,-0.48505676
1575575466688,-0.29529595,-3.527628,0.008069634
1575575466708,-0.8095139,-3.03403,0.04465401
1575575466728,-0.4475997,-1.1639643,0.100501776
1575575466749,0.06538224,0.7098236,0.5281117
1575575466775,0.51958346,0.6124525,0.8215644
1575575466789,0.46070898,-0.5781288,0.4301347
1575575466809,0.6173359,-0.92266846,-0.36153054
1575575466830,0.37781948,-0.26398563,-1.0931134
1575575466851,0.2401098,0.026670456,-1.0056332
1575575466874,-0.04350114,-0.24983692,-0.46132743
1575575466888,-0.1428582,-0.3552456,-0.6671846
1575575466909,-0.3025182,-0.4026804,-0.4165995
1575575466928,-0.7065168,-0.11590099,0.40128112
1575575466949,-0.5963252,0.019478798,0.29930532
1575575466971,-0.15928698,0.08293247,0.17105901
1575575466988,0.2767039,0.004160881,0.057416797
1575575467017,0.17387766,0.46198177,0.15086305
1575575467028,0.0503394,1.3005438,0.1825254
1575575467049,0.28069907,1.3563137,-0.15050769
1575575467073,0.5054417,1.6716232,0.28392005
1575575467087,0.5656731,1.5439367,0.50249565
1575575467113,0.05619651,2.1967683,0.7810706
1575575467129,-0.29753762,2.958383,0.7467272
1575575467149,-0.41021854,3.6261935,0.7206254
1575575467169,-0.69364196,4.257169,1.066242
1575575467188,-0.94615954,4.4258795,1.9442885
1575575467218,-0.6475977,4.531874,1.5642091
1575575467229,0.25162822,5.6816773,0.36503696
1575575467249,0.70861524,4.9309425,-0.20021844
1575575467268,-0.20109618,2.6159058,-1.2715676
1575575467288,-0.6699112,0.8677645,-1.0496616
1575575467319,-0.007501006,-0.84859085,-0.79495025
1575575467329,0.2977165,-3.0295792,0.072421074
1575575467349,0.35182774,-7.7313185,-0.47873926
1575575467369,-0.36920404,-10.305787,-0.06871319
