time,value
1575575466135,4934588.0
1575575466203,6157541.0
1575575466302,7437641.0
1575575466305,7602251.0
1575575466328,8819093.0
1575575466428,9585631.0
1575575466429,9238188.0
1575575466473,8456096.0
1575575466523,7268795.0
1575575466574,6152081.0
1575575466622,5785802.0
1575575466671,5845840.0
1575575466721,5390085.0
1575575466767,5370472.0
1575575466822,5245064.0
1575575466868,5416144.0
1575575466917,5402543.0
1575575466967,5272564.0
1575575467017,5375872.0
1575575467065,5347128.0
1575575467115,5546752.0
1575575467162,5633559.0
1575575467211,5542295.0
1575575467259,5601107.0
1575575467311,4911770.0
1575575467358,4457424.0
1575575467408,4214382.0
1575575467456,4095216.0
1575575467506,3358030.0
1575575467557,2955404.0
1575575467602,2778983.0
1575575467652,2748804.0
1575575467700,2727958.0
1575575467749,2832010.0
1575575467798,3012581.0
1575575467853,2968777.0
1575575467895,3041974.0
1575575467947,3027191.0
1575575467998,3010600.0
1575575468042,3106671.0
1575575468091,2874993.0
1575575468144,2822542.0
1575575468193,2801629.0
1575575468240,2867939.0
1575575468300,2949806.0
1575575468340,3073036.0
1575575468389,3169160.0
1575575468438,3232235.0
1575575468481,3376062.0
1575575468529,3250005.0
1575575468578,3135197.0
1575575468630,2896993.0
1575575468678,2865052.0
1575575468729,2810518.0
1575575468785,3095740.0
1575575468834,3273624.0
1575575468875,3092067.0
1575575468927,3263402.0
1575575468975,3170312.0
1575575469024,3043476.0
1575575469074,3118086.0
1575575469117,3118947.0
1575575469173,3011915.0
1575575469219,2914557.0
1575575469269,2723636.0
1575575469324,3036472.0
1575575469362,3009668.0
1575575469416,3091033.0
1575575469465,3114792.0
1575575469509,3084344.0
1575575469559,2936882.0
1575575469609,2883403.0
1575575469664,2805071.0
1575575469709,2851502.0
1575575469757,2706986.0
1575575469805,2684960.0
1575575469856,2774889.0
1575575469905,2679025.0
1575575469954,2698424.0
1575575469996,2699018.0
1575575470048,2667016.0
1575575470100,2665043.0
1575575470150,2632760.0
1575575470198,2675072.0
1575575470248,2693463.0
1575575470300,2797582.0
1575575470348,2852941.0
1575575470394,3042194.0
1575575470438,3165157.0
1575575470493,3147928.0
1575575470541,3141520.0
1575575470591,3183382.0
1575575470638,3383344.0
1575575470688,3531168.0
1575575470736,3656051.0
1575575470789,3806315.0
1575575470837,3882087.0
1575575470880,3871644.0
1575575470932,3840103.0
1575575470983,3842604.0
1575575471031,3837789.0
1575575471078,3835802.0
1575575471129,3872410.0
1575575471176,3845938.0
1575575471227,3869917.0
1575575471275,3859474.0
1575575471329,3858547.0
1575575471368,3827760.0
1575575471419,3828827.0
1575575471464,3806368.0
1575575471518,3836288.0
1575575471564,3859722.0
1575575471612,3819251.0
1575575471667,3754516.0
1575575471715,3751682.0
1575575471763,3776633.0
1575575471816,3782129.0
1575575471866,3802020.0
1575575471911,3807008.0
1575575471958,3805114.0
1575575472005,3811222.0
1575575472052,3812303.0
1575575472102,3788324.0
1575575472151,3794846.0
1575575472203,3821659.0
1575575472250,3814176.0
1575575472302,3793444.0
1575575472345,3776128.0
1575575472395,3793824.0
1575575472444,3754408.0
1575575472494,3756749.0
1575575472545,3814497.0
1575575472592,3827407.0
1575575472642,3820105.0
1575575472690,3831281.0
1575575472740,3860855.0
1575575472789,3867857.0
1575575472837,3885895.0
1575575472887,3913480.0
1575575472935,3948816.0
1575575472984,3981803.0
1575575473033,4039480.0
1575575473082,3992385.0
1575575473131,3976210.0
1575575473182,3944450.0
1575575473229,3962300.0
1575575473280,3949817.0
1575575473327,3945656.0
1575575473375,3966622.0
1575575473425,3963198.0
1575575473473,3949391.0
1575575473523,3934659.0
1575575473571,3931873.0
1575575473621,3932787.0
1575575473669,3895365.0
1575575473718,3904961.0
1575575473768,3900548.0
1575575473816,3896354.0
1575575473866,3889700.0
1575575473913,3893820.0
1575575473965,3875313.0
1575575474011,3860289.0
1575575474063,3846647.0
1575575474109,3867629.0
1575575474158,3896941.0
1575575474208,3907604.0
1575575474255,3872394.0
1575575474308,3861774.0
1575575474353,3847596.0
1575575474406,3834936.0
1575575474449,3835607.0
1575575474507,3846253.0
1575575474547,3866010.0
1575575474598,3838333.0
1575575474646,3835867.0
1575575474694,3848888.0
1575575474749,3925229.0
1575575474793,3983819.0
1575575474841,4074782.0
1575575474891,4136309.0
1575575474943,4160930.0
1575575474987,4176241.0
1575575475038,4189746.0
1575575475088,4192558.0
1575575475135,4205435.0
1575575475188,4229469.0
1575575475233,4252917.0
1575575475284,4281567.0
1575575475331,4275728.0
1575575475381,4229520.0
1575575475429,4250938.0
1575575475478,4230576.0
1575575475528,4226935.0
1575575475576,4168547.0
1575575475627,4164270.0
1575575475674,4171962.0
1575575475724,4188078.0
1575575475771,4195821.0
1575575475821,4209436.0
1575575475869,4049690.0
1575575475918,3885104.0
1575575475968,3837998.0
1575575476014,3724696.0
1575575476069,3677952.0
1575575476114,3688797.0
1575575476166,3779685.0
1575575476212,3855516.0
1575575476262,3961957.0
1575575476313,4013626.0
1575575476358,4052979.0
1575575476409,4046025.0
1575575476457,4034062.0
1575575476508,4102282.0
1575575476554,4208044.0
1575575476608,4234563.0
1575575476652,4227246.0
1575575476702,4323579.0
1575575476750,4009398.0
1575575476799,3969105.0
1575575476851,3800643.0
1575575476897,3779602.0
1575575476949,3802311.0
1575575476994,3776824.0
1575575477046,3817370.0
1575575477092,3786632.0
1575575477140,3975035.0
1575575477190,4023037.0
1575575477243,4064012.0
1575575477289,4072886.0
1575575477341,4106343.0
1575575477391,4029598.0
1575575477438,3935774.0
1575575477490,4016034.0
1575575477531,3951815.0
1575575477583,3922688.0
1575575477630,3839191.0
1575575477679,3711406.0
1575575477730,3554371.0
1575575477779,3178804.0
1575575477831,2833751.0
1575575477879,2801176.0
1575575477929,2678402.0
1575575477976,2802058.0
1575575478025,2887098.0
1575575478074,2952651.0
1575575478122,3019814.0
1575575478167,3071693.0
1575575478220,3121231.0
1575575478269,3181440.0
1575575478325,3229316.0
1575575478369,3286085.0
1575575478414,3335430.0
1575575478465,3382627.0
1575575478508,3421218.0
1575575478563,3462995.0
1575575478609,3490580.0
1575575478661,3522895.0
1575575478714,3543942.0
1575575478758,3562483.0
1575575478810,3579294.0
1575575478855,3582726.0
1575575478906,3548212.0
1575575478947,3532936.0
1575575479003,3486266.0
1575575479054,3452678.0
1575575479097,3464834.0
1575575479154,3433138.0
1575575479198,3397510.0
1575575479248,3003347.0
1575575479294,2797232.0
1575575479346,3076382.0
1575575479388,2622201.0
1575575479442,2466037.0
1575575479493,2418397.0
1575575479540,2524519.0
1575575479589,2328651.0
1575575479638,2303685.0
1575575479688,2380355.0
1575575479734,2381671.0
1575575479785,2471204.0
1575575479839,2455860.0
1575575479882,2433192.0
1575575479933,2733576.0
1575575479980,3132481.0
1575575480030,2858496.0
1575575480073,2566444.0
1575575480124,2587869.0
1575575480172,2491550.0
1575575480221,2502473.0
1575575480270,2464156.0
1575575480316,2460387.0
1575575480373,2461726.0
1575575480420,2452961.0
1575575480470,2466041.0
1575575480517,2484313.0
1575575480568,2487141.0
1575575480610,2474463.0
1575575480666,2463934.0
1575575480709,2444036.0
1575575480763,2432034.0
1575575480815,2427227.0
1575575480863,2423946.0
1575575480909,2416763.0
1575575480957,2418334.0
1575575481008,2407645.0
1575575481051,2391409.0
1575575481101,2388886.0
1575575481153,2374097.0
1575575481203,2379696.0
1575575481255,2355134.0
1575575481305,2359560.0
1575575481351,2340055.0
1575575481398,2337361.0
1575575481449,2331087.0
1575575481496,2325337.0
1575575481539,2314270.0
1575575481589,2315853.0
1575575481636,2311515.0
1575575481695,2310164.0
1575575481740,2305661.0
1575575481793,2302461.0
1575575481837,2318752.0
1575575481889,2373841.0
1575575481935,2310983.0
1575575481986,2355106.0
1575575482032,2320069.0
1575575482082,2336209.0
1575575482132,2313843.0
1575575482180,2312478.0
1575575482231,2318498.0
1575575482281,2324486.0
1575575482329,2302262.0
1575575482375,2288524.0
1575575482426,2248336.0
1575575482475,2250599.0
1575575482522,2233313.0
1575575482566,2229120.0
1575575482615,2219751.0
1575575482666,2205309.0
1575575482714,2225987.0
1575575482764,2189574.0
1575575482815,2209542.0
1575575482866,2179984.0
1575575482916,2113048.0
1575575482963,2088259.0
1575575483012,2058063.0
1575575483055,2061383.0
1575575483105,2037065.0
1575575483153,2051882.0
1575575483208,2057626.0
1575575483255,2063934.0
1575575483309,2088945.0
1575575483358,2099072.0
1575575483402,2092968.0
1575575483452,2083151.0
1575575483501,2080347.0
1575575483550,2081292.0
1575575483593,2078614.0
1575575483647,2071753.0
1575575483695,2064288.0
1575575483745,2058213.0
1575575483802,2052945.0
1575575483843,2047666.0
1575575483893,2041807.0
1575575483940,2039222.0
1575575483989,2032865.0
1575575484032,2027934.0
1575575484089,2022253.0
1575575484135,2021699.0
1575575484184,2027099.0
1575575484234,2027150.0
1575575484282,2059796.0
1575575484332,2075648.0
1575575484380,2092641.0
1575575484429,2085193.0
1575575484472,2103320.0
1575575484527,2178241.0
1575575484576,2163671.0
