time,value,accuracy
1586133444081,71.89472,3
1586133445057,70.90876,3
1586133446032,70.785515,3
1586133447006,70.7701,3
1586133447986,70.828026,3
1586133448959,70.828026,3
1586133449931,71.85217,3
1586133450912,72.037384,3
1586133451886,72.51497,3
1586133452859,73.105286,3
1586133453829,73.20012,3
1586133454812,73.20012,3
1586133455786,73.677216,2
1586133456760,73.85332,1
1586133457738,73.87533,1
1586133458714,73.878075,3
1586133459687,73.87842,2
1586133460655,73.87842,2
1586133461637,73.87846,1
1586133462613,74.36145,1
1586133463587,73.29682,1
1586133464562,73.30437,1
1586133465536,73.29719,3
1586133466511,73.29719,3
1586133467491,73.91431,3
1586133468464,73.910866,3
1586133469438,72.910675,3
1586133470413,72.54522,3
1586133471390,72.499535,1
1586133472363,72.499535,1
1586133473341,72.49383,3
1586133474313,71.497574,3
1586133475286,71.43554,3
1586133476266,70.77529,3
1586133477244,69.7814,3
1586133478217,69.7814,3
1586133479196,70.7735,3
1586133480164,70.754974,3
1586133481144,70.752655,3
1586133482121,70.752365,3
1586133483094,70.774925,3
1586133484068,70.774925,3
1586133485047,70.80493,3
1586133486015,70.83728,2
1586133486992,72.23613,2
1586133487970,72.41099,1
1586133488946,72.432846,2
1586133489918,72.432846,2
1586133490894,72.62015,2
1586133491872,73.26279,2
1586133492846,74.00189,1
1586133493818,74.09428,1
1586133494790,74.10583,1
1586133495765,74.10583,1
1586133496740,73.95719,1
1586133497722,73.91731,3
1586133498691,73.9057,3
1586133499669,74.10542,1
1586133500639,72.44646,2
1586133501622,72.44646,2
1586133502596,71.93837,3
1586133503571,70.444145,3
1586133504549,69.80656,2
1586133505520,69.1633,1
1586133506495,70.483284,1
1586133507472,70.483284,1
1586133508446,70.52612,1
1586133509421,70.96038,1
1586133510397,70.97573,2
1586133511370,70.977646,2
1586133512347,70.95183,3
1586133513320,70.95183,3
1586133514297,68.52581,3
1586133515265,68.22256,3
1586133516242,68.184654,2
1586133517217,68.751396,1
1586133518193,68.822235,1
1586133519164,68.822235,1
1586133520140,68.83109,2
1586133521114,68.8322,2
1586133522098,68.83234,3
1586133523062,70.36595,2
1586133524040,70.557655,2
1586133525017,70.557655,2
1586133526080,70.58162,2
1586133527052,69.56309,2
1586133527938,69.424576,2
1586133528915,68.86412,1
1586133529893,68.79407,1
1586133530861,68.79407,1
1586133531838,68.43091,1
1586133532807,68.58385,1
1586133533786,68.712585,1
1586133534758,68.72868,3
1586133535731,68.73069,1
1586133536694,68.73069,1
1586133537672,71.95068,3
1586133538657,74.792,3
1586133539625,75.747826,3
1586133540597,76.54604,3
1586133541575,76.64582,3
1586133542550,76.64582,3
1586133543519,76.658295,3
1586133544496,75.62608,3
1586133545472,75.44414,3
1586133546586,74.38152,3
1586133547424,74.191475,3
1586133548393,74.191475,3
1586133549375,73.76223,3
1586133550536,72.55242,3
1586133551314,72.14045,3
1586133552289,72.08895,3
1586133553254,72.08251,3
1586133554232,72.08251,3
1586133555357,73.12718,3
1586133556186,73.33067,3
1586133557154,74.30939,3
1586133558120,74.431725,2
1586133559105,74.447014,3
1586133560068,74.447014,3
1586133561050,73.36386,3
1586133562022,72.655304,3
1586133562989,71.74443,3
1586133563971,71.461586,3
1586133564946,71.42623,3
1586133566015,71.42623,3
1586133566888,71.421814,3
1586133567864,72.048515,3
1586133568995,73.16945,3
1586133569935,73.761055,3
1586133570833,74.03613,3
1586133571759,74.03613,3
1586133572729,74.89178,3
1586133573713,74.99873,3
1586133574685,75.0121,3
1586133575654,74.5798,3
1586133576630,73.46987,3
1586133577607,73.46987,3
1586133578575,72.908424,3
1586133579551,73.66663,3
1586133580524,72.11619,3
1586133581502,70.98311,1
1586133582475,73.00656,1
1586133583450,73.00656,1
1586133584423,73.59538,1
1586133585387,73.72218,2
1586133586363,73.72142,3
1586133587343,72.40719,3
1586133588320,72.14974,3
1586133589282,72.14974,3
1586133590264,72.07405,3
1586133591237,72.039604,3
1586133592213,72.014725,1
1586133593184,71.79119,1
1586133594158,71.76325,1
1586133595129,71.76325,1
1586133596104,71.75976,3
1586133597075,71.75932,3
1586133598052,71.75927,3
1586133599026,71.009796,3
1586133599995,70.916115,3
1586133600961,70.916115,3
1586133602043,70.9044,3
1586133603096,70.94624,3
1586133603893,71.98579,3
1586133604855,72.170364,3
1586133605836,72.193436,3
1586133606810,72.193436,3
1586133607781,72.19632,3
1586133608755,72.089935,2
1586133609718,70.98723,3
1586133610694,69.69211,3
1586133611734,70.27017,3
1586133612644,70.27017,3
1586133613615,70.21742,1
1586133614592,70.21083,3
1586133615560,70.27211,3
1586133616537,70.34332,3
1586133617511,71.30618,3
1586133618488,71.30618,3
1586133619461,72.296585,3
1586133620431,72.63359,2
1586133621409,73.05724,2
1586133622382,73.1102,2
1586133623354,73.11682,3
1586133624326,73.11682,3
1586133625301,73.043274,3
1586133626277,70.7331,2
1586133627251,69.44433,1
1586133628223,69.40823,1
1586133629190,69.47278,1
1586133630168,69.47278,1
1586133631142,69.568756,1
1586133632111,69.58075,1
1586133633090,69.58225,1
1586133634062,69.56448,1
1586133635097,69.54346,1
1586133636009,69.54346,1
1586133636981,69.022,1
1586133637955,69.50069,1
1586133638930,69.47958,1
1586133639924,69.45877,0
1586133640867,69.17682,1
1586133641840,69.17682,1
1586133642821,69.07468,1
1586133643797,68.90866,2
1586133644891,68.79399,2
1586133645738,69.02682,3
1586133646712,69.05592,3
1586133647684,69.05592,3
1586133648660,70.17745,3
1586133649630,70.31764,3
1586133650606,70.33517,3
1586133651583,69.76242,3
1586133652554,68.627426,3
1586133653527,68.627426,3
1586133654500,69.47473,3
1586133655474,69.45564,3
1586133656448,69.434746,3
1586133657420,69.50851,3
1586133658395,70.895,3
1586133659370,70.895,3
1586133660340,71.68498,3
1586133661313,72.49681,3
1586133662286,73.00834,3
1586133663259,72.98627,3
1586133664232,72.42508,3
1586133665198,72.42508,3
1586133666177,71.9792,3
1586133667151,71.85905,1
1586133668124,71.61178,3
1586133669096,71.49855,3
1586133670070,71.4844,3
1586133671044,71.4844,3
1586133672008,71.56495,3
1586133672989,71.91847,3
1586133673960,73.019806,3
1586133674975,73.19716,3
1586133675907,73.21933,3
1586133676871,73.21933,3
1586133677850,73.2221,3
1586133678826,73.22244,3
1586133679799,73.22249,3
1586133680772,74.233215,3
1586133681742,74.40228,2
1586133682731,74.40228,2
1586133683690,75.44858,3
1586133684661,75.773895,1
1586133685634,75.91063,1
1586133686608,75.92773,2
1586133687580,76.09328,2
1586133688549,76.09328,2
1586133689524,76.11397,1
1586133690496,77.02601,3
1586133691469,77.140015,3
1586133692441,77.15427,3
1586133693414,73.9646,3
1586133694388,73.9646,3
1586133695355,72.516266,3
1586133696337,70.473694,3
1586133697311,70.13776,3
1586133698280,69.90387,3
1586133699256,69.74043,3
1586133700227,69.74043,3
1586133701200,68.74562,3
1586133702170,68.68363,3
1586133703149,68.67091,3
1586133704121,68.66933,3
1586133705241,68.65256,3
1586133706066,68.65256,3
1586133707034,68.644196,3
1586133708011,68.64316,3
1586133708983,68.64267,3
1586133709955,69.26753,3
1586133710929,69.26131,3
1586133711901,69.26131,3
1586133712872,69.26053,3
1586133713848,69.26043,3
1586133714822,69.28993,3
1586133715796,70.21698,1
1586133716769,70.33286,1
1586133717741,70.33286,1
1586133718714,70.34735,3
1586133719687,69.72416,3
1586133720822,69.71521,3
1586133721635,69.58531,3
1586133722606,69.53285,2
1586133723628,69.53285,2
1586133724551,68.641426,1
1586133725519,68.53,1
1586133726497,68.51607,1
1586133727472,68.620575,2
1586133728446,69.26691,2
1586133729415,69.26691,2
1586133730391,69.27599,3
1586133731361,70.77395,3
1586133732337,71.803955,3
1586133733309,72.13585,3
1586133734280,72.33173,3
1586133735246,72.33173,3
1586133736228,72.78955,3
1586133737203,72.84677,3
1586133738176,72.22893,1
1586133739149,72.21721,1
1586133740114,73.21491,1
1586133741095,73.21491,1
1586133742068,73.199,1
1586133743043,72.07201,1
1586133744014,72.096664,2
1586133744987,72.12504,3
1586133745956,72.128586,2
1586133746930,72.128586,2
1586133747903,72.75403,3
1586133748876,72.719345,3
1586133749849,71.327156,3
1586133750820,70.97971,3
1586133751793,70.10752,3
1586133752763,70.10752,3
1586133753739,69.84898,3
1586133754711,69.42929,3
1586133755680,69.34618,3
1586133756657,68.7104,3
1586133757630,68.70905,3
1586133758603,68.70905,3
1586133759572,68.662445,3
1586133760546,69.73857,3
1586133761523,69.69391,3
1586133762492,69.6566,3
1586133763466,68.686935,3
1586133764436,68.686935,3
1586133765412,68.56126,3
1586133766383,68.54555,1
1586133767357,68.54359,1
1586133768323,68.032906,1
1586133769299,68.03141,1
1586133770272,68.03141,1
1586133771241,67.946655,1
1586133772217,67.936066,1
1586133773186,67.93474,1
1586133774165,68.06869,1
1586133775136,67.48602,3
1586133776109,67.48602,3
1586133777082,67.49132,1
1586133778055,67.5785,1
1586133779029,67.61299,1
1586133780004,68.87825,2
1586133780972,68.90461,1
1586133781943,68.90461,1
1586133782917,69.12663,1
1586133783890,69.527985,1
1586133784859,72.91719,1
1586133785829,71.94374,3
1586133786806,71.94778,3
1586133787986,71.94778,3
1586133788752,71.93031,3
1586133789722,71.92813,2
1586133790697,70.92786,3
1586133791668,70.43887,3
1586133792635,70.44074,2
1586133793613,70.44074,2
1586133794586,70.94098,2
1586133795552,70.94101,3
1586133796522,70.91141,3
1586133797502,69.8881,3
1586133798471,69.27171,3
1586133799439,69.27171,3
1586133800415,68.619354,3
1586133801389,68.53781,3
1586133802359,68.52762,3
1586133803324,68.57114,3
1586133804305,68.6151,3
1586133805274,68.6151,3
1586133806251,68.64466,3
1586133807220,68.64836,3
1586133808194,68.64882,3
1586133809165,68.63062,3
1586133810139,68.610016,3
1586133811110,68.610016,3
1586133812085,68.601944,3
1586133813059,68.60094,3
1586133814026,68.60081,3
1586133815001,69.59766,3
1586133815966,69.748215,3
1586133816969,69.748215,3
1586133817922,69.78722,3
1586133818897,69.805084,3
1586133819861,69.82033,3
1586133820841,69.84051,3
1586133821817,69.84923,2
1586133822782,69.84923,2
1586133823747,70.825554,2
1586133824719,70.94759,1
1586133825689,70.962845,2
1586133826669,70.96475,3
1586133827634,70.965,3
1586133828606,70.965,3
1586133829585,75.22015,3
1586133830558,78.20775,3
1586133831521,79.16218,2
1586133832505,79.422104,1
1586133833473,79.4546,1
1586133834446,79.4546,1
1586133835417,78.86799,1
1586133836392,78.79466,1
1586133837360,78.7855,1
1586133838339,78.93225,1
1586133839312,79.03524,3
1586133840280,79.03524,3
1586133841247,79.67311,3
1586133842213,79.59007,3
1586133843188,75.63738,3
1586133844166,74.72588,3
1586133845145,74.266846,3
1586133846110,74.266846,3
1586133847085,73.21294,3
1586133848056,72.04356,3
1586133849029,70.85371,3
1586133849993,69.042015,3
1586133850972,68.573204,3
1586133851945,68.573204,3
1586133852915,68.5146,3
1586133853888,68.50728,3
1586133854860,68.7006,3
1586133855833,69.73021,3
1586133856800,69.8601,3
1586133857778,69.8601,3
1586133858743,69.87951,3
1586133859721,70.50904,3
1586133860695,70.509605,3
1586133861664,70.539925,3
1586133862629,71.57336,3
1586133863609,71.57336,3
1586133864582,71.743484,3
1586133865552,72.220634,3
1586133866560,72.86324,3
1586133867497,73.34057,2
1586133868469,72.96815,3
1586133869429,72.96815,3
1586133870412,73.52794,3
1586133871380,74.03939,3
1586133872345,74.96794,3
1586133873330,75.303375,2
1586133874297,76.64522,2
1586133875272,76.64522,2
1586133876229,77.04941,1
1586133877213,77.10298,1
1586133878180,77.73163,1
1586133879156,77.732086,2
1586133880128,77.67444,3
1586133881101,77.67444,3
1586133882072,77.63553,3
1586133883047,73.34672,3
1586133884011,72.85043,3
1586133884988,72.36954,3
1586133885963,72.26314,3
1586133886937,72.26314,3
1586133887906,72.24983,3
1586133888867,72.24817,3
1586133889847,72.27965,3
1586133890810,72.2918,3
1586133891792,72.29332,3
1586133892761,72.29332,3
1586133893733,72.29351,3
1586133894704,72.27495,3
1586133895679,72.24299,3
1586133896645,72.23099,3
1586133897622,72.22113,3
1586133898586,72.22113,3
1586133899566,72.20776,3
1586133900535,72.206085,3
1586133901600,72.20588,3
1586133902482,72.22215,3
1586133903587,72.23813,3
1586133904424,72.23813,3
1586133905397,72.26045,3
1586133906369,72.29203,3
1586133907342,73.31089,3
1586133908312,73.47802,3
1586133909284,74.02154,3
1586133910258,74.02154,3
1586133911225,74.93629,3
1586133912199,75.05063,3
1586133913173,75.064926,2
1586133914140,74.68217,3
1586133915115,73.58446,3
1586133916075,73.58446,3
1586133917060,73.43389,3
1586133918032,73.41507,3
1586133919004,73.41272,3
1586133919975,73.47374,3
1586133920937,74.49397,3
1586133921909,74.49397,3
1586133922891,74.6215,3
1586133923864,74.63744,3
1586133924834,74.618324,3
1586133925800,74.61499,2
1586133926771,74.58981,1
1586133927751,74.58981,1
1586133928722,74.219925,1
1586133929700,74.17369,1
1586133930668,74.167915,1
1586133931642,74.19053,2
1586133932614,73.06836,2
1586133933582,73.06836,2
1586133934558,73.69371,3
1586133935529,73.506256,3
1586133936505,73.42033,3
1586133937471,73.409584,3
1586133938447,73.41189,3
1586133939408,73.41189,3
1586133940390,73.44916,3
1586133941363,73.460846,3
1586133942332,73.46231,3
1586133943308,73.462494,3
1586133944282,73.42035,3
1586133945253,73.42035,3
1586133946223,73.36386,3
1586133947196,72.31825,3
1586133948161,72.16185,3
1586133949135,71.636696,3
1586133950114,71.08649,3
1586133951083,71.08649,3
1586133952056,70.52293,1
1586133953022,70.58597,1
1586133954002,70.67334,2
1586133954962,70.75117,3
1586133955944,70.84897,3
1586133956913,70.84897,3
1586133957891,72.19571,3
1586133958855,72.39998,3
1586133959832,73.110725,3
1586133960796,73.73673,3
1586133961775,73.405594,3
1586133962749,73.405594,3
1586133963718,73.41363,3
1586133964681,73.3638,3
1586133965657,72.59504,1
1586133966634,72.47573,1
1586133967604,72.466995,1
1586133968565,72.466995,1
1586133969548,72.51561,1
1586133970521,72.524605,3
1586133971492,72.52821,3
1586133972608,72.5258,3
1586133973437,70.8062,1
1586133974406,70.8062,1
1586133975382,70.652504,1
1586133976356,71.98535,1
1586133977330,72.12716,3
1586133978297,72.145615,3
1586133979269,72.162025,3
1586133980239,72.162025,3
1586133981208,73.40508,3
1586133982184,74.139786,3
1586133983257,74.39018,3
1586133984127,74.47254,2
1586133985099,74.53705,3
1586133986074,74.53705,3
1586133987048,74.54511,3
1586133988066,74.54612,3
1586133988986,74.54625,1
1586133989966,74.69587,1
1586133990932,74.71458,1
1586133991912,74.71458,1
1586133992892,73.71691,1
1586133993858,73.7172,1
1586133994816,73.71724,1
1586133995797,73.71806,1
1586133996761,73.72676,1
1586133997741,73.72676,1
1586133998715,73.73648,1
1586133999679,73.74629,3
1586134000658,73.756004,3
1586134001625,73.76563,3
1586134002593,74.5227,3
1586134003576,74.5227,3
1586134004544,74.67743,3
1586134005511,75.705864,3
1586134006489,75.854805,3
1586134007452,75.89354,3
1586134008432,75.90886,2
1586134009407,75.90886,2
1586134010377,76.92056,2
1586134011342,77.06502,2
1586134012316,77.60106,1
1586134013293,77.75373,1
1586134014265,77.77493,2
1586134015236,77.77493,2
1586134016209,77.80965,2
1586134017177,77.81398,3
1586134018151,77.81452,3
1586134019128,81.54044,2
1586134020087,83.31787,1
1586134021059,83.31787,1
1586134022041,83.54005,1
1586134023010,83.56782,1
1586134023983,83.39541,1
1586134024949,83.373856,1
1586134025948,83.37116,1
1586134026887,83.37116,1
1586134027864,83.45159,1
1586134028839,84.1396,1
1586134029807,84.172844,1
1586134030776,84.21431,1
1586134031754,84.1572,1
1586134032727,84.1572,1
1586134033688,84.09713,0
1586134034671,83.71529,1
1586134035637,83.244514,1
1586134036615,83.0324,1
1586134037582,83.88814,1
1586134038548,83.88814,1
1586134039534,83.795975,2
1586134040505,83.70377,3
1586134041471,81.55942,2
1586134042449,75.48753,1
1586134043415,74.728546,1
1586134044388,74.728546,1
1586134045421,71.63367,1
1586134046458,72.3566,1
1586134047304,72.5921,3
1586134048273,72.62537,3
1586134049245,72.64314,3
1586134050210,72.64314,3
1586134051198,75.583,3
1586134052154,77.74894,3
1586134053127,80.404274,3
1586134054103,80.7827,3
1586134055079,81.06395,3
1586134056046,81.06395,3
1586134057022,80.17079,3
1586134057988,80.662384,3
1586134058969,80.72383,2
1586134059930,80.731514,1
1586134060910,80.71197,1
1586134061877,80.71197,1
1586134062850,81.834526,1
1586134063815,81.83422,1
1586134064793,81.790276,1
1586134065760,81.81285,1
1586134066729,81.852905,3
1586134067711,81.852905,3
1586134068681,81.82068,3
1586134069652,81.779045,3
1586134070620,75.961914,3
1586134071590,74.63488,3
1586134072572,74.002686,3
1586134073539,74.002686,3
1586134074514,73.53256,3
1586134075487,73.140076,3
1586134076456,72.10362,3
1586134077428,70.97401,3
1586134078459,69.923485,2
1586134079369,69.923485,2
1586134080343,69.79217,2
1586134081316,69.77575,2
1586134082288,69.79703,1
1586134083253,69.8622,1
1586134084231,69.93042,1
1586134085193,69.93042,1
1586134086177,69.93895,1
1586134087143,69.94001,2
1586134088117,69.85684,2
1586134089090,69.83028,3
1586134090050,69.82696,3
1586134091032,69.82696,3
1586134092002,69.826546,3
1586134092978,69.85122,3
1586134093949,69.858765,3
1586134094919,69.88723,3
1586134095889,70.384476,3
1586134096851,70.384476,3
1586134097826,70.55248,3
1586134098800,71.04257,3
1586134099782,71.46705,3
1586134100750,71.6768,3
1586134101722,72.520805,3
1586134102791,72.520805,3
1586134103656,72.81098,2
1586134104635,72.9991,3
1586134105605,73.48149,3
1586134106567,73.541794,3
1586134107549,73.54933,3
1586134108518,73.54933,3
1586134109491,73.537766,3
1586134110457,73.53632,3
1586134111439,73.52891,3
1586134112408,73.51321,3
1586134113383,73.387535,3
1586134114346,73.387535,3
1586134115327,72.343704,3
1586134116293,72.19207,3
1586134117271,72.17312,3
1586134118240,72.170746,3
1586134119213,72.221146,3
1586134120175,72.221146,3
1586134121154,73.281456,3
1586134122116,73.46843,3
1586134123094,74.00912,3
1586134124060,74.55336,3
1586134125036,74.62139,2
1586134125998,74.62139,2
1586134126981,74.654594,2
1586134127948,74.658745,2
1586134128922,74.65926,2
1586134129891,74.78099,2
1586134130864,74.91324,2
1586134131832,74.91324,2
1586134132796,75.78841,2
1586134133775,75.8978,1
1586134134749,75.91147,2
1586134135713,75.91318,2
1586134136691,75.91339,2
1586134137654,75.91339,2
1586134138626,78.186104,2
1586134139601,78.80203,2
1586134140575,79.361984,2
1586134141545,79.43198,1
1586134142510,79.44072,2
1586134143482,79.44072,2
1586134144461,79.38376,2
1586134145426,79.24785,1
1586134146437,78.364044,1
1586134147372,78.25357,1
1586134148339,78.23976,1
1586134149320,78.23976,1
1586134150287,77.19319,1
1586134151261,77.246666,1
1586134152233,77.28832,1
1586134153204,77.32611,3
1586134154176,77.36261,2
1586134155148,77.36261,2
1586134156117,79.40206,2
1586134157092,81.07196,2
1586134158060,82.56567,2
1586134159036,83.174255,2
1586134160007,83.18783,2
1586134160975,83.18783,2
1586134161954,83.133484,2
1586134162934,83.12669,2
1586134163894,83.12585,1
1586134164864,83.6976,1
1586134165830,83.77678,1
1586134166794,83.77678,1
1586134167775,84.23748,1
1586134168740,84.29507,1
1586134169715,84.30226,1
1586134170689,84.30316,1
1586134171663,84.222115,1
1586134172620,84.222115,1
1586134173601,84.21198,1
1586134174574,83.08572,1
1586134175541,84.210556,1
1586134176518,84.21054,1
1586134177485,84.1012,2
1586134178459,84.1012,2
1586134179433,83.796776,2
1586134180416,83.17284,2
1586134181369,81.13367,2
1586134182341,79.929405,2
1586134183312,79.652504,2
1586134184285,79.652504,2
1586134185248,79.6179,1
1586134186226,79.61357,1
1586134187197,80.08071,1
1586134188159,80.49349,1
1586134189134,80.54509,1
1586134190112,80.54509,1
1586134191083,80.56832,1
1586134192057,80.57122,1
1586134193023,81.55481,1
1586134194000,80.569534,1
1586134194957,80.70493,1
1586134195937,80.70493,1
1586134196912,80.72186,2
1586134198022,80.674255,2
1586134198851,80.668304,2
1586134199817,79.5493,2
1586134200791,78.14332,1
1586134201761,78.14332,1
1586134202734,77.96757,3
1586134203710,77.94246,2
1586134204673,77.00167,2
1586134205650,75.2996,1
1586134206613,75.086845,1
1586134207595,75.086845,1
1586134208564,75.06025,1
1586134209537,75.31723,3
1586134210509,75.38101,3
1586134211475,78.04878,3
1586134212445,78.382256,2
1586134213418,78.382256,2
1586134214391,79.37958,2
1586134215363,79.50473,2
1586134216329,79.51988,1
1586134217327,79.471245,1
1586134218271,78.965164,1
1586134219480,78.965164,1
1586134220220,79.425865,1
1586134221190,79.39999,3
1586134222159,79.09776,2
1586134223131,79.05844,2
1586134224103,74.78546,3
1586134225064,74.78546,3
1586134226046,74.25134,3
1586134227015,74.18458,3
1586134227978,74.68262,3
1586134228948,75.79982,3
1586134230056,76.36044,3
1586134230895,76.36044,3
1586134231945,76.5838,3
1586134232844,77.402916,3
1586134233815,77.65378,3
1586134234786,78.19798,3
1586134235755,78.2706,3
1586134236721,78.2706,3
1586134237701,78.28259,3
1586134238670,78.284096,3
1586134239642,78.54791,3
1586134240614,79.89484,3
1586134241586,80.095894,3
1586134242556,80.095894,3
1586134243526,80.648155,2
1586134244496,80.64029,2
1586134245471,80.57394,2
1586134246440,79.793205,3
1586134247412,78.2107,3
1586134248385,78.2107,3
1586134249357,78.227264,3
1586134250326,78.25763,3
1586134251288,79.15926,3
1586134252266,79.1545,3
1586134253240,79.14391,3
1586134254209,79.14391,3
1586134255183,79.054436,3
1586134256152,78.94643,2
1586134257126,78.89815,3
1586134258085,76.06807,3
1586134259067,72.67398,3
1586134260026,72.67398,3
1586134261010,73.75675,2
1586134261978,73.32295,3
1586134262953,73.26872,3
1586134263922,73.26195,3
1586134264894,74.52481,2
1586134265867,74.52481,2
1586134266839,74.82779,1
1586134267796,74.86566,1
1586134268779,74.87039,1
1586134269832,74.65408,1
1586134270720,74.61726,1
1586134271683,74.61726,1
1586134272665,74.58993,1
1586134273639,74.524666,2
1586134274607,74.51651,3
1586134275575,74.408646,3
1586134276550,72.2799,3
1586134277516,72.2799,3
1586134278490,71.78296,3
1586134279448,71.1856,3
1586134280431,71.09884,3
1586134281399,71.060196,3
1586134282518,71.05537,3
1586134283341,71.05537,3
1586134284304,71.027596,2
1586134285283,69.963295,1
1586134286255,69.83025,3
1586134287224,69.786995,2
1586134288198,69.22773,2
1586134289167,69.22773,2
1586134290149,67.46187,2
1586134291113,66.97663,2
1586134292078,66.91598,2
1586134293054,66.908394,3
1586134294026,67.40061,3
1586134294993,67.40061,3
1586134295963,67.962105,3
1586134296936,68.866615,3
1586134297908,69.14402,3
