time,x,y,z
1583189655561,0.0,0.0,0.0
1583189655561,-0.03615153,-0.059267044,-0.035648346
1583189655561,-0.066114485,-0.19110179,0.036245346
1583189655564,-0.11291528,-0.16992211,0.12564754
1583189655565,-0.073425174,0.052068472,0.08928585
1583189655574,-0.08778098,0.081195116,0.059417725
1583189655574,-0.06632948,-0.08273578,0.050891876
1583189655701,-0.020962685,-0.005848646,0.069693565
1583189655711,0.16507727,0.019418955,0.09338951
1583189655729,0.18284038,0.011497974,0.076602936
1583189655766,0.07756883,0.077038765,0.061350822
1583189655767,-0.008777499,0.07442832,0.04015827
1583189655785,-0.016643345,0.08834982,-0.05762577
1583189655785,-0.060628504,-0.017123938,-0.023723602
1583189655786,-4.8488379E-4,-0.0835135,-0.027496338
1583189655788,-0.0131472945,-0.048201323,-0.07880783
1583189655801,0.0016247928,-0.026772976,-0.03388691
1583189655802,0.051834375,-0.006103039,0.056390762
1583189655846,0.06274998,0.016255379,0.17512608
1583189655848,0.052515715,0.2089622,0.093647
1583189655851,-0.053586632,-0.098163605,0.01944828
1583189655875,-0.17670766,-0.08787441,-0.11831093
1583189655888,-0.15214056,-0.24791384,-0.15818596
1583189655913,-0.043011457,-0.072020054,-0.05717373
1583189655933,0.23732534,0.12701058,0.09542751
1583189655952,0.22604054,0.2686746,0.25377655
1583189655975,0.073165685,0.2210393,0.19239426
1583189655988,-0.08016601,-0.6968174,0.15356636
1583189656012,-0.13310146,0.11741805,0.14874172
1583189656032,0.0664821,0.53876567,-0.035956383
1583189656052,0.25335565,-0.06792736,-0.09712887
1583189656078,0.7362824,-0.56329393,0.028629303
1583189656089,0.07753253,-0.40299654,0.32712746
1583189656112,-0.39719653,0.059281826,0.36740875
1583189656129,-0.17141771,0.10382557,0.04071045
1583189656152,-0.18852527,0.35255742,-0.1867714
1583189656178,-0.19268693,0.42781997,-0.34877586
1583189656194,-0.3249694,0.2815802,-0.43214607
1583189656213,-0.37667906,-0.3779292,-0.29203415
1583189656228,-0.4868275,-0.08340216,-0.26842022
1583189656252,-0.48880088,0.4068997,-0.33285332
1583189656275,-0.66341335,0.6267607,-0.44144154
1583189656295,-0.94678295,1.0056529,-0.36070156
1583189656314,-1.2384465,1.2972989,0.5289049
