time,value,value2,value3
1583189655933,5619167.0,5451981.0,0.0
1583189655977,5622052.0,5458253.0,0.0
1583189656030,5628678.0,5467865.0,0.0
1583189656079,5634761.0,5474033.0,0.0
1583189656126,5648861.0,5484873.0,0.0
1583189656178,5650647.0,5487380.0,0.0
1583189656219,5635303.0,5449807.0,0.0
1583189656275,5607464.0,5419430.0,0.0
1583189656314,5593411.0,5411577.0,0.0
1583189656370,5584648.0,5401153.0,0.0
1583189656418,5545559.0,5363527.0,0.0
1583189656466,5480214.0,5278778.0,0.0
1583189656517,5436218.0,5220815.0,0.0
1583189656562,5350918.0,5120493.0,0.0
1583189656614,5267516.0,4992896.0,0.0
1583189656679,5210540.0,4917394.0,0.0
1583189656772,5204242.0,4932091.0,0.0
1583189656772,5163117.0,4875741.0,0.0
1583189656840,5137316.0,4806326.0,0.0
1583189656866,5130000.0,4779633.0,0.0
1583189656897,5101901.0,4702998.0,0.0
1583189656946,5022762.0,4572529.0,0.0
1583189656994,4947819.0,4463739.0,0.0
1583189657045,4923906.0,4443818.0,0.0
1583189657092,4920185.0,4423273.0,0.0
1583189657140,4900024.0,4383110.0,0.0
1583189657189,4847707.0,4298526.0,0.0
1583189657239,4769099.0,4213475.0,0.0
1583189657289,4741544.0,4203666.0,0.0
1583189657338,4731424.0,4200825.0,0.0
1583189657385,4691521.0,4196654.0,0.0
1583189657434,4737824.0,4291015.0,0.0
1583189657481,4747503.0,4338909.0,0.0
1583189657532,4746565.0,4332917.0,0.0
1583189657579,4755191.0,4269533.0,0.0
1583189657628,4770253.0,4244713.0,0.0
1583189657675,4742981.0,4188383.0,0.0
1583189657726,4673408.0,4095821.0,0.0
1583189657773,4618331.0,4024513.0,0.0
1583189657823,4596203.0,3992742.0,0.0
1583189657871,4613694.0,4054909.0,0.0
1583189657924,4549764.0,4089839.0,0.0
1583189657973,4551121.0,4183734.0,0.0
1583189658018,4515118.0,4220694.0,0.0
1583189658070,4631255.0,4351069.0,0.0
1583189658118,4639622.0,4352566.0,0.0
1583189658166,4589068.0,4300107.0,0.0
1583189658215,4627183.0,4275681.0,0.0
1583189658260,4611445.0,4210178.0,0.0
1583189658312,4594304.0,4129192.0,0.0
1583189658358,4552059.0,4038192.0,0.0
1583189658409,4527376.0,3980552.0,0.0
1583189658458,4532520.0,3960068.0,0.0
1583189658507,4510088.0,3930339.0,0.0
1583189658549,4429604.0,4007598.0,0.0
1583189658597,4363367.0,4059174.0,0.0
1583189658646,4364621.0,4101772.0,0.0
1583189658698,4473146.0,4190973.0,0.0
1583189658745,4528993.0,4215877.0,0.0
1583189658794,4514259.0,4158935.0,0.0
1583189658842,4518353.0,4119509.0,0.0
1583189658895,4492346.0,4029547.0,0.0
1583189658938,4454603.0,3944880.0,0.0
1583189658992,4422196.0,3885878.0,0.0
1583189659041,4400928.0,3841397.0,0.0
1583189659085,4398904.0,3831535.0,0.0
1583189659138,4394699.0,3824190.0,0.0
1583189659186,4376992.0,3845152.0,0.0
1583189659235,4371927.0,3914059.0,0.0
1583189659278,4366951.0,3942186.0,0.0
1583189659333,4368918.0,3955896.0,0.0
1583189659381,4400770.0,3977898.0,0.0
1583189659429,4415798.0,3989113.0,0.0
1583189659478,4407442.0,3937985.0,0.0
1583189659527,4342007.0,3848283.0,0.0
1583189659576,4334998.0,3806589.0,0.0
1583189659617,4336184.0,3790850.0,0.0
1583189659671,4354627.0,3797103.0,0.0
1583189659720,4351957.0,3767320.0,0.0
1583189659766,4332147.0,3748512.0,0.0
1583189659818,4331469.0,3853557.0,0.0
1583189659867,4327761.0,3927218.0,0.0
1583189659910,4241170.0,3780240.0,0.0
1583189659958,4255463.0,3736279.0,0.0
1583189660012,4286468.0,3811781.0,0.0
1583189660061,4273316.0,3737246.0,0.0
1583189660110,4176934.0,3578150.0,0.0
1583189660158,4146326.0,3516982.0,0.0
1583189660205,4108007.0,3447899.0,0.0
1583189660256,4111229.0,3427874.0,0.0
1583189660301,4094982.0,3402118.0,0.0
1583189660354,4088094.0,3368643.0,0.0
1583189660400,4100126.0,3364502.0,0.0
1583189660449,4103777.0,3347724.0,0.0
1583189660498,4107938.0,3309828.0,0.0
1583189660547,4134771.0,3307158.0,0.0
1583189660595,4115299.0,3273815.0,0.0
1583189660642,4076606.0,3218767.0,0.0
1583189660692,4074424.0,3241041.0,0.0
1583189660740,4121756.0,3312006.0,0.0
1583189660790,4157645.0,3374575.0,0.0
1583189660837,4170626.0,3399060.0,0.0
1583189660882,4164349.0,3429327.0,0.0
1583189660929,4193499.0,3608854.0,0.0
1583189660980,4241895.0,3729623.0,0.0
1583189661027,4295275.0,3809852.0,0.0
1583189661079,4340876.0,3882892.0,0.0
1583189661131,4405396.0,4017444.0,0.0
1583189661178,4372368.0,4038302.0,0.0
1583189661226,4425341.0,4118379.0,0.0
1583189661275,4307961.0,4119281.0,0.0
1583189661321,4263525.0,4090055.0,0.0
1583189661372,4355644.0,4053906.0,0.0
1583189661421,4377173.0,3979552.0,0.0
1583189661470,4503304.0,4062902.0,0.0
1583189661519,4586534.0,4163293.0,0.0
1583189661566,4732068.0,4329927.0,0.0
1583189661616,4788717.0,4401519.0,0.0
1583189661661,4836807.0,4446082.0,0.0
1583189661714,4829830.0,4380454.0,0.0
1583189661756,4750646.0,4202579.0,0.0
1583189661804,4670817.0,4070345.0,0.0
1583189661858,4621033.0,3988356.0,0.0
1583189661903,4576721.0,3929811.0,0.0
1583189661949,4545546.0,3901364.0,0.0
1583189662001,4554942.0,3933750.0,0.0
1583189662047,4563898.0,3960797.0,0.0
1583189662097,4612553.0,4047091.0,0.0
1583189662147,4646700.0,4106408.0,0.0
1583189662192,4694416.0,4182332.0,0.0
1583189662241,4734116.0,4258982.0,0.0
1583189662297,4790741.0,4356077.0,0.0
1583189662348,4819122.0,4421583.0,0.0
1583189662393,4841736.0,4491700.0,0.0
1583189662441,4872752.0,4582670.0,0.0
1583189662490,4903314.0,4687857.0,0.0
1583189662538,4938209.0,4855844.0,0.0
1583189662581,4985563.0,4934192.0,0.0
1583189662636,5019666.0,4990567.0,0.0
1583189662685,5065776.0,5059874.0,0.0
1583189662733,5116420.0,5108896.0,0.0
1583189662781,5161636.0,5152656.0,0.0
1583189662831,5201280.0,5199429.0,0.0
1583189662878,5224901.0,5208291.0,0.0
1583189662922,5223962.0,5226544.0,0.0
1583189662975,5241748.0,5258012.0,0.0
1583189663023,5272141.0,5283809.0,0.0
1583189663073,5286456.0,5302174.0,0.0
1583189663123,5299098.0,5319698.0,0.0
1583189663172,5321213.0,5338053.0,0.0
1583189663219,5337022.0,5354126.0,0.0
1583189663262,5360451.0,5371601.0,0.0
1583189663316,5372413.0,5388194.0,0.0
1583189663367,5389972.0,5396016.0,0.0
1583189663415,5395931.0,5406228.0,0.0
1583189663462,5406142.0,5406108.0,0.0
1583189663512,5414158.0,5416801.0,0.0
1583189663560,5428213.0,5431035.0,0.0
1583189663603,5447696.0,5444358.0,0.0
1583189663657,5464588.0,5452389.0,0.0
1583189663705,5471429.0,5460022.0,0.0
1583189663754,5488707.0,5478166.0,0.0
1583189663802,5506074.0,5484017.0,0.0
1583189663852,5515131.0,5494109.0,0.0
1583189663899,5535087.0,5500602.0,0.0
1583189663948,5536298.0,5504083.0,0.0
1583189663996,5535303.0,5499952.0,0.0
1583189664045,5534906.0,5508433.0,0.0
1583189664090,5540494.0,5515666.0,0.0
1583189664141,5544722.0,5521097.0,0.0
1583189664190,5547570.0,5526349.0,0.0
1583189664239,5552004.0,5533630.0,0.0
1583189664284,5562530.0,5536390.0,0.0
1583189664336,5575352.0,5550023.0,0.0
1583189664378,5588276.0,5561947.0,0.0
1583189664431,5598939.0,5565907.0,0.0
1583189664478,5604571.0,5567148.0,0.0
1583189664527,5602208.0,5567049.0,0.0
1583189664574,5585123.0,5558475.0,0.0
1583189664625,5589871.0,5564596.0,0.0
1583189664676,5588866.0,5570129.0,0.0
1583189664724,5592551.0,5578851.0,0.0
1583189664773,5595253.0,5580611.0,0.0
1583189664821,5603145.0,5581761.0,0.0
1583189664869,5603620.0,5585893.0,0.0
1583189664919,5608177.0,5588614.0,0.0
1583189664966,5619632.0,5602647.0,0.0
1583189665017,5630555.0,5605788.0,0.0
1583189665064,5639226.0,5613498.0,0.0
1583189665114,5625161.0,5601456.0,0.0
1583189665161,5618535.0,5596444.0,0.0
1583189665209,5624573.0,5601576.0,0.0
1583189665258,5629106.0,5611318.0,0.0
1583189665307,5627162.0,5608998.0,0.0
1583189665356,5631469.0,5618190.0,0.0
1583189665404,5634637.0,5628982.0,0.0
1583189665454,5651823.0,5644816.0,0.0
1583189665501,5676212.0,5670103.0,0.0
1583189665547,5708416.0,5695138.0,0.0
1583189665598,5746259.0,5714484.0,0.0
1583189665647,5777105.0,5731718.0,0.0
1583189665696,5799482.0,5736309.0,0.0
1583189665744,5820988.0,5744402.0,0.0
1583189665787,5846383.0,5753012.0,0.0
1583189665841,5858425.0,5754504.0,0.0
1583189665888,5846462.0,5745802.0,0.0
1583189665938,5814905.0,5705132.0,0.0
1583189665987,5775262.0,5659371.0,0.0
1583189666035,5745932.0,5629913.0,0.0
1583189666078,5712599.0,5589203.0,0.0
1583189666129,5683584.0,5571549.0,0.0
1583189666180,5651439.0,5541152.0,0.0
1583189666228,5606312.0,5478987.0,0.0
1583189666278,5531843.0,5355467.0,0.0
1583189666327,5461410.0,5253581.0,0.0
1583189666376,5423928.0,5200479.0,0.0
1583189666424,5402093.0,5163030.0,0.0
1583189666472,5363616.0,5119939.0,0.0
1583189666516,5322402.0,5060593.0,0.0
1583189666568,5284455.0,5028516.0,0.0
1583189666618,5256378.0,4998400.0,0.0
1583189666667,5259467.0,5018164.0,0.0
1583189666717,5264237.0,5030227.0,0.0
1583189666759,5251462.0,5002430.0,0.0
1583189666808,5234748.0,4965810.0,0.0
1583189666860,5182780.0,4890963.0,0.0
1583189666907,5133267.0,4827517.0,0.0
1583189666958,5106198.0,4792949.0,0.0
1583189667007,5084318.0,4769513.0,0.0
1583189667054,5069269.0,4748127.0,0.0
1583189667097,5055815.0,4726513.0,0.0
1583189667151,5037541.0,4698475.0,0.0
1583189667200,5023678.0,4678532.0,0.0
1583189667249,5014645.0,4671949.0,0.0
1583189667297,5009749.0,4667469.0,0.0
1583189667346,5007995.0,4664998.0,0.0
1583189667395,5007713.0,4655106.0,0.0
1583189667443,4974957.0,4616246.0,0.0
1583189667489,4937565.0,4578476.0,0.0
1583189667540,4918692.0,4569463.0,0.0
1583189667588,4919190.0,4577426.0,0.0
1583189667637,4920693.0,4584748.0,0.0
1583189667684,4959252.0,4647673.0,0.0
1583189667731,4989600.0,4719071.0,0.0
1583189667782,5083867.0,4872868.0,0.0
1583189667831,5126528.0,4921790.0,0.0
1583189667876,5107714.0,4881091.0,0.0
1583189667923,5096474.0,4844021.0,0.0
1583189667977,5087949.0,4813043.0,0.0
1583189668020,5068399.0,4767963.0,0.0
1583189668070,5033992.0,4710790.0,0.0
1583189668122,5014972.0,4678450.0,0.0
1583189668169,5007453.0,4669809.0,0.0
1583189668219,5014091.0,4676120.0,0.0
1583189668268,5022210.0,4685372.0,0.0
1583189668317,5022809.0,4697185.0,0.0
1583189668364,5025127.0,4712600.0,0.0
1583189668409,5020446.0,4724061.0,0.0
1583189668461,5019822.0,4731845.0,0.0
1583189668510,5010856.0,4744988.0,0.0
1583189668560,5011490.0,4759870.0,0.0
1583189668608,5008934.0,4763192.0,0.0
1583189668651,4988186.0,4751620.0,0.0
1583189668700,4982623.0,4757571.0,0.0
1583189668750,4984647.0,4763412.0,0.0
1583189668798,4981006.0,4769403.0,0.0
1583189668848,4977716.0,4772784.0,0.0
1583189668895,4966227.0,4766923.0,0.0
1583189668945,4962688.0,4770362.0,0.0
1583189668991,4960788.0,4774513.0,0.0
1583189669045,4977749.0,4802241.0,0.0
1583189669096,5004795.0,4846051.0,0.0
1583189669142,5027478.0,4872567.0,0.0
1583189669191,5035993.0,4904866.0,0.0
1583189669238,5029117.0,4911268.0,0.0
1583189669287,5049459.0,4959719.0,0.0
1583189669331,5091137.0,5026295.0,0.0
1583189669385,5130057.0,5078599.0,0.0
1583189669433,5139317.0,5099243.0,0.0
1583189669478,5116873.0,5075898.0,0.0
1583189669528,5095399.0,5058543.0,0.0
1583189669575,5104774.0,5072987.0,0.0
1583189669623,5113910.0,5095702.0,0.0
1583189669671,5134047.0,5124390.0,0.0
1583189669724,5149561.0,5148546.0,0.0
1583189669777,5140866.0,5142944.0,0.0
1583189669822,5122807.0,5137623.0,0.0
1583189669872,5109839.0,5137452.0,0.0
1583189669914,5126653.0,5161679.0,0.0
1583189669968,5149720.0,5196058.0,0.0
1583189670010,5158347.0,5211861.0,0.0
1583189670064,5170557.0,5231055.0,0.0
1583189670116,5183290.0,5243219.0,0.0
1583189670161,5192200.0,5264644.0,0.0
1583189670211,5196700.0,5270706.0,0.0
1583189670257,5196383.0,5272106.0,0.0
1583189670307,5193795.0,5267935.0,0.0
