time,value
1585860142224,0
1585860143206,0
1585860143783,0
1585860145224,0
1585860146191,0
1585860147159,0
1585860148124,0
1585860148851,0
1585860149822,0
1585860150786,0
1585860151807,0
1585860152788,0
1585860154709,0
1585860154837,0
1585860155805,0
1585860157252,0
1585860158220,0
1585860159188,0
1585860160155,0
1585860160784,0
1585860162225,0
1585860162788,0
1585860164228,0
1585860165225,0
1585860166193,0
1585860167160,0
1585860167790,0
1585860169230,0
1585860170211,0
1585860171180,0
1585860172168,0
1585860173138,0
1585860173865,0
1585860174832,0
1585860175800,0
1585860176795,0
1585860178245,0
1585860179213,0
1585860180180,0
1585860181148,0
1585860182115,0
1585860183081,0
1585860184050,0
1585860185015,0
1585860186015,0
1585860186984,0
1585860187948,0
1585860188918,68
1585860189886,68
1585860190851,69
1585860191836,70
1585860192803,71
1585860194250,71
1585860195216,71
1585860196185,70
1585860196793,70
1585860198239,71
1585860199221,72
1585860200205,73
1585860201173,74
1585860202141,75
1585860202883,76
1585860203850,77
1585860205298,79
1585860205786,82
1585860207226,85
1585860208191,87
1585860209173,90
1585860210158,92
1585860211125,94
1585860212108,97
1585860213068,98
1585860214516,99
1585860214965,100
1585860215933,100
1585860216915,100
1585860217881,100
1585860218852,99
1585860219818,97
1585860220784,96
1585860222233,94
1585860223200,91
1585860224168,89
1585860225135,87
1585860225878,85
1585860226845,83
1585860227827,82
1585860229283,81
1585860229793,80
1585860231238,79
1585860232198,77
1585860233661,76
1585860233805,74
1585860235253,72
1585860236221,70
1585860237188,69
1585860238155,69
1585860239128,69
1585860240095,68
1585860241065,68
1585860242031,67
1585860243495,67
1585860243983,67
1585860244950,69
1585860245915,71
1585860246900,72
1585860247868,73
1585860248836,74
1585860249802,74
1585860251250,75
1585860251813,75
1585860253261,76
1585860254226,78
1585860255218,80
1585860256184,82
1585860257153,84
1585860258120,85
1585860259087,87
1585860260055,89
1585860260783,91
1585860262223,94
1585860263191,97
1585860263813,100
1585860265260,103
1585860266228,106
1585860267196,108
1585860267818,109
1585860268785,110
1585860270233,110
1585860271201,111
1585860272165,110
1585860272790,109
1585860274238,107
1585860275206,106
1585860276171,103
1585860277131,101
1585860278115,99
1585860278872,97
1585860279839,95
1585860280815,93
