time,value,value2,value3
1578827872837,4905102.0,4159599.0,0.0
1578827872883,4855440.0,4023409.0,0.0
1578827872931,4819031.0,3903396.0,0.0
1578827872981,4791940.0,3830599.0,0.0
1578827873030,4764316.0,3779730.0,0.0
1578827873077,4745274.0,3745964.0,0.0
1578827873127,4717222.0,3684807.0,0.0
1578827873176,4713514.0,3647534.0,0.0
1578827873226,4706683.0,3615776.0,0.0
1578827873277,4707622.0,3606997.0,0.0
1578827873323,4701110.0,3607027.0,0.0
1578827873370,4697526.0,3606851.0,0.0
1578827873425,4695988.0,3599735.0,0.0
1578827873471,4682158.0,3572939.0,0.0
1578827873520,4628293.0,3501316.0,0.0
1578827873568,4573429.0,3413894.0,0.0
1578827873617,4539849.0,3364689.0,0.0
1578827873667,4540968.0,3352758.0,0.0
1578827873715,4537711.0,3334324.0,0.0
1578827873780,4538435.0,3268185.0,0.0
1578827873881,4523792.0,3245836.0,0.0
1578827873882,4517392.0,3232329.0,0.0
1578827873928,4511603.0,3233156.0,0.0
1578827873998,4511321.0,3233454.0,0.0
1578827874014,4509669.0,3233635.0,0.0
1578827874058,4510596.0,3236679.0,0.0
1578827874106,4517087.0,3235354.0,0.0
1578827874155,4520525.0,3236859.0,0.0
1578827874205,4499346.0,3205888.0,0.0
1578827874256,4472051.0,3172150.0,0.0
1578827874304,4460257.0,3165610.0,0.0
1578827874356,4461037.0,3164718.0,0.0
1578827874401,4464871.0,3165515.0,0.0
1578827874451,4463061.0,3164458.0,0.0
1578827874499,4461161.0,3163741.0,0.0
1578827874549,4457374.0,3164806.0,0.0
1578827874601,4456232.0,3165665.0,0.0
1578827874647,4457713.0,3168099.0,0.0
1578827874698,4458380.0,3176596.0,0.0
1578827874745,4459261.0,3180472.0,0.0
1578827874793,4465084.0,3186462.0,0.0
1578827874843,4464961.0,3178321.0,0.0
1578827874893,4445049.0,3151252.0,0.0
1578827874941,4424606.0,3132464.0,0.0
1578827874991,4427444.0,3138649.0,0.0
1578827875040,4433414.0,3150549.0,0.0
1578827875090,4436138.0,3155334.0,0.0
1578827875139,4437666.0,3160825.0,0.0
1578827875189,4442335.0,3159076.0,0.0
1578827875240,4450295.0,3169164.0,0.0
1578827875286,4442246.0,3181198.0,0.0
1578827875334,4423306.0,3216629.0,0.0
1578827875385,4428304.0,3295264.0,0.0
1578827875432,4442617.0,3317313.0,0.0
1578827875481,4446281.0,3321238.0,0.0
1578827875535,4431796.0,3339056.0,0.0
1578827875577,4401936.0,3306390.0,0.0
1578827875633,4375860.0,3295445.0,0.0
1578827875683,4356390.0,3289266.0,0.0
1578827875730,4343533.0,3248270.0,0.0
1578827875778,4332769.0,3209378.0,0.0
1578827875831,4327320.0,3189725.0,0.0
1578827875878,4323317.0,3175728.0,0.0
1578827875922,4334815.0,3194461.0,0.0
1578827875975,4330022.0,3350658.0,0.0
1578827876018,4418352.0,3516365.0,0.0
1578827876074,4394461.0,3493115.0,0.0
1578827876119,4371429.0,3361280.0,0.0
1578827876175,4369676.0,3303436.0,0.0
1578827876218,4370523.0,3308361.0,0.0
1578827876268,4375296.0,3322853.0,0.0
1578827876317,4374934.0,3305059.0,0.0
1578827876361,4367516.0,3252203.0,0.0
1578827876415,4356583.0,3204650.0,0.0
1578827876460,4358334.0,3195044.0,0.0
1578827876513,4369822.0,3199205.0,0.0
1578827876563,4365118.0,3214187.0,0.0
1578827876607,4360370.0,3293498.0,0.0
1578827876659,4356660.0,3230413.0,0.0
1578827876710,4333007.0,3214415.0,0.0
1578827876758,4341091.0,3194871.0,0.0
1578827876810,4356276.0,3215337.0,0.0
1578827876862,4364407.0,3237095.0,0.0
1578827876900,4368648.0,3258705.0,0.0
1578827876948,4390154.0,3265379.0,0.0
1578827876999,4409669.0,3266909.0,0.0
1578827877049,4415752.0,3267854.0,0.0
1578827877096,4429693.0,3271881.0,0.0
1578827877144,4439757.0,3278815.0,0.0
1578827877194,4420715.0,3377538.0,0.0
1578827877243,4447695.0,3402134.0,0.0
1578827877293,4454479.0,3408501.0,0.0
1578827877343,4453609.0,3359246.0,0.0
1578827877395,4472378.0,3360335.0,0.0
1578827877444,4492572.0,3397067.0,0.0
1578827877493,4509431.0,3425271.0,0.0
1578827877542,4526585.0,3420606.0,0.0
1578827877591,4541929.0,3408658.0,0.0
1578827877638,4552760.0,3408501.0,0.0
1578827877689,4563626.0,3409895.0,0.0
1578827877737,4560042.0,3392605.0,0.0
1578827877782,4550013.0,3380776.0,0.0
1578827877839,4533369.0,3372550.0,0.0
1578827877885,4533109.0,3355969.0,0.0
1578827877934,4543804.0,3369988.0,0.0
1578827877986,4564904.0,3378594.0,0.0
1578827878031,4591951.0,3404521.0,0.0
1578827878080,4608934.0,3424956.0,0.0
1578827878129,4615673.0,3434877.0,0.0
1578827878178,4615797.0,3442096.0,0.0
1578827878226,4607114.0,3427596.0,0.0
1578827878275,4613841.0,3429189.0,0.0
1578827878327,4591081.0,3433065.0,0.0
1578827878373,4557895.0,3405444.0,0.0
1578827878422,4542268.0,3392709.0,0.0
1578827878467,4530655.0,3392449.0,0.0
1578827878520,4535472.0,3395915.0,0.0
1578827878567,4544609.0,3410147.0,0.0
1578827878614,4558697.0,3430686.0,0.0
1578827878667,4563185.0,3441568.0,0.0
1578827878718,4554524.0,3453531.0,0.0
1578827878763,4569077.0,3455108.0,0.0
1578827878816,4579874.0,3462792.0,0.0
1578827878868,4566487.0,3452444.0,0.0
1578827878907,4542583.0,3440544.0,0.0
1578827878954,4528745.0,3425901.0,0.0
1578827879006,4528540.0,3426856.0,0.0
1578827879052,4541669.0,3423861.0,0.0
1578827879107,4560008.0,3436485.0,0.0
1578827879157,4559725.0,3494219.0,0.0
1578827879200,4573271.0,3661031.0,0.0
1578827879255,4628167.0,3891486.0,0.0
1578827879308,4656481.0,3856290.0,0.0
1578827879356,4670896.0,3833335.0,0.0
1578827879405,4643884.0,3792032.0,0.0
1578827879451,4613501.0,3754810.0,0.0
1578827879494,4616669.0,3756877.0,0.0
1578827879550,4629026.0,3767562.0,0.0
1578827879597,4641556.0,3769872.0,0.0
1578827879643,4651686.0,3783938.0,0.0
1578827879696,4662938.0,3817557.0,0.0
1578827879742,4670864.0,3844636.0,0.0
1578827879794,4673001.0,3859074.0,0.0
1578827879845,4680236.0,3877694.0,0.0
1578827879894,4685370.0,3888499.0,0.0
1578827879940,4678292.0,3879570.0,0.0
1578827879990,4647944.0,3849624.0,0.0
1578827880032,4630462.0,3830749.0,0.0
1578827880084,4620976.0,3814137.0,0.0
1578827880131,4624865.0,3815044.0,0.0
1578827880189,4633912.0,3821244.0,0.0
1578827880235,4638073.0,3820497.0,0.0
1578827880283,4636184.0,3814721.0,0.0
1578827880336,4635664.0,3808132.0,0.0
1578827880382,4635235.0,3801591.0,0.0
1578827880433,4628924.0,3795514.0,0.0
1578827880472,4596699.0,3754613.0,0.0
1578827880525,4565006.0,3711404.0,0.0
1578827880576,4551121.0,3695880.0,0.0
1578827880624,4554365.0,3696808.0,0.0
1578827880675,4561387.0,3703233.0,0.0
1578827880725,4570049.0,3717906.0,0.0
1578827880774,4572785.0,3729310.0,0.0
1578827880826,4570920.0,3732461.0,0.0
1578827880866,4573578.0,3735629.0,0.0
1578827880920,4580825.0,3743329.0,0.0
1578827880964,4580835.0,3735275.0,0.0
1578827881020,4542165.0,3690024.0,0.0
1578827881067,4512745.0,3653323.0,0.0
1578827881112,4507373.0,3647555.0,0.0
1578827881165,4506120.0,3650643.0,0.0
1578827881214,4514543.0,3652354.0,0.0
1578827881262,4514836.0,3649107.0,0.0
1578827881313,4508200.0,3643481.0,0.0
1578827881361,4501652.0,3634582.0,0.0
