time,x,y,z
1578827872416,0.065367304,0.08241894,-0.23949401
1578827872423,0.065132394,0.081913665,-0.2381853
1578827872434,0.066606395,0.08120668,-0.23656248
1578827872436,0.06944321,0.07967275,-0.23670754
1578827872451,0.07147889,0.07748903,-0.23859474
1578827872456,0.07185203,0.075725086,-0.23971434
1578827872542,0.072221,0.075272694,-0.23884585
1578827872554,0.07340811,0.07565378,-0.23643345
1578827872560,0.0750776,0.07530015,-0.23594707
1578827872573,0.075267926,0.07414339,-0.2369863
1578827872578,0.07368921,0.07297678,-0.2375148
1578827872579,0.07227604,0.07193397,-0.2368136
1578827872662,0.0700487,0.07116354,-0.23544656
1578827872677,0.06562935,0.07085787,-0.23398773
1578827872703,0.059300017,0.070295684,-0.2339188
1578827872703,0.051066905,0.070364274,-0.23394291
1578827872716,0.03620688,0.07155466,-0.23413955
1578827872718,0.012706508,0.07332635,-0.23465432
1578827872722,-0.015346172,0.07350289,-0.23807122
1578827872733,-0.044537086,0.07197331,-0.24204372
1578827872772,-0.07948618,0.07040699,-0.24688658
1578827872782,-0.13307884,0.071893044,-0.25385132
1578827872794,-0.20912495,0.079220146,-0.26325843
1578827872811,-0.3011949,0.093563594,-0.27033412
1578827872837,-0.38991383,0.109231636,-0.27078122
1578827872850,-0.4601197,0.12005167,-0.26647657
1578827872867,-0.5125159,0.1251789,-0.26105246
1578827872895,-0.552185,0.12850793,-0.26055077
1578827872908,-0.5814189,0.13238321,-0.26417062
1578827872939,-0.5994395,0.13483635,-0.2689724
1578827872950,-0.6075566,0.13756548,-0.27700204
1578827872968,-0.60371864,0.13699149,-0.28750363
1578827872991,-0.5901604,0.1320877,-0.29901832
1578827873007,-0.57576495,0.13360359,-0.32045653
1578827873036,-0.55909944,0.13742563,-0.3395869
1578827873050,-0.5476255,0.14368683,-0.35170284
1578827873069,-0.53770113,0.14090744,-0.3506896
1578827873088,-0.5139015,0.12365453,-0.33989686
1578827873110,-0.48124897,0.10742728,-0.33797202
1578827873135,-0.44516695,0.096926965,-0.34899923
1578827873149,-0.40603665,0.08537579,-0.35974208
1578827873174,-0.3709196,0.070972204,-0.36801994
1578827873187,-0.34223798,0.05478291,-0.37171304
1578827873207,-0.31406066,0.038358476,-0.37493494
1578827873234,-0.28583384,0.025699444,-0.38209134
1578827873249,-0.26335567,0.01626133,-0.39018875
1578827873278,-0.24714778,0.009340659,-0.39773488
1578827873288,-0.23806724,0.0051855594,-0.40269274
1578827873311,-0.23415263,0.0028536455,-0.4037355
1578827873333,-0.23239629,0.0014494315,-0.40400726
1578827873350,-0.23361698,0.0019355996,-0.40504703
1578827873380,-0.23726118,0.0036638842,-0.40641373
1578827873390,-0.24045035,0.004247972,-0.40654176
1578827873408,-0.24326293,0.0040933476,-0.4078906
1578827873433,-0.24895391,0.006022919,-0.41052696
1578827873449,-0.25704592,0.011088719,-0.41356146
1578827873477,-0.26590636,0.018489685,-0.41570118
1578827873490,-0.28029144,0.030871693,-0.41713485
1578827873509,-0.30711335,0.050282422,-0.41373333
1578827873529,-0.34743616,0.074945524,-0.40020993
1578827873550,-0.398324,0.10386418,-0.38078085
1578827873575,-0.454476,0.13351929,-0.3565112
1578827873590,-0.51648456,0.16195856,-0.32953528
1578827873608,-0.5774026,0.18513004,-0.30468443
1578827873630,-0.6186074,0.19801146,-0.28034654
1578827873649,-0.6461021,0.20539716,-0.26340955
1578827873673,-0.6655162,0.21554993,-0.25312707
1578827873690,-0.6785642,0.22790758,-0.24806863
1578827873713,-0.686403,0.23795012,-0.24629603
1578827873730,-0.6882366,0.23923346,-0.24546131
1578827873778,-0.6820078,0.23157744,-0.24972652
1578827873790,-0.66690046,0.21805394,-0.25985837
1578827873792,-0.651539,0.20534989,-0.27258757
1578827873877,-0.6443475,0.19873038,-0.28379267
1578827873879,-0.6461407,0.19891918,-0.29135716
1578827873892,-0.6510799,0.19960459,-0.294519
1578827873898,-0.65435123,0.19653077,-0.29551658
1578827873901,-0.6551841,0.1916382,-0.2978244
1578827873974,-0.65597665,0.18871531,-0.3007128
1578827873984,-0.658282,0.18723443,-0.30230993
1578827873995,-0.66034406,0.18850532,-0.3039173
1578827874002,-0.66193503,0.19116382,-0.30449018
1578827874009,-0.66269904,0.19325869,-0.3035282
1578827874019,-0.6630046,0.19618721,-0.30308494
1578827874031,-0.6652116,0.20119892,-0.30299494
1578827874047,-0.66929173,0.2078644,-0.3027911
1578827874069,-0.6732567,0.21303241,-0.30308384
1578827874090,-0.67564315,0.21611732,-0.30432358
1578827874111,-0.67750484,0.21969634,-0.3069559
1578827874129,-0.6814322,0.22593708,-0.30916625
1578827874152,-0.6864481,0.23377383,-0.3091946
1578827874168,-0.68946797,0.2386338,-0.30862853
1578827874188,-0.68807757,0.23735054,-0.3079387
1578827874215,-0.68421805,0.23430586,-0.30787003
1578827874229,-0.6822244,0.23415105,-0.30687004
1578827874255,-0.68475723,0.23885046,-0.30321825
1578827874270,-0.68877536,0.24568625,-0.2989051
1578827874290,-0.68994063,0.2488559,-0.2960402
1578827874314,-0.6869448,0.24811599,-0.29661474
1578827874330,-0.68366957,0.24598257,-0.29857773
1578827874362,-0.6838713,0.24517313,-0.29953948
1578827874368,-0.6891398,0.2465998,-0.29780653
1578827874391,-0.69599044,0.24867007,-0.29464132
1578827874410,-0.699074,0.2478676,-0.29290962
1578827874429,-0.6979367,0.24334307,-0.29328385
1578827874453,-0.6967742,0.23727672,-0.29296717
1578827874470,-0.69803554,0.23206592,-0.29090145
1578827874490,-0.7001853,0.22681381,-0.28666195
1578827874510,-0.7016522,0.22065961,-0.28180045
1578827874530,-0.7024122,0.21348287,-0.27711686
1578827874554,-0.70386136,0.20610723,-0.2735154
1578827874570,-0.70596254,0.20019214,-0.27112588
1578827874594,-0.70863086,0.19585347,-0.27016437
1578827874610,-0.7129154,0.1894475,-0.26792136
1578827874630,-0.7191268,0.17928697,-0.2621886
1578827874652,-0.72525615,0.1677141,-0.2551736
1578827874670,-0.7304396,0.1565362,-0.24879433
1578827874698,-0.7354732,0.14649388,-0.24368002
1578827874710,-0.741058,0.13987723,-0.24032456
1578827874731,-0.74647284,0.1379103,-0.24052188
1578827874753,-0.7479252,0.13723701,-0.2447041
1578827874771,-0.74546343,0.1364448,-0.25050887
1578827874801,-0.7408506,0.13831943,-0.25860056
1578827874813,-0.7360332,0.14540981,-0.26897436
1578827874831,-0.73305726,0.15224725,-0.27670026
1578827874855,-0.73086286,0.15377457,-0.2783524
1578827874871,-0.7287663,0.15319312,-0.2779793
1578827874898,-0.72749686,0.15364295,-0.2789542
1578827874916,-0.7267842,0.1553509,-0.28005907
1578827874931,-0.7248099,0.15672393,-0.28033555
1578827874951,-0.72058123,0.15587461,-0.27961743
1578827874971,-0.7168262,0.15482637,-0.27875975
1578827874996,-0.7161166,0.15632851,-0.27757323
1578827875011,-0.71810615,0.15845962,-0.27349022
1578827875033,-0.72113174,0.15958276,-0.26580673
1578827875051,-0.72558254,0.15990572,-0.25675407
1578827875072,-0.7305792,0.15796317,-0.24803391
1578827875094,-0.7356689,0.15240079,-0.23889662
1578827875110,-0.7426769,0.1441377,-0.2285918
1578827875137,-0.75171465,0.13563427,-0.21750146
1578827875151,-0.76162124,0.1292433,-0.20609617
1578827875172,-0.77051073,0.12388684,-0.19482543
1578827875193,-0.77877337,0.117396526,-0.18376623
1578827875211,-0.78647035,0.11119931,-0.17599909
1578827875239,-0.7923039,0.10608972,-0.17333639
1578827875251,-0.7948907,0.10027946,-0.1742765
