"1573136663445","(-0.085052095, -0.12242082, 0.7042368)"
"1573136663462","(-0.084433936, -0.12095271, 0.7020922)"
"1573136663464","(-0.08471739, -0.120419845, 0.70077837)"
"1573136663498","(-0.0853613, -0.12072129, 0.70078814)"
"1573136663499","(-0.085901156, -0.121320345, 0.70106006)"
"1573136663501","(-0.08621647, -0.12156224, 0.7006991)"
"1573136663503","(-0.08633435, -0.12134655, 0.7003883)"
"1573136663505","(-0.08656318, -0.121100955, 0.7000353)"
"1573136663511","(-0.08666746, -0.12139715, 0.701631)"
"1573136663534","(-0.08709425, -0.12178232, 0.70166993)"
"1573136663548","(-0.08688257, -0.121952906, 0.7023135)"
"1573136663563","(-0.086460665, -0.121401735, 0.701904)"
"1573136663581","(-0.08596427, -0.12076759, 0.7014424)"
"1573136663603","(-0.08612892, -0.120479256, 0.7004401)"
"1573136663629","(-0.086582616, -0.12069991, 0.7004595)"
"1573136663643","(-0.086890325, -0.12077806, 0.70099)"
"1573136663663","(-0.086744584, -0.12047201, 0.70158654)"
"1573136663682","(-0.08625586, -0.11980105, 0.70163655)"
"1573136663703","(-0.08562663, -0.11895713, 0.70155275)"
"1573136663728","(-0.08505966, -0.118227094, 0.7018346)"
"1573136663744","(-0.08472944, -0.11769371, 0.70159066)"
"1573136663767","(-0.084556684, -0.11736485, 0.70124257)"
"1573136663781","(-0.08442125, -0.11717396, 0.7011334)"
"1573136663803","(-0.08423684, -0.1170026, 0.7012192)"
"1573136663828","(-0.08401522, -0.11676763, 0.70059144)"
"1573136663842","(-0.08391273, -0.11637643, 0.6988768)"
"1573136663868","(-0.08365425, -0.11590525, 0.6973004)"
"1573136663883","(-0.08340513, -0.115442716, 0.6968421)"
"1573136663903","(-0.08352405, -0.11503232, 0.69618183)"
"1573136664025","(-0.083878286, -0.11492372, 0.6956634)"
"1573136664047","(-0.08420796, -0.11517686, 0.69556546)"
"1573136664062","(-0.08453107, -0.11553527, 0.6954477)"
"1573136664065","(-0.08460794, -0.11577033, 0.695808)"
"1573136664067","(-0.08472834, -0.115618154, 0.69520843)"
"1573136664082","(-0.08462395, -0.1155478, 0.69593424)"
"1573136664082","(-0.08479957, -0.115392305, 0.69514734)"
"1573136664086","(-0.084694475, -0.11559748, 0.696373)"
"1573136664088","(-0.08434193, -0.1158672, 0.6983302)"
"1573136664178","(-0.08440283, -0.11560125, 0.6968284)"
"1573136664186","(-0.084812194, -0.11501103, 0.69303393)"
"1573136664207","(-0.084575295, -0.11491107, 0.69321585)"
"1573136664215","(-0.08460888, -0.11467803, 0.6923041)"
"1573136664216","(-0.084509134, -0.11444463, 0.69217587)"
"1573136664218","(-0.08454224, -0.11424293, 0.6921823)"
"1573136664226","(-0.08502254, -0.11391458, 0.69012195)"
"1573136664267","(-0.08548546, -0.11379331, 0.6883699)"
"1573136664272","(-0.08553468, -0.114013925, 0.68863255)"
"1573136664284","(-0.08545503, -0.11414712, 0.68870294)"
"1573136664310","(-0.085076384, -0.11415798, 0.6894761)"
"1573136664324","(-0.08494065, -0.113723025, 0.6884626)"
"1573136664344","(-0.084273174, -0.11368939, 0.6911928)"
"1573136664365","(-0.084192686, -0.113471225, 0.69094396)"
"1573136664384","(-0.08414646, -0.11342646, 0.6908651)"
"1573136664412","(-0.084109575, -0.113477655, 0.69087136)"
"1573136664424","(-0.08409352, -0.11351555, 0.69088644)"
"1573136664444","(-0.08407013, -0.11346354, 0.6908232)"
"1573136664464","(-0.0841043, -0.11340523, 0.6908088)"
"1573136664483","(-0.084162325, -0.113471664, 0.69091594)"
"1573136664509","(-0.08428706, -0.11365763, 0.6911806)"
"1573136664524","(-0.08439722, -0.11385729, 0.6914424)"
"1573136664544","(-0.08444524, -0.11391273, 0.69153136)"
"1573136664564","(-0.0844586, -0.11391015, 0.6915418)"
"1573136664584","(-0.08452528, -0.113965005, 0.69164777)"
"1573136664609","(-0.084598385, -0.114120655, 0.6918398)"
"1573136664624","(-0.084667385, -0.11420644, 0.6919725)"
"1573136664648","(-0.08469674, -0.114261575, 0.69204366)"
"1573136664664","(-0.08474218, -0.11437971, 0.6921799)"
"1573136664683","(-0.08476506, -0.11452987, 0.6923203)"
"1573136664709","(-0.08477611, -0.114618875, 0.6924011)"
"1573136664725","(-0.08475942, -0.11458379, 0.6923577)"
"1573136664754","(-0.08472103, -0.114473075, 0.69223404)"
"1573136664764","(-0.08472515, -0.11443045, 0.6922042)"
"1573136664785","(-0.08474105, -0.11442477, 0.69221455)"
"1573136664808","(-0.08473161, -0.11441952, 0.69220155)"
"1573136664914","(-0.084690906, -0.114437796, 0.6921779)"
"1573136664928","(-0.08467239, -0.11442924, 0.69215375)"
"1573136664959","(-0.08474643, -0.1143909, 0.69219273)"
"1573136664961","(-0.08486039, -0.114412874, 0.69231695)"
"1573136664969","(-0.08496285, -0.114455335, 0.69244665)"
"1573136664969","(-0.08496508, -0.11444965, 0.6924442)"
"1573136664969","(-0.08482034, -0.114383124, 0.69225585)"
"1573136664977","(-0.084665775, -0.11419542, 0.69196224)"
"1573136665036","(-0.084554784, -0.113951825, 0.69166493)"
"1573136665058","(-0.08454004, -0.11376958, 0.6915064)"
"1573136665090","(-0.08456723, -0.11372283, 0.6914947)"
"1573136665099","(-0.08466317, -0.11387468, 0.6917052)"
"1573136665100","(-0.08477071, -0.11407642, 0.6919661)"
"1573136665100","(-0.08481507, -0.114169195, 0.6920813)"
"1573136665107","(-0.08479365, -0.1141616, 0.6920552)"
"1573136665125","(-0.08477367, -0.11412514, 0.69200754)"
"1573136665145","(-0.084835365, -0.11416599, 0.6920978)"
"1573136665164","(-0.084895805, -0.11417945, 0.6921651)"
"1573136665195","(-0.084871486, -0.11401401, 0.692011)"
"1573136665204","(-0.0847554, -0.113787964, 0.6917227)"
"1573136665225","(-0.084605515, -0.11372822, 0.6915348)"
"1573136665246","(-0.08454587, -0.11397427, 0.6916744)"
"1573136665264","(-0.08463186, -0.11424576, 0.69197035)"
"1573136665292","(-0.08480607, -0.114420295, 0.69227195)"
"1573136665304","(-0.08507963, -0.114516646, 0.6926047)"
"1573136665325","(-0.085449874, -0.1146557, 0.6930621)"
"1573136665344","(-0.08577556, -0.11490362, 0.69356406)"
"1573136665364","(-0.085990824, -0.1150868, 0.6939111)"
"1573136665388","(-0.085961744, -0.11504297, 0.69384915)"
"1573136665402","(-0.08568373, -0.11477649, 0.6933773)"
"1573136665424","(-0.08533001, -0.11448127, 0.69281155)"
"1573136665444","(-0.08504647, -0.114250116, 0.69236237)"
"1573136665464","(-0.084958196, -0.114191934, 0.6922335)"
"1573136665486","(-0.08500971, -0.11426783, 0.692342)"
"1573136665504","(-0.08508312, -0.11442488, 0.6925353)"
"1573136665530","(-0.08508434, -0.114477165, 0.69257784)"
"1573136665544","(-0.08496908, -0.11439525, 0.69240487)"
"1573136665564","(-0.08479168, -0.11426243, 0.6921333)"
"1573136665587","(-0.084656574, -0.11412211, 0.6918954)"
"1573136665604","(-0.08468142, -0.113979176, 0.6918053)"
"1573136665634","(-0.08483977, -0.11387228, 0.6918688)"
"1573136665649","(-0.085097075, -0.11399674, 0.6922088)"
"1573136665669","(-0.08536457, -0.11439015, 0.6927718)"
"1573136665684","(-0.08547572, -0.11476269, 0.6931711)"
"1573136665704","(-0.08570432, -0.1148062, 0.6934201)"
"1573136665731","(-0.08575381, -0.1142659, 0.6935152)"
"1573136665749","(-0.08577239, -0.11412973, 0.6935212)"
"1573136665769","(-0.08636192, -0.11418376, 0.6904097)"
"1573136665789","(-0.08672371, -0.11484904, 0.69033647)"
"1573136665809","(-0.08689234, -0.11510639, 0.6909469)"
"1573136665834","(-0.08679765, -0.114910804, 0.6914295)"
"1573136665849","(-0.086722605, -0.11464345, 0.6914806)"
"1573136665870","(-0.08672914, -0.11457631, 0.69168425)"
"1573136665890","(-0.08657427, -0.11462649, 0.692626)"
"1573136665908","(-0.086230986, -0.11460906, 0.6933362)"
"1573136665926","(-0.085587226, -0.11467777, 0.6945429)"
"1573136665949","(-0.08510984, -0.114715956, 0.69508314)"
"1573136665972","(-0.08468629, -0.11491072, 0.69705963)"
"1573136665990","(-0.08488031, -0.11481511, 0.6968227)"
