time,value,accuracy
1586947188971,169.71303,3
1586947189953,169.67192,3
1586947190932,168.58807,3
1586947191905,168.2387,3
1586947192888,167.98044,3
1586947193870,167.51689,3
1586947194847,167.51689,3
1586947195838,167.39963,3
1586947196817,167.33884,3
1586947197790,167.36401,3
1586947198779,167.307,3
1586947199755,167.21109,3
1586947200743,167.21109,3
1586947201724,167.10081,3
1586947202703,166.9988,3
1586947203684,166.61983,3
1586947204663,166.47664,3
1586947205638,166.32976,3
1586947206618,166.32976,3
1586947207602,165.87451,3
1586947208578,165.74478,3
1586947209571,165.67265,3
1586947210543,165.63846,3
1586947211533,165.15654,3
1586947212506,165.15654,3
1586947213494,165.06947,3
1586947214475,165.02028,3
1586947215459,164.98512,3
1586947216435,164.96628,3
1586947217415,164.58778,3
1586947218390,164.58778,3
1586947219380,164.42783,3
1586947220352,163.62572,3
1586947221342,163.37581,3
1586947222315,163.19536,3
1586947223295,163.07779,3
1586947224275,163.07779,3
1586947225266,162.3012,2
1586947226245,162.0696,2
1586947227220,161.58461,2
1586947228200,160.93115,2
1586947229181,160.95096,2
1586947230171,160.95096,2
1586947231147,160.97581,1
1586947232123,161.03578,2
1586947233106,161.09164,1
1586947234086,161.28242,1
1586947235077,161.39616,1
1586947236044,161.39616,1
1586947237031,162.76825,1
1586947238010,162.7793,1
1586947238998,162.78961,1
1586947239980,162.8009,1
1586947240961,161.48784,3
1586947241941,161.48784,3
1586947242917,161.51892,3
1586947243898,161.20082,3
1586947244887,161.19147,3
1586947245868,161.14764,3
1586947246850,161.16678,3
1586947247832,161.16678,3
1586947248816,161.1901,2
1586947249798,161.23329,2
1586947250778,161.30016,3
1586947251753,162.54868,3
1586947252741,162.68056,3
1586947253723,162.68056,3
1586947254705,162.68246,3
1586947255680,162.6747,3
1586947256669,162.69322,3
1586947257652,162.70547,3
1586947258632,162.71962,3
1586947259613,162.71962,3
1586947260596,163.9909,3
1586947261572,164.14236,3
1586947262561,165.73055,3
1586947263543,166.09236,3
1586947264516,166.69374,3
1586947265500,166.69374,3
1586947266488,166.682,3
1586947267471,166.59299,3
1586947268444,166.51382,3
1586947269434,166.44179,3
1586947270420,167.61395,3
1586947271398,167.61395,3
1586947272372,167.72252,3
1586947273360,167.69437,3
1586947274345,168.91612,3
1586947275329,168.97768,3
1586947276312,168.9679,3
1586947277287,168.9679,3
1586947278277,168.9179,3
1586947279259,168.85542,3
1586947280241,170.00577,3
1586947281222,170.0711,3
1586947282197,170.00266,3
1586947283178,170.00266,3
1586947284171,169.92055,3
1586947285152,169.86368,3
1586947286132,169.80946,3
1586947287107,169.79265,3
1586947288093,169.75786,2
1586947289080,169.75786,2
1586947290066,169.75809,3
1586947291047,169.81769,3
1586947292030,169.8052,3
1586947293012,169.84961,2
1586947293988,172.34943,2
1586947294972,172.34943,2
1586947295960,172.57358,2
1586947296933,172.51184,2
1586947297917,172.41122,2
1586947298904,172.2904,2
1586947299890,172.2222,1
1586947300877,172.2222,1
1586947301861,172.16853,1
1586947302843,172.50674,1
1586947303827,172.60901,1
1586947304811,172.67226,1
1586947305792,172.72983,1
1586947306764,172.72983,1
1586947307761,172.78789,1
1586947308746,172.84723,1
1586947309722,173.55771,1
1586947310713,174.24667,1
1586947311697,173.61708,1
1586947312681,173.61708,1
1586947313666,174.31673,1
1586947314653,174.26518,1
1586947315635,174.21246,1
1586947316621,171.62863,1
1586947317607,171.36028,1
1586947318577,171.36028,1
1586947319569,171.53548,2
1586947320558,171.57074,2
1586947321543,172.66928,2
1586947322520,172.79468,2
1586947323514,172.80128,2
1586947324494,172.80128,2
1586947325487,172.79239,2
1586947326471,172.75716,2
1586947327453,172.7474,2
1586947328441,172.63705,2
1586947329425,172.61212,2
1586947330402,172.61212,2
1586947331396,172.597,2
1586947332370,172.59271,2
1586947333358,171.39595,2
1586947334344,171.24854,2
1586947335331,171.21692,2
1586947336317,171.21692,2
1586947337301,171.24619,1
1586947338282,171.27808,1
1586947339267,171.78366,2
1586947340253,171.85072,2
1586947341238,171.8624,2
1586947342223,171.8624,2
1586947343199,170.128,2
1586947344192,169.97377,2
1586947345175,170.00766,3
1586947346159,170.0571,3
1586947347143,170.10172,2
1586947348127,170.10172,2
1586947349113,170.12627,1
1586947350095,170.15758,3
1586947351080,170.18549,2
1586947352067,170.47455,2
1586947353052,170.61592,3
1586947354035,170.61592,3
1586947355019,170.63718,3
1586947356003,170.54578,3
1586947356992,170.54031,3
1586947357965,170.64175,3
1586947358958,171.09265,3
1586947359939,171.09265,3
1586947360916,171.2211,3
1586947361914,171.80385,3
1586947362890,171.87532,3
1586947363879,171.88235,3
1586947364862,171.83018,3
1586947365840,171.83018,3
1586947366831,171.83002,3
1586947367815,171.81123,3
1586947368800,171.95418,3
1586947369784,171.95293,3
1586947370768,171.93651,3
1586947371753,171.93651,3
1586947372738,171.63887,3
1586947373714,171.57169,3
1586947374701,171.5409,3
1586947375682,171.24278,3
1586947376676,171.21584,1
1586947377656,171.21584,1
1586947378640,171.22122,1
1586947379625,171.2489,2
1586947380606,171.25803,2
1586947381596,171.26396,2
1586947382570,170.92929,2
1586947383561,170.92929,2
1586947384547,170.80429,2
1586947385532,170.60947,1
1586947386515,170.56985,1
1586947387502,170.5649,1
1586947388484,170.511,1
1586947389468,170.511,1
1586947390452,170.56151,3
1586947391435,170.58994,1
1586947392421,170.6105,1
1586947393407,170.62769,2
1586947394389,170.63597,2
1586947395373,170.63597,2
1586947396358,170.64224,2
1586947397342,167.51282,3
1586947398327,166.90268,3
1586947399304,165.7708,2
1586947400296,165.46259,2
1586947401275,165.46259,2
1586947402258,165.29544,2
1586947403247,164.8135,2
1586947404233,164.85464,2
1586947405215,164.95816,2
1586947406200,165.06853,2
1586947407184,165.06853,2
1586947408168,165.17883,2
1586947409155,165.29613,1
1586947410139,165.3595,2
1586947411118,165.41592,2
1586947412106,165.45793,2
1586947413090,165.45793,2
1586947414075,165.49289,1
1586947415054,165.50928,1
1586947416040,165.54646,2
1586947417028,165.57874,2
1586947418007,165.63368,2
1586947418999,165.63368,2
1586947419971,165.71564,3
1586947420966,166.79002,3
1586947421954,166.90994,3
1586947422937,166.9221,3
1586947423920,166.90067,3
1586947424905,166.90067,3
1586947425894,166.87843,3
1586947426872,166.88286,3
1586947427855,168.19188,3
1586947428850,168.74388,3
1586947429823,168.98846,3
1586947430820,168.98846,3
1586947431804,170.01349,3
1586947432787,170.29218,3
1586947433772,170.8946,3
1586947434762,170.88222,3
1586947435741,170.80911,2
1586947436721,170.80911,2
1586947437703,170.7613,2
1586947438699,170.72029,2
1586947439677,170.66667,2
1586947440661,170.6157,2
1586947441653,170.57172,2
1586947442636,170.57172,2
1586947443613,170.53902,2
1586947444603,170.50758,3
1586947445581,170.48041,3
1586947446576,170.48659,3
1586947447560,170.49301,3
1586947448541,170.49301,3
1586947449526,171.7274,3
1586947450518,171.8249,3
1586947451501,171.78877,3
1586947452484,171.73894,3
1586947453471,171.69391,3
1586947454454,171.69391,3
1586947455443,171.6261,2
1586947456422,171.54253,1
1586947457412,170.75105,3
1586947458399,170.46323,3
1586947459381,169.65033,3
1586947460364,169.65033,3
1586947461343,168.26178,3
1586947462338,165.17508,2
1586947463319,164.43358,2
1586947464308,164.11975,2
1586947465292,163.93018,2
1586947466267,163.93018,2
1586947467256,163.31088,2
1586947468246,163.37874,2
1586947469226,163.48808,2
1586947470218,163.6075,3
1586947471201,163.7123,3
1586947472189,163.7123,3
1586947473165,163.8018,2
1586947474155,163.87794,2
1586947475146,165.23016,2
1586947476123,165.44852,2
1586947477115,165.57153,2
1586947478101,165.57153,2
1586947479087,165.61073,2
1586947480074,166.18063,2
1586947481057,166.83556,2
1586947482043,166.9011,2
1586947483031,166.919,2
1586947484015,166.919,2
1586947484999,166.91527,2
1586947485978,166.9529,2
1586947486966,166.93195,2
1586947487958,166.90755,2
1586947488943,166.82494,1
1586947489926,166.82494,1
1586947490913,166.71169,1
1586947491896,166.53148,1
1586947492883,166.50717,1
1586947493867,166.50266,1
1586947494851,166.52751,1
1586947495834,166.52751,1
1586947496825,166.7416,1
1586947497804,166.85785,1
1586947498787,168.16125,1
1586947499778,166.80722,1
1586947500758,166.76604,1
1586947501738,166.76604,1
1586947502734,166.62228,1
1586947503709,166.57277,1
1586947504694,166.57146,1
1586947505685,166.57542,1
1586947506673,168.10252,0
1586947507658,168.10252,0
1586947508644,168.72346,1
1586947509629,167.2797,1
1586947510612,167.28262,1
1586947511594,167.26236,1
1586947512581,167.25377,1
1586947513561,167.25377,1
1586947514559,168.06146,1
1586947515542,168.02959,1
1586947516527,167.35268,1
1586947517512,167.35233,1
1586947518500,167.3519,1
1586947519480,167.3519,1
1586947520472,167.35153,1
1586947521460,167.05696,0
1586947522446,166.94357,1
1586947523431,166.86906,1
1586947524416,166.6372,1
1586947525398,166.6372,1
1586947526384,166.58302,1
1586947527366,166.54369,1
1586947528351,166.50824,1
1586947529336,166.46057,1
1586947530332,166.40233,1
1586947531316,166.40233,1
1586947532303,166.33896,1
1586947533280,167.11453,1
1586947534272,166.4048,1
1586947535255,166.36899,0
1586947536244,166.30673,1
1586947537229,166.30673,1
1586947538215,166.31189,1
1586947539196,166.32353,1
1586947540187,167.27216,1
1586947541174,167.8215,1
1586947542157,167.86635,1
1586947543146,167.86635,1
1586947544133,167.8404,1
1586947545109,167.94232,1
1586947546100,167.94022,1
1586947547086,167.93558,1
1586947548075,167.91649,1
1586947549051,167.91649,1
1586947550042,167.89403,0
1586947551028,167.8762,1
1586947552020,167.86119,1
1586947552996,167.93544,2
1586947553984,169.68529,3
1586947554970,169.68529,3
1586947555956,171.22911,3
1586947556940,172.7988,3
1586947557934,173.59068,3
1586947558916,174.21585,3
1586947559907,174.72385,2
1586947560883,174.72385,2
1586947561869,175.14987,2
1586947562860,175.5035,3
1586947563851,175.73257,3
1586947564836,175.70992,2
1586947565820,175.69656,2
1586947566809,175.69656,2
1586947567797,175.61873,1
1586947568784,175.52542,1
1586947569772,176.74274,1
1586947570750,176.62706,1
1586947571740,176.6569,1
1586947572729,176.6569,1
1586947573720,176.58487,1
1586947574708,175.89798,1
1586947575687,175.93143,1
1586947576679,175.25182,1
1586947577665,175.2419,1
1586947578650,175.2419,1
1586947579642,175.27164,1
1586947580627,175.30597,0
1586947581613,175.37903,1
1586947582600,175.41652,1
1586947583578,175.4494,1
1586947584565,175.4494,1
1586947585563,175.45102,1
1586947586544,175.46518,1
1586947587530,175.45912,1
1586947588520,175.45172,1
1586947589511,175.44513,1
1586947590498,175.44513,1
1586947591486,175.43951,1
1586947592474,175.42596,1
1586947593455,175.4211,1
1586947594449,175.40549,0
1586947595435,175.40167,1
1586947596421,175.40167,1
1586947597410,175.3979,1
1586947598397,175.39613,1
1586947599379,175.3889,1
1586947600365,175.22456,1
1586947601355,175.22935,2
1586947602343,175.22935,2
1586947603335,175.39622,2
1586947604317,176.70366,2
1586947605303,176.97104,2
1586947606297,177.22238,1
1586947607287,177.2064,1
1586947608273,177.2064,1
1586947609260,176.90118,1
1586947610249,176.99799,1
1586947611231,176.9832,2
1586947612223,176.95847,2
1586947613212,177.11067,2
1586947614198,177.11067,2
1586947615189,177.17499,2
1586947616170,177.89323,1
1586947617158,177.97838,2
1586947618148,177.14479,1
1586947619133,178.59988,1
1586947620118,178.59988,1
1586947621113,177.07153,2
1586947622102,177.00214,2
1586947623086,177.11832,1
1586947624079,177.02127,1
1586947625064,176.95836,1
1586947626063,176.95836,1
1586947627041,176.95407,1
1586947628030,176.9566,1
1586947629031,176.97946,1
1586947630017,177.7784,1
1586947631006,177.77078,1
1586947631994,177.77078,1
1586947632973,177.10037,1
1586947633964,177.10378,2
1586947634960,177.10645,3
1586947635947,178.2553,3
1586947636931,178.46486,3
1586947637924,178.46486,3
1586947638915,178.62616,3
1586947639902,178.75456,2
1586947640881,178.85994,2
1586947641872,178.96826,2
1586947642857,179.60458,2
1586947643841,179.60458,2
1586947644841,179.76736,1
1586947645820,179.739,2
1586947646821,179.69403,2
1586947647800,179.41847,1
1586947648796,179.34094,1
1586947649774,179.34094,1
1586947650776,179.23285,2
1586947651764,179.20699,2
1586947652742,179.19328,2
1586947653729,179.75432,2
1586947654729,179.92899,1
1586947655719,179.92899,1
1586947656702,180.5516,1
1586947657700,180.60283,1
1586947658679,180.56999,2
1586947659680,180.53252,2
1586947660666,180.45132,2
1586947661658,180.45132,2
1586947662640,180.394,1
1586947663630,180.3686,1
1586947664614,180.34996,1
1586947665604,180.35858,1
1586947666608,180.35915,2
1586947667591,180.35915,2
1586947668583,180.3486,2
1586947669573,180.33664,2
1586947670556,180.32755,2
1586947671554,180.34604,2
1586947672542,180.8582,2
1586947673522,180.8582,2
1586947674511,181.5291,2
1586947675508,181.57132,2
1586947676502,181.54121,2
1586947677495,181.46387,2
1586947678481,181.42003,1
1586947679469,181.42003,1
1586947680465,181.39444,3
1586947681446,181.38428,1
1586947682431,181.38254,1
1586947683429,181.42456,1
1586947684419,181.42914,1
1586947685407,181.42914,1
1586947686392,181.41815,1
1586947687380,181.39456,1
1586947688375,181.37842,1
1586947689362,181.34471,1
1586947690359,181.30984,1
1586947691339,181.30984,1
1586947692335,181.3024,1
1586947693322,181.32478,2
1586947694323,181.32445,2
1586947695310,181.32092,1
1586947696299,181.31825,1
1586947697292,181.31825,1
1586947698280,181.31602,1
1586947699272,181.22722,1
1586947700262,181.21323,1
1586947701254,181.21301,1
1586947702238,181.29036,2
