time,x,y,z
1576760435798,-0.14911473,0.35722446,-0.13611317
1576760435798,-0.104008734,0.49619794,0.027695656
1576760435800,-0.08690345,0.45667076,0.18994713
1576760435851,-0.13641173,0.32490754,0.14369583
1576760435851,-0.11871779,0.28348565,0.1262474
1576760435859,-0.10811901,0.25367355,0.11250591
1576760435869,-0.1624422,0.23090887,0.03832817
1576760435871,0.048292756,0.03787923,0.10241985
1576760435915,0.021250784,-0.07686162,0.014919281
1576760435941,-0.14149123,0.38635182,-0.038384438
1576760435942,-0.17188668,0.4899974,-0.14952087
1576760435998,-0.09956378,-0.04072714,-0.16131496
1576760435999,0.07619268,-0.51603127,-0.0766716
1576760436034,-0.15470928,0.47491264,0.18885899
1576760436035,-0.19186306,0.7456453,0.17002773
1576760436037,-0.071442485,0.20093036,-0.0228014
1576760436105,0.12504798,-0.20637774,-0.14130116
1576760436130,0.026755512,-0.08383989,-0.21912193
1576760436146,-0.12651241,0.38562632,-0.20545864
1576760436162,-0.15315884,0.5136628,-0.11266518
1576760436164,-0.17265624,0.15021896,0.23234844
1576760436166,-0.0785169,0.04767251,0.368392
1576760436178,0.14311314,-0.361696,0.10762501
1576760436227,0.26215166,-0.124346256,-0.00454998
1576760436236,-0.25502658,0.73321915,-0.022732735
1576760436238,-1.2026865,1.6960957,0.09794617
1576760436258,-0.56899285,1.164892,0.065052986
1576760436278,-0.34650713,0.69504285,0.3545475
1576760436295,-1.0919697,0.87704325,0.71690273
1576760436316,-2.1422539,2.782958,0.71812534
1576760436337,-3.4653997,4.077634,1.0642223
1576760436367,-3.5842814,2.534986,1.4614878
1576760436375,-1.4325287,0.60893154,0.8225002
1576760436396,-1.2660993,-1.9713316,0.61310863
1576760436414,-1.5697098,-2.035767,0.60727453
1576760436434,-0.36805457,-0.47059917,0.15871286
1576760436457,1.8532743,0.25477886,-1.25301
1576760436475,2.5036695,-1.2433262,-2.2223997
1576760436495,1.5322949,-3.4844398,-3.0976837
1576760436514,1.1925201,-4.86922,-3.6197333
1576760436534,1.2512773,-2.917983,-3.717354
1576760436554,1.2249525,0.8600607,-2.9556832
1576760436575,1.2973164,3.1507115,-0.9743584
1576760436616,1.0608735,1.2947617,0.45763528
1576760436631,1.6275554,0.27313423,0.6055901
1576760436639,1.7757547,1.561347,0.5257671
1576760436705,0.124388695,3.0810976,0.99268615
1576760436719,0.58146334,5.7479143,1.4163527
1576760436732,0.053482056,4.366564,0.89428824
1576760436745,-1.1823337,1.3778133,-0.7883315
1576760436749,-1.090907,-1.6980762,-2.1607099
1576760436757,-1.0985781,-4.316223,-0.16949531
1576760436818,0.31714296,-5.286827,2.8821099
1576760436854,-0.255306,-0.78665066,5.1546054
1576760436856,0.17329288,1.4120646,2.547623
1576760436859,1.0542369,0.77661324,1.1672963
1576760436861,0.42874503,-0.21155739,-0.028592557
1576760436876,0.3197999,-3.271659,-3.1797512
1576760436897,-0.72002053,-4.195793,-1.5543227
1576760436912,-0.23663592,-0.49902725,0.62764543
1576760436930,0.8289602,2.420936,9.942055E-5
1576760436951,0.47090244,3.1631007,-0.3193992
1576760436971,-0.096909046,3.989346,0.14335477
1576760436995,-0.17492986,3.2021408,-0.4642324
1576760437011,0.008694172,-0.0011119843,-1.9596862
1576760437035,0.41537023,-2.5549583,-0.39457685
1576760437051,0.2947216,-1.8651047,0.49286485
1576760437071,0.5116389,-0.5937872,0.63123006
1576760437094,1.2067132,0.135849,-0.03224975
1576760437111,1.1944203,-1.5373297,-0.22387826
1576760437134,-0.27750206,-1.8323231,0.15147647
1576760437151,-0.60308576,0.21863842,0.7864654
1576760437171,0.069833994,1.625567,0.65651673
1576760437191,0.40620255,0.99440956,-0.027274668
1576760437211,0.21580434,-0.96296406,-0.10019243
1576760437237,-0.043879986,-0.42637157,0.018571794
1576760437255,0.26045704,0.7214289,0.5175369
1576760437272,0.02235794,0.62358856,0.33165142
1576760437294,-0.6556511,0.33494568,0.25865877
1576760437313,-1.020238,0.98496723,0.40803707
1576760437339,-0.24115443,1.3556805,0.3625942
1576760437351,0.41679668,0.7437458,-0.2490952
