time,value,value2,value3
1577930489978,5921862.0,6223950.0,0.0
1577930489979,5918691.0,6211382.0,0.0
1577930489980,5906557.0,6197484.0,0.0
1577930490017,5889862.0,6168942.0,0.0
1577930490046,5875569.0,6133688.0,0.0
1577930490089,5871192.0,6123099.0,0.0
1577930490139,5846536.0,6109069.0,0.0
1577930490186,5838781.0,6092769.0,0.0
1577930490238,5796269.0,6070144.0,0.0
1577930490286,5786617.0,6058057.0,0.0
1577930490334,5778725.0,6041964.0,0.0
1577930490384,5790123.0,6034985.0,0.0
1577930490438,5795891.0,6027233.0,0.0
1577930490483,5797051.0,6021391.0,0.0
1577930490531,5805978.0,6038558.0,0.0
1577930490578,5828003.0,6056211.0,0.0
1577930490626,5835794.0,6065579.0,0.0
1577930490678,5835241.0,6063370.0,0.0
1577930490726,5855395.0,6059747.0,0.0
1577930490776,5854637.0,6062550.0,0.0
1577930490824,5858440.0,6064433.0,0.0
1577930490872,5864241.0,6062440.0,0.0
1577930490923,5857187.0,6058819.0,0.0
1577930490971,5857370.0,6050694.0,0.0
1577930491021,5839378.0,6039621.0,0.0
1577930491067,5827992.0,6029298.0,0.0
1577930491117,5827084.0,6021185.0,0.0
1577930491166,5836298.0,6036024.0,0.0
1577930491215,5837148.0,6047928.0,0.0
1577930491261,5841469.0,6038679.0,0.0
1577930491312,5842456.0,6032702.0,0.0
1577930491362,5835437.0,6029359.0,0.0
1577930491414,5825763.0,6010923.0,0.0
1577930491461,5819098.0,6007337.0,0.0
1577930491513,5813526.0,6002458.0,0.0
1577930491558,5804806.0,5995407.0,0.0
1577930491605,5797832.0,5982548.0,0.0
1577930491654,5796868.0,5968833.0,0.0
1577930491703,5805473.0,5981837.0,0.0
1577930491749,5816514.0,5985097.0,0.0
1577930491800,5834048.0,6025012.0,0.0
1577930491848,5856807.0,6044813.0,0.0
1577930491901,5865057.0,6059591.0,0.0
1577930491947,5881327.0,6068043.0,0.0
1577930492000,5912726.0,6085877.0,0.0
1577930492045,5937533.0,6091272.0,0.0
1577930492098,5932455.0,6086371.0,0.0
1577930492146,5927170.0,6092203.0,0.0
1577930492194,5929341.0,6099664.0,0.0
1577930492240,5931041.0,6095234.0,0.0
1577930492291,5922287.0,6092481.0,0.0
1577930492342,5904982.0,6089884.0,0.0
1577930492391,5892149.0,6071640.0,0.0
1577930492440,5882590.0,6074381.0,0.0
1577930492488,5878753.0,6077763.0,0.0
1577930492538,5876546.0,6082761.0,0.0
1577930492586,5866793.0,6096754.0,0.0
1577930492627,5863139.0,6104228.0,0.0
1577930492683,5853603.0,6095945.0,0.0
1577930492724,5856842.0,6094388.0,0.0
1577930492777,5854612.0,6084705.0,0.0
1577930492823,5847777.0,6075782.0,0.0
1577930492874,5835012.0,6064397.0,0.0
1577930492922,5813745.0,6020063.0,0.0
1577930492975,5777277.0,5965442.0,0.0
1577930493024,5745209.0,5933277.0,0.0
1577930493071,5742856.0,5925959.0,0.0
1577930493119,5758447.0,5926382.0,0.0
1577930493170,5781229.0,5970911.0,0.0
1577930493220,5799485.0,5989141.0,0.0
1577930493263,5817271.0,6004499.0,0.0
1577930493316,5826017.0,6008580.0,0.0
1577930493363,5846329.0,6018698.0,0.0
1577930493413,5851051.0,6025834.0,0.0
1577930493464,5838253.0,5988768.0,0.0
1577930493513,5806691.0,5950034.0,0.0
1577930493561,5785296.0,5926334.0,0.0
1577930493610,5765260.0,5914200.0,0.0
1577930493658,5737661.0,5908623.0,0.0
1577930493706,5726127.0,5905748.0,0.0
1577930493755,5731526.0,5897997.0,0.0
1577930493803,5734478.0,5903683.0,0.0
1577930493852,5751552.0,5931706.0,0.0
1577930493903,5752483.0,5949177.0,0.0
1577930493954,5752988.0,5956241.0,0.0
1577930494002,5742051.0,5942211.0,0.0
1577930494046,5715557.0,5884209.0,0.0
1577930494097,5690820.0,5843798.0,0.0
1577930494144,5670333.0,5830154.0,0.0
1577930494189,5667462.0,5836771.0,0.0
1577930494244,5679801.0,5841553.0,0.0
1577930494292,5648400.0,5820411.0,0.0
1577930494342,5628742.0,5804789.0,0.0
1577930494390,5616045.0,5795395.0,0.0
1577930494441,5611014.0,5787860.0,0.0
1577930494482,5620630.0,5799452.0,0.0
1577930494535,5584507.0,5758811.0,0.0
1577930494585,5522337.0,5688736.0,0.0
1577930494626,5463097.0,5633668.0,0.0
1577930494682,5435683.0,5615629.0,0.0
1577930494723,5431638.0,5619963.0,0.0
1577930494774,5422344.0,5625239.0,0.0
1577930494824,5407832.0,5618323.0,0.0
1577930494872,5383488.0,5597121.0,0.0
1577930494922,5374639.0,5593077.0,0.0
1577930494969,5370411.0,5600971.0,0.0
1577930495024,5360910.0,5596951.0,0.0
1577930495070,5323557.0,5549719.0,0.0
1577930495116,5246715.0,5477543.0,0.0
1577930495165,5203400.0,5439848.0,0.0
