time,x,y,z
1577930489172,0.21860576,-0.20454648,-0.058773994
1577930489173,0.02598238,-0.10943258,-0.09633732
1577930489174,-0.008252144,0.085899174,0.0026454926
1577930489224,0.13821077,-0.02761203,0.04671192
1577930489225,0.11850309,-0.013894618,0.03936386
1577930489226,0.08949232,0.006936908,0.028507233
1577930489240,-0.033845425,0.13951057,-0.15706635
1577930489261,0.083541155,0.04220879,0.040534973
1577930489268,0.21320343,-0.7589285,0.02352333
1577930489303,0.011251688,-0.73843414,0.07567501
1577930489370,0.120061636,0.41164872,0.0037145615
1577930489380,-0.3922825,0.44776267,-0.2593727
1577930489421,-0.7433765,1.0917757,-0.096336365
1577930489442,-0.12206745,1.0325222,0.29637432
1577930489442,0.40472746,0.8948352,0.39753532
1577930489523,0.32629418,1.7355609,0.30917835
1577930489540,0.9968815,3.3567765,0.78838444
1577930489543,2.3138285,4.7147365,0.50209427
1577930489547,3.616538,3.871415,-1.0144362
1577930489566,2.541668,3.4983785,-2.7075734
1577930489568,-0.26910347,0.7882986,-4.140867
1577930489573,-1.3122301,-3.4769335,-5.22838
1577930489632,-1.3274122,-6.147784,-4.0693994
1577930489635,-3.041421,-3.029066,0.0052103996
1577930489638,-3.4403303,0.6354022,0.29787302
1577930489663,-1.6360337,-0.73588276,-0.0972538
1577930489671,-1.148834,-2.8681831,0.047606707
1577930489694,-1.1406876,-2.2061014,0.69477534
1577930489713,0.090622514,-1.284606,0.6237614
1577930489732,1.2013611,-2.1371336,0.22537398
1577930489759,0.84494054,-1.2662077,0.009587288
1577930489769,0.13291603,0.6532364,-0.05176556
1577930489813,0.3028233,1.9811335,1.4014491
1577930489819,-0.6701171,0.77901363,2.9817815
1577930489919,-1.1011158,0.2868042,2.3164704
1577930489942,-0.44607347,-0.83414173,0.11531806
1577930489961,-1.47779,-1.8720121,0.33922803
1577930489986,-0.4950329,-1.8050222,1.6788276
1577930489989,-0.48432088,-0.67014694,2.7678556
1577930490005,-1.2433548,0.11622906,1.2431598
1577930490007,-0.5253432,1.4753914,-0.10129154
1577930490010,0.7029718,1.8983679,-0.8939942
1577930490015,0.723976,1.1849146,-0.7173486
1577930490021,-0.038662672,-0.71726894,-0.47754195
1577930490032,-0.66695166,-3.268136,0.14545235
1577930490049,-1.1537404,-3.206891,0.3678137
1577930490066,-0.9153129,-0.32092953,1.1720247
1577930490096,-0.7748176,2.276647,1.6401063
1577930490107,-0.5600908,2.7825294,1.2598096
1577930490126,-0.1625812,2.4152446,0.9800664
1577930490147,-0.42575037,1.083394,0.74237025
1577930490167,-0.49682677,1.1765022,0.72164065
1577930490193,1.2189014,3.0619116,0.39866033
1577930490207,2.648231,4.3782306,0.21655911
1577930490226,2.3047013,3.3968844,0.89572024
1577930490248,0.603377,1.8845057,0.7630397
1577930490269,-1.9344152,1.5100927,0.034101605
1577930490293,-2.5401316,3.7053657,-0.4846065
1577930490309,-1.908351,7.3015585,-0.46694112
1577930490333,-1.0022017,8.959933,0.9035623
1577930490349,0.8675151,4.266151,1.1531396
1577930490370,1.4643853,-6.438837,-1.8253253
1577930490392,1.4028428,-11.522034,-1.9153299
1577930490409,2.4792895,-4.9135094,0.18024397
1577930490443,3.8144915,-1.2879438,0.54496074
1577930490450,5.3576326,-8.875878,-1.3822896
1577930490470,5.5372276,-19.630371,-3.111747
1577930490489,3.2738252,-26.964752,-3.2970922
1577930490510,5.92435,-20.197445,-3.90628
1577930490537,7.6447935,-16.17025,-5.819504
1577930490550,6.396462,-13.184598,-5.3056226
1577930490569,4.9893456,-11.829715,-3.8758574
1577930490588,2.6720934,-12.840071,-2.8002372
1577930490608,0.101998806,-9.703493,-2.8798964
1577930490633,-1.1653374,-3.038498,-4.0155826
1577930490650,-2.5799127,9.959785,-1.0525798
1577930490670,-4.576207,19.225002,1.2161562
1577930490690,-4.750291,19.552797,0.38565743
1577930490707,-3.3300118,16.464264,-2.174848
1577930490733,-3.986119,12.119056,-2.092691
1577930490748,-5.148204,7.8790364,0.15759629
1577930490776,-3.8125203,6.179348,0.034424722
1577930490790,-3.4690952,8.372918,1.0208802
1577930490810,-2.7091527,9.565978,2.0954635
1577930490830,-1.2989029,8.31761,2.500464
1577930490850,-1.7868519,7.4043264,2.4313118
1577930490879,-2.707048,6.277557,1.118829
1577930490891,-3.701026,5.2872605,0.7079364
1577930490908,-3.6172585,7.757787,1.1285049
1577930490932,-3.2605247,10.404684,1.2831986
1577930490951,-2.6982648,11.278453,0.8565594
1577930490981,-2.4284875,11.267114,0.31437218
1577930490991,-2.2411118,10.4177265,-0.7275151
1577930491013,-1.9852278,9.59738,-1.0588006
1577930491028,-1.5501941,10.110465,-0.52129364
1577930491050,-1.3489022,8.591832,-0.90583485
1577930491074,-1.9624169,4.875748,-1.5436742
1577930491092,0.70309186,-0.063578606,-1.2113708
1577930491116,4.018695,-4.1683397,-0.26448023
1577930491133,4.679119,-12.084693,1.027967
1577930491151,5.5938625,-27.332901,-3.2057872
1577930491173,10.43275,-37.602924,-7.6435213
1577930491192,7.808982,-28.199413,-4.7626524
1577930491220,3.7190754,-16.773598,-1.9370462
