time,value,accuracy
1586778051219,170.57799,3
1586778052206,170.55194,3
1586778053185,170.53288,3
1586778054164,170.51707,2
1586778055134,170.5833,3
1586778056118,170.57912,3
1586778057092,170.57912,3
1586778058072,170.56801,3
1586778059052,170.52754,3
1586778060023,170.47902,3
1586778061007,170.37595,3
1586778061980,170.36258,3
1586778062953,170.36258,3
1586778063940,170.36049,3
1586778064909,170.38428,3
1586778065896,170.40758,3
1586778066873,170.41374,3
1586778067850,170.43102,3
1586778068828,170.43102,3
1586778069798,170.44124,3
1586778070785,171.71178,2
1586778071763,171.8942,2
1586778072743,171.96361,2
1586778073720,171.9393,3
1586778074696,171.9393,3
1586778075674,171.90672,3
1586778076652,172.22865,3
1586778077633,172.3938,3
1586778078604,173.05632,3
1586778079583,173.09367,3
1586778080570,173.09367,3
1586778081551,173.25864,2
1586778082530,173.68755,2
1586778083510,173.97362,3
1586778084487,174.28847,3
1586778085463,174.30717,3
1586778086442,174.30717,3
1586778087417,174.45428,3
1586778088402,174.59697,3
1586778089381,174.7291,3
1586778090356,175.35858,3
1586778091339,175.37363,3
1586778092312,175.37363,3
1586778093303,175.32141,3
1586778094277,175.20209,3
1586778095254,174.60493,3
1586778096237,174.47493,3
1586778097216,174.40729,3
1586778098193,174.40729,3
1586778099174,174.37431,3
1586778100154,174.34982,3
1586778101135,174.32355,3
1586778102106,174.28731,3
1586778103093,174.25795,3
1586778104068,174.25795,3
1586778105046,173.67668,3
1586778106032,173.62413,3
1586778107008,173.63467,3
1586778107990,174.87476,3
1586778108970,175.00528,3
1586778109951,175.00528,3
1586778110932,174.99591,3
1586778111912,174.97289,3
1586778112891,174.93448,3
1586778113872,174.7903,3
1586778114852,174.72458,3
1586778115821,174.72458,3
1586778116811,174.71039,3
1586778117793,174.70354,3
1586778118773,174.70636,3
1586778119757,174.75098,3
1586778120738,174.752,3
1586778121716,174.752,3
1586778122700,174.75609,3
1586778123680,174.75267,3
1586778124660,174.7489,3
1586778125630,174.74559,3
1586778126619,174.74443,3
1586778127599,174.74443,3
1586778128581,175.89761,3
1586778129559,175.99997,3
1586778130544,175.97723,2
1586778131524,175.27788,2
1586778132499,175.13025,3
1586778133486,175.13025,3
1586778134468,174.61436,3
1586778135442,174.4277,3
1586778136421,173.86255,2
1586778137411,173.59589,2
1586778138394,173.601,1
1586778139376,173.601,1
1586778140359,173.63435,1
1586778141335,173.77788,2
1586778142320,173.81558,2
1586778143302,173.83711,2
1586778144284,173.25124,2
1586778145261,173.25124,2
1586778146244,173.211,2
1586778147232,173.23402,2
1586778148213,173.27008,3
1586778149197,173.3994,2
1586778150181,173.2664,3
1586778151162,173.2664,3
1586778152143,173.28703,2
1586778153127,173.48085,3
1586778154109,173.49026,3
1586778155085,174.44456,3
1586778156073,174.74126,3
1586778157054,174.74126,3
1586778158038,175.38228,3
1586778159018,175.67712,3
1586778160004,175.89656,3
1586778160988,176.51485,3
1586778161971,176.79224,3
1586778162952,176.79224,3
1586778163937,176.99715,3
1586778164920,177.16202,3
1586778165903,177.16748,2
1586778166886,177.26155,2
1586778167865,177.24205,2
1586778168852,177.24205,2
1586778169837,177.31964,2
1586778170820,177.56981,3
1586778171802,177.67021,3
1586778172787,178.08096,3
1586778173772,178.13417,3
1586778174746,178.13417,3
1586778175738,178.2678,3
1586778176713,178.41666,3
1586778177704,178.99817,3
1586778178686,179.2602,3
1586778179670,179.45503,3
1586778180649,179.45503,3
1586778181635,179.60672,3
1586778182622,179.72292,3
1586778183601,179.68561,3
1586778184586,179.63689,3
1586778185560,179.0585,3
1586778186552,179.0585,3
1586778187530,178.97289,3
1586778188518,178.94879,3
1586778189496,178.93625,3
1586778190486,178.92656,3
1586778191472,178.91846,3
1586778192447,178.91846,3
1586778193443,178.88976,3
1586778194415,178.86029,3
1586778195408,178.8003,3
1586778196392,178.65749,3
1586778197373,178.53546,3
1586778198360,178.53546,3
1586778199346,178.43822,3
1586778200320,178.36176,3
1586778201305,178.29251,3
1586778202297,178.1983,3
1586778203283,178.13223,3
1586778204267,178.13223,3
1586778205247,178.07448,3
1586778206233,178.02298,3
1586778207220,177.97424,3
1586778208208,177.9015,3
1586778209187,177.84761,3
1586778210166,177.84761,3
1586778211160,177.37198,3
1586778212146,177.18681,3
1586778213125,177.06125,3
1586778214116,176.48473,3
1586778215101,176.24222,3
1586778216083,176.24222,3
1586778217068,176.06726,3
1586778218051,175.92383,3
1586778219039,175.80458,3
1586778220021,175.72688,3
1586778220999,175.65025,3
1586778221988,175.65025,3
1586778222974,175.58438,3
1586778223962,175.51402,3
1586778224942,175.45932,3
1586778225926,175.39104,3
1586778226918,175.34737,3
1586778227898,175.34737,3
1586778228887,174.79848,3
1586778229874,174.77121,3
1586778230851,174.78128,3
1586778231842,174.80168,3
1586778232830,174.82278,3
1586778233814,174.82278,3
1586778234799,174.84933,3
1586778235781,174.85707,3
1586778236765,174.87589,3
1586778237756,174.89659,3
1586778238733,174.91307,3
1586778239723,174.91307,3
1586778240711,174.92484,3
1586778241691,174.93555,3
1586778242681,174.94092,3
1586778243665,174.8948,3
1586778244649,174.85245,3
1586778245636,174.85245,3
1586778246622,174.84264,3
1586778247608,174.58788,3
1586778248585,174.45363,3
1586778249578,174.36572,3
1586778250565,174.29112,3
1586778251546,174.29112,3
1586778252536,174.23183,3
1586778253521,173.64072,3
1586778254504,173.59904,3
1586778255490,173.53587,3
1586778256476,173.50945,3
1586778257460,173.50945,3
1586778258446,173.5323,3
1586778259426,173.5574,3
1586778260408,173.60867,3
1586778261394,173.66364,3
1586778262377,173.71745,3
1586778263365,173.71745,3
1586778264359,174.34215,3
1586778265343,174.98909,3
1586778266328,175.03815,3
1586778267308,175.01721,3
1586778268298,173.71335,3
1586778269278,173.71335,3
1586778270266,173.57506,3
1586778271263,173.57877,3
1586778272248,174.89044,3
1586778273232,175.09439,3
1586778274216,175.11401,3
1586778275200,175.11401,3
1586778276183,175.25725,3
1586778277174,175.39159,3
1586778278159,175.50822,3
1586778279137,175.59326,3
1586778280132,175.67398,3
1586778281116,175.67398,3
1586778282102,176.19733,3
1586778283081,176.41272,3
1586778284076,177.01111,3
1586778285061,177.27153,3
1586778286051,177.46956,3
1586778287032,177.46956,3
1586778288022,177.63422,3
1586778288999,177.77594,3
1586778289994,177.89764,3
1586778290978,178.41238,3
1586778291966,178.63272,3
1586778292950,178.63272,3
1586778293940,178.79697,3
1586778294918,178.9339,3
1586778295905,179.05026,3
1586778296897,179.14291,3
1586778297884,179.23505,3
1586778298871,179.23505,3
1586778299856,179.31516,3
1586778300844,179.82103,3
1586778301831,180.01685,3
1586778302811,180.14757,3
1586778303804,180.11307,3
1586778304789,180.11307,3
1586778305779,180.06554,3
1586778306764,179.72748,3
1586778307750,179.66423,3
1586778308741,179.63847,3
1586778309724,180.27463,3
1586778310704,180.27463,3
1586778311744,180.91753,3
1586778312693,180.94695,3
1586778313681,180.9073,3
1586778314669,180.79616,3
1586778315655,180.74725,3
1586778316632,180.74725,3
1586778317627,180.70122,3
1586778318617,180.6674,3
1586778319603,180.64159,3
1586778320593,180.58821,3
1586778321570,180.55634,3
1586778322554,180.55634,3
1586778323548,180.54369,3
1586778324542,180.44788,3
1586778325527,180.44891,3
1586778326521,180.46422,3
1586778327508,180.46263,3
1586778328486,180.46263,3
1586778329473,180.4595,3
1586778330459,180.46513,3
1586778331449,180.46487,3
1586778332433,180.46538,3
1586778333420,180.46529,3
1586778334413,180.46529,3
1586778335406,180.47171,3
1586778336392,180.47159,3
1586778337379,180.47536,3
1586778338365,180.52638,3
1586778339354,180.52974,3
1586778340333,180.52974,3
1586778341333,180.5276,3
1586778342320,180.50648,3
1586778343308,180.5007,3
1586778344294,180.49275,3
1586778345280,180.48802,3
1586778346271,180.48802,3
1586778347248,180.48926,3
1586778348238,180.48677,3
1586778349228,180.48228,3
1586778350222,180.44983,3
1586778351208,180.44199,3
1586778352191,180.44199,3
1586778353175,180.44203,3
1586778354171,180.4429,3
1586778355153,180.44376,3
1586778356148,180.44556,3
1586778357123,180.45029,3
1586778358123,180.45029,3
1586778359110,180.46117,3
1586778360088,180.48135,3
1586778361087,181.07263,3
1586778362072,181.1255,3
1586778363062,181.11423,3
1586778364038,181.11423,3
1586778365028,180.56021,3
1586778366019,180.454,3
1586778367011,180.38565,3
1586778367997,180.26768,3
1586778368987,179.67676,3
1586778369973,179.67676,3
1586778370961,179.40184,3
1586778371943,179.19344,3
1586778372936,179.01373,3
1586778373917,178.44864,3
1586778374906,178.17958,3
1586778375902,178.17958,3
1586778376888,177.53482,3
1586778377870,177.22403,3
1586778378866,176.98927,3
1586778379852,176.74644,3
1586778380843,176.56625,3
1586778381829,176.56625,3
1586778382813,175.96858,3
1586778383809,175.69441,3
1586778384787,175.48723,3
1586778385785,175.3103,3
1586778386762,175.1707,3
1586778387748,175.1707,3
1586778388743,175.1732,3
1586778389737,175.22012,3
1586778390716,175.27448,3
1586778391703,175.33249,3
1586778392700,175.39249,3
1586778393675,175.39249,3
1586778394676,175.4447,3
1586778395662,175.9585,3
1586778396648,176.11365,3
1586778397640,176.13315,3
1586778398627,176.13564,3
1586778399603,176.13564,3
1586778400601,175.66927,3
1586778401588,175.5983,3
1586778402564,175.5486,3
1586778403564,175.3013,3
1586778404544,175.14493,3
1586778405529,175.14493,3
1586778406520,175.02083,3
1586778407505,174.92734,3
1586778408501,174.93959,3
1586778409491,174.96146,3
1586778410477,175.6436,3
1586778411455,175.6436,3
1586778412456,175.72728,3
1586778413444,175.73053,3
1586778414422,175.72482,3
1586778415416,175.70258,3
1586778416401,175.69592,3
1586778417396,175.69592,3
1586778418381,175.6918,3
1586778419366,175.91895,3
1586778420357,176.0637,3
1586778421341,176.1771,3
1586778422336,176.71625,3
1586778423325,176.71625,3
1586778424308,176.93631,3
1586778425304,177.04678,3
1586778426289,177.02844,3
1586778427281,176.99887,3
1586778428268,176.96019,3
1586778429242,176.96019,3
1586778430235,176.91216,3
1586778431232,176.88887,3
1586778432214,176.85133,3
1586778433210,176.80911,3
1586778434194,176.77983,3
1586778435174,176.77983,3
1586778436174,176.30666,3
1586778437159,176.16216,3
1586778438150,176.15656,3
1586778439137,176.16646,3
1586778440120,176.84343,3
1586778441103,176.84343,3
1586778442103,176.92627,3
1586778443084,176.93475,3
1586778444078,176.92693,3
1586778445065,176.91568,3
1586778446057,176.9025,3
1586778447046,176.9025,3
1586778448028,176.87407,3
1586778449023,176.84914,3
1586778450007,176.81671,3
1586778450991,176.19511,3
1586778451988,176.03484,3
1586778452961,176.03484,3
1586778453963,176.09175,3
1586778454951,176.01389,3
1586778455940,175.54486,3
1586778456916,174.52505,3
1586778457914,174.36807,3
1586778458896,174.36807,3
1586778459890,173.27823,1
1586778460876,172.56787,2
1586778461860,172.52054,2
1586778462845,172.01125,2
1586778463838,171.39365,2
1586778464821,171.39365,2
1586778465816,171.36816,2
1586778466806,170.16948,2
1586778467787,170.09222,2
1586778468773,170.16623,2
1586778469769,168.60327,3
1586778470755,168.60327,3
1586778471738,168.20772,3
1586778472729,167.12154,3
1586778473722,165.92694,3
1586778474711,164.68243,3
1586778475698,164.3265,3
1586778476686,164.3265,3
1586778477675,163.26724,3
1586778478654,162.43857,3
1586778479650,161.92216,3
1586778480633,161.26588,3
1586778481625,160.66475,3
1586778482613,160.66475,3
1586778483598,160.10133,3
1586778484589,158.93358,3
1586778485578,158.97882,3
1586778486560,159.13219,3
1586778487559,159.2892,3
1586778488545,159.2892,3
1586778489525,159.42671,3
1586778490512,159.515,2
1586778491504,158.31134,2
1586778492497,156.86917,3
1586778493485,155.05533,3
1586778494475,155.05533,3
1586778495462,151.49678,3
1586778496451,148.73425,3
1586778497440,146.3693,3
1586778498424,144.73425,3
1586778499411,143.2637,3
1586778500401,143.2637,3
1586778501389,141.8663,3
1586778502377,141.20605,3
1586778503366,140.06657,3
1586778504354,139.3041,3
1586778505345,139.20879,3
1586778506331,139.20879,3
1586778507317,139.3857,3
1586778508308,139.64647,3
1586778509294,139.32054,3
1586778510282,139.34985,3
1586778511272,139.41205,3
1586778512257,139.41205,3
1586778513243,138.96567,3
1586778514236,136.40382,3
1586778515223,134.94447,3
1586778516213,134.90019,3
1586778517202,133.76799,3
1586778518186,133.76799,3
1586778519175,132.55606,3
1586778520163,132.62938,3
1586778521150,132.8105,3
1586778522138,132.99611,3
1586778523118,132.59639,3
1586778524113,132.59639,3
1586778525102,132.58914,3
1586778526089,132.62253,3
1586778527081,132.63548,3
1586778528068,132.22868,3
1586778529056,129.63297,3
1586778530035,129.63297,3
1586778531032,128.12816,3
1586778532019,128.05629,3
1586778533011,126.92095,3
1586778533996,126.966194,3
1586778534987,127.12962,3
1586778535976,127.12962,3
1586778536961,127.279945,3
1586778537954,126.84405,3
1586778538940,126.84668,3
1586778539927,126.83275,3
1586778540915,126.92178,3
1586778541903,126.92178,3
1586778542893,127.010086,3
1586778543878,127.92136,3
1586778544865,128.1521,3
1586778545851,128.20067,3
1586778546842,128.2235,3
1586778547827,128.2235,3
1586778548815,127.5304,3
1586778549807,127.37871,3
1586778550795,127.62412,3
1586778551782,127.62183,3
1586778552771,127.627525,3
1586778553760,127.627525,3
1586778554747,128.33699,3
1586778555724,128.54434,3
1586778556721,129.34389,3
1586778557709,129.58151,3
1586778558697,130.07718,3
1586778559685,130.07718,3
1586778560672,130.13312,3
1586778561661,130.09796,3
1586778562643,130.05775,3
1586778563627,129.6106,3
1586778564623,129.54309,3
1586778565604,129.54309,3
1586778566597,129.50928,3
1586778567583,129.4448,3
1586778568572,129.44453,3
1586778569560,129.41167,3
1586778570539,129.40651,3
1586778571529,129.40651,3
1586778572522,129.40587,3
1586778573509,129.40579,3
1586778574494,129.4368,3
1586778575483,129.48918,3
1586778576470,129.49573,3
1586778577457,129.49573,3
1586778578445,129.49655,3
1586778579428,129.46503,2
1586778580418,128.43231,3
1586778581407,127.25384,3
1586778582395,125.72555,3
1586778583382,125.72555,3
1586778584369,123.802826,2
1586778585356,123.18713,2
1586778586342,121.91491,2
1586778587329,122.081696,2
1586778588317,122.7271,3
1586778589295,122.7271,3
1586778590292,123.56575,3
1586778591287,125.65264,3
1586778592271,126.18047,3
1586778593274,126.3553,3
1586778594253,126.47142,3
1586778595232,126.47142,3
1586778596235,126.547295,3
1586778597222,126.61971,3
1586778598209,126.70122,3
1586778599199,127.28979,3
1586778600186,127.79788,3
1586778601170,127.79788,3
1586778602159,129.81924,3
1586778603145,131.22037,3
1586778604134,132.56625,3
1586778605111,133.92165,3
1586778606111,135.25636,3
1586778607099,135.25636,3
1586778608084,136.57231,3
1586778609075,137.87251,3
1586778610065,139.17427,3
1586778611049,139.56516,3
1586778612036,140.6491,3
1586778613027,140.6491,3
1586778614012,141.83139,3
1586778615003,142.16003,3
1586778615989,143.23006,3
1586778616977,144.38158,3
1586778617957,145.57295,3
1586778618956,145.57295,3
1586778619943,146.78885,3
1586778620938,148.6887,1
1586778621917,149.80984,1
1586778622899,150.1867,1
1586778623891,151.93118,1
1586778624884,151.93118,1
1586778625872,152.63837,1
1586778626859,152.57648,1
1586778627847,152.35602,1
1586778628830,153.55997,1
1586778629831,155.1108,3
1586778630818,155.1108,3
1586778631806,157.19664,3
1586778632798,159.07765,1
1586778633774,159.62729,1
1586778634777,157.696,1
1586778635754,157.6696,1
1586778636751,157.6696,1
1586778637743,157.66629,3
1586778638726,157.22624,3
1586778639709,157.16618,3
1586778640694,157.1407,3
1586778641681,156.44804,3
1586778642681,156.44804,3
1586778643660,156.27391,3
1586778644658,156.18568,3
1586778645649,156.17465,1
1586778646638,156.17328,1
1586778647627,156.53165,2
1586778648611,156.53165,2
1586778649597,157.0705,2
1586778650595,157.27628,2
1586778651579,161.35439,1
1586778652570,160.54947,1
1586778653565,160.60748,1
1586778654551,160.60748,1
1586778655542,160.61475,1
1586778656526,161.33044,1
1586778657516,161.41026,1
1586778658510,161.53377,1
1586778659500,161.66917,1
1586778660487,161.66917,1
1586778661478,161.80911,1
1586778662466,161.95168,1
1586778663452,162.09557,1
1586778664448,162.2405,1
1586778665440,162.38596,1
1586778666416,162.38596,1
1586778667414,162.64864,1
1586778668399,162.88794,2
1586778669395,162.8585,3
1586778670375,162.80437,3
1586778671363,162.16753,3
1586778672352,162.16753,3
1586778673340,162.07181,3
1586778674339,162.04613,3
1586778675330,162.51842,3
1586778676318,162.56186,3
1586778677310,162.54955,3
1586778678291,162.54955,3
1586778679285,162.53436,3
1586778680276,162.54129,3
1586778681267,162.61613,3
1586778682250,163.932,3
1586778683233,164.07529,3
1586778684224,164.07529,3
1586778685222,165.32286,3
1586778686209,165.41988,3
1586778687195,165.41463,3
1586778688189,165.3886,3
1586778689171,166.5572,3
1586778690165,166.5572,3
1586778691156,167.84294,3
1586778692136,167.89565,3
1586778693123,167.82817,3
1586778694121,169.02914,3
1586778695106,169.05888,3
1586778696095,169.05888,3
1586778697097,168.96025,3
1586778698079,168.83578,3
1586778699073,168.15268,3
1586778700059,167.96498,3
1586778701057,167.87236,3
1586778702046,167.87236,3
1586778703023,167.26279,3
1586778704020,167.1807,3
1586778705011,167.15248,3
1586778705996,167.10078,3
1586778706991,167.09453,3
1586778707979,167.09453,3
1586778708972,167.0939,3
1586778709953,167.1086,3
1586778710947,168.38145,3
1586778711941,168.50302,3
1586778712922,168.48355,3
1586778713921,168.48355,3
1586778714902,168.45108,3
1586778715902,169.6935,3
1586778716892,169.7961,3
1586778717878,169.77588,3
1586778718873,171.00238,3
1586778719854,171.00238,3
1586778720844,171.1171,3
1586778721839,171.11348,3
1586778722826,172.32669,3
1586778723820,172.39668,3
1586778724816,172.34125,3
1586778725797,172.34125,3
1586778726790,172.28476,3
1586778727783,172.23338,3
1586778728778,173.41345,3
1586778729767,173.50015,3
1586778730760,173.44518,3
1586778731744,173.44518,3
1586778732739,174.6297,3
1586778733719,174.67818,3
1586778734715,174.5996,3
1586778735707,174.46065,3
1586778736705,174.38412,3
1586778737692,174.38412,3
1586778738687,174.32425,3
1586778739676,174.28775,3
1586778740668,175.48482,3
1586778741652,175.5756,3
1586778742654,175.53577,3
1586778743636,175.53577,3
1586778744633,175.47926,3
1586778745617,175.44308,3
1586778746615,175.42102,3
1586778747599,175.15787,3
1586778748602,175.15886,3
1586778749576,175.15886,3
1586778750579,175.15898,3
1586778751563,175.13933,3
1586778752562,175.11133,3
1586778753550,175.1868,3
1586778754545,174.6855,3
1586778755537,174.6855,3
1586778756526,174.48027,3
1586778757511,173.4861,3
1586778758510,173.23988,3
1586778759503,173.04832,3
1586778760496,172.96596,3
1586778761485,172.96596,3
1586778762471,172.99608,3
1586778763464,173.03421,3
1586778764464,173.75099,3
1586778765450,173.86436,3
1586778766445,173.87978,3
1586778767420,173.87978,3
1586778768419,173.88199,3
1586778769420,173.88228,3
1586778770414,173.88243,3
1586778771398,173.87961,3
1586778772395,173.87946,3
1586778773390,173.87946,3
1586778774380,173.87961,3
1586778775368,173.92087,3
1586778776365,175.18617,3
1586778777356,175.32207,3
1586778778337,176.63263,3
1586778779338,176.63263,3
1586778780322,177.37561,3
1586778781323,178.1037,3
1586778782310,178.71173,3
1586778783308,179.35667,3
1586778784292,179.32222,3
1586778785282,179.32222,3
1586778786287,179.22011,3
1586778787273,179.09927,3
1586778788260,178.9967,3
1586778789265,178.83397,3
1586778790243,178.76686,3
1586778791234,178.76686,3
1586778792237,178.71873,3
1586778793223,178.69365,3
1586778794220,178.67957,3
1586778795216,179.89479,3
1586778796198,180.04613,3
1586778797196,180.04613,3
1586778798181,181.27512,3
1586778799171,181.35141,3
1586778800174,181.28183,3
1586778801168,181.20589,3
1586778802160,179.88869,3
1586778803141,179.88869,3
1586778804144,179.69426,3
1586778805138,179.66629,3
1586778806128,179.65968,3
1586778807122,179.65163,3
1586778808110,179.64687,3
1586778809105,179.64687,3
1586778810094,179.64241,3
1586778811087,179.62457,3
1586778812081,179.60968,3
1586778813072,179.59523,3
1586778814055,179.59377,3
1586778815052,179.59377,3
1586778816042,179.59387,3
1586778817029,179.63213,3
1586778818021,180.88455,3
1586778819017,181.12157,3
1586778820017,181.124,3
1586778820996,181.124,3
1586778821990,181.10422,3
1586778822992,181.09773,3
1586778823981,181.09056,3
1586778824968,182.38391,3
1586778825968,182.48427,3
1586778826961,182.48427,3
1586778827956,182.45033,3
1586778828936,182.39784,3
1586778829938,182.35025,3
1586778830919,182.16136,3
1586778831922,182.11327,3
1586778832905,182.11327,3
1586778833906,182.08641,3
1586778834891,182.091,3
1586778835890,182.09315,3
1586778836882,182.12164,3
1586778837876,182.1117,3
1586778838867,182.1117,3
1586778839852,182.09897,3
1586778840851,182.08627,3
1586778841836,182.05438,3
1586778842835,182.00859,3
1586778843826,181.43166,3
1586778844815,181.43166,3
1586778845812,180.74103,3
1586778846800,180.68698,3
1586778847798,180.70471,3
1586778848791,180.67352,3
1586778849781,180.68481,3
1586778850776,180.68481,3
1586778851769,180.7044,3
1586778852761,180.7275,3
1586778853746,180.7455,3
1586778854743,181.94095,3
1586778855737,182.07712,3
1586778856729,182.07712,3
1586778857723,182.09128,3
1586778858708,182.08543,3
1586778859711,182.07341,3
1586778860693,182.05888,3
1586778861691,182.0422,3
1586778862682,182.0422,3
1586778863675,182.0275,3
1586778864662,182.0149,3
1586778865660,182.0042,3
1586778866647,182.04666,3
1586778867647,182.05542,3
1586778868639,182.05542,3
1586778869624,182.06812,3
1586778870619,182.06674,3
1586778871619,183.21902,3
1586778872612,183.32364,3
1586778873596,183.29797,3
1586778874597,183.29797,3
1586778875585,183.26184,3
1586778876581,183.23074,3
1586778877567,183.20868,3
1586778878556,183.23428,3
1586778879555,183.2192,3
1586778880548,183.2192,3
1586778881545,183.22034,3
1586778882538,183.20601,3
1586778883530,183.19191,3
1586778884525,183.1209,3
1586778885510,183.08662,3
1586778886509,183.08662,3
1586778887505,183.04074,3
1586778888492,182.66478,3
1586778889483,182.52263,3
1586778890476,182.5238,3
1586778891472,182.11125,3
1586778892466,182.11125,3
1586778893460,181.40627,3
1586778894452,180.77591,3
1586778895442,180.66508,3
1586778896434,179.67378,3
1586778897422,178.60283,3
1586778898420,178.60283,3
1586778899418,178.29546,3
1586778900403,177.2572,3
1586778901401,176.97592,3
1586778902394,176.35068,3
1586778903387,175.84874,3
1586778904383,175.84874,3
1586778905376,175.13747,3
1586778906358,175.137,3
1586778907361,174.60791,3
1586778908342,173.88742,3
1586778909347,173.91333,3
1586778910329,173.91333,3
1586778911329,174.02151,3
1586778912325,174.11873,3
1586778913305,174.18596,3
1586778914300,173.12427,3
1586778915294,173.03381,3
1586778916289,173.03381,3
1586778917280,171.78679,2
1586778918276,171.67276,2
1586778919265,171.03772,2
1586778920258,170.52731,2
1586778921260,171.32552,2
1586778922239,171.32552,2
1586778923242,171.31308,2
1586778924235,171.31152,2
1586778925226,171.31133,2
1586778926220,171.19485,2
1586778927207,170.19891,2
1586778928197,170.19891,2
1586778929192,170.03766,2
1586778930187,169.01477,2
1586778931183,168.82974,2
1586778932171,167.80807,2
1586778933163,166.19672,2
1586778934158,166.19672,2
1586778935151,165.51399,2
1586778936145,164.85341,2
1586778937133,163.71646,2
1586778938128,162.55165,2
1586778939121,161.31557,2
1586778940102,161.31557,2
1586778941101,160.06956,3
1586778942095,160.5208,2
1586778943087,159.37503,2
1586778944079,158.94171,2
1586778945071,158.40707,1
1586778946062,158.40707,1
