time,value,value2,value3
1582913613858,6544066.0,7503456.0,0.0
1582913613907,6466549.0,7340610.0,0.0
1582913613964,6389177.0,7177437.0,0.0
1582913614014,6335513.0,7058400.0,0.0
1582913614080,6284699.0,6966477.0,0.0
1582913614100,6277992.0,6939290.0,0.0
1582913614172,6281862.0,6907592.0,0.0
1582913614195,6267353.0,6831250.0,0.0
1582913614240,6226939.0,6742653.0,0.0
1582913614293,6216183.0,6717528.0,0.0
1582913614337,6265216.0,6795352.0,0.0
1582913614387,6233755.0,6740368.0,0.0
1582913614435,6228151.0,6738882.0,0.0
1582913614484,6217169.0,6686274.0,0.0
1582913614536,6238278.0,6719160.0,0.0
1582913614581,6253070.0,6843122.0,0.0
1582913614633,6305239.0,7016757.0,0.0
1582913614680,6311613.0,7062008.0,0.0
1582913614730,6292844.0,6999261.0,0.0
1582913614779,6226274.0,6864880.0,0.0
1582913614827,6188757.0,6806528.0,0.0
1582913614878,6149188.0,6742117.0,0.0
1582913614923,6130843.0,6709840.0,0.0
1582913614974,6104096.0,6670986.0,0.0
1582913615020,6088151.0,6644570.0,0.0
1582913615069,6075660.0,6621730.0,0.0
1582913615120,6060275.0,6606165.0,0.0
1582913615168,6041088.0,6576066.0,0.0
1582913615217,6008996.0,6516082.0,0.0
1582913615266,5971942.0,6458160.0,0.0
1582913615311,5939686.0,6423536.0,0.0
1582913615366,5920938.0,6409616.0,0.0
1582913615415,5904840.0,6388704.0,0.0
1582913615457,5878246.0,6361293.0,0.0
1582913615511,5863500.0,6337861.0,0.0
1582913615563,5844029.0,6329240.0,0.0
1582913615608,5828392.0,6310821.0,0.0
1582913615659,5819227.0,6299928.0,0.0
1582913615704,5808625.0,6292480.0,0.0
1582913615754,5797205.0,6277178.0,0.0
1582913615797,5785058.0,6252544.0,0.0
1582913615852,5749369.0,6192690.0,0.0
1582913615902,5710370.0,6149000.0,0.0
1582913615948,5681661.0,6128162.0,0.0
1582913615996,5666144.0,6115890.0,0.0
1582913616040,5659413.0,6149978.0,0.0
1582913616097,5642400.0,6161821.0,0.0
1582913616136,5612966.0,6191445.0,0.0
1582913616191,5617681.0,6251725.0,0.0
1582913616243,5648953.0,6305034.0,0.0
1582913616282,5688797.0,6322858.0,0.0
1582913616335,5700157.0,6288397.0,0.0
1582913616381,5698758.0,6251266.0,0.0
1582913616435,5686173.0,6214357.0,0.0
1582913616484,5654924.0,6134514.0,0.0
1582913616531,5612053.0,6064928.0,0.0
1582913616584,5582645.0,6034341.0,0.0
1582913616628,5579272.0,6061530.0,0.0
1582913616680,5570427.0,6084458.0,0.0
1582913616726,5630515.0,6224538.0,0.0
1582913616775,5689747.0,6344984.0,0.0
1582913616818,5872512.0,6744818.0,0.0
1582913616868,5888123.0,6719160.0,0.0
1582913616920,6036268.0,6908778.0,0.0
1582913616969,6012938.0,6815162.0,0.0
1582913617019,6097542.0,6994704.0,0.0
1582913617066,6212170.0,7238714.0,0.0
1582913617117,6264695.0,7358997.0,0.0
1582913617160,6338470.0,7493050.0,0.0
1582913617219,6399697.0,7607709.0,0.0
1582913617257,6442342.0,7690728.0,0.0
1582913617304,6467963.0,7730826.0,0.0
1582913617359,6516236.0,7794717.0,0.0
1582913617401,6498321.0,7737224.0,0.0
1582913617451,6524974.0,7770349.0,0.0
1582913617501,6510645.0,7713925.0,0.0
1582913617549,6512437.0,7712885.0,0.0
1582913617597,6490698.0,7669002.0,0.0
1582913617646,6454274.0,7591088.0,0.0
1582913617699,6429388.0,7540541.0,0.0
1582913617747,6424960.0,7518666.0,0.0
1582913617797,6388488.0,7442845.0,0.0
1582913617840,6344714.0,7342181.0,0.0
1582913617894,6309286.0,7286173.0,0.0
1582913617940,6289152.0,7248213.0,0.0
1582913617991,6296797.0,7268856.0,0.0
1582913618040,6272851.0,7227509.0,0.0
1582913618088,6239690.0,7144373.0,0.0
1582913618138,6209666.0,7054749.0,0.0
1582913618184,6199739.0,7010213.0,0.0
1582913618228,6192605.0,6994541.0,0.0
1582913618278,6192153.0,6971301.0,0.0
1582913618330,6187451.0,6945776.0,0.0
1582913618380,6180258.0,6930104.0,0.0
1582913618428,6181041.0,6924450.0,0.0
1582913618476,6173454.0,6882704.0,0.0
1582913618523,6158423.0,6849741.0,0.0
1582913618569,6141459.0,6827021.0,0.0
1582913618622,6139808.0,6833253.0,0.0
1582913618670,6137587.0,6830538.0,0.0
1582913618714,6146278.0,6837453.0,0.0
1582913618764,6145139.0,6831384.0,0.0
1582913618814,6141256.0,6825285.0,0.0
1582913618861,6136081.0,6821917.0,0.0
1582913618909,6159125.0,6912504.0,0.0
1582913618964,6173324.0,7000464.0,0.0
1582913619010,6168480.0,7039181.0,0.0
1582913619054,6167577.0,7090589.0,0.0
1582913619101,6187012.0,7186074.0,0.0
1582913619151,6250709.0,7377592.0,0.0
1582913619198,6315473.0,7510282.0,0.0
1582913619247,6427916.0,7627389.0,0.0
1582913619299,6409134.0,7542010.0,0.0
1582913619344,6224066.0,7110581.0,0.0
1582913619400,6172672.0,6912413.0,0.0
1582913619448,6139202.0,6832498.0,0.0
1582913619498,6121239.0,6782157.0,0.0
1582913619539,6117083.0,6771770.0,0.0
1582913619594,6112430.0,6800768.0,0.0
1582913619642,6120776.0,6789594.0,0.0
1582913619691,6120290.0,6781432.0,0.0
1582913619741,6150897.0,6798053.0,0.0
1582913619788,6137610.0,6748069.0,0.0
1582913619838,6131686.0,6684210.0,0.0
1582913619886,6133171.0,6621568.0,0.0
1582913619934,6129444.0,6590952.0,0.0
1582913619982,6144320.0,6579168.0,0.0
1582913620031,6164467.0,6575042.0,0.0
1582913620083,6183974.0,6563229.0,0.0
1582913620123,6198720.0,6555498.0,0.0
1582913620173,6210568.0,6537037.0,0.0
1582913620224,6230062.0,6550957.0,0.0
1582913620268,6253070.0,6550853.0,0.0
1582913620316,6262617.0,6555706.0,0.0
1582913620367,6270690.0,6547528.0,0.0
1582913620420,6291776.0,6581202.0,0.0
1582913620466,6299195.0,6574168.0,0.0
1582913620519,6310248.0,6579984.0,0.0
1582913620562,6298720.0,6574197.0,0.0
1582913620615,6305902.0,6618866.0,0.0
1582913620662,6313275.0,6667352.0,0.0
1582913620711,6285233.0,6651992.0,0.0
1582913620760,6248012.0,6587392.0,0.0
1582913620806,6256610.0,6541592.0,0.0
1582913620859,6225181.0,6463189.0,0.0
1582913620902,6249105.0,6500010.0,0.0
1582913620955,6182013.0,6416309.0,0.0
1582913621002,6142385.0,6384861.0,0.0
1582913621051,6116550.0,6342210.0,0.0
1582913621101,6080422.0,6300018.0,0.0
1582913621148,6057781.0,6281317.0,0.0
1582913621193,6026272.0,6231960.0,0.0
1582913621242,5991592.0,6161912.0,0.0
1582913621290,5937678.0,6092842.0,0.0
1582913621338,5893858.0,6046274.0,0.0
1582913621392,5855652.0,6004141.0,0.0
1582913621441,5826587.0,5969829.0,0.0
1582913621490,5779810.0,5925589.0,0.0
1582913621537,5749939.0,5885640.0,0.0
1582913621581,5713777.0,5839752.0,0.0
1582913621636,5675867.0,5804578.0,0.0
1582913621683,5646173.0,5774082.0,0.0
1582913621732,5589875.0,5733034.0,0.0
1582913621781,5551456.0,5706616.0,0.0
1582913621830,5553000.0,5720197.0,0.0
1582913621874,5579605.0,5751421.0,0.0
1582913621923,5659852.0,5802858.0,0.0
1582913621978,5686993.0,5897245.0,0.0
1582913622023,5636439.0,5853658.0,0.0
1582913622072,5602389.0,5806701.0,0.0
1582913622121,5617171.0,5853717.0,0.0
1582913622170,5648465.0,5876928.0,0.0
1582913622218,5679488.0,5932357.0,0.0
1582913622265,5639133.0,5886485.0,0.0
1582913622310,5664352.0,5920069.0,0.0
1582913622363,5656682.0,5915677.0,0.0
1582913622412,5668174.0,5923986.0,0.0
1582913622462,5652074.0,5885536.0,0.0
1582913622510,5645188.0,5883264.0,0.0
1582913622558,5675225.0,5893757.0,0.0
1582913622605,5760388.0,5948384.0,0.0
1582913622656,5851652.0,6030616.0,0.0
1582913622703,5915074.0,6137141.0,0.0
1582913622753,5976157.0,6233501.0,0.0
1582913622802,6026638.0,6321877.0,0.0
1582913622849,6072953.0,6391554.0,0.0
1582913622900,6107822.0,6448053.0,0.0
1582913622943,6148285.0,6499296.0,0.0
1582913622997,6178963.0,6557976.0,0.0
1582913623044,6206839.0,6605970.0,0.0
1582913623088,6233920.0,6645314.0,0.0
1582913623141,6262129.0,6680277.0,0.0
1582913623184,6284936.0,6711576.0,0.0
1582913623235,6303101.0,6746762.0,0.0
1582913623283,6321361.0,6785824.0,0.0
1582913623331,6331430.0,6812240.0,0.0
1582913623384,6346222.0,6846522.0,0.0
1582913623434,6361252.0,6885226.0,0.0
1582913623482,6373849.0,6909074.0,0.0
1582913623529,6383716.0,6937064.0,0.0
1582913623580,6393772.0,6966301.0,0.0
1582913623624,6399707.0,6983248.0,0.0
1582913623677,6408339.0,7004544.0,0.0
1582913623724,6417706.0,7027221.0,0.0
1582913623767,6423594.0,7048442.0,0.0
1582913623816,6430670.0,7065226.0,0.0
1582913623866,6436192.0,7091021.0,0.0
1582913623916,6449834.0,7114706.0,0.0
1582913623965,6450297.0,7138746.0,0.0
1582913624013,6460864.0,7158114.0,0.0
1582913624064,6466039.0,7176472.0,0.0
1582913624114,6469518.0,7189264.0,0.0
1582913624162,6472366.0,7200085.0,0.0
1582913624209,6475430.0,7205352.0,0.0
1582913624254,6468913.0,7197101.0,0.0
1582913624307,6465196.0,7182573.0,0.0
1582913624352,6441333.0,7169378.0,0.0
1582913624405,6416684.0,7134562.0,0.0
1582913624454,6380036.0,7078808.0,0.0
1582913624502,6342423.0,7001354.0,0.0
1582913624545,6323379.0,6881976.0,0.0
1582913624597,6344561.0,6787976.0,0.0
1582913624647,6312492.0,6702226.0,0.0
1582913624697,6324770.0,6745250.0,0.0
1582913624744,6360622.0,6789594.0,0.0
1582913624794,6368305.0,6781920.0,0.0
1582913624842,6276674.0,6575309.0,0.0
1582913624891,6221644.0,6573706.0,0.0
1582913624940,6271140.0,6638992.0,0.0
1582913624987,6324388.0,6663952.0,0.0
1582913625037,6146491.0,6495274.0,0.0
1582913625085,6117523.0,6442680.0,0.0
1582913625135,6092507.0,6403040.0,0.0
1582913625182,6056023.0,6341037.0,0.0
1582913625225,5981179.0,6255554.0,0.0
1582913625276,5975790.0,6219760.0,0.0
1582913625327,6022592.0,6258789.0,0.0
1582913625379,5935886.0,6162786.0,0.0
1582913625425,5896992.0,6129232.0,0.0
1582913625475,5923492.0,6137514.0,0.0
1582913625523,5930675.0,6138568.0,0.0
1582913625567,5944055.0,6149562.0,0.0
1582913625621,5926257.0,6134946.0,0.0
1582913625670,5963050.0,6162490.0,0.0
1582913625718,5912283.0,6123117.0,0.0
1582913625765,5906240.0,6098690.0,0.0
1582913625816,5897051.0,6098632.0,0.0
1582913625863,5895509.0,6122080.0,0.0
1582913625911,5934105.0,6205616.0,0.0
1582913625962,6056832.0,6346632.0,0.0
1582913626008,5887957.0,6214448.0,0.0
1582913626059,5899936.0,6177418.0,0.0
1582913626109,5983460.0,6225666.0,0.0
1582913626150,6066519.0,6271805.0,0.0
1582913626203,6057164.0,6234200.0,0.0
1582913626247,6068561.0,6230741.0,0.0
1582913626296,6107549.0,6271850.0,0.0
1582913626351,5960473.0,6173621.0,0.0
1582913626399,5974483.0,6181709.0,0.0
1582913626446,5986284.0,6200512.0,0.0
1582913626491,5956676.0,6213928.0,0.0
1582913626544,5936087.0,6252141.0,0.0
1582913626592,5955310.0,6291498.0,0.0
1582913626643,5906299.0,6267992.0,0.0
1582913626689,5897717.0,6217354.0,0.0
1582913626739,5920832.0,6216464.0,0.0
1582913626787,5951012.0,6225666.0,0.0
1582913626838,5988089.0,6232968.0,0.0
1582913626880,6071980.0,6283514.0,0.0
1582913626932,6013508.0,6187421.0,0.0
1582913626981,5955001.0,6111408.0,0.0
1582913627030,5939389.0,6066664.0,0.0
1582913627080,5930852.0,6056128.0,0.0
1582913627126,5959714.0,6072021.0,0.0
1582913627178,6015289.0,6123578.0,0.0
1582913627224,5999867.0,6118917.0,0.0
1582913627267,5964059.0,6078152.0,0.0
1582913627316,5954882.0,6054496.0,0.0
1582913627369,5954336.0,6037264.0,0.0
1582913627419,5969984.0,6038229.0,0.0
1582913627467,6003701.0,6055253.0,0.0
1582913627517,5994713.0,6045829.0,0.0
1582913627564,5971076.0,5984744.0,0.0
1582913627608,5980147.0,5958906.0,0.0
1582913627663,5938700.0,5922621.0,0.0
1582913627711,5915251.0,5915141.0,0.0
1582913627756,5921674.0,5925472.0,0.0
1582913627806,5931611.0,5937120.0,0.0
1582913627858,5914624.0,5923765.0,0.0
1582913627904,5896029.0,5912501.0,0.0
1582913627949,5883980.0,5911149.0,0.0
1582913628002,5884680.0,5919877.0,0.0
1582913628050,5887970.0,5923037.0,0.0
1582913628094,5890451.0,5909784.0,0.0
1582913628149,5875146.0,5855024.0,0.0
1582913628198,5849467.0,5799712.0,0.0
1582913628240,5817802.0,5768533.0,0.0
1582913628290,5800789.0,5748661.0,0.0
1582913628337,5780654.0,5744312.0,0.0
1582913628389,5756659.0,5716144.0,0.0
1582913628440,5734267.0,5689477.0,0.0
1582913628488,5723797.0,5684533.0,0.0
1582913628537,5717243.0,5682768.0,0.0
1582913628586,5701369.0,5679237.0,0.0
1582913628630,5686363.0,5681165.0,0.0
1582913628684,5677659.0,5640576.0,0.0
1582913628731,5648110.0,5587981.0,0.0
1582913628781,5613678.0,5556802.0,0.0
1582913628828,5590683.0,5543490.0,0.0
1582913628874,5586432.0,5545464.0,0.0
1582913628926,5599219.0,5554264.0,0.0
1582913628971,5597094.0,5549944.0,0.0
1582913629024,5567234.0,5519597.0,0.0
1582913629072,5534146.0,5497336.0,0.0
1582913629123,5511374.0,5477389.0,0.0
1582913629169,5484305.0,5470370.0,0.0
1582913629219,5453947.0,5410741.0,0.0
1582913629261,5418152.0,5346882.0,0.0
1582913629310,5395534.0,5312837.0,0.0
1582913629357,5357341.0,5288677.0,0.0
1582913629412,5328942.0,5274965.0,0.0
1582913629460,5302762.0,5260925.0,0.0
1582913629509,5293371.0,5253562.0,0.0
1582913629560,5267729.0,5237032.0,0.0
1582913629606,5270850.0,5242538.0,0.0
1582913629650,5282022.0,5246306.0,0.0
1582913629704,5298822.0,5285693.0,0.0
1582913629752,5317580.0,5285560.0,0.0
1582913629801,5294227.0,5244733.0,0.0
1582913629849,5272761.0,5235621.0,0.0
1582913629900,5278459.0,5248370.0,0.0
1582913629947,5290120.0,5290026.0,0.0
1582913629991,5314933.0,5325392.0,0.0
1582913630044,5317117.0,5330528.0,0.0
1582913630094,5307214.0,5334104.0,0.0
1582913630142,5309862.0,5341122.0,0.0
1582913630190,5320704.0,5357464.0,0.0
1582913630240,5334700.0,5385674.0,0.0
1582913630281,5344947.0,5384042.0,0.0
1582913630331,5322566.0,5325037.0,0.0
1582913630379,5289774.0,5280856.0,0.0
1582913630434,5269508.0,5272722.0,0.0
1582913630482,5269544.0,5286080.0,0.0
1582913630530,5276394.0,5306218.0,0.0
1582913630580,5280313.0,5317733.0,0.0
1582913630627,5282438.0,5319306.0,0.0
1582913630674,5276061.0,5317570.0,0.0
1582913630724,5268878.0,5322069.0,0.0
1582913630774,5255308.0,5320600.0,0.0
1582913630823,5239543.0,5309928.0,0.0
1582913630871,5216283.0,5247360.0,0.0
1582913630915,5182709.0,5173261.0,0.0
1582913630967,5149834.0,5142749.0,0.0
1582913631014,5141512.0,5139173.0,0.0
1582913631064,5145762.0,5150184.0,0.0
1582913631116,5142688.0,5143312.0,0.0
1582913631162,5145179.0,5129986.0,0.0
1582913631210,5135219.0,5107725.0,0.0
1582913631256,5111415.0,5081725.0,0.0
1582913631302,5104422.0,5082184.0,0.0
1582913631354,5124166.0,5101952.0,0.0
1582913631405,5124533.0,5072597.0,0.0
1582913631454,5144420.0,5063752.0,0.0
1582913631503,5186508.0,5103778.0,0.0
1582913631550,5214254.0,5144322.0,0.0
1582913631596,5243805.0,5167296.0,0.0
1582913631643,5281856.0,5214146.0,0.0
1582913631694,5304330.0,5229194.0,0.0
1582913631745,5317973.0,5228557.0,0.0
1582913631789,5340364.0,5252421.0,0.0
1582913631836,5356533.0,5287400.0,0.0
1582913631886,5377892.0,5307880.0,0.0
1582913631937,5398658.0,5307568.0,0.0
1582913631984,5399214.0,5271032.0,0.0
1582913632036,5402944.0,5266432.0,0.0
1582913632084,5409853.0,5284848.0,0.0
1582913632136,5415349.0,5303562.0,0.0
1582913632177,5422355.0,5320272.0,0.0
1582913632224,5431972.0,5325125.0,0.0
1582913632277,5438370.0,5332664.0,0.0
1582913632321,5452309.0,5356512.0,0.0
1582913632376,5465416.0,5390928.0,0.0
1582913632421,5484494.0,5411736.0,0.0
1582913632471,5493305.0,5403349.0,0.0
1582913632519,5486312.0,5378448.0,0.0
1582913632571,5482916.0,5375213.0,0.0
1582913632616,5485006.0,5390024.0,0.0
1582913632667,5489220.0,5410013.0,0.0
1582913632716,5489102.0,5415624.0,0.0
1582913632766,5493885.0,5421960.0,0.0
1582913632815,5495703.0,5426160.0,0.0
1582913632863,5497128.0,5437274.0,0.0
1582913632912,5499336.0,5446922.0,0.0
1582913632960,5508977.0,5459802.0,0.0
1582913633009,5511577.0,5447648.0,0.0
1582913633059,5506792.0,5414776.0,0.0
1582913633106,5495953.0,5405872.0,0.0
1582913633156,5496806.0,5419450.0,0.0
1582913633204,5501224.0,5423488.0,0.0
1582913633253,5506613.0,5438938.0,0.0
1582913633295,5510329.0,5439797.0,0.0
1582913633343,5512098.0,5443954.0,0.0
1582913633401,5521216.0,5461538.0,0.0
1582913633440,5529077.0,5474376.0,0.0
1582913633496,5532211.0,5487005.0,0.0
1582913633543,5547763.0,5505512.0,0.0
1582913633592,5545591.0,5478992.0,0.0
1582913633636,5538278.0,5450498.0,0.0
1582913633690,5532401.0,5450274.0,0.0
1582913633743,5535251.0,5461480.0,0.0
1582913633787,5538634.0,5477552.0,0.0
1582913633836,5543144.0,5485848.0,0.0
1582913633880,5547229.0,5483280.0,0.0
1582913633932,5549544.0,5494218.0,0.0
1582913633979,5553710.0,5503360.0,0.0
1582913634029,5563993.0,5524256.0,0.0
1582913634081,5577990.0,5542064.0,0.0
1582913634122,5587987.0,5555970.0,0.0
1582913634176,5588582.0,5526304.0,0.0
1582913634223,5585969.0,5513986.0,0.0
1582913634278,5585696.0,5518394.0,0.0
1582913634317,5589209.0,5536085.0,0.0
1582913634363,5596844.0,5546234.0,0.0
1582913634418,5603278.0,5550821.0,0.0
1582913634460,5607697.0,5556624.0,0.0
1582913634516,5609405.0,5556802.0,0.0
1582913634558,5607458.0,5568154.0,0.0
1582913634612,5610129.0,5573096.0,0.0
1582913634661,5616162.0,5583826.0,0.0
1582913634709,5615936.0,5585029.0,0.0
1582913634759,5614297.0,5547274.0,0.0
1582913634806,5602126.0,5522757.0,0.0
1582913634856,5592369.0,5525472.0,0.0
1582913634903,5600311.0,5534674.0,0.0
1582913634952,5599349.0,5544290.0,0.0
1582913635000,5604420.0,5546696.0,0.0
1582913635048,5604064.0,5545522.0,0.0
1582913635094,5606662.0,5555525.0,0.0
1582913635142,5612552.0,5566360.0,0.0
1582913635192,5616885.0,5573704.0,0.0
1582913635239,5616352.0,5585680.0,0.0
1582913635288,5623865.0,5587224.0,0.0
1582913635337,5616672.0,5546426.0,0.0
1582913635383,5602472.0,5516464.0,0.0
1582913635434,5595955.0,5508629.0,0.0
1582913635482,5596821.0,5512533.0,0.0
1582913635532,5595099.0,5520858.0,0.0
1582913635579,5594779.0,5515293.0,0.0
1582913635628,5594720.0,5509816.0,0.0
1582913635679,5598909.0,5515485.0,0.0
1582913635725,5604644.0,5525605.0,0.0
1582913635775,5608836.0,5536144.0,0.0
1582913635822,5611281.0,5537434.0,0.0
1582913635872,5609252.0,5545256.0,0.0
1582913635920,5608087.0,5521645.0,0.0
1582913635968,5600537.0,5479349.0,0.0
1582913636019,5607208.0,5472106.0,0.0
1582913636065,5625314.0,5495376.0,0.0
1582913636118,5662144.0,5551133.0,0.0
1582913636161,5694150.0,5590386.0,0.0
1582913636216,5734493.0,5635514.0,0.0
