time,value
1576668540496,8027834.0
1576668540542,8027933.0
1576668540585,7995179.0
1576668540638,7969082.0
1576668540703,7936509.0
1576668540798,7885655.0
1576668540798,7839662.0
1576668540892,7754827.0
1576668540893,7649725.0
1576668540929,7643473.0
1576668540980,7654824.0
1576668541028,7648477.0
1576668541076,7603048.0
1576668541127,7532317.0
1576668541175,7494464.0
1576668541227,7462344.0
1576668541276,7381216.0
1576668541328,7303426.0
1576668541376,7269655.0
1576668541430,7190859.0
1576668541478,7023860.0
1576668541522,7009696.0
1576668541570,7001390.0
1576668541621,6964413.0
1576668541670,6927758.0
1576668541720,6930656.0
1576668541770,6882525.0
1576668541819,6864215.0
1576668541869,6836724.0
1576668541922,6792494.0
1576668541971,6746580.0
1576668542016,6718135.0
1576668542064,6680881.0
1576668542114,6728901.0
1576668542162,6645620.0
1576668542213,6616965.0
1576668542258,6602117.0
1576668542310,6584020.0
1576668542359,6575648.0
1576668542412,6544241.0
1576668542456,6455488.0
1576668542510,6404119.0
1576668542556,6449661.0
1576668542610,6462417.0
1576668542657,6441387.0
1576668542707,6473832.0
1576668542758,6399473.0
1576668542805,6301460.0
1576668542856,6246478.0
1576668542897,6210408.0
1576668542953,6171505.0
1576668542998,6134801.0
1576668543048,6099688.0
1576668543097,6041664.0
1576668543151,5987944.0
1576668543200,6013428.0
1576668543245,5955016.0
1576668543295,5935572.0
1576668543343,6020893.0
1576668543393,6024794.0
1576668543447,5918606.0
1576668543491,5818050.0
1576668543537,5775569.0
1576668543590,5676066.0
1576668543639,5600672.0
1576668543689,5575252.0
1576668543741,5549140.0
1576668543793,5564567.0
1576668543840,5731613.0
1576668543888,5734786.0
1576668543934,5621605.0
1576668543988,5542097.0
1576668544038,5517050.0
1576668544084,5506478.0
1576668544133,5490693.0
1576668544185,5432509.0
1576668544230,5388293.0
1576668544282,5358944.0
1576668544337,5293585.0
1576668544380,5267924.0
1576668544435,5237390.0
1576668544480,5241745.0
1576668544529,5276279.0
1576668544579,5275435.0
1576668544627,5250568.0
1576668544678,5180209.0
1576668544726,5135717.0
1576668544777,5145207.0
1576668544825,4907608.0
1576668544868,4801677.0
1576668544932,4771723.0
1576668544976,4757069.0
1576668545021,4754123.0
1576668545070,4750413.0
1576668545120,4742466.0
1576668545169,4709404.0
1576668545219,4678700.0
1576668545266,4668393.0
1576668545318,4663322.0
1576668545364,4658593.0
1576668545413,4649125.0
1576668545466,4643107.0
1576668545511,4641313.0
1576668545565,4638230.0
1576668545614,4644665.0
1576668545661,4652146.0
1576668545709,4650758.0
1576668545760,4645894.0
1576668545808,4632176.0
1576668545852,4588771.0
1576668545900,4570251.0
1576668545958,4559982.0
1576668546005,4551607.0
1576668546049,4546398.0
1576668546104,4541707.0
1576668546155,4534682.0
1576668546203,4530493.0
1576668546251,4532532.0
1576668546301,4536697.0
1576668546350,4536904.0
1576668546400,4537359.0
1576668546449,4521860.0
1576668546493,4494556.0
1576668546546,4483208.0
1576668546594,4482877.0
1576668546645,4463190.0
1576668546693,4545134.0
1576668546744,4596852.0
1576668546795,4627067.0
1576668546842,4663335.0
1576668546890,4683341.0
1576668546940,4721048.0
1576668546984,4787049.0
1576668547033,4849613.0
1576668547082,4870086.0
1576668547137,4844738.0
1576668547183,4811060.0
1576668547236,4784580.0
1576668547282,4770273.0
1576668547335,4760902.0
1576668547383,4756358.0
1576668547436,4756676.0
1576668547487,4759759.0
1576668547533,4772299.0
1576668547582,4779398.0
1576668547630,4793657.0
1576668547680,4809586.0
1576668547729,4825922.0
1576668547779,4825012.0
1576668547827,4805104.0
1576668547877,4799258.0
1576668547919,4807216.0
1576668547977,4812621.0
1576668548019,4817127.0
1576668548070,4817017.0
1576668548117,4819155.0
1576668548172,4821698.0
1576668548222,4823183.0
1576668548264,4833893.0
1576668548314,4833463.0
1576668548362,4834913.0
1576668548415,4819449.0
1576668548460,4812632.0
1576668548517,4813420.0
1576668548567,4819522.0
1576668548619,4828416.0
1576668548664,4832997.0
1576668548714,4838338.0
1576668548758,4843619.0
1576668548812,4862583.0
1576668548861,4881472.0
1576668548912,4904011.0
1576668548965,4939738.0
1576668549010,4973784.0
1576668549054,5003001.0
1576668549107,5018440.0
1576668549156,5027959.0
1576668549205,5024335.0
1576668549258,5013638.0
1576668549304,4999293.0
1576668549353,4994601.0
1576668549404,4986385.0
1576668549456,4984125.0
1576668549502,4984997.0
1576668549549,4983977.0
1576668549597,4974004.0
1576668549649,4964879.0
1576668549698,4963945.0
1576668549746,4964780.0
1576668549797,4977725.0
1576668549841,4996038.0
1576668549896,4999525.0
1576668549939,5005371.0
1576668550000,5018341.0
1576668550037,5034590.0
1576668550091,5040953.0
1576668550136,5049107.0
1576668550190,5037084.0
1576668550238,5022825.0
1576668550289,5008467.0
1576668550338,5009880.0
1576668550386,5021879.0
1576668550438,5024999.0
1576668550485,5034222.0
1576668550535,5036237.0
1576668550578,5048187.0
1576668550634,5069164.0
1576668550679,5077111.0
1576668550728,5085413.0
1576668550776,5094232.0
1576668550826,5100987.0
1576668550875,5089430.0
1576668550931,5096982.0
1576668550977,5095938.0
1576668551024,5102631.0
1576668551076,5106882.0
1576668551123,5111181.0
1576668551175,5104659.0
