time,value,value2,value3
1577712610164,4057388.0,4757408.0,0.0
1577712610215,4038534.0,4740221.0,0.0
1577712610376,4024571.0,4696746.0,0.0
1577712610377,3924087.0,4578677.0,0.0
1577712610377,3848399.0,4513785.0,0.0
1577712610412,3810679.0,4490900.0,0.0
1577712610461,3794265.0,4486851.0,0.0
1577712610507,3782452.0,4489441.0,0.0
1577712610561,3770999.0,4482318.0,0.0
1577712610607,3718395.0,4446021.0,0.0
1577712610659,3722107.0,4462179.0,0.0
1577712610706,3742403.0,4460472.0,0.0
1577712610756,3725129.0,4411172.0,0.0
1577712610805,3635527.0,4324662.0,0.0
1577712610854,3546185.0,4253913.0,0.0
1577712610904,3553525.0,4296452.0,0.0
1577712610953,3581793.0,4338807.0,0.0
1577712611005,3583494.0,4355248.0,0.0
1577712611057,3622853.0,4395298.0,0.0
1577712611103,3520688.0,4280588.0,0.0
1577712611150,3436917.0,4210472.0,0.0
1577712611201,3411372.0,4195965.0,0.0
1577712611248,3409050.0,4206480.0,0.0
1577712611302,3407020.0,4216273.0,0.0
1577712611347,3395088.0,4228835.0,0.0
1577712611398,3406620.0,4256719.0,0.0
1577712611447,3494593.0,4338084.0,0.0
1577712611496,3513646.0,4340910.0,0.0
1577712611547,3518557.0,4314294.0,0.0
1577712611594,3438067.0,4235008.0,0.0
1577712611646,3445099.0,4270693.0,0.0
1577712611693,3492122.0,4325747.0,0.0
1577712611742,3493542.0,4339610.0,0.0
1577712611792,3478497.0,4329953.0,0.0
1577712611842,3469876.0,4318478.0,0.0
1577712611889,3469206.0,4311421.0,0.0
1577712611942,3394616.0,4221779.0,0.0
1577712611988,3345436.0,4174876.0,0.0
1577712612038,3439299.0,4261603.0,0.0
1577712612090,3512206.0,4335630.0,0.0
1577712612140,3575251.0,4363345.0,0.0
1577712612190,3644688.0,4438684.0,0.0
1577712612236,3644269.0,4457431.0,0.0
1577712612283,3674195.0,4480904.0,0.0
1577712612336,3712745.0,4522672.0,0.0
1577712612382,3709064.0,4516352.0,0.0
1577712612428,3688980.0,4477456.0,0.0
1577712612482,3675115.0,4462620.0,0.0
1577712612526,3653430.0,4442550.0,0.0
1577712612585,3652729.0,4447130.0,0.0
1577712612624,3660162.0,4460574.0,0.0
1577712612675,3699143.0,4506615.0,0.0
1577712612723,3734440.0,4543126.0,0.0
1577712612773,3779072.0,4550137.0,0.0
1577712612822,3764827.0,4519675.0,0.0
1577712612871,3771430.0,4501619.0,0.0
1577712612922,3856749.0,4609217.0,0.0
1577712612972,3883166.0,4644179.0,0.0
1577712613026,3886526.0,4660065.0,0.0
1577712613072,3901421.0,4676370.0,0.0
1577712613124,3886437.0,4666735.0,0.0
1577712613173,3828423.0,4535552.0,0.0
1577712613229,3789385.0,4498001.0,0.0
