time,value
1574255309964,4859670.0
1574255310030,4814676.0
1574255310055,4813045.0
1574255310100,4833026.0
1574255310149,4832865.0
1574255310192,4826844.0
1574255310247,4830187.0
1574255310297,4824995.0
1574255310346,4807473.0
1574255310399,4753806.0
1574255310442,4691280.0
1574255310499,4674574.0
1574255310545,4677539.0
1574255310598,4687201.0
1574255310644,4675447.0
1574255310688,4660752.0
1574255310759,4657019.0
1574255310846,4670736.0
1574255310848,4699127.0
1574255310947,4696704.0
1574255310948,4658960.0
1574255310982,4563575.0
1574255311033,4444440.0
1574255311081,4383913.0
1574255311134,4342321.0
1574255311180,4421933.0
1574255311235,4554279.0
1574255311278,4694600.0
1574255311330,4797419.0
1574255311378,4866023.0
1574255311428,4858372.0
1574255311476,4768328.0
1574255311527,4639785.0
1574255311576,4566827.0
1574255311624,4530933.0
1574255311674,4496350.0
1574255311723,4456194.0
1574255311774,4384695.0
1574255311823,4304693.0
1574255311876,4328225.0
1574255311922,4386165.0
1574255311974,4424196.0
1574255312021,4428240.0
1574255312071,4429836.0
1574255312119,4402514.0
1574255312171,4381283.0
1574255312218,4390084.0
1574255312268,4374412.0
1574255312316,4293020.0
1574255312366,4199415.0
1574255312415,4146886.0
1574255312465,4114762.0
1574255312513,4075961.0
1574255312563,4030497.0
1574255312618,3995660.0
1574255312666,3969017.0
1574255312719,3948773.0
1574255312758,3928712.0
1574255312811,3880743.0
1574255312859,3805545.0
1574255312909,3760656.0
1574255312961,3748717.0
1574255313006,3738962.0
1574255313054,3716903.0
1574255313103,3696912.0
1574255313155,3685766.0
1574255313204,3591946.0
1574255313253,3589310.0
1574255313303,3571065.0
1574255313355,3513892.0
1574255313402,3499966.0
1574255313458,3528506.0
1574255313505,3562969.0
1574255313555,3580611.0
1574255313602,3616853.0
1574255313653,3646575.0
1574255313696,3667002.0
1574255313752,3673378.0
1574255313800,3637825.0
1574255313850,3558438.0
1574255313897,3502275.0
1574255313948,3469314.0
1574255313999,3449632.0
1574255314047,3427636.0
1574255314099,3410362.0
1574255314145,3397619.0
1574255314195,3396284.0
1574255314244,3395480.0
1574255314290,3393273.0
1574255314342,3348886.0
1574255314393,3296983.0
1574255314441,3277444.0
1574255314491,3273006.0
1574255314536,3277320.0
1574255314590,3273258.0
1574255314635,3271421.0
1574255314681,3276304.0
1574255314736,3282537.0
1574255314782,3293039.0
1574255314833,3308166.0
1574255314881,3300490.0
1574255314935,3246346.0
1574255314978,3207119.0
1574255315033,3194593.0
1574255315082,3187126.0
1574255315132,3172841.0
1574255315181,3163034.0
1574255315230,3165450.0
1574255315277,3177161.0
1574255315329,3180013.0
1574255315379,3185131.0
1574255315427,3190802.0
1574255315478,3178477.0
1574255315525,3131843.0
1574255315576,3108571.0
1574255315620,3113354.0
1574255315675,3133454.0
1574255315722,3137186.0
1574255315773,3137001.0
1574255315815,3151221.0
1574255315867,3175718.0
1574255315915,3208663.0
1574255315963,3221162.0
1574255316016,3222420.0
1574255316068,3234852.0
1574255316121,3243099.0
1574255316166,3227672.0
1574255316217,3206422.0
1574255316266,3217017.0
1574255316316,3238938.0
1574255316363,3242152.0
1574255316415,3240750.0
1574255316460,3242731.0
1574255316513,3228519.0
1574255316557,3285950.0
1574255316611,3320917.0
