time,value
1574255671462,5409964.0
1574255671509,5373200.0
1574255671560,5307095.0
1574255671609,5271168.0
1574255671665,5097888.0
1574255671752,4968116.0
1574255671754,4877114.0
1574255671834,4791495.0
1574255671854,4696023.0
1574255671899,4523765.0
1574255671948,4334331.0
1574255671998,4218825.0
1574255672047,4143571.0
1574255672097,4067277.0
1574255672148,3992569.0
1574255672197,3921178.0
1574255672247,3858320.0
1574255672296,3906499.0
1574255672348,3950333.0
1574255672395,3976360.0
1574255672446,3927468.0
1574255672495,3890809.0
1574255672545,3858675.0
1574255672593,3842688.0
1574255672643,3825706.0
1574255672692,3801327.0
1574255672742,3781207.0
1574255672792,3775880.0
1574255672843,3769782.0
1574255672895,3694017.0
1574255672941,3640685.0
1574255672992,3612174.0
1574255673044,3605672.0
1574255673089,3561760.0
1574255673139,3501340.0
1574255673189,3462272.0
1574255673238,3432827.0
1574255673293,3376229.0
1574255673341,3332327.0
1574255673391,3200668.0
1574255673440,3084986.0
1574255673489,3157438.0
1574255673539,3273563.0
1574255673590,3367696.0
1574255673638,3392633.0
1574255673688,3356850.0
1574255673737,3339001.0
1574255673788,3342652.0
1574255673835,3323899.0
1574255673887,3326490.0
1574255673933,3425517.0
1574255673985,3375585.0
1574255674029,3401437.0
1574255674084,3435544.0
1574255674131,3432807.0
1574255674183,3447371.0
1574255674230,3454789.0
1574255674282,3398970.0
1574255674332,3299742.0
1574255674381,3253306.0
1574255674432,3260338.0
1574255674480,3277155.0
1574255674531,3280469.0
1574255674578,3287846.0
1574255674629,3301447.0
1574255674674,3316618.0
1574255674727,3331248.0
1574255674778,3280294.0
1574255674828,3250580.0
1574255674876,3260192.0
1574255674927,3286903.0
1574255674973,3320825.0
1574255675027,3337990.0
1574255675077,3347025.0
1574255675124,3357736.0
1574255675171,3352515.0
1574255675223,3287596.0
1574255675273,3255464.0
1574255675322,3271944.0
1574255675372,3306032.0
1574255675421,3321567.0
1574255675471,3307639.0
1574255675520,3288049.0
1574255675571,3278108.0
1574255675620,3287354.0
1574255675669,3246843.0
1574255675719,3207883.0
1574255675769,3210154.0
1574255675817,3227782.0
1574255675869,3217021.0
1574255675911,3205831.0
1574255675968,3150947.0
1574255676014,3099975.0
1574255676065,3055831.0
1574255676113,3084111.0
1574255676165,3068078.0
1574255676212,3017553.0
1574255676264,3013042.0
1574255676312,3204983.0
1574255676362,3355962.0
1574255676413,3314366.0
1574255676461,3362746.0
1574255676511,3441345.0
1574255676561,3418577.0
1574255676611,3418831.0
1574255676660,3445016.0
1574255676710,3484982.0
1574255676754,3508998.0
1574255676802,3502429.0
1574255676851,3408577.0
1574255676909,3470301.0
1574255676951,3472455.0
1574255677009,3437905.0
1574255677051,3420858.0
1574255677106,3383143.0
1574255677151,3381835.0
1574255677204,3375593.0
1574255677255,3360473.0
1574255677304,3357805.0
1574255677353,3363295.0
1574255677403,3282454.0
1574255677453,3209472.0
1574255677498,3192567.0
1574255677553,3201381.0
1574255677601,3207050.0
1574255677652,3207005.0
1574255677701,3216174.0
1574255677751,3235917.0
1574255677801,3238755.0
1574255677851,3158038.0
1574255677898,3117893.0
1574255677954,3120418.0
1574255677993,3141997.0
1574255678042,3162615.0
1574255678091,3178227.0
1574255678145,3195897.0
1574255678196,3216381.0
1574255678243,3205475.0
1574255678295,3146410.0
1574255678344,3127515.0
1574255678395,3139069.0
1574255678445,3161486.0
1574255678493,3161894.0
1574255678543,3151374.0
1574255678592,3158365.0
1574255678642,3193719.0
1574255678686,3197925.0
1574255678742,3150474.0
1574255678791,3129514.0
1574255678835,3131794.0
1574255678891,3126044.0
1574255678939,3093313.0
1574255678990,3057253.0
1574255679035,3006065.0
1574255679089,2983037.0
1574255679134,2982495.0
1574255679189,2848623.0
1574255679233,2863506.0
1574255679288,2500955.0
1574255679333,2599734.0
1574255679386,2788622.0
1574255679435,2900228.0
1574255679484,2937230.0
1574255679534,2971284.0
1574255679584,2994830.0
1574255679633,2977078.0
1574255679678,2961645.0
1574255679732,2974063.0
1574255679776,3034583.0
1574255679826,3018823.0
1574255679876,2938323.0
1574255679929,2941665.0
1574255679977,2960733.0
1574255680024,2962501.0
1574255680075,2938174.0
1574255680130,2950619.0
1574255680173,3006333.0
1574255680230,3052111.0
1574255680276,3068220.0
1574255680327,3089336.0
1574255680376,3127218.0
1574255680429,3161331.0
1574255680475,3139819.0
1574255680526,3105491.0
1574255680574,3108746.0
1574255680620,3128273.0
1574255680674,3150683.0
1574255680724,3178040.0
1574255680774,3195993.0
1574255680823,3214145.0
1574255680873,3224527.0
1574255680921,3192523.0
1574255680972,3145079.0
1574255681019,3141617.0
1574255681071,3166992.0
1574255681115,3188644.0
1574255681171,3187165.0
1574255681215,3170031.0
1574255681268,3159064.0
1574255681316,3166681.0
1574255681367,3130695.0
1574255681416,3079736.0
1574255681468,3051635.0
1574255681515,3029032.0
1574255681566,3050595.0
1574255681614,3068399.0
1574255681666,3100706.0
1574255681713,3149620.0
1574255681763,3162548.0
1574255681813,3025956.0
1574255681863,2893858.0
1574255681909,2826109.0
1574255681956,2831689.0
1574255682011,2848512.0
1574255682055,2855525.0
1574255682112,2852955.0
1574255682157,2851297.0
1574255682211,2852136.0
1574255682257,2812377.0
1574255682309,2764214.0
1574255682360,2753789.0
1574255682408,2779089.0
1574255682456,2802167.0
1574255682508,2812578.0
1574255682556,2808862.0
1574255682605,2813403.0
1574255682654,2834944.0
1574255682705,2821747.0
1574255682749,2780515.0
1574255682804,2774125.0
1574255682847,2793644.0
1574255682903,2805942.0
1574255682952,2797925.0
1574255683001,2797858.0
1574255683048,2812556.0
1574255683098,2826294.0
1574255683144,2779312.0
1574255683200,2724425.0
1574255683247,2721064.0
1574255683297,2754419.0
1574255683345,2794077.0
1574255683394,2826502.0
1574255683443,2843771.0
1574255683497,2859085.0
1574255683548,2844871.0
1574255683596,2802033.0
1574255683647,2755415.0
1574255683690,2749584.0
1574255683745,2763046.0
1574255683794,2807206.0
1574255683844,2874636.0
1574255683893,2937780.0
1574255683937,2980839.0
1574255683992,3022522.0
1574255684037,2980199.0
1574255684087,2962976.0
1574255684138,3004066.0
1574255684190,3070287.0
1574255684238,3133698.0
1574255684289,3206611.0
1574255684338,3287572.0
1574255684390,3507571.0
1574255684434,3808465.0
1574255684488,3989380.0
1574255684537,4005995.0
1574255684588,4008462.0
1574255684636,4013996.0
1574255684682,4038688.0
1574255684735,4042536.0
1574255684786,4049336.0
1574255684834,4147640.0
1574255684884,4271713.0
1574255684933,4218302.0
1574255684977,4225615.0
1574255685033,4247377.0
1574255685079,4260209.0
1574255685131,4217396.0
1574255685179,4198784.0
1574255685232,4364800.0
1574255685282,4466129.0
1574255685331,4485603.0
1574255685379,4533898.0
1574255685429,4509336.0
1574255685478,4505002.0
1574255685528,4476019.0
1574255685577,4424864.0
1574255685629,4426347.0
1574255685676,4570798.0
1574255685719,4592961.0
1574255685772,4549270.0
1574255685822,4387124.0
1574255685871,4313037.0
1574255685918,4315897.0
1574255685975,4356419.0
1574255686018,4567320.0
1574255686073,4685110.0
1574255686119,4639589.0
1574255686172,4701021.0
1574255686219,4763457.0
1574255686271,4675208.0
1574255686320,4679948.0
1574255686371,4642141.0
1574255686420,4495717.0
1574255686471,4403933.0
1574255686519,4294446.0
1574255686569,4324825.0
1574255686618,4382039.0
1574255686668,4316080.0
1574255686717,4299859.0
1574255686769,4284785.0
1574255686816,4314355.0
1574255686862,4318835.0
1574255686910,4211380.0
1574255686965,4209954.0
1574255687010,4222205.0
1574255687059,4202471.0
1574255687113,4156556.0
1574255687161,4090170.0
1574255687213,4085038.0
1574255687263,4143156.0
1574255687312,4127341.0
1574255687361,4154079.0
1574255687411,4180933.0
1574255687460,4148792.0
1574255687511,4021428.0
1574255687559,3967238.0
1574255687609,4120636.0
1574255687658,4172062.0
1574255687707,4080579.0
1574255687752,4026967.0
1574255687808,4026908.0
1574255687855,4039170.0
1574255687907,3956933.0
1574255687955,3893217.0
1574255688000,3943090.0
1574255688055,4020638.0
1574255688102,3943495.0
1574255688154,3929866.0
1574255688206,3943129.0
1574255688253,3938641.0
1574255688301,3906970.0
1574255688352,3864206.0
1574255688401,4200862.0
1574255688452,4323689.0
1574255688500,4295476.0
1574255688550,4244792.0
1574255688600,4220848.0
1574255688650,4194255.0
1574255688694,4116100.0
1574255688743,3986436.0
1574255688792,3960476.0
1574255688844,3916487.0
1574255688896,3893063.0
1574255688946,3900239.0
1574255688995,3900700.0
1574255689043,3886425.0
1574255689095,3845924.0
1574255689143,3781524.0
1574255689194,3588798.0
1574255689242,3427982.0
1574255689293,3390370.0
1574255689343,3402168.0
1574255689392,3413524.0
1574255689442,3413516.0
1574255689491,3420499.0
1574255689541,3472347.0
1574255689587,3475594.0
1574255689640,3411029.0
1574255689686,3380053.0
1574255689740,3415499.0
1574255689789,3448161.0
1574255689838,3484887.0
1574255689883,3672057.0
1574255689931,3807963.0
1574255689987,3862125.0
1574255690032,3849169.0
1574255690086,3689335.0
1574255690132,3553044.0
1574255690182,3530225.0
1574255690235,3496571.0
1574255690283,3538653.0
1574255690335,3633962.0
1574255690384,3684211.0
1574255690434,3696753.0
1574255690484,3608986.0
1574255690533,3565285.0
1574255690582,3585369.0
1574255690625,3634992.0
1574255690681,3895885.0
1574255690732,4070743.0
1574255690776,4061188.0
1574255690827,4060216.0
1574255690876,4107932.0
1574255690926,4179797.0
1574255690979,4195748.0
1574255691024,4220617.0
1574255691078,4261014.0
1574255691124,4461389.0
1574255691176,4442971.0
1574255691223,4474689.0
1574255691274,4492316.0
1574255691323,4472724.0
1574255691375,4469564.0
1574255691423,4527589.0
1574255691473,4629841.0
1574255691523,4679157.0
1574255691573,4710586.0
1574255691622,4734821.0
1574255691673,4729620.0
1574255691721,4735282.0
1574255691771,4712561.0
1574255691821,4645735.0
1574255691870,4720142.0
1574255691919,4803929.0
1574255691966,4767252.0
1574255692019,4745049.0
1574255692064,4720054.0
1574255692113,4693229.0
1574255692164,4668302.0
1574255692216,4745600.0
1574255692269,4905624.0
1574255692315,4915006.0
1574255692366,4862049.0
1574255692414,4854865.0
1574255692465,4859757.0
1574255692514,4829531.0
1574255692563,4797803.0
1574255692613,4887873.0
1574255692662,4888634.0
