time,x,y,z
1582914351198,-0.0587874,0.062297754,0.56646127
1582914351234,-0.064293206,0.05708154,0.56757593
1582914351273,-0.071084365,0.053347886,0.5673939
1582914351273,-0.07685297,0.052687146,0.564089
1582914351273,-0.08285905,0.049067102,0.56229955
1582914351284,-0.09036201,0.040224887,0.56333417
1582914351284,-0.09800302,0.026572246,0.5651325
1582914351286,-0.11043817,0.00815791,0.5626769
1582914351287,-0.13245009,-0.016982902,0.5552859
1582914351288,-0.16896287,-0.0543879,0.54878837
1582914351297,-0.2141831,-0.10028159,0.54360837
1582914351349,-0.25916862,-0.14728712,0.53713065
1582914351373,-0.30004418,-0.19065075,0.5253723
1582914351387,-0.3380235,-0.22900654,0.5074707
1582914351388,-0.3756962,-0.26559,0.48544088
1582914351391,-0.41395694,-0.30618483,0.46119887
1582914351428,-0.4495139,-0.34774873,0.43573293
1582914351434,-0.47923148,-0.3852187,0.41147256
1582914351446,-0.50415045,-0.4176658,0.3890158
1582914351469,-0.52525723,-0.4450605,0.36811176
1582914351492,-0.54256773,-0.46758658,0.3488947
1582914351530,-0.55765426,-0.48659384,0.32945246
1582914351547,-0.5685002,-0.50059235,0.31331983
1582914351551,-0.5747093,-0.50823295,0.30328846
1582914351603,-0.57927567,-0.51424706,0.29594144
1582914351635,-0.58504677,-0.52460456,0.28742835
1582914351639,-0.5928032,-0.5362473,0.27676648
1582914351647,-0.6013908,-0.5450401,0.26347908
1582914351648,-0.608456,-0.5491185,0.2503838
1582914351697,-0.61268675,-0.5505795,0.24078733
1582914351717,-0.6153468,-0.5561931,0.23384623
1582914351725,-0.6216419,-0.5674971,0.22517703
1582914351727,-0.63124126,-0.5821841,0.21222264
1582914351746,-0.63776684,-0.59381586,0.20192626
1582914351764,-0.6363504,-0.59822357,0.20415264
1582914351784,-0.6308386,-0.60319614,0.21069399
1582914351807,-0.6271879,-0.61203986,0.21182384
1582914351827,-0.62688756,-0.62117946,0.20813443
1582914351848,-0.6266956,-0.63037205,0.20142749
1582914351863,-0.6237338,-0.63679314,0.1987903
1582914351884,-0.61528176,-0.6419472,0.20467924
1582914351906,-0.6032415,-0.6502772,0.21364291
1582914351925,-0.5906431,-0.6622622,0.2204092
1582914351954,-0.58074206,-0.67428505,0.22456963
1582914351965,-0.5710393,-0.68471307,0.23008734
1582914351985,-0.5593846,-0.6921787,0.24070038
1582914352005,-0.5465446,-0.6992878,0.25229767
1582914352026,-0.53474206,-0.70644337,0.26201314
1582914352051,-0.5250702,-0.7130341,0.2693766
1582914352066,-0.5159642,-0.71888757,0.27585974
1582914352084,-0.5056095,-0.7231933,0.28481588
1582914352106,-0.49320948,-0.726898,0.29594603
1582914352126,-0.48071194,-0.7306238,0.30621472
1582914352148,-0.46914572,-0.7337017,0.31551793
1582914352166,-0.45831516,-0.73605347,0.3241321
1582914352190,-0.4464332,-0.73814696,0.3336086
1582914352206,-0.43252078,-0.73895675,0.34590134
1582914352226,-0.41776127,-0.7376204,0.3601514
1582914352246,-0.40237033,-0.73643535,0.37361723
1582914352267,-0.38783735,-0.7365425,0.38336387
1582914352295,-0.3737994,-0.7372117,0.3913403
1582914352306,-0.3607021,-0.7373236,0.39954826
1582914352326,-0.3501276,-0.73758394,0.40613484
1582914352346,-0.34302545,-0.73797655,0.4104815
1582914352366,-0.33709562,-0.737115,0.41560552
1582914352393,-0.32791805,-0.7323794,0.42830664
1582914352406,-0.3153992,-0.72661036,0.4444486
1582914352426,-0.30314225,-0.72360957,0.4583185
1582914352446,-0.29427832,-0.7237099,0.46763092
1582914352466,-0.2880086,-0.7252167,0.4748767
1582914352490,-0.28124017,-0.7264832,0.4837888
1582914352506,-0.2722519,-0.72697204,0.49470404
1582914352530,-0.26238546,-0.72729987,0.5057704
1582914352546,-0.2524759,-0.72945696,0.51438606
1582914352566,-0.24345955,-0.7341459,0.5190713
1582914352587,-0.23392865,-0.7407764,0.5207466
1582914352607,-0.21987659,-0.74613136,0.5247648
1582914352632,-0.20173277,-0.7470238,0.5357574
1582914352646,-0.18303749,-0.7494061,0.5467097
1582914352667,-0.16971028,-0.7610253,0.54492295
1582914352687,-0.15915161,-0.779778,0.531732
1582914352707,-0.14807923,-0.7960658,0.5183054
1582914352733,-0.13924259,-0.8047684,0.5103351
1582914352750,-0.13515712,-0.8109948,0.50142527
1582914352770,-0.13700078,-0.81567335,0.4918728
1582914352789,-0.13774587,-0.81351125,0.49403945
1582914352811,-0.13334103,-0.80330926,0.51060045
1582914352830,-0.12560484,-0.7901598,0.53245574
1582914352850,-0.11898643,-0.7794394,0.5503956
1582914352871,-0.11575299,-0.77334654,0.56099254
1582914352885,-0.11303295,-0.7712989,0.56733274
1582914352911,-0.1082543,-0.76702106,0.5760919
1582914352928,-0.1027856,-0.7582358,0.5879662
1582914352951,-0.098104015,-0.7461137,0.60158193
1582914352972,-0.09372123,-0.7300736,0.6179586
1582914352991,-0.087807536,-0.7120068,0.6349044
1582914353012,-0.08258565,-0.69683075,0.64916337
1582914353026,-0.08122506,-0.6934,0.6524535
1582914353051,-0.08363184,-0.70068353,0.645234
1582914353074,-0.08543904,-0.71148866,0.63455045
1582914353090,-0.08581807,-0.72106963,0.62460315
1582914353111,-0.08474305,-0.72552973,0.6200504
1582914353129,-0.082701206,-0.72459304,0.6209859
1582914353151,-0.081083864,-0.7199963,0.62509066
1582914353170,-0.08018398,-0.71306336,0.63120306
1582914353191,-0.07976496,-0.7048926,0.63831973
1582914353211,-0.07894087,-0.69705176,0.6454295
1582914353231,-0.07793875,-0.6910175,0.6507355
1582914353251,-0.07672357,-0.6893679,0.6517664
1582914353269,-0.07620353,-0.6914859,0.6489882
1582914353292,-0.07417917,-0.6943231,0.6467934
1582914353312,-0.07175101,-0.6985647,0.64380795
1582914353331,-0.07025643,-0.70777446,0.63592356
1582914353352,-0.06964581,-0.7212202,0.6233634
1582914353367,-0.06597995,-0.7325641,0.6130565
1582914353391,-0.05818712,-0.7368618,0.6107478
1582914353416,-0.052470073,-0.736463,0.6118323
1582914353431,-0.052402414,-0.73537326,0.6110147
1582914353451,-0.057008356,-0.7352011,0.6096352
1582914353467,-0.06692565,-0.73371464,0.6107671
1582914353492,-0.08078111,-0.7300182,0.61259806
1582914353512,-0.092015356,-0.72736156,0.6124356
1582914353530,-0.09441205,-0.72171974,0.6171106
1582914353551,-0.09390742,-0.71174353,0.6253811
1582914353571,-0.09512719,-0.6943329,0.64056844
1582914353591,-0.09777576,-0.67688465,0.6543036
1582914353609,-0.09933387,-0.66417,0.6629149
1582914353632,-0.100171305,-0.6588876,0.6666754
1582914353653,-0.100924276,-0.6668105,0.66056705
1582914353671,-0.1006291,-0.6828566,0.6483373
1582914353693,-0.09883864,-0.6987316,0.6366091
1582914353707,-0.0972711,-0.7098223,0.6286955
1582914353732,-0.095727034,-0.71480155,0.62624747
1582914353756,-0.09391161,-0.71489227,0.6282664
1582914353771,-0.09162239,-0.71213144,0.6331624
1582914353792,-0.0898314,-0.7082969,0.6389282
1582914353807,-0.08853236,-0.70458925,0.64433134
1582914353832,-0.08732457,-0.70172524,0.64867634
1582914353854,-0.08784288,-0.70012254,0.65080434
1582914353874,-0.090712465,-0.6998486,0.65014637
1582914353895,-0.08905575,-0.70175904,0.6492881
1582914353916,-0.087195,-0.70707154,0.64464927
1582914353934,-0.085650414,-0.7157966,0.6360394
1582914353951,-0.08078593,-0.72455883,0.62814534
1582914353974,-0.074009486,-0.7314411,0.62220937
1582914353998,-0.06973607,-0.7381799,0.6143076
1582914354014,-0.06755365,-0.74333686,0.6071826
