time,x,y,z
1577109776116,-0.068255186,-0.20862842,-0.112911224
1577109776121,-0.12833902,-0.12618995,-0.08026409
1577109776131,0.0014701486,-0.19947052,-0.051893234
1577109776134,0.0015029907,-0.11132741,0.017725945
1577109776136,0.054929942,-0.22340012,0.088609695
1577109776138,0.04818967,0.18081594,-0.029716492
1577109776144,0.041995466,0.18133855,-0.10180855
1577109776146,-0.049021095,-0.04788065,-0.0096206665
1577109776314,0.009797484,-0.14150476,0.057364464
1577109776328,0.07165754,-0.19462729,0.11320877
1577109776345,0.013274699,-0.007943392,-0.014660835
1577109776357,-0.011819094,0.094451904,-0.07781792
1577109776419,-0.018110543,-0.055169582,-0.019163132
1577109776422,0.038933426,-0.06961703,0.0061454773
1577109776424,-0.007414758,-0.102772236,0.026010513
1577109776433,0.023322612,0.07724261,-0.021715164
1577109776438,0.026362121,0.02887392,-0.022969246
1577109776439,0.016990691,-0.013153076,0.06272888
1577109776439,0.02070728,-0.025048971,0.06850433
1577109776439,-0.04203728,-0.1839056,0.021406174
1577109776441,-0.004930854,-0.1867497,-0.050478935
1577109776467,-0.034341812,-0.09869814,0.004855156
1577109776469,0.0070565343,-0.026751518,0.0069274902
1577109776472,0.024528116,0.031639814,-0.04761982
1577109776507,6.4754486E-4,-0.05000758,-0.012744904
1577109776525,-0.008439243,0.045436144,-0.020127296
1577109776526,0.0078703165,0.020655632,0.015031815
1577109776547,0.028662771,0.075799465,-0.0040044785
1577109776565,-0.022307158,0.1548934,-0.020908356
1577109776588,-0.020685613,-0.032099724,0.008877754
1577109776611,-0.048745662,-0.03298855,0.023991585
1577109776626,-0.036074042,0.046516895,-0.0065145493
1577109776651,-0.031933367,-0.2323935,-0.015771866
1577109776665,0.0062354207,-0.032824755,-0.029984474
1577109776688,-0.0030312836,-0.11489868,0.012618065
1577109776709,0.016711265,-0.054315567,0.0460701
1577109776723,0.016860366,-0.06475496,0.06163311
1577109776753,-0.007611811,-0.06707311,0.026330948
1577109776765,0.019348204,0.006222725,8.392334E-4
1577109776787,-0.0060308874,0.020228863,-0.025217056
1577109776943,0.0516465,-0.077688456,-0.040844917
1577109776965,0.019830137,-0.14909697,0.031244278
1577109776986,-0.020543545,-0.07624054,0.18355656
1577109777002,0.06314936,-0.35625076,0.37226295
1577109777054,0.027966738,-0.27936125,0.17797375
1577109777056,0.012351692,0.3770473,-0.3448248
1577109777060,0.03975287,0.12169814,-0.29310322
1577109777082,-0.009222299,-0.34873462,0.13196373
1577109777266,-0.045539588,-0.6128819,0.33863163
1577109777284,0.09169513,-0.16361427,0.07858658
1577109777299,0.051115483,-0.14206648,0.017712593
1577109777309,0.03555572,-0.037507534,-0.12007809
1577109777348,0.002760768,-0.112523556,-0.10530567
1577109777348,-0.07569519,-0.26502705,0.0551672
1577109777357,-0.027615964,-0.182096,0.02087593
1577109777360,-0.05118856,-0.119690895,0.047483444
1577109777360,-0.013492435,-0.20509863,0.22726059
1577109777364,-0.057057977,-0.29891634,0.2239027
1577109777366,-0.015581012,-0.19510078,0.13492012
1577109777375,-0.0021467805,-0.02967453,-0.06945038
1577109777443,-0.0075826645,-0.15494251,-0.04575634
1577109777449,-0.012008607,-0.19751835,0.10000324
1577109777460,0.012311548,-0.16557455,0.08868885
1577109777463,-0.011065602,-0.21900511,0.10137749
1577109777469,-0.019783705,-0.11871576,0.023735046
1577109777490,-0.010431647,-0.13841534,0.025437355
1577109777506,-0.053613544,-0.14028311,0.041604042
1577109777530,-0.021911591,-0.22881222,0.13763332
1577109777546,-0.019419909,-0.052357197,0.048487663
1577109777565,-0.013295203,-0.07059288,0.07750225
1577109777589,-0.050489157,-0.018636227,0.03598404
1577109777606,-0.04803443,-0.2722125,0.07824612
1577109777632,0.027300179,-0.19831944,0.031485558
1577109777646,0.029169053,-0.16417599,0.04899597
1577109777666,0.027552873,-0.100100994,0.03190422
1577109777687,-0.016888082,-0.14504147,0.038693428
1577109777707,-0.005217582,-0.1738534,0.074949265
1577109777732,-0.09014672,-0.22391987,0.06543255
1577109777743,0.011191696,-0.118540764,0.04656887
1577109777764,-0.01963532,-0.098768234,0.078668594
1577109777790,0.008348584,-0.038940907,0.07090187
1577109777807,-0.0067700744,-0.041517258,0.06349373
1577109777836,-0.073934436,-0.1489687,0.05321598
1577109777846,-0.0413388,-0.054192066,0.061997414
1577109777865,-0.027333468,-0.07118416,-0.0047740936
1577109777888,-0.010284096,-0.034906864,-0.0286026
1577109777908,-0.042932153,-0.08859205,0.059750557
1577109777932,0.06761816,-0.06346321,-0.03671646
1577109777944,-0.006234646,-0.050679684,0.033150673
1577109777969,0.01565364,-0.07422066,0.08857727
1577109777989,-0.11966041,0.008518696,0.10084629
1577109778009,0.11526796,-0.17006588,0.089588165
1577109778029,0.00259462,-0.34834743,0.26683235
1577109778047,-0.035425484,-0.19064093,0.16202068
1577109778076,-0.18433946,0.12814951,-0.062220573
1577109778090,0.06783524,0.04761696,-0.20265865
1577109778109,0.080421686,-0.11457777,-0.13876152
1577109778130,-0.03167829,-0.22207499,-0.046087265
1577109778150,-0.0030113459,0.046437263,0.02156353
1577109778173,-0.04467231,0.050693035,0.089505196
1577109778188,-0.04531309,-0.13317442,0.17740154
1577109778210,-0.037995607,-0.14329576,0.10679722
1577109778227,-0.030314595,-0.073797226,0.07765865
1577109778249,-0.001835227,-0.025475502,0.02200985
1577109778272,0.02341047,-0.016098022,-0.038513184
1577109778285,0.0067632794,0.018140793,-0.042481422
1577109778310,0.0015594661,-0.031445503,-0.023431778
1577109778327,-0.0061606765,-0.0820775,0.012576103
1577109778350,-0.023387313,-0.03766823,-0.02484417
1577109778372,-0.04198569,0.025764465,-0.050595284
1577109778389,-0.08263755,0.002046585,-0.04471016
1577109778410,-0.055585742,-0.051879406,0.015720367
1577109778426,-0.05480078,0.013097763,-0.003022194
1577109778447,-0.012095451,0.08250761,-0.0128479
1577109778470,-0.28234136,0.3837986,-0.054094315
1577109778485,0.24302684,0.15524864,0.03704357
1577109778513,0.19250962,0.2763381,0.18149567
1577109778525,-0.23815596,0.40637207,0.29389477
1577109778546,-0.119746745,0.32378387,0.28496456
