time,value,value2,value3
1579101372678,5264735.0,4877947.0,0.0
1579101372681,5274264.0,4881103.0,0.0
1579101372686,5277612.0,4884557.0,0.0
1579101372686,5285341.0,4894547.0,0.0
1579101372687,5291562.0,4895703.0,0.0
1579101372689,5293196.0,4902501.0,0.0
1579101372691,5295473.0,4905307.0,0.0
1579101372692,5302621.0,4908877.0,0.0
1579101372693,5309309.0,4913208.0,0.0
1579101372693,5308800.0,4918292.0,0.0
1579101372695,5310256.0,4920364.0,0.0
1579101372695,5313887.0,4925960.0,0.0
1579101372697,5321636.0,4926722.0,0.0
1579101372698,5321522.0,4927646.0,0.0
1579101372699,5326984.0,4936005.0,0.0
1579101372700,5327504.0,4940379.0,0.0
1579101372701,5332362.0,4942630.0,0.0
1579101372708,5338561.0,4947779.0,0.0
1579101372798,5341484.0,4948971.0,0.0
1579101372800,5344199.0,4952602.0,0.0
1579101373032,5347352.0,4954548.0,0.0
1579101373033,5351440.0,4962208.0,0.0
1579101373033,5357754.0,4965615.0,0.0
1579101373035,5358212.0,4965481.0,0.0
1579101373036,5366160.0,4968978.0,0.0
1579101373087,5364213.0,4971668.0,0.0
1579101373301,5370372.0,4978448.0,0.0
1579101373302,5370528.0,4982653.0,0.0
1579101373302,5357921.0,4991611.0,0.0
1579101373302,5345261.0,5004615.0,0.0
1579101373346,5328887.0,5005171.0,0.0
1579101373392,5303505.0,4992410.0,0.0
1579101373421,5271340.0,4972430.0,0.0
1579101373466,5202330.0,4962773.0,0.0
1579101373518,5154883.0,4927502.0,0.0
1579101373570,5145510.0,4924812.0,0.0
1579101373617,5115239.0,4919342.0,0.0
1579101373710,5061510.0,4890851.0,0.0
1579101373711,5022136.0,4869229.0,0.0
1579101373808,4997160.0,4861643.0,0.0
1579101373810,4970540.0,4852299.0,0.0
1579101373848,4926464.0,4888106.0,0.0
1579101373897,4920118.0,4881497.0,0.0
1579101373945,4974598.0,4974896.0,0.0
1579101373995,5012983.0,4983523.0,0.0
1579101374041,4996880.0,4935367.0,0.0
1579101374094,4877478.0,4806905.0,0.0
1579101374139,4774649.0,4734687.0,0.0
1579101374188,4738314.0,4713892.0,0.0
1579101374238,4664986.0,4702153.0,0.0
1579101374287,4549810.0,4650319.0,0.0
1579101374338,4515149.0,4627586.0,0.0
1579101374384,4513672.0,4636903.0,0.0
1579101374438,4534507.0,4656077.0,0.0
1579101374481,4532457.0,4670228.0,0.0
1579101374531,4540779.0,4690405.0,0.0
1579101374579,4546523.0,4698790.0,0.0
1579101374626,4514306.0,4670945.0,0.0
1579101374679,4474589.0,4641450.0,0.0
1579101374724,4463739.0,4638715.0,0.0
1579101374776,4480331.0,4650723.0,0.0
1579101374820,4517999.0,4674074.0,0.0
1579101374872,4561284.0,4693562.0,0.0
1579101374920,4563061.0,4689769.0,0.0
1579101374969,4571843.0,4695023.0,0.0
1579101375017,4563427.0,4688217.0,0.0
1579101375066,4554355.0,4682057.0,0.0
1579101375118,4522680.0,4663887.0,0.0
1579101375160,4501219.0,4650418.0,0.0
1579101375216,4485105.0,4636034.0,0.0
1579101375260,4461763.0,4646570.0,0.0
1579101375313,4459942.0,4646777.0,0.0
1579101375364,4486822.0,4666408.0,0.0
1579101375410,4476013.0,4674415.0,0.0
1579101375460,4498462.0,4663170.0,0.0
1579101375505,4470761.0,4623156.0,0.0
1579101375556,4427757.0,4597284.0,0.0
1579101375599,4415699.0,4594891.0,0.0
1579101375653,4422784.0,4605257.0,0.0
1579101375705,4415128.0,4600055.0,0.0
1579101375751,4412828.0,4598450.0,0.0
1579101375804,4395790.0,4555863.0,0.0
1579101375846,4361045.0,4493886.0,0.0
1579101375898,4361252.0,4558984.0,0.0
1579101375939,4424823.0,4614404.0,0.0
1579101375993,4476649.0,4653324.0,0.0
1579101376044,4512162.0,4674371.0,0.0
1579101376091,4556913.0,4684003.0,0.0
1579101376142,4577127.0,4685635.0,0.0
1579101376188,4564894.0,4672910.0,0.0
1579101376237,4539719.0,4657430.0,0.0
1579101376284,4511091.0,4649979.0,0.0
1579101376334,4496902.0,4621470.0,0.0
1579101376381,4409697.0,4514297.0,0.0
1579101376425,4298849.0,4410246.0,0.0
1579101376484,4264208.0,4382193.0,0.0
1579101376528,4294168.0,4434484.0,0.0
1579101376578,4314014.0,4493106.0,0.0
1579101376622,4305277.0,4479189.0,0.0
1579101376674,4267786.0,4444529.0,0.0
1579101376721,4256749.0,4441918.0,0.0
1579101376771,4253316.0,4437615.0,0.0
1579101376825,4291047.0,4451720.0,0.0
1579101376862,4314453.0,4466840.0,0.0
1579101376918,4258133.0,4386060.0,0.0
1579101376963,4146273.0,4286715.0,0.0
1579101377015,4082984.0,4248925.0,0.0
1579101377060,4048635.0,4234451.0,0.0
1579101377112,4022359.0,4221637.0,0.0
1579101377164,4040086.0,4222722.0,0.0
1579101377208,4029194.0,4200059.0,0.0
1579101377259,4007848.0,4171158.0,0.0
1579101377302,3975797.0,4124704.0,0.0
1579101377349,3954742.0,4093192.0,0.0
1579101377399,3949708.0,4081767.0,0.0
