time,value
1585860504223,0
1585860505222,0
1585860506226,0
1585860507224,0
1585860508228,0
1585860509227,0
1585860510226,0
1585860511222,0
1585860512241,0
1585860513225,0
1585860514228,0
1585860515227,0
1585860516225,0
1585860517228,0
1585860518236,0
1585860519225,0
1585860520221,0
1585860521227,0
1585860522225,0
1585860523222,0
1585860524228,0
1585860525225,0
1585860526223,0
1585860527227,0
1585860528226,0
1585860529223,0
1585860530226,0
1585860531225,0
1585860532222,0
1585860533226,0
1585860534225,0
1585860535222,0
1585860536228,0
1585860537232,69
1585860538221,69
1585860539227,69
1585860540223,70
1585860541222,70
1585860542225,70
1585860543225,69
1585860544223,69
1585860545226,68
1585860546231,68
1585860547223,69
1585860548233,69
1585860549225,68
1585860550222,69
1585860551227,71
1585860552225,74
1585860553222,77
1585860554227,80
1585860555232,84
1585860556221,87
1585860557235,90
1585860558225,93
1585860559228,96
1585860560243,99
1585860561225,102
1585860562238,105
1585860563229,108
1585860564226,110
1585860565222,111
1585860566227,111
1585860567225,111
1585860568228,110
1585860569227,109
1585860570225,108
1585860571222,106
1585860572235,104
1585860573232,101
1585860574228,99
1585860575228,97
1585860576224,95
1585860577245,93
1585860578244,91
1585860579226,89
1585860580228,86
1585860581228,84
1585860582226,82
1585860583229,81
1585860584227,81
1585860585225,82
1585860586229,83
1585860587227,85
1585860588225,85
1585860589228,85
1585860590236,84
1585860591225,82
1585860592228,81
1585860593232,79
