"1572977506509","(-0.18405738, -0.2382102, -0.29630804)"
"1572977506509","(-0.1675713, -0.14678478, 0.07526207)"
"1572977506511","(0.1318383, -0.26120806, 0.042414665)"
"1572977506511","(0.2585513, -0.27610588, -0.015490532)"
"1572977506557","(-0.03841594, -0.010895252, -0.03191471)"
"1572977506558","(-0.029967949, -0.011996746, -0.02568245)"
"1572977506560","(-0.027695239, 0.0034604073, -0.03087616)"
"1572977506576","(-0.023168907, 0.0097260475, -0.030838966)"
"1572977506589","(-0.077875584, -0.14899397, 0.077804565)"
"1572977506590","(-0.06896159, 0.0067596436, 0.051424026)"
"1572977506658","(0.05625213, 0.02526331, -0.09714937)"
"1572977506671","(-0.007653713, 0.0632987, -0.07561207)"
"1572977506690","(-0.016084805, 0.056690216, -0.06964016)"
"1572977506695","(0.01888612, -0.16931915, -0.053786278)"
"1572977506696","(-0.08795632, 0.0325408, 0.090070724)"
"1572977506816","(0.049639285, -0.012899876, 0.01897335)"
"1572977506834","(0.014037706, 0.18290806, -0.059420586)"
"1572977506851","(0.009361103, 0.100824356, -0.16872072)"
"1572977506895","(0.008942097, -0.11584997, -0.07889509)"
"1572977506896","(-0.07802871, 0.011366844, 0.03500271)"
"1572977506896","(-0.06277701, -0.039500237, 0.09258938)"
"1572977506918","(-0.054035105, 0.046957016, 0.01244545)"
"1572977506922","(0.0019448996, 0.094594955, -0.09072876)"
"1572977506925","(0.037156865, -0.04679537, -0.11841631)"
"1572977506925","(-0.004910454, 0.10842419, -0.026873589)"
"1572977506932","(-0.087595895, 0.06754875, 0.04074955)"
"1572977506939","(-0.07226756, 0.05818987, -0.030034065)"
"1572977506976","(-0.13825028, 0.17301989, -0.005552292)"
"1572977507000","(-0.13618235, 0.060649395, -0.031098366)"
"1572977507014","(0.06740156, -0.16743517, -0.074136734)"
"1572977507017","(0.08047277, 0.066691875, -0.03225994)"
"1572977507028","(0.0444583, -0.12607574, 0.03828907)"
"1572977507046","(0.0940198, -0.11325073, -0.011335373)"
"1572977507065","(0.058978528, 0.023847103, -0.029673576)"
"1572977507084","(0.07164085, 0.06947374, -0.048189163)"
"1572977507116","(0.072908044, 0.023809433, -2.9945374E-4)"
"1572977507125","(-0.029847682, -0.07085085, 0.046708107)"
"1572977507148","(-0.024119318, -0.105635166, 0.06923294)"
"1572977507168","(-0.112065926, -0.048030853, 0.033721924)"
"1572977507187","(-0.03513989, 0.053892136, -0.07192516)"
"1572977507213","(-0.12233175, 0.22581244, -0.016773224)"
"1572977507226","(0.011709511, 0.09401035, -9.6321106E-4)"
"1572977507249","(-0.09828107, 0.083937645, 0.025363922)"
"1572977507267","(-0.31218064, 0.10535288, -0.19212055)"
"1572977507286","(-0.31826577, 0.30028868, 0.13374138)"
"1572977507308","(0.18477634, -0.0795064, -0.090955734)"
"1572977507326","(0.680949, 0.20601273, -0.061102867)"
"1572977507356","(0.20153236, -0.03260994, 0.0017337799)"
"1572977507367","(-0.20227125, 0.0023021698, 0.05965233)"
"1572977507387","(-0.05488643, -0.03355837, -0.2010212)"
"1572977507408","(0.0012789667, 0.13559914, 0.024835587)"
"1572977507427","(0.04887715, 0.027249336, 0.11972046)"
"1572977507453","(-0.06285536, -0.042010784, -0.009823799)"
"1572977507467","(-0.21564269, -0.43615484, 0.07120514)"
"1572977507487","(-0.005338758, -0.24623966, 0.012248993)"
"1572977507508","(0.09816444, 0.007674694, -0.023135185)"
"1572977507527","(0.10666388, -0.093010426, 0.10686684)"
"1572977507549","(0.08837283, -0.16556692, 0.29421043)"
"1572977507568","(0.06710231, 0.26704025, 0.018751144)"
"1572977507591","(-0.3298697, 0.28115463, 0.09538746)"
"1572977507610","(-0.6665578, 0.6012807, 0.17037106)"
"1572977507629","(-0.30904365, 0.86628246, -0.486382)"
"1572977507647","(-0.012333274, 0.2795725, -0.6807351)"
"1572977507669","(-0.120523214, 0.29939032, -0.3062873)"
"1572977507696","(-0.2658643, 0.07593489, 0.7082758)"
"1572977507708","(-0.45585227, -0.27232933, 1.1000919)"
"1572977507727","(0.061129928, 0.29925585, 0.35245705)"
"1572977507748","(0.6255199, 0.7334242, -0.074606895)"
"1572977507768","(0.56155103, 0.47164106, 0.30594826)"
"1572977507795","(-0.08467555, 0.060906887, 1.2035303)"
"1572977507809","(-0.5985575, -0.4132824, 0.8572607)"
"1572977507826","(-0.4571432, -0.4795246, -1.4032698)"
"1572977507848","(0.018264294, -1.0232553, -1.9145589)"
"1572977507868","(0.007060766, 0.4409938, 0.37515068)"
"1572977507890","(-0.056975484, 0.093658924, 0.4977455)"
