time,value
1586007590031,0
1586007590996,0
1586007591966,0
1586007592933,0
1586007593901,0
1586007594868,0
1586007595836,0
1586007596801,0
1586007597771,0
1586007598738,0
1586007599706,0
1586007600673,0
1586007601638,0
1586007602959,0
1586007603928,0
1586007604896,0
1586007605862,0
1586007606830,0
1586007607843,0
1586007608811,0
1586007609778,0
1586007610746,0
1586007611713,0
1586007612709,0
1586007613663,0
1586007614630,0
1586007615629,0
1586007616594,132
1586007618058,136
1586007619026,139
1586007619994,140
1586007620690,142
1586007621659,143
1586007622626,145
1586007624073,145
1586007625041,146
1586007626091,146
1586007627058,147
1586007628025,148
1586007629473,148
1586007629601,149
1586007631047,148
1586007632015,148
1586007632983,149
1586007633966,150
1586007634881,150
1586007635849,151
1586007636814,151
1586007637783,152
1586007638713,153
1586007639678,154
1586007640649,154
1586007641652,155
1586007642620,155
1586007644068,156
1586007645036,157
1586007646004,158
1586007646971,160
1586007647914,160
1586007648883,161
1586007649851,162
1586007650818,164
1586007652161,166
1586007652648,166
1586007653613,166
1586007655063,165
1586007656031,165
1586007656996,164
1586007657966,164
1586007658684,165
1586007659653,167
1586007660618,169
1586007661611,170
1586007663058,170
1586007664024,170
1586007665001,170
1586007665601,170
1586007667046,169
1586007668015,169
1586007668983,169
1586007669949,169
1586007670918,170
1586007671901,169
1586007672869,168
1586007674793,168
1586007674795,168
1586007675754,169
1586007677216,169
1586007677705,169
1586007678688,169
1586007679656,168
1586007680623,167
1586007682071,167
1586007683039,168
1586007684004,168
1586007684974,169
1586007685873,168
1586007687321,168
1586007687806,168
1586007688775,169
1586007689743,170
1586007691190,169
1586007691678,168
1586007692669,167
1586007693635,0
1586007694603,0
1586007696066,0
1586007696966,0
1586007697934,0
1586007698898,0
1586007699868,0
1586007701316,0
1586007701803,169
1586007702771,169
1586007703731,169
1586007704698,169
1586007705664,169
1586007706625,169
1586007707606,168
1586007708606,168
1586007709648,168
1586007710613,169
1586007712063,170
1586007713031,170
1586007713638,171
1586007715086,170
1586007716054,170
1586007716615,170
1586007718063,170
1586007719031,170
1586007720038,171
1586007721033,171
1586007722000,172
1586007722968,172
1586007724416,172
1586007724662,171
1586007725631,171
1586007726598,172
1586007728038,172
1586007729006,172
1586007730469,172
1586007730596,172
1586007732036,171
1586007733025,171
1586007733992,171
1586007734961,171
1586007735928,171
1586007736895,171
1586007737863,170
1586007738830,169
1586007739798,168
1586007740766,168
1586007741733,168
1586007742941,167
1586007743908,167
1586007744876,166
1586007745843,165
1586007746811,166
1586007747778,167
1586007749223,168
1586007749712,169
1586007751161,170
1586007751648,171
1586007752616,171
1586007754076,172
1586007755046,171
1586007756028,171
1586007756995,170
1586007757963,170
1586007758931,169
1586007760378,170
1586007760626,170
1586007762073,169
1586007763041,169
1586007763648,169
1586007764615,169
1586007766063,169
1586007767031,169
1586007767998,169
1586007769446,170
1586007769693,171
1586007770651,171
1586007771621,172
1586007773066,172
1586007774033,172
1586007775002,172
1586007775971,173
1586007776936,172
1586007777905,172
1586007778874,172
1586007779838,173
1586007780808,173
1586007781776,174
1586007782741,174
1586007783701,173
1586007784671,173
1586007785638,173
1586007787085,174
1586007788053,174
1586007789021,175
1586007789988,176
1586007790956,0
1586007791923,0
1586007792906,0
1586007793746,0
1586007794733,0
1586007795703,0
1586007796671,0
1586007797631,0
1586007798614,0
1586007800539,176
1586007800788,176
1586007801756,176
1586007802739,176
1586007803705,176
1586007804673,176
1586007805653,176
1586007807124,176
1586007808093,176
1586007809060,176
1586007810027,176
1586007811018,176
1586007811986,177
1586007813431,177
1586007813681,176
1586007814649,176
1586007815614,175
1586007816598,176
1586007818046,176
1586007819013,177
1586007820459,176
1586007820708,176
1586007821676,176
1586007822641,176
1586007823611,176
1586007825059,177
1586007825598,177
1586007827043,177
1586007828013,176
1586007828598,176
1586007830046,176
1586007832932,175
1586007832934,175
1586007832955,175
