time,value,accuracy
1586007709660,163.3767,1
1586007710640,163.3767,1
1586007711625,164.1333,1
1586007712605,164.31416,1
1586007713591,164.53421,1
1586007714564,164.58638,1
1586007715551,164.84277,1
1586007716531,164.84277,1
1586007717515,165.11304,1
1586007718495,165.39018,1
1586007719478,166.4578,1
1586007720451,169.12598,2
1586007721439,170.5456,2
1586007722419,170.5456,2
1586007723392,171.63315,2
1586007724381,171.57086,1
1586007725352,171.3338,1
1586007726342,171.67819,1
1586007727316,171.88419,1
1586007728297,171.88419,1
1586007729285,172.15103,1
1586007730265,172.4471,1
1586007731248,172.75441,1
1586007732228,173.06642,1
1586007733210,173.3809,1
1586007734191,173.3809,1
1586007735163,173.69658,1
1586007736152,174.01259,1
1586007737133,174.32823,1
1586007738106,174.64302,1
1586007739095,174.95633,1
1586007740076,174.95633,1
1586007741059,175.26796,1
1586007742040,175.57764,2
1586007743012,175.51431,2
1586007744001,175.41965,2
1586007744982,168.45294,2
1586007745961,168.45294,2
1586007746936,167.67282,2
1586007747926,167.2771,3
1586007748908,166.97073,3
1586007749883,166.75133,2
1586007750865,166.85144,1
1586007751853,166.85144,1
1586007752829,166.97235,1
1586007753817,167.72702,1
1586007754791,168.29326,1
1586007755781,168.6554,2
1586007756761,168.93945,2
1586007757737,168.93945,2
1586007758729,169.19244,2
1586007759712,169.66597,3
1586007760687,169.71002,3
1586007761678,169.8193,1
1586007762650,169.84546,1
1586007763638,169.84546,1
1586007764613,170.42102,1
1586007765603,170.67236,2
1586007766583,170.86414,2
1586007767567,171.05586,2
1586007768549,171.04807,2
1586007769530,171.04807,2
1586007770515,171.01678,2
1586007771496,171.01668,2
1586007772478,171.48796,2
1586007773457,171.51999,1
1586007774438,171.90202,1
1586007775427,171.90202,1
1586007776410,171.90785,1
1586007777393,172.09863,1
1586007778371,172.26317,1
1586007779354,172.41138,1
1586007780330,172.55312,1
1586007781319,172.55312,1
1586007782303,172.6069,1
1586007783284,172.6288,1
1586007784268,172.63423,1
1586007785248,172.63809,1
1586007786228,172.63322,0
1586007787208,172.63322,0
1586007788191,172.64577,1
1586007789179,172.63982,1
1586007790163,172.64359,1
1586007791146,172.66515,1
1586007792127,172.65343,1
1586007793108,172.65343,1
1586007794090,172.63976,1
1586007795069,172.67383,1
1586007796054,172.57434,1
1586007797037,172.55626,1
1586007798024,172.45993,1
1586007799001,172.45993,1
1586007799984,173.27972,1
1586007800963,172.60098,0
1586007801952,172.68675,1
1586007802926,172.69228,1
1586007803914,172.68855,1
1586007804894,172.68855,1
1586007805880,172.69365,1
1586007806861,172.69618,1
1586007807838,172.70508,1
1586007808828,172.69133,1
1586007809811,172.6874,1
1586007810792,172.6874,1
1586007811776,172.58807,1
1586007812758,172.54999,1
1586007813737,172.52899,2
1586007814717,172.48593,3
1586007815709,172.457,1
1586007816681,172.457,1
1586007817673,172.45755,1
1586007818654,172.46117,1
1586007819637,172.4964,1
1586007820617,172.55437,1
1586007821601,172.60829,1
1586007822583,172.60829,1
1586007823565,172.65926,1
1586007824550,172.70813,1
1586007825530,172.75533,1
1586007826515,172.80104,1
1586007827498,172.80061,1
1586007828481,172.80061,1
1586007829456,172.79535,1
1586007830445,172.68576,1
1586007831428,172.6719,1
1586007832402,172.67004,1
1586007833390,172.50719,1
1586007834361,172.50719,1
1586007835358,173.97527,0
1586007836337,172.47115,1
1586007837319,172.64331,1
1586007838307,172.64722,1
1586007839280,172.65073,1
1586007840269,172.65073,1
1586007841247,172.63377,1
1586007842239,172.61153,1
1586007843218,172.60045,1
1586007844204,172.60223,1
1586007845180,173.89996,1
1586007846170,173.89996,1
1586007847156,172.3963,1
1586007848140,172.41118,1
1586007849125,173.87802,0
1586007850104,173.82542,1
1586007851083,173.78036,1
1586007852070,173.78036,1
1586007853050,173.74417,1
1586007854028,173.70393,1
1586007855016,173.67572,1
1586007856002,173.64516,1
1586007856985,173.57265,1
1586007857965,173.57265,1
1586007858942,173.38438,1
1586007859934,173.2462,1
1586007860915,173.15587,1
1586007861901,173.12093,1
1586007862883,171.79424,1
1586007863861,171.79424,1
1586007864842,171.77005,1
1586007865826,171.60857,1
1586007866814,171.53969,0
1586007867796,171.54692,1
1586007868779,171.5593,1
1586007869761,171.5593,1
1586007870746,171.37822,1
1586007871720,171.44398,1
1586007872704,171.457,1
1586007873688,171.48065,2
1586007874667,171.54214,2
1586007875654,171.54214,2
1586007876643,171.56438,1
1586007877618,171.57951,1
1586007878604,171.14984,1
1586007879586,171.12036,1
1586007880569,171.13728,1
1586007881543,171.13728,1
1586007882535,171.22374,1
1586007883508,171.27063,1
1586007884500,171.14215,1
1586007885480,171.33997,1
1586007886461,171.36626,1
1586007887442,171.36626,1
1586007888426,171.39075,1
1586007889400,171.4137,1
1586007890390,171.41824,1
1586007891372,171.42024,1
1586007892352,169.77174,1
1586007893331,169.77174,1
1586007894316,169.12712,1
1586007895297,168.63808,1
1586007896281,168.04607,1
1586007897262,167.57153,1
1586007898250,167.1295,1
1586007899232,167.1295,1
1586007900215,166.70653,1
1586007901201,166.30418,1
1586007902181,165.91182,1
1586007903164,165.3908,1
1586007904145,164.97609,1
1586007905125,164.97609,1
1586007906112,165.88605,1
1586007907099,165.4762,1
1586007908074,163.63454,1
1586007909063,163.463,1
1586007910047,163.14291,1
1586007911020,163.14291,1
1586007912013,162.83012,1
1586007912992,162.53397,1
1586007913977,162.11317,1
1586007914964,161.62778,1
1586007915946,161.41655,1
1586007916929,161.41655,1
1586007917911,160.99385,1
1586007918896,160.81764,1
1586007919878,160.88802,1
1586007920860,160.81526,1
1586007921849,160.78552,1
1586007922828,160.78552,1
1586007923815,160.45134,1
1586007924789,160.23119,1
1586007925770,160.02081,1
1586007926752,160.06001,1
1586007927735,160.11563,1
1586007928725,160.11563,1
1586007929706,160.14427,1
1586007930691,160.18912,1
1586007931678,160.19041,1
1586007932663,160.18199,1
1586007933644,160.16934,1
1586007934627,160.16934,1
1586007935611,160.15356,1
1586007936594,160.13527,1
1586007937578,161.41502,1
1586007938563,161.34782,1
1586007939547,160.13875,1
1586007940530,160.13875,1
1586007941515,158.50839,1
1586007942500,158.24072,1
1586007943479,158.26187,1
1586007944463,157.83037,1
1586007945451,157.55177,1
1586007946433,157.55177,1
1586007947410,157.30081,1
1586007948400,157.05807,1
1586007949374,156.82265,1
1586007950364,156.44757,1
1586007951348,156.17471,1
1586007952330,156.17471,1
1586007953314,156.13124,1
1586007954299,156.07745,1
1586007955283,156.03526,1
1586007956263,156.07535,1
1586007957240,155.95294,1
1586007958228,155.95294,1
1586007959206,155.98106,1
1586007960194,156.02147,1
1586007961181,156.35364,1
1586007962159,156.41159,1
1586007963146,156.43277,1
1586007964121,156.43277,1
1586007965113,157.67407,1
1586007966088,156.12152,1
1586007967078,156.25575,1
1586007968054,156.22101,1
1586007969037,156.18573,1
1586007970027,156.18573,1
1586007971007,156.15007,1
1586007971992,156.11395,1
1586007972980,156.07774,1
1586007973962,156.04124,1
1586007974945,155.86414,1
1586007975927,155.86414,1
1586007976909,155.78104,1
1586007977892,155.70195,1
1586007978875,155.60889,1
1586007979858,155.52423,1
1586007980838,155.4621,1
1586007981827,155.4621,1
1586007982813,155.25882,1
1586007983794,155.14847,1
1586007984771,154.89505,1
1586007985762,154.74188,1
1586007986749,154.61467,1
1586007987731,154.61467,1
1586007988708,154.52283,1
1586007989691,154.54068,1
1586007990674,154.54604,1
1586007991659,154.54535,1
1586007992654,154.5363,1
1586007993630,154.5363,1
1586007994610,154.53072,1
1586007995603,154.54568,1
1586007996585,154.56087,1
1586007997569,154.5292,1
1586007998552,154.49608,1
1586007999532,154.49608,1
1586008000520,154.50282,1
1586008001504,154.46094,1
1586008002483,154.4225,1
1586008003469,154.38583,1
1586008004452,154.34987,1
1586008005435,154.34987,1
1586008006420,154.31432,1
1586008007399,154.27899,1
1586008008385,154.24403,1
1586008009369,154.20932,1
1586008010354,154.17485,1
1586008011337,154.17485,1
1586008012320,153.76341,1
1586008013300,153.58914,1
1586008014289,153.45505,1
1586008015273,153.36348,1
1586008016257,153.34644,1
1586008017231,153.34644,1
1586008018222,153.3376,1
1586008019199,153.31078,1
1586008020184,153.18173,1
1586008021173,153.10953,1
1586008022162,153.05017,1
1586008023145,153.05017,1
1586008024133,153.06241,1
1586008025115,154.31465,1
1586008026093,154.22137,1
1586008027081,154.01909,1
1586008028067,152.57199,1
1586008029047,152.57199,1
1586008030036,152.54163,1
1586008031018,152.56984,1
1586008032006,152.39696,1
1586008032991,152.29782,1
1586008033978,152.25716,1
1586008034961,152.25716,1
1586008035947,152.22333,1
1586008036928,152.22124,1
1586008037917,152.1865,1
1586008038903,152.12167,1
1586008039879,152.05298,1
1586008040859,152.05298,1
1586008041854,151.97942,1
1586008042840,151.90091,2
1586008043828,151.82585,2
1586008044810,151.83649,1
1586008045789,151.79106,1
1586008046779,151.79106,1
1586008047766,151.24464,1
1586008048753,151.20981,1
1586008049731,151.27461,1
1586008050714,151.30548,1
1586008051702,152.03418,1
1586008052682,152.03418,1
1586008053668,152.1795,1
1586008054651,152.18875,1
1586008055644,152.2269,1
1586008056630,153.13304,1
1586008057610,153.4247,1
1586008058588,153.4247,1
1586008059580,153.62541,1
1586008060565,153.77585,1
1586008061548,154.0058,1
1586008062533,153.99472,1
1586008063516,153.9763,1
1586008064501,153.9763,1
1586008065488,153.96577,1
1586008066471,154.02484,1
1586008067454,154.13408,1
1586008068439,154.23912,1
1586008069420,154.82478,1
1586008070400,154.82478,1
1586008071388,155.54312,1
1586008072368,156.75105,1
1586008073354,157.27036,1
1586008074343,157.3926,1
1586008075332,157.59001,1
1586008076317,157.59001,1
1586008077301,157.53233,1
1586008078288,157.18701,1
1586008079270,156.98375,1
1586008080253,156.8989,1
1586008081243,156.8517,1
1586008082225,156.8517,1
1586008083211,156.81602,1
1586008084194,156.78627,1
1586008085182,156.76079,1
1586008086167,156.741,1
1586008087151,156.72443,1
1586008088135,156.72443,1
1586008089121,158.69896,1
1586008090109,162.50522,1
1586008091088,163.66737,1
1586008092071,162.96939,1
1586008093063,163.00325,1
1586008094048,163.00325,1
1586008095028,162.85652,1
1586008096013,162.6203,1
1586008096997,162.39476,1
1586008097987,163.59367,1
1586008098978,162.20078,1
1586008099961,162.20078,1
1586008100939,162.14793,1
1586008101931,162.21268,1
1586008102909,162.19994,1
1586008103892,162.83983,0
1586008104875,162.13692,1
1586008105858,162.13692,1
1586008106852,162.13718,1
1586008107841,162.1432,1
1586008108828,162.1517,1
1586008109801,162.16206,1
1586008110786,162.17406,1
1586008111779,162.17406,1
1586008112761,163.4626,1
1586008113754,162.10518,1
1586008114740,161.79929,1
1586008115722,161.69673,1
1586008116710,161.62042,1
1586008117696,161.62042,1
1586008118681,161.54492,1
1586008119663,161.47096,1
1586008120649,161.47377,1
1586008121634,161.48434,1
1586008122610,162.57852,1
1586008123595,162.57852,1
1586008124582,162.68517,1
1586008125570,162.67288,1
1586008126562,162.61157,1
1586008127545,162.58672,1
1586008128524,162.56898,1
1586008129523,162.56898,1
1586008130505,162.57347,1
1586008131494,162.58553,1
1586008132480,162.59912,1
1586008133459,162.61371,1
1586008134453,163.92874,1
1586008135436,163.92874,1
1586008136427,163.8773,1
1586008137401,163.83118,1
1586008138395,163.45287,1
1586008139379,162.00606,1
1586008140355,161.9377,1
1586008141337,161.9377,1
1586008142336,161.85394,1
1586008143320,161.7659,1
1586008144305,161.6735,1
1586008145295,161.59467,1
1586008146281,161.51634,1
1586008147253,161.51634,1
1586008148249,161.4547,1
1586008149234,161.39627,1
1586008150221,162.64232,1
1586008151205,162.50287,1
1586008152192,162.47461,1
1586008153173,162.47461,1
1586008154163,162.46185,1
1586008155146,165.3044,3
1586008156137,166.52165,2
1586008157120,171.95154,3
1586008158101,173.82294,2
1586008159090,173.82294,2
1586008160073,174.8819,3
1586008161062,175.983,2
1586008162045,176.53047,1
1586008163036,176.99794,1
1586008164015,177.01271,3
1586008164995,177.01271,3
1586008165993,177.60818,3
1586008166980,179.39825,3
1586008167964,180.21753,3
1586008168950,180.82256,3
1586008169934,181.32404,3
1586008170915,181.32404,3
1586008171909,182.16904,2
1586008172884,182.4768,2
1586008173879,182.48457,2
1586008174869,182.51208,2
1586008175852,182.54971,2
1586008176831,182.54971,2
1586008177815,182.41254,2
1586008178803,182.96472,1
1586008179788,182.90735,2
1586008180773,182.79274,2
1586008181756,182.6188,3
1586008182743,182.6188,3
1586008183739,182.52179,3
1586008184716,182.44571,3
1586008185714,182.40543,3
1586008186704,182.39624,2
1586008187689,183.61505,2
1586008188673,183.61505,2
1586008189656,183.68849,2
1586008190643,183.63058,2
1586008191626,183.55112,2
1586008192611,183.3489,2
1586008193594,183.28789,2
1586008194577,183.28789,2
1586008195563,183.24988,2
1586008196554,183.26393,3
1586008197546,183.25456,3
1586008198531,183.27397,3
1586008199517,183.25763,3
1586008200494,183.25763,3
1586008201490,183.23964,3
1586008202477,183.22383,3
1586008203463,183.17317,3
1586008204444,183.13916,3
1586008205437,183.10962,3
1586008206423,183.10962,3
1586008207398,183.00471,3
1586008208398,182.4533,3
1586008209384,182.22745,3
1586008210370,182.07962,3
1586008211358,182.14182,2
1586008212344,182.14182,2
1586008213331,182.01436,1
1586008214316,181.73973,2
1586008215302,181.0015,2
1586008216291,179.41776,2
1586008217264,178.92426,2
1586008218253,178.92426,2
1586008219249,178.72993,2
1586008220235,178.59995,2
1586008221209,178.50847,3
1586008222199,178.45609,3
1586008223192,178.4201,3
1586008224177,178.4201,3
1586008225158,178.39528,3
1586008226152,177.85602,3
1586008227136,177.85435,2
1586008228124,177.91003,2
1586008229112,178.0084,3
1586008230097,178.0084,3
1586008231085,178.0913,3
1586008232073,178.13356,3
1586008233053,178.16602,3
1586008234047,178.17325,3
1586008235036,178.19444,3
1586008236014,178.19444,3
1586008237003,178.21436,3
1586008237998,178.24274,3
1586008238982,179.5377,3
1586008239969,179.70207,3
1586008240954,179.70781,3
1586008241944,179.70781,3
1586008242924,179.70363,3
1586008243918,180.88777,2
1586008244899,180.97444,3
1586008245892,180.93314,3
1586008246878,180.8658,2
1586008247868,180.8658,2
1586008248850,180.75458,2
1586008249835,180.71144,2
1586008250829,180.68121,1
1586008251819,181.82346,1
1586008252804,183.20964,1
1586008253793,183.20964,1
1586008254780,183.95514,1
1586008255758,187.54915,1
1586008256750,188.05046,1
1586008257733,186.9121,1
1586008258725,187.21687,1
1586008259713,187.21687,1
1586008260695,187.1678,1
1586008261689,187.20657,1
1586008262672,187.14284,2
1586008263665,187.05005,3
1586008264646,186.93633,3
1586008265628,186.93633,3
1586008266625,183.35217,3
1586008267614,181.84726,1
1586008268603,181.75789,1
1586008269587,181.83066,1
1586008270575,182.35129,1
1586008271561,182.35129,1
1586008272543,182.61304,1
1586008273537,182.75635,1
1586008274523,182.8064,1
1586008275510,182.83426,1
1586008276497,182.84966,1
1586008277473,182.84966,1
1586008278470,182.82697,1
1586008279459,182.83899,1
1586008280445,182.85313,1
1586008281432,183.32552,0
1586008282422,183.435,1
1586008283407,183.435,1
1586008284396,183.49744,1
1586008285384,183.55244,1
1586008286369,183.60516,1
1586008287359,183.60204,1
1586008288343,183.43088,1
1586008289332,183.43088,1
1586008290324,183.00647,1
1586008291309,183.69968,1
1586008292295,182.91277,1
1586008293287,182.81729,1
1586008294271,182.8206,1
1586008295257,182.8206,1
1586008296246,182.83395,0
1586008297232,184.0187,1
1586008298219,185.43558,1
1586008299212,185.37868,1
1586008300196,183.93488,3
1586008301180,183.93488,3
1586008302169,183.88417,3
1586008303158,183.82669,3
1586008304140,179.372,3
1586008305126,178.48055,3
1586008306119,178.30382,3
1586008307100,178.30382,3
1586008308095,178.41368,3
1586008309080,178.53957,2
1586008310065,178.68074,2
1586008311057,178.78925,1
1586008312042,178.87593,1
1586008313035,178.87593,1
1586008314022,179.0307,1
1586008315011,179.10721,1
1586008315992,179.15521,1
1586008316990,179.1939,3
1586008317974,179.22517,3
1586008318960,179.22517,3
1586008319952,179.13078,3
1586008320938,179.1193,2
1586008321915,179.12833,2
1586008322912,179.14224,2
1586008323899,179.14021,2
1586008324876,179.14021,2
1586008325871,177.93004,2
1586008326858,177.83334,2
1586008327846,177.86766,1
1586008328831,177.96538,1
1586008329823,178.05154,1
1586008330800,178.05154,1
1586008331796,178.1274,1
1586008332784,178.80711,1
1586008333774,178.15555,2
1586008334758,178.14598,2
1586008335746,178.11853,2
1586008336733,178.11853,2
1586008337723,178.12788,2
1586008338713,178.14188,2
1586008339697,178.15454,2
1586008340686,178.2311,2
1586008341674,178.2466,2
1586008342659,178.2466,2
1586008343648,178.27017,1
1586008344631,178.28844,1
1586008345620,178.2982,1
1586008346608,178.38704,1
1586008347604,178.55028,1
1586008348579,178.55028,1
1586008349578,179.90872,1
1586008350563,179.86406,1
1586008351541,179.81992,1
1586008352541,178.48161,1
1586008353524,179.16183,1
1586008354509,179.16183,1
1586008355500,180.34245,1
1586008356487,181.27478,1
1586008357472,181.76471,1
1586008358460,182.63475,0
1586008359450,183.00185,1
1586008360433,183.00185,1
1586008361423,183.05522,1
1586008362410,183.0336,1
1586008363399,183.02289,1
1586008364386,182.78221,1
1586008365375,182.73732,1
1586008366360,182.73732,1
1586008367351,183.55655,1
1586008368337,183.54692,1
1586008369321,184.08609,1
1586008370310,184.00548,1
1586008371291,182.63605,2
1586008372286,182.63605,2
1586008373280,182.4869,2
1586008374266,182.34868,2
1586008375251,181.73064,2
1586008376235,181.48007,2
1586008377230,181.32741,2
1586008378208,181.32741,2
1586008379201,181.20255,2
1586008380193,181.21523,1
1586008381177,181.24086,1
1586008382170,181.14297,1
1586008383156,181.20874,1
1586008384139,181.20874,1
1586008385134,181.40634,1
1586008386120,181.42621,1
1586008387107,181.4429,1
1586008388096,181.51024,1
1586008389084,181.52226,1
1586008390062,181.52226,1
1586008391060,182.18253,1
1586008392038,182.81319,1
1586008393030,181.48045,0
1586008394023,181.49922,1
1586008395009,181.51611,1
1586008395988,181.51611,1
1586008396978,181.53142,1
1586008397966,181.3827,1
1586008398958,181.5633,2
1586008399945,181.57408,3
1586008400932,181.65678,3
1586008401924,181.65678,3
1586008402910,181.68207,1
1586008403896,181.7426,1
1586008404887,181.90393,1
1586008405867,181.96057,1
1586008406859,182.0355,2
1586008407846,182.0355,2
1586008408833,181.95854,1
1586008409830,181.89838,1
1586008410814,182.52649,1
1586008411798,181.7643,1
1586008412790,181.75728,1
1586008413777,181.75728,1
1586008414764,181.75954,2
1586008415757,181.76955,2
1586008416743,181.77283,2
1586008417731,181.77495,2
1586008418719,181.66478,2
1586008419708,181.66478,2
1586008420697,181.65613,2
1586008421685,181.6594,3
1586008422674,181.66443,2
1586008423661,181.725,2
1586008424648,181.79184,1
1586008425632,181.79184,1
1586008426626,181.96277,1
1586008427612,182.62721,1
1586008428602,182.60065,3
1586008429588,181.92601,3
1586008430575,181.92732,3
1586008431559,181.92732,3
1586008432545,182.78603,3
1586008433535,183.07361,3
1586008434529,183.7045,3
1586008435518,184.00215,3
1586008436503,184.67143,3
1586008437486,184.67143,3
1586008438481,184.98816,3
1586008439460,184.96068,2
1586008440459,184.90022,2
1586008441444,184.49985,3
1586008442432,184.40692,2
1586008443421,184.40692,2
1586008444408,184.3083,3
1586008445395,184.22018,3
1586008446383,184.1938,2
1586008447362,184.17883,2
1586008448356,184.167,2
1586008449346,184.167,2
1586008450334,184.26067,2
1586008451320,184.39279,2
1586008452304,184.39561,2
1586008453289,184.38434,2
1586008454282,184.25693,1
1586008455273,184.25693,1
1586008456260,184.17287,2
1586008457247,184.13467,2
1586008458229,184.11876,1
1586008459222,184.11682,1
1586008460210,184.03362,1
1586008461199,184.03362,1
1586008462184,184.02612,1
1586008463169,184.04796,1
1586008464155,184.198,2
1586008465149,184.21289,3
1586008466134,185.77475,3
1586008467127,185.77475,3
1586008468109,187.01875,2
1586008469103,187.18852,2
1586008470089,187.15254,2
1586008471073,187.14458,2
1586008472060,187.00237,2
1586008473050,187.00237,2
1586008474039,186.93773,2
1586008475028,186.87776,2
1586008476016,186.83682,3
1586008477002,186.80328,2
1586008477988,186.78143,2
1586008478972,186.78143,2
1586008479971,186.75792,1
1586008480955,186.73734,1
1586008481941,186.60197,1
1586008482933,186.51187,1
1586008483918,186.49113,1
1586008484903,186.49113,1
1586008485895,186.9142,1
1586008486881,186.40797,1
1586008487869,186.4072,2
1586008488852,186.39981,2
1586008489840,186.44406,2
1586008490832,186.44406,2
1586008491822,186.52248,2
1586008492810,189.12439,2
1586008493793,189.44972,2
1586008494778,190.02455,2
1586008495770,190.50005,2
1586008496759,190.50005,2
1586008497749,190.46516,2
1586008498738,190.3815,2
1586008499720,190.302,2
1586008500712,190.23413,1
1586008501700,190.17729,1
1586008502685,190.17729,1
1586008503673,190.20903,1
1586008504661,190.2397,1
1586008505641,190.27979,1
1586008506634,190.32439,1
1586008507615,190.37137,1
1586008508604,190.37137,1
1586008509599,190.41977,1
1586008510585,190.4692,1
1586008511573,190.51953,1
1586008512561,190.57033,1
1586008513548,190.62146,3
1586008514531,190.62146,3
1586008515521,190.60675,3
1586008516509,190.58696,1
1586008517494,189.32367,2
1586008518478,189.19592,1
1586008519470,189.2056,1
1586008520455,189.2056,1
1586008521446,189.34854,1
1586008522427,189.44292,1
1586008523413,189.51295,1
1586008524403,189.57335,3
1586008525397,189.58519,2
1586008526373,189.58519,2
1586008527367,189.59033,2
1586008528350,187.18643,2
1586008529345,186.72015,2
1586008530332,186.74367,3
1586008531321,186.81615,3
1586008532309,186.81615,3
1586008533292,187.31639,3
1586008534282,187.4142,3
1586008535273,187.46054,3
1586008536262,187.5135,3
1586008537249,188.77376,1
1586008538235,188.77376,1
1586008539224,189.56653,1
1586008540215,189.67746,1
1586008541202,189.65192,1
1586008542187,189.61688,3
1586008543175,189.58228,3
1586008544160,189.58228,3
1586008545153,189.5362,3
1586008546134,187.16962,2
1586008547124,186.73895,2
1586008548115,186.60255,3
1586008549102,186.0903,2
1586008550087,186.0903,2
1586008551079,186.07947,3
1586008552061,186.11919,2
1586008553050,186.17404,2
1586008554043,186.22331,2
1586008555030,186.26553,2
1586008556014,186.26553,2
1586008557003,186.30147,2
1586008557987,186.32483,2
1586008558982,186.2098,2
1586008559970,186.15659,2
1586008560957,186.17165,2
1586008561945,186.17165,2
1586008562931,186.19267,2
1586008563920,186.20235,3
1586008564907,186.2177,3
1586008565899,186.20508,2
1586008566887,186.18732,2
1586008567869,186.18732,2
1586008568863,186.19347,3
1586008569851,185.1259,3
1586008570832,185.03732,3
1586008571826,185.06439,3
1586008572814,185.12794,3
1586008573800,185.12794,3
1586008574791,186.44536,3
1586008575779,187.21432,3
1586008576767,187.89061,3
1586008577750,187.92682,3
1586008578744,187.90689,2
1586008579726,187.90689,2
1586008580713,187.86317,2
1586008581708,187.83157,2
1586008582684,187.84015,2
1586008583681,187.81418,2
1586008584670,187.78792,1
1586008585647,187.78792,1
1586008586646,187.71027,2
1586008587635,187.68587,2
1586008588621,187.67029,2
1586008589606,187.65929,2
1586008590590,187.65216,2
1586008591582,187.65216,2
1586008592570,187.65417,2
1586008593556,187.64738,2
1586008594546,187.64996,2
1586008595533,188.97466,2
1586008596523,189.1046,2
1586008597510,189.1046,2
1586008598499,189.11137,2
1586008599485,189.07402,2
1586008600476,189.0369,1
1586008601463,188.99213,1
1586008602450,188.87256,1
1586008603440,188.87256,1
1586008604426,188.73247,1
1586008605411,188.70476,1
1586008606404,188.69264,2
1586008607391,188.68376,2
1586008608379,188.75009,2
1586008609366,188.75009,2
1586008610355,188.75212,2
1586008611342,188.74562,2
1586008612330,188.71182,2
1586008613319,188.70369,2
1586008614304,188.67787,2
1586008615285,188.67787,2
1586008616278,188.24907,2
1586008617267,188.08858,2
1586008618250,187.98325,2
1586008619235,187.89403,2
1586008620227,187.39014,2
1586008621209,187.39014,2
1586008622202,187.20245,2
1586008623191,187.0652,2
1586008624185,186.9435,3
1586008625169,186.86682,3
1586008626157,186.78348,3
1586008627145,186.78348,3
1586008628125,186.70497,3
1586008629122,186.19075,3
1586008630109,185.53313,3
1586008631093,185.22813,3
1586008632072,184.55531,3
1586008633069,184.55531,3
1586008634058,184.22318,3
1586008635036,184.00359,2
1586008636029,184.02057,2
1586008637016,183.84969,3
1586008638001,183.73488,3
1586008638993,183.73488,3
1586008639978,183.77783,2
1586008640955,183.8319,1
1586008641953,184.00131,2
1586008642938,184.0552,1
1586008643924,184.13832,1
1586008644912,184.13832,1
1586008645900,184.1701,1
1586008646881,184.19157,1
1586008647864,184.20914,1
1586008648853,184.19508,1
1586008649840,184.13286,1
1586008650832,184.13286,1
1586008651817,184.13708,1
1586008652801,184.14822,1
1586008653785,185.45915,1
1586008654784,185.4265,1
1586008655762,184.75473,0
1586008656750,184.75473,0
1586008657743,184.79314,1
1586008658729,184.86327,1
1586008659717,184.99272,1
1586008660703,184.24739,1
