time,x,y,z
1582470810358,-0.050194103,-0.0018791445,-0.64636946
1582470810358,-0.049946446,-0.002035521,-0.6464565
1582470810361,-0.04977552,-0.0022081197,-0.64654845
1582470810369,-0.049645517,-0.0024295175,-0.64660954
1582470810371,-0.049573936,-0.002428119,-0.6466218
1582470810377,-0.049557444,-0.002295858,-0.64659786
1582470810475,-0.049642142,-0.0021801786,-0.6465595
1582470810514,-0.049769375,-0.0021005068,-0.6465209
1582470810552,-0.04965604,-0.0021327438,-0.6465474
1582470810555,-0.04923832,-0.002365213,-0.646668
1582470810560,-0.04878661,-0.0025859901,-0.64679223
1582470810561,-0.048947148,-0.0024971971,-0.646746
1582470810562,-0.049564913,-0.002087456,-0.646656
1582470810563,-0.049951293,-0.0018014285,-0.6466011
1582470810577,-0.050032813,-0.0017326017,-0.64667135
1582470810583,-0.049782597,-0.0020273346,-0.646795
1582470810601,-0.04963111,-0.0022106413,-0.6468212
1582470810616,-0.04989537,-0.0019822675,-0.64672816
1582470810644,-0.05000708,-0.0018615552,-0.6466839
1582470810657,-0.05013765,-0.0017863455,-0.64664555
1582470810677,-0.050248884,-0.0017829585,-0.6466253
1582470810698,-0.050240356,-0.0017702432,-0.6466242
1582470810717,-0.050255045,-0.0017168106,-0.6466107
1582470810740,-0.050316397,-0.0016197057,-0.64658004
1582470810757,-0.050381504,-0.0016255286,-0.6465698
1582470810780,-0.050414138,-0.0016723954,-0.64657366
1582470810797,-0.050312746,-0.0017403706,-0.6466054
1582470810817,-0.050044846,-0.0018596379,-0.64667684
1582470810839,-0.049811855,-0.0019423751,-0.6467347
1582470810858,-0.04984761,-0.0019169454,-0.6467232
1582470810883,-0.050186794,-0.0017322039,-0.6466258
1582470810897,-0.05016793,-0.0016866077,-0.64661986
1582470810917,-0.050079167,-0.0016997672,-0.64663815
1582470810938,-0.04997168,-0.001734447,-0.64666414
1582470810958,-0.049806755,-0.0018459338,-0.6467159
1582470810986,-0.049619485,-0.0019709328,-0.64677435
1582470810997,-0.04947417,-0.0020521537,-0.6468165
1582470811017,-0.049684532,-0.0019023408,-0.6467489
1582470811040,-0.04975146,-0.0018467037,-0.6467258
1582470811058,-0.04955113,-0.0019213351,-0.64677626
1582470811084,-0.04946898,-0.0019484351,-0.6467962
1582470811096,-0.04945122,-0.0019597586,-0.6468017
1582470811117,-0.049592014,-0.0018738051,-0.6467594
1582470811139,-0.049727786,-0.0018150567,-0.6467235
1582470811158,-0.049624108,-0.0018363476,-0.6467461
1582470811185,-0.049597286,-0.0018053397,-0.6467445
1582470811198,-0.049591288,-0.0017514128,-0.64673454
1582470811217,-0.049734812,-0.0016383581,-0.64668614
1582470811236,-0.049918424,-0.0015444591,-0.64663464
1582470811258,-0.049890544,-0.0015386532,-0.64663833
1582470811281,-0.049896345,-0.0015332444,-0.64663625
1582470811298,-0.049840678,-0.0015757501,-0.6466547
1582470811317,-0.049815863,-0.0016072098,-0.6466655
1582470811338,-0.04983312,-0.0015737856,-0.6466557
1582470811358,-0.049922206,-0.001530606,-0.6466311
1582470811379,-0.04982858,-0.0015637378,-0.64665437
1582470811397,-0.049647346,-0.0016317002,-0.64670014
1582470811422,-0.049604647,-0.0016530957,-0.64671206
1582470811438,-0.04970777,-0.0016055957,-0.6466842
1582470811458,-0.049602978,-0.0015795999,-0.64669734
1582470811477,-0.048601788,-0.0019596026,-0.64666003
1582470811495,-0.046288103,-0.003697481,-0.6463365
1582470811521,-0.04427545,-0.005311919,-0.646014
1582470811538,-0.044814635,-0.0049150568,-0.64610124
1582470811561,-0.04750395,-0.002965305,-0.64656043
