time,value,value2,value3
1582915034479,5124798.0,5605057.0,0.0
1582915034534,5099845.0,5574855.0,0.0
1582915034591,5074982.0,5551518.0,0.0
1582915034672,5045615.0,5526064.0,0.0
1582915034688,5045562.0,5515188.0,0.0
1582915034757,5063320.0,5534205.0,0.0
1582915034777,5110944.0,5565368.0,0.0
1582915034818,5032706.0,5496283.0,0.0
1582915034868,4999387.0,5481187.0,0.0
1582915034916,4994840.0,5480791.0,0.0
1582915034965,4978665.0,5466148.0,0.0
1582915035014,4939582.0,5412711.0,0.0
1582915035062,4866722.0,5341657.0,0.0
1582915035115,4846553.0,5310969.0,0.0
1582915035164,4812828.0,5259578.0,0.0
1582915035214,4795070.0,5225421.0,0.0
1582915035258,4791304.0,5196722.0,0.0
1582915035312,4774005.0,5149777.0,0.0
1582915035359,4722856.0,5101031.0,0.0
1582915035408,4727007.0,5106899.0,0.0
1582915035457,4785989.0,5159771.0,0.0
1582915035506,4734776.0,5099357.0,0.0
1582915035555,4721347.0,5100873.0,0.0
1582915035603,4738344.0,5106153.0,0.0
1582915035654,4737970.0,5054695.0,0.0
1582915035699,4726725.0,5009397.0,0.0
1582915035751,4702092.0,4967889.0,0.0
1582915035802,4670854.0,4925498.0,0.0
1582915035851,4657704.0,4897649.0,0.0
1582915035901,4638720.0,4865899.0,0.0
1582915035948,4636535.0,4867494.0,0.0
1582915035995,4626976.0,4861320.0,0.0
1582915036041,4698991.0,4929129.0,0.0
1582915036092,4778177.0,4985348.0,0.0
1582915036143,4740707.0,4941939.0,0.0
1582915036194,4627069.0,4823182.0,0.0
1582915036242,4601094.0,4779377.0,0.0
1582915036291,4593666.0,4758334.0,0.0
1582915036341,4609405.0,4765968.0,0.0
1582915036387,4611372.0,4765346.0,0.0
1582915036435,4570166.0,4715560.0,0.0
1582915036479,4549164.0,4673985.0,0.0
1582915036532,4540728.0,4653167.0,0.0
1582915036578,4503903.0,4619121.0,0.0
1582915036629,4481651.0,4608097.0,0.0
1582915036676,4462073.0,4578824.0,0.0
1582915036730,4431449.0,4548770.0,0.0
1582915036775,4421140.0,4549719.0,0.0
1582915036828,4409967.0,4512688.0,0.0
1582915036878,4374475.0,4461151.0,0.0
1582915036920,4351152.0,4447254.0,0.0
1582915036975,4350258.0,4451957.0,0.0
1582915037023,4347845.0,4444292.0,0.0
1582915037071,4336089.0,4432103.0,0.0
1582915037121,4348072.0,4448881.0,0.0
1582915037169,4347438.0,4442437.0,0.0
1582915037215,4318321.0,4428948.0,0.0
1582915037267,4310613.0,4418409.0,0.0
1582915037315,4306525.0,4419122.0,0.0
1582915037364,4301210.0,4408866.0,0.0
1582915037413,4264187.0,4343568.0,0.0
1582915037462,4221328.0,4299560.0,0.0
1582915037510,4200899.0,4284499.0,0.0
1582915037556,4190890.0,4287349.0,0.0
1582915037608,4185096.0,4282859.0,0.0
1582915037655,4172529.0,4265051.0,0.0
1582915037706,4155782.0,4252127.0,0.0
1582915037759,4143809.0,4241397.0,0.0
1582915037805,4129536.0,4237066.0,0.0
1582915037853,4134550.0,4248825.0,0.0
1582915037898,4127632.0,4224006.0,0.0
1582915037951,4074518.0,4157429.0,0.0
1582915037995,4021642.0,4105508.0,0.0
1582915038048,3998746.0,4085890.0,0.0
1582915038099,3981393.0,4070863.0,0.0
1582915038142,3966071.0,4062575.0,0.0
1582915038193,3961807.0,4056626.0,0.0
1582915038240,3943247.0,4037416.0,0.0
1582915038290,3926926.0,4024832.0,0.0
1582915038335,3918541.0,4021654.0,0.0
1582915038390,3914796.0,4025793.0,0.0
1582915038438,3910605.0,4021699.0,0.0
1582915038487,3874862.0,3970874.0,0.0
1582915038541,3817658.0,3913128.0,0.0
1582915038585,3787355.0,3890005.0,0.0
1582915038634,3773041.0,3876494.0,0.0
1582915038682,3757541.0,3868318.0,0.0
1582915038731,3749376.0,3862383.0,0.0
1582915038776,3734156.0,3853958.0,0.0
1582915038829,3723629.0,3846723.0,0.0
1582915038877,3719395.0,3844868.0,0.0
1582915038921,3716388.0,3849165.0,0.0
1582915038976,3716307.0,3851924.0,0.0
1582915039025,3714517.0,3844313.0,0.0
1582915039074,3671657.0,3789826.0,0.0
1582915039122,3631973.0,3755485.0,0.0
1582915039171,3613175.0,3743804.0,0.0
1582915039215,3606320.0,3738886.0,0.0
1582915039268,3599652.0,3738400.0,0.0
1582915039321,3598695.0,3732406.0,0.0
1582915039366,3592464.0,3727636.0,0.0
1582915039416,3589073.0,3727071.0,0.0
1582915039465,3591216.0,3729942.0,0.0
1582915039514,3599006.0,3737268.0,0.0
1582915039557,3607037.0,3745048.0,0.0
1582915039611,3599392.0,3728800.0,0.0
1582915039654,3559322.0,3681684.0,0.0
1582915039703,3531566.0,3662291.0,0.0
1582915039757,3524618.0,3659385.0,0.0
1582915039807,3521653.0,3657463.0,0.0
1582915039850,3522216.0,3586358.0,0.0
1582915039905,3520123.0,3584991.0,0.0
1582915039953,3516775.0,3584455.0,0.0
1582915040000,3522746.0,3587315.0,0.0
1582915040046,3531192.0,3594487.0,0.0
1582915040095,3538163.0,3605753.0,0.0
1582915040148,3545662.0,3613389.0,0.0
1582915040197,3542521.0,3600308.0,0.0
