time,value,value2,value3
1579355846159,6449024.0,6309480.0,0.0
1579355846223,6441798.0,6302140.0,0.0
1579355846383,6444393.0,6272874.0,0.0
1579355846383,6472530.0,6269891.0,0.0
1579355846386,6424829.0,6225883.0,0.0
1579355846422,6375867.0,6182718.0,0.0
1579355846453,6370347.0,6180074.0,0.0
1579355846501,6384758.0,6177297.0,0.0
1579355846549,6385129.0,6175498.0,0.0
1579355846599,6359979.0,6164753.0,0.0
1579355846647,6315115.0,6160744.0,0.0
1579355846698,6274562.0,6149117.0,0.0
1579355846743,6282626.0,6142863.0,0.0
1579355846793,6350413.0,6151894.0,0.0
1579355846841,6412020.0,6181740.0,0.0
1579355846890,6358747.0,6149276.0,0.0
1579355846943,6377140.0,6149781.0,0.0
1579355846991,6381936.0,6150844.0,0.0
1579355847038,6344205.0,6165901.0,0.0
1579355847085,6353136.0,6153150.0,0.0
1579355847133,6404731.0,6169450.0,0.0
1579355847180,6380066.0,6175511.0,0.0
1579355847232,6298770.0,6161275.0,0.0
1579355847279,6218096.0,6147427.0,0.0
1579355847331,6175291.0,6133289.0,0.0
1579355847380,6211990.0,6138916.0,0.0
1579355847427,6325177.0,6196156.0,0.0
1579355847475,6373094.0,6168411.0,0.0
1579355847524,6381097.0,6187125.0,0.0
1579355847574,6356850.0,6210199.0,0.0
1579355847620,6347997.0,6206119.0,0.0
1579355847671,6308932.0,6169547.0,0.0
1579355847717,6344422.0,6184903.0,0.0
1579355847763,6344283.0,6184554.0,0.0
1579355847812,6267120.0,6189758.0,0.0
1579355847860,6242061.0,6179894.0,0.0
1579355847914,6320546.0,6195191.0,0.0
1579355847958,6362740.0,6170597.0,0.0
1579355848007,6375181.0,6175958.0,0.0
1579355848058,6321220.0,6187294.0,0.0
1579355848105,6266267.0,6186799.0,0.0
1579355848159,6292269.0,6207856.0,0.0
1579355848203,6322226.0,6205696.0,0.0
1579355848257,6341090.0,6201977.0,0.0
1579355848299,6282854.0,6170597.0,0.0
1579355848356,6191739.0,6160455.0,0.0
1579355848405,6129803.0,6123376.0,0.0
1579355848453,6086324.0,6073717.0,0.0
1579355848501,6062141.0,6045140.0,0.0
1579355848548,6092329.0,6050681.0,0.0
1579355848597,6141099.0,6069890.0,0.0
1579355848644,6277970.0,6090500.0,0.0
1579355848694,6241780.0,6084790.0,0.0
1579355848745,6218553.0,6087543.0,0.0
1579355848792,6208848.0,6107149.0,0.0
1579355848839,6167316.0,6078644.0,0.0
1579355848888,6150918.0,6071640.0,0.0
1579355848940,6057931.0,6046889.0,0.0
1579355848987,6009963.0,6023454.0,0.0
1579355849035,6003488.0,6011394.0,0.0
1579355849083,6050592.0,6016477.0,0.0
1579355849132,6130363.0,6044910.0,0.0
1579355849180,6118265.0,6040502.0,0.0
1579355849229,6064432.0,6015945.0,0.0
1579355849278,6097010.0,6035492.0,0.0
1579355849322,6094160.0,6046056.0,0.0
1579355849375,6088804.0,6063468.0,0.0
1579355849427,6037362.0,6004621.0,0.0
1579355849466,5992905.0,6009148.0,0.0
1579355849521,6060882.0,6033911.0,0.0
1579355849569,6038966.0,6039888.0,0.0
1579355849617,5982932.0,6012383.0,0.0
1579355849662,5955328.0,5995626.0,0.0
1579355849715,5994532.0,6016041.0,0.0
1579355849764,6011069.0,6014316.0,0.0
1579355849806,6106637.0,6032583.0,0.0
1579355849860,6070105.0,5997750.0,0.0
1579355849913,6071568.0,6024456.0,0.0
1579355849958,6046253.0,6049462.0,0.0
1579355850004,6011323.0,6050657.0,0.0
1579355850056,5930598.0,5998704.0,0.0
1579355850107,5849901.0,5946038.0,0.0
1579355850154,5848946.0,5936670.0,0.0
1579355850200,5912790.0,5985158.0,0.0
1579355850243,5865675.0,5952256.0,0.0
1579355850299,5861286.0,5943419.0,0.0
1579355850340,5872201.0,5964402.0,0.0
1579355850396,5852699.0,5949806.0,0.0
1579355850449,5852521.0,5958727.0,0.0
1579355850499,5864644.0,5968917.0,0.0
1579355850541,5847394.0,5955022.0,0.0
1579355850590,5759865.0,5931368.0,0.0
1579355850638,5668582.0,5873173.0,0.0
1579355850683,5650507.0,5850040.0,0.0
1579355850733,5650443.0,5848688.0,0.0
1579355850784,5651142.0,5849521.0,0.0
1579355850830,5647467.0,5839368.0,0.0
1579355850876,5642493.0,5836964.0,0.0
1579355850925,5628603.0,5839064.0,0.0
1579355850972,5615677.0,5829551.0,0.0
1579355851023,5612192.0,5829673.0,0.0
1579355851073,5615042.0,5825314.0,0.0
1579355851123,5604077.0,5824082.0,0.0
1579355851168,5509577.0,5765911.0,0.0
1579355851221,5453389.0,5688845.0,0.0
1579355851270,5429398.0,5645839.0,0.0
1579355851319,5423725.0,5634874.0,0.0
1579355851361,5423243.0,5636239.0,0.0
1579355851414,5417506.0,5640562.0,0.0
1579355851471,5397776.0,5635273.0,0.0
1579355851515,5383782.0,5626712.0,0.0
1579355851557,5369942.0,5616379.0,0.0
1579355851612,5368532.0,5621981.0,0.0
1579355851659,5376253.0,5634223.0,0.0
1579355851706,5344146.0,5628598.0,0.0
1579355851756,5273993.0,5552340.0,0.0
1579355851803,5237053.0,5484546.0,0.0
1579355851850,5218722.0,5469272.0,0.0
1579355851901,5209373.0,5461087.0,0.0
1579355851952,5202109.0,5464152.0,0.0
1579355852000,5182914.0,5460905.0,0.0
1579355852048,5167179.0,5455425.0,0.0
