time,value
1586947768327,0
1586947769293,0
1586947770260,0
1586947771229,0
1586947772196,0
1586947773164,0
1586947774132,0
1586947775099,0
1586947776066,0
1586947777034,0
1586947778001,0
1586947778969,0
1586947779944,0
1586947780911,0
1586947782374,0
1586947783341,0
1586947784309,0
1586947785276,0
1586947786244,0
1586947787211,0
1586947788207,0
1586947789176,0
1586947790143,0
1586947791109,0
1586947792079,128
1586947793047,131
1586947794021,132
1586947795354,133
1586947796384,134
1586947797680,135
1586947797928,136
1586947799211,137
1586947800657,138
1586947800906,137
1586947802354,137
1586947803800,138
1586947803929,140
1586947804896,141
1586947806253,142
1586947807222,141
1586947809148,139
1586947809149,138
1586947810114,137
1586947811084,137
1586947812529,139
1586947813499,140
1586947813986,141
1586947814961,141
1586947815929,141
1586947817376,142
1586947818352,143
1586947819319,143
1586947820633,144
1586947820936,144
1586947821906,145
1586947822986,146
1586947824029,147
1586947824994,148
1586947826442,149
1586947827410,150
1586947828379,151
1586947830304,151
1586947830305,152
1586947831236,153
1586947832219,153
1586947833186,154
1586947834159,154
1586947835608,154
1586947836081,153
1586947837062,153
1586947838031,153
1586947839021,154
1586947839990,154
1586947840972,154
1586947841939,154
1586947842919,154
1586947844014,154
1586947844997,154
1586947845916,155
1586947847360,155
1586947848338,156
1586947849302,156
1586947850736,156
1586947851222,157
1586947852189,158
1586947853159,159
1586947854126,162
1586947855101,164
1586947856084,166
1586947857049,167
1586947858147,168
1586947859112,169
1586947860082,170
1586947861064,170
1586947862046,171
1586947863012,171
1586947863981,171
1586947864949,171
1586947865917,171
1586947867377,171
1586947868346,172
1586947869314,173
1586947870279,173
1586947871249,174
1586947872696,175
1586947873182,175
1586947874149,176
1586947875125,176
1586947876108,176
1586947877076,177
1586947878567,178
1586947879536,179
1586947880025,179
1586947881170,180
1586947882619,180
1586947883106,180
1586947884089,180
1586947885054,180
1586947886024,181
1586947886992,181
1586947887974,181
1586947888941,181
1586947889924,182
1586947890951,182
1586947891979,181
1586947892954,181
1586947893951,181
1586947894934,182
1586947895902,182
1586947897348,182
1586947898316,182
1586947899336,181
1586947900258,181
1586947901227,181
1586947902192,180
1586947903236,180
1586947904009,180
1586947904976,180
1586947905944,180
1586947906912,180
1586947908359,180
1586947909348,181
1586947910277,181
1586947911267,182
1586947912244,182
1586947913197,182
1586947914199,181
1586947914916,181
1586947916360,182
1586947917329,182
1586947918296,183
1586947919743,183
1586947920229,183
1586947921199,183
1586947922165,183
1586947923134,183
1586947924092,183
1586947925059,183
1586947926028,183
1586947927550,183
1586947928036,183
1586947929006,184
1586947929972,184
1586947930950,183
1586947931937,183
1586947932907,183
1586947934354,183
1586947936782,182
1586947936784,182
1586947936912,182
1586947938359,182
1586947939327,182
1586947939934,182
1586947940921,182
1586947941889,182
1586947943339,182
1586947944305,181
1586947945274,181
1586947945896,181
1586947947825,181
1586947947974,181
1586947948941,181
1586947949910,181
1586947950890,181
1586947952331,181
1586947953793,181
1586947953922,181
1586947954917,182
1586947955916,182
1586947957341,182
1586947958668,182
1586947959156,183
1586947960124,182
1586947961091,182
1586947962066,182
1586947963034,182
1586947964009,182
1586947964992,182
1586947965914,182
1586947967843,182
1586947967907,182
1586947969356,182
1586947970324,182
1586947971299,182
1586947972266,181
1586947972992,181
1586947973962,181
1586947974929,182
1586947975897,182
1586947977334,182
1586947978318,182
1586947979286,182
1586947980267,182
1586947981237,182
1586947982204,182
1586947983178,182
1586947984159,182
1586947985129,182
1586947986096,182
1586947987062,182
1586947988031,182
1586947989014,182
1586947989922,182
1586947991367,182
1586947992334,182
1586947993306,182
1586947994287,182
1586947995268,182
1586947996237,183
1586947997204,183
1586947998172,183
1586947999137,183
1586948000106,183
1586948001074,183
1586948002039,183
1586948003009,183
1586948003954,183
1586948005400,183
1586948006369,183
1586948007335,183
1586948008302,182
1586948009300,182
1586948010314,181
1586948010906,181
1586948012834,181
1586948012963,180
1586948014407,180
1586948014911,179
1586948017319,179
1586948017319,178
1586948018287,178
1586948019253,178
1586948020222,178
1586948021190,178
1586948022154,178
1586948023175,178
1586948024347,178
1586948025247,178
1586948026214,177
