time,value,accuracy
1586947936264,182.98232,2
1586947937248,182.98232,2
1586947938248,182.87381,2
1586947939234,182.76117,2
1586947940226,182.6869,2
1586947941221,182.63358,2
1586947942208,182.57143,3
1586947943199,182.57143,3
1586947944190,182.49374,3
1586947945183,182.4257,3
1586947946169,181.90993,3
1586947947153,181.72504,3
1586947948150,181.59012,3
1586947949129,181.59012,3
1586947950122,181.60611,2
1586947951115,181.63608,2
1586947952112,181.79726,2
1586947953097,181.874,2
1586947954080,181.91599,2
1586947955078,181.91599,2
1586947956071,181.93378,2
1586947957053,181.96277,2
1586947958053,181.9728,2
1586947959038,182.01643,2
1586947960035,182.03616,1
1586947961010,182.03616,1
1586947962016,182.05264,2
1586947963006,182.34892,1
1586947963996,182.51514,2
1586947964982,182.52356,2
1586947965973,182.51411,1
1586947966969,182.51411,1
1586947967964,182.31175,1
1586947968956,182.28554,1
1586947969946,182.28146,1
1586947970931,182.4038,1
1586947971925,182.52412,2
1586947972904,182.52412,2
1586947973908,182.53123,2
1586947974898,182.52539,2
1586947975890,181.775,2
1586947976882,181.57259,2
1586947977873,181.56952,1
1586947978863,181.56952,1
1586947979857,181.58804,1
1586947980847,181.88727,1
1586947981839,182.07361,1
1586947982830,182.19598,1
1586947983821,182.30133,3
1586947984802,182.30133,3
1586947985806,182.30704,2
1586947986788,182.3014,2
1586947987783,182.07822,2
1586947988769,182.03087,2
1586947989765,181.99,2
1586947990750,181.99,2
1586947991750,181.94629,2
1586947992733,181.94579,1
1586947993733,181.94994,1
1586947994714,182.1751,1
1586947995712,182.3062,1
1586947996692,182.3062,1
1586947997685,182.4006,1
1586947998685,182.48541,1
1586947999678,182.56667,1
1586948000671,182.64583,1
1586948001649,182.7231,1
1586948002651,182.7231,1
1586948003643,182.79869,1
1586948004634,182.79857,1
1586948005624,182.79973,0
1586948006609,182.78871,1
1586948007607,182.76894,1
1586948008599,182.76894,1
1586948009587,182.7539,1
1586948010584,182.72424,1
1586948011569,182.68924,1
1586948012568,182.65543,1
1586948013552,182.62184,2
1586948014541,182.62184,2
1586948015543,182.60329,2
1586948016523,182.5935,2
1586948017528,182.10156,2
1586948018515,181.9585,2
1586948019499,181.85123,2
1586948020497,181.85123,2
1586948021491,181.82556,1
1586948022482,181.83968,1
1586948023476,181.85616,1
1586948024458,181.99219,1
1586948025463,182.08253,1
1586948026441,182.08253,1
