time,x,y,z
1577523424681,0.19845107,-0.04959567,-0.7039077
1577523424726,0.19734679,-0.04893431,-0.7037821
1577523424745,0.19562936,-0.04739468,-0.7039833
1577523424745,0.1940114,-0.046436116,-0.7059518
1577523424814,0.19385518,-0.04719562,-0.7079846
1577523424816,0.19408406,-0.048732802,-0.70902514
1577523424836,0.19358703,-0.049430113,-0.7090419
1577523424837,0.19214153,-0.048938468,-0.7084257
1577523424837,0.19017434,-0.047488764,-0.70814556
1577523424865,0.18901713,-0.0465551,-0.7091083
1577523424879,0.18957223,-0.047416713,-0.7107834
1577523424897,0.19116572,-0.048783816,-0.7117646
1577523424929,0.19132726,-0.048989695,-0.71188295
1577523424940,0.18956186,-0.047341727,-0.7109838
1577523425010,0.18639468,-0.044387054,-0.71103746
1577523425031,0.18585491,-0.045255225,-0.7133464
1577523425031,0.18491934,-0.045234334,-0.71397215
1577523425078,0.1818734,-0.043266788,-0.71452343
1577523425079,0.17626517,-0.038915813,-0.7150316
1577523425080,0.16807538,-0.032573488,-0.7162173
1577523425104,0.16010638,-0.027355399,-0.71832985
1577523425118,0.15352298,-0.023641707,-0.72141427
1577523425140,0.1478384,-0.02170358,-0.7233418
1577523425156,0.14049534,-0.018435033,-0.7247918
1577523425177,0.13077398,-0.01197051,-0.72569335
1577523425203,0.118020095,-8.213531E-4,-0.7268782
1577523425216,0.0993259,0.01754376,-0.7268637
1577523425238,0.07136433,0.042985678,-0.72514826
1577523425253,0.03466323,0.07184375,-0.72386736
1577523425276,4.010672E-4,0.094419904,-0.72303146
1577523425302,-0.021376587,0.10429165,-0.7243441
1577523425311,-0.034658674,0.10385104,-0.7258143
1577523425336,-0.055766337,0.10769452,-0.72239405
1577523425354,-0.097686246,0.12709409,-0.71169233
1577523425378,-0.15601705,0.15967964,-0.6945494
1577523425396,-0.2202034,0.20058595,-0.678433
1577523425416,-0.27722082,0.23757184,-0.66538185
1577523425438,-0.32147887,0.26210833,-0.6550198
1577523425455,-0.353189,0.27257863,-0.64794296
1577523425473,-0.37861672,0.27314916,-0.64224654
1577523425496,-0.4044053,0.27074912,-0.6352911
1577523425524,-0.43536058,0.27199847,-0.62391967
1577523425554,-0.47200558,0.2790223,-0.6061844
1577523425556,-0.510644,0.30091244,-0.5884399
1577523425579,-0.54112417,0.3360871,-0.57666934
1577523425592,-0.55284554,0.36685967,-0.5758625
1577523425612,-0.55355036,0.3779154,-0.5805081
1577523425678,-0.5518676,0.3763142,-0.5837483
1577523425682,-0.55671114,0.37763187,-0.57878137
1577523425703,-0.57177675,0.38441047,-0.56725794
1577523425703,-0.5816155,0.3922608,-0.55929804
1577523425764,-0.5816342,0.39182952,-0.55823916
1577523425782,-0.5796067,0.38813776,-0.5593797
1577523425799,-0.58081955,0.38819095,-0.55731446
1577523425804,-0.58658534,0.394779,-0.5509627
1577523425804,-0.5947553,0.40630788,-0.54249805
1577523425812,-0.60303557,0.41911468,-0.5331296
1577523425885,-0.6078475,0.43028316,-0.5264175
1577523425900,-0.60702,0.43850556,-0.52528167
1577523425902,-0.6042569,0.44329068,-0.5275348
1577523425904,-0.6029128,0.44554302,-0.5293136
1577523425914,-0.6044267,0.4492015,-0.5274677
1577523425934,-0.60962754,0.4528601,-0.52299476
1577523425953,-0.61585647,0.45342305,-0.5188383
1577523425975,-0.6178347,0.44929904,-0.51794153
1577523425996,-0.61940515,0.44205007,-0.5198871
1577523426014,-0.61519355,0.4342483,-0.52798754
1577523426035,-0.60181075,0.42636052,-0.5431635
1577523426057,-0.5882317,0.42108834,-0.5566447
1577523426078,-0.57736677,0.42200598,-0.56515634
1577523426093,-0.5670419,0.4265322,-0.5727372
1577523426112,-0.5522682,0.4216836,-0.58542776
1577523426134,-0.5320007,0.4072256,-0.60493803
1577523426155,-0.5143845,0.39131346,-0.6277347
1577523426183,-0.5032335,0.38162908,-0.6441412
1577523426194,-0.49886176,0.38465387,-0.64965475
1577523426214,-0.5015348,0.4027086,-0.64549476
1577523426234,-0.50506026,0.42444372,-0.63741374
