time,value,value2,value3
1583177301579,5712418.0,6451917.0,0.0
1583177301622,5711162.0,6438885.0,0.0
1583177301675,5698318.0,6398380.0,0.0
1583177301722,5690945.0,6388579.0,0.0
1583177301770,5689951.0,6389843.0,0.0
1583177301818,5695774.0,6377551.0,0.0
1583177301865,5723499.0,6374161.0,0.0
1583177301913,5749347.0,6391699.0,0.0
1583177301968,5767923.0,6434771.0,0.0
1583177302015,5783946.0,6475645.0,0.0
1583177302063,5774652.0,6454448.0,0.0
1583177302111,5739893.0,6407161.0,0.0
1583177302161,5693003.0,6345765.0,0.0
1583177302203,5667393.0,6328865.0,0.0
1583177302251,5664871.0,6387414.0,0.0
1583177302300,5931188.0,6402668.0,0.0
1583177302353,6364737.0,6207704.0,0.0
1583177302437,6963866.0,5843239.0,0.0
1583177302450,7093038.0,5587520.0,0.0
1583177302518,7080962.0,5506436.0,0.0
1583177302543,7621797.0,5402200.0,0.0
1583177302590,7951572.0,5376849.0,0.0
1583177302639,7812302.0,5344770.0,0.0
1583177302687,7780398.0,5318276.0,0.0
1583177302739,7805633.0,5341993.0,0.0
1583177302784,7822472.0,5325978.0,0.0
1583177302833,7959197.0,5284488.0,0.0
1583177302881,7997633.0,5081569.0,0.0
1583177302929,7970609.0,4921291.0,0.0
1583177302984,7935825.0,4847428.0,0.0
1583177303029,7973686.0,4887823.0,0.0
1583177303083,7993542.0,4924777.0,0.0
1583177303123,8017214.0,4989576.0,0.0
1583177303175,8173053.0,5127183.0,0.0
1583177303225,8015441.0,5048408.0,0.0
1583177303272,7891600.0,4937293.0,0.0
1583177303325,7659737.0,4717376.0,0.0
1583177303367,7554312.0,4575408.0,0.0
1583177303420,7480061.0,4565976.0,0.0
1583177303466,7396504.0,4503340.0,0.0
1583177303516,7465420.0,4689741.0,0.0
1583177303563,7441805.0,4652808.0,0.0
1583177303613,7384164.0,4809611.0,0.0
1583177303665,7236482.0,4928979.0,0.0
1583177303709,7190438.0,4880072.0,0.0
1583177303759,7082781.0,4912730.0,0.0
1583177303806,7108564.0,4930551.0,0.0
1583177303855,6742097.0,5091197.0,0.0
1583177303903,6620786.0,5291636.0,0.0
1583177303952,6586926.0,5169776.0,0.0
1583177304003,6592277.0,5128302.0,0.0
1583177304049,6619588.0,5099180.0,0.0
1583177304100,6671425.0,5120478.0,0.0
1583177304146,6653962.0,5101846.0,0.0
1583177304195,6603067.0,5070982.0,0.0
1583177304243,6520270.0,5052387.0,0.0
1583177304295,6502947.0,5026460.0,0.0
1583177304346,6449990.0,4978425.0,0.0
1583177304387,6442820.0,4943214.0,0.0
1583177304438,6446442.0,4932528.0,0.0
1583177304485,6434971.0,4925073.0,0.0
1583177304535,6416811.0,4902254.0,0.0
1583177304582,6418418.0,4877075.0,0.0
1583177304630,6417222.0,4860826.0,0.0
1583177304683,6391350.0,4824178.0,0.0
1583177304726,6376829.0,4794063.0,0.0
1583177304776,6372539.0,4773552.0,0.0
1583177304824,6370404.0,4763444.0,0.0
1583177304878,6368433.0,4759232.0,0.0
1583177304921,6375434.0,4760509.0,0.0
1583177304967,6378814.0,4759280.0,0.0
1583177305016,6359946.0,4751911.0,0.0
1583177305066,6352171.0,4745880.0,0.0
1583177305121,6414613.0,4755363.0,0.0
1583177305167,6423995.0,4766711.0,0.0
1583177305217,6371706.0,4767644.0,0.0
1583177305263,6300805.0,4796974.0,0.0
1583177305313,6325738.0,4844418.0,0.0
1583177305362,6293122.0,4839040.0,0.0
1583177305410,6304337.0,4876952.0,0.0
1583177305461,6313477.0,4936324.0,0.0
1583177305502,6336514.0,5005053.0,0.0
1583177305556,6357384.0,5082760.0,0.0
1583177305603,6376390.0,5138334.0,0.0
1583177305653,6417996.0,5228546.0,0.0
1583177305701,6458250.0,5298932.0,0.0
1583177305749,6489700.0,5368461.0,0.0
1583177305800,6530606.0,5442679.0,0.0
1583177305847,6560631.0,5483751.0,0.0
1583177305895,6597416.0,5520326.0,0.0
1583177305945,6631154.0,5544792.0,0.0
1583177305992,6658829.0,5556680.0,0.0
1583177306042,6686156.0,5562734.0,0.0
