time,value,value2,value3
1582470909273,9101891.0,6428944.0,0.0
1582470909324,9033933.0,3736781.0,0.0
1582470909374,2293428.0,548935.0,0.0
1582470909424,328287.0,111548.0,0.0
1582470909472,96156.0,156596.0,0.0
1582470909524,249748.0,304136.0,0.0
1582470909570,106057.0,121258.0,0.0
1582470909613,468892.0,529312.0,0.0
1582470909666,1402794.0,1473202.0,0.0
1582470909716,1337766.0,1280272.0,0.0
1582470909764,569140.0,439992.0,0.0
1582470909810,431973.0,412229.0,0.0
1582470909915,464262.0,412659.0,0.0
1582470909918,537874.0,497710.0,0.0
1582470909985,711958.0,641694.0,0.0
1582470910059,613349.0,600177.0,0.0
1582470910060,198328.0,137004.0,0.0
1582470910106,256983.0,170699.0,0.0
1582470910161,371762.0,271756.0,0.0
1582470910202,189805.0,110908.0,0.0
1582470910248,40259.0,10548.0,0.0
1582470910297,12003.0,7688.0,0.0
1582470910346,9862.0,6956.0,0.0
1582470910396,10404.0,7486.0,0.0
1582470910447,84998.0,24358.0,0.0
1582470910497,27339.0,8389.0,0.0
1582470910545,154359.0,23539.0,0.0
1582470910595,232031.0,72045.0,0.0
1582470910644,105366.0,25439.0,0.0
1582470910694,120045.0,27995.0,0.0
1582470910740,68886.0,12198.0,0.0
1582470910792,24452.0,8391.0,0.0
1582470910841,16763.0,8464.0,0.0
1582470910887,15065.0,10026.0,0.0
1582470910936,12907.0,8448.0,0.0
1582470910986,16741.0,8840.0,0.0
1582470911035,9721.0,7458.0,0.0
1582470911082,11948.0,8049.0,0.0
1582470911133,10648.0,8045.0,0.0
1582470911183,10756.0,8149.0,0.0
1582470911230,11501.0,7917.0,0.0
1582470911281,11899.0,8374.0,0.0
1582470911328,11091.0,8157.0,0.0
1582470911378,13513.0,8393.0,0.0
1582470911426,14837.0,8372.0,0.0
1582470911476,14508.0,8537.0,0.0
1582470911527,14403.0,8478.0,0.0
1582470911576,13687.0,8638.0,0.0
1582470911626,12464.0,8143.0,0.0
1582470911673,11396.0,8179.0,0.0
1582470911724,10906.0,8013.0,0.0
1582470911771,10410.0,7994.0,0.0
1582470911816,10437.0,8222.0,0.0
1582470911870,10240.0,8143.0,0.0
1582470911916,12546.0,11946.0,0.0
1582470911968,19277.0,29730.0,0.0
1582470912017,48251.0,64369.0,0.0
1582470912066,61393.0,68729.0,0.0
1582470912115,59692.0,57201.0,0.0
1582470912164,53497.0,47762.0,0.0
1582470912212,48440.0,42493.0,0.0
1582470912263,44210.0,38570.0,0.0
1582470912406,41953.0,36158.0,0.0
1582470912406,40551.0,35586.0,0.0
1582470912422,40364.0,35697.0,0.0
1582470912522,43532.0,38863.0,0.0
1582470912522,44899.0,40813.0,0.0
1582470912555,44011.0,38855.0,0.0
1582470912604,39913.0,35531.0,0.0
1582470912651,45531.0,43908.0,0.0
1582470912704,39771.0,36534.0,0.0
1582470912750,40555.0,37109.0,0.0
1582470912801,40708.0,38540.0,0.0
1582470912846,43692.0,42985.0,0.0
1582470912897,53002.0,50669.0,0.0
1582470912947,61921.0,57860.0,0.0
1582470912995,74802.0,69538.0,0.0
1582470913045,87515.0,81273.0,0.0
1582470913092,99429.0,91843.0,0.0
1582470913143,107296.0,96390.0,0.0
1582470913186,105906.0,93314.0,0.0
1582470913237,107668.0,92434.0,0.0
1582470913289,113995.0,96656.0,0.0
1582470913338,121161.0,99449.0,0.0
1582470913387,115451.0,90542.0,0.0
1582470913435,105717.0,80520.0,0.0
1582470913481,107995.0,80497.0,0.0
1582470913533,211441.0,83693.0,0.0
1582470913577,199161.0,77685.0,0.0
1582470913631,184139.0,92186.0,0.0
1582470913678,186922.0,142904.0,0.0
1582470913729,174077.0,97635.0,0.0
1582470913777,162596.0,66056.0,0.0
1582470913829,155310.0,67464.0,0.0
1582470913876,144613.0,70137.0,0.0
1582470913922,141988.0,87184.0,0.0
1582470913973,131549.0,68301.0,0.0
1582470914024,131179.0,100475.0,0.0
1582470914066,122447.0,93712.0,0.0
1582470914119,101530.0,91302.0,0.0
1582470914169,94421.0,83374.0,0.0
1582470914219,91119.0,72476.0,0.0
1582470914267,83791.0,37445.0,0.0
1582470914316,40370.0,34620.0,0.0
1582470914364,40336.0,35661.0,0.0
1582470914414,42963.0,42741.0,0.0
1582470914461,21451.0,21117.0,0.0
1582470914507,13509.0,12373.0,0.0
1582470914559,12194.0,10357.0,0.0
1582470914610,11818.0,9002.0,0.0
1582470914768,17464.0,8624.0,0.0
1582470914768,19691.0,8348.0,0.0
1582470914768,19927.0,8834.0,0.0
1582470914882,14488.0,8793.0,0.0
1582470914882,12724.0,8673.0,0.0
