time,value,value2,value3
1577711582816,5004818.0,6384994.0,0.0
1577711582871,5005724.0,6397920.0,0.0
1577711582916,5008018.0,6390738.0,0.0
1577711582967,5004310.0,6394360.0,0.0
1577711583013,5000374.0,6392978.0,0.0
1577711583065,4979344.0,6379592.0,0.0
1577711583111,4932284.0,6316432.0,0.0
1577711583163,4914407.0,6290445.0,0.0
1577711583211,4890605.0,6269224.0,0.0
1577711583267,4853020.0,6238949.0,0.0
1577711583321,4818828.0,6194992.0,0.0
1577711583365,4802545.0,6171306.0,0.0
1577711583476,4780294.0,6151997.0,0.0
1577711583476,4778168.0,6152621.0,0.0
1577711583581,4776742.0,6151909.0,0.0
1577711583582,4773069.0,6141357.0,0.0
1577711583604,4766600.0,6137973.0,0.0
1577711583650,4763751.0,6141861.0,0.0
1577711583704,4762235.0,6146773.0,0.0
1577711583751,4763073.0,6148970.0,0.0
1577711583801,4763694.0,6150914.0,0.0
1577711583854,4768737.0,6162802.0,0.0
1577711583898,4782216.0,6171869.0,0.0
1577711583952,4782203.0,6143925.0,0.0
1577711583997,4763174.0,6123445.0,0.0
1577711584047,4753834.0,6117730.0,0.0
1577711584095,4755813.0,6127629.0,0.0
1577711584146,4753485.0,6135896.0,0.0
1577711584193,4752400.0,6136104.0,0.0
1577711584241,4750589.0,6143330.0,0.0
1577711584293,4742359.0,6149104.0,0.0
1577711584344,4727669.0,6152026.0,0.0
1577711584395,4747570.0,6161645.0,0.0
1577711584441,4779152.0,6189856.0,0.0
1577711584490,4811422.0,6214581.0,0.0
1577711584537,4827387.0,6193373.0,0.0
1577711584587,4835642.0,6188341.0,0.0
1577711584635,4839249.0,6178992.0,0.0
1577711584687,4842449.0,6177346.0,0.0
1577711584734,4819925.0,6169525.0,0.0
1577711584784,4836195.0,6202560.0,0.0
1577711584830,4840187.0,6190554.0,0.0
1577711584882,4827207.0,6188016.0,0.0
1577711584933,4816284.0,6190850.0,0.0
1577711584980,4817391.0,6211925.0,0.0
1577711585030,4823724.0,6220888.0,0.0
1577711585077,4836851.0,6241397.0,0.0
1577711585127,4856685.0,6268496.0,0.0
1577711585176,4848329.0,6243192.0,0.0
