"1572554816828","2871568.0"
"1572554816830","2979797.0"
"1572554816832","2868372.0"
"1572554816835","2706314.0"
"1572554816870","2636229.0"
"1572554816920","2634662.0"
"1572554816967","2557901.0"
"1572554817017","2480528.0"
"1572554817062","2430027.0"
"1572554817117","2384997.0"
"1572554817160","2355870.0"
"1572554817215","2329409.0"
"1572554817257","2313380.0"
"1572554817306","2302872.0"
"1572554817352","2290444.0"
"1572554817401","2280423.0"
"1572554817447","2273678.0"
"1572554817497","2268672.0"
"1572554817545","2265744.0"
"1572554817593","2252458.0"
"1572554817642","2208325.0"
"1572554817690","2161131.0"
"1572554817738","2133670.0"
"1572554817786","2109295.0"
"1572554817835","2094346.0"
"1572554817881","2078652.0"
"1572554817928","2064920.0"
"1572554817978","2050771.0"
"1572554818026","2042638.0"
"1572554818075","2038718.0"
"1572554818124","2036711.0"
"1572554818172","2036981.0"
"1572554818223","2037906.0"
"1572554818268","2039919.0"
"1572554818326","2045226.0"
"1572554818428","2048038.0"
"1572554818430","2052215.0"
"1572554818477","2056537.0"
"1572554818508","2062396.0"
"1572554818557","2069528.0"
"1572554818612","2060464.0"
"1572554818654","2020372.0"
"1572554818706","1984686.0"
"1572554818778","1964966.0"
"1572554818817","1952993.0"
"1572554818854","1951343.0"
"1572554818895","1950557.0"
"1572554818947","1945600.0"
"1572554818992","1943403.0"
"1572554819039","1944494.0"
"1572554819087","1947631.0"
"1572554819137","1956534.0"
"1572554819185","1964407.0"
"1572554819233","1971734.0"
"1572554819279","1978910.0"
"1572554819329","1986324.0"
"1572554819378","1992279.0"
"1572554819426","2002088.0"
"1572554819474","2010101.0"
"1572554819600","2019669.0"
"1572554819603","2027304.0"
"1572554819628","2036085.0"
"1572554819667","2046478.0"
"1572554819714","2041043.0"
"1572554819764","2012474.0"
"1572554819812","1989229.0"
"1572554819860","1979828.0"
"1572554819909","1977195.0"
"1572554819958","1978800.0"
"1572554820004","1981102.0"
"1572554820052","1981118.0"
"1572554820100","1982403.0"
"1572554820148","1984843.0"
"1572554820198","1990696.0"
"1572554820245","2001946.0"
"1572554820294","2012763.0"
"1572554820342","2021920.0"
"1572554820391","2030348.0"
"1572554820440","2040423.0"
"1572554820487","2052004.0"
"1572554820536","2059546.0"
"1572554820584","2068831.0"
"1572554820635","2076594.0"
"1572554820679","2087308.0"
"1572554820735","2094793.0"
"1572554820774","2105561.0"
"1572554820823","2109362.0"
"1572554820872","2086582.0"
"1572554820920","2065826.0"
"1572554820968","2057339.0"
"1572554821015","2055982.0"
"1572554821064","2056143.0"
"1572554821112","2057981.0"
"1572554821161","2054174.0"
"1572554821209","2054190.0"
"1572554821256","2054489.0"
"1572554821306","2058300.0"
"1572554821353","2064820.0"
"1572554821403","2071056.0"
"1572554821450","2076639.0"
"1572554821498","2083096.0"
"1572554821548","2087096.0"
"1572554821598","2093277.0"
"1572554821645","2099978.0"
"1572554821692","2107298.0"
"1572554821741","2104212.0"
"1572554821790","2081962.0"
"1572554821841","2062982.0"
"1572554821885","2055960.0"
"1572554821940","2051230.0"
"1572554821982","2052215.0"
"1572554822028","2055905.0"
"1572554822080","2063802.0"
"1572554822126","2064266.0"
