time,x,y,z
1574269527002,0.13335192,0.4728358,0.8512433
1574269527002,0.13327205,0.4728583,0.85127443
1574269527003,0.13201447,0.47321096,0.85176146
1574269527071,0.13069536,0.473577,0.8522655
1574269527079,0.13024972,0.47369975,0.85243416
1574269527141,0.12871973,0.4792739,0.84946746
1574269527145,0.13359845,0.47815832,0.84840846
1574269527184,0.13794343,0.47820598,0.84656864
1574269527187,0.13497865,0.47668216,0.84800583
1574269527191,0.13422117,0.47669992,0.8479107
1574269527194,0.13321033,0.4778493,0.8476055
1574269527198,0.13338585,0.4787024,0.8473053
1574269527201,0.13286884,0.47916496,0.8474537
1574269527204,0.13322017,0.47918245,0.8475478
1574269527207,0.13507244,0.47965133,0.8468712
1574269527209,0.13663092,0.48002845,0.84628594
1574269527211,0.13650408,0.48072743,0.84598076
1574269527224,0.13690183,0.48102298,0.84551835
1574269527226,0.13672124,0.48153389,0.84528375
1574269527263,0.13672973,0.4817609,0.8451881
1574269527278,0.13656397,0.4814932,0.84539646
1574269527281,0.13624397,0.4813201,0.8457003
1574269527305,0.13696468,0.48092544,0.8456228
1574269527315,0.1377245,0.48083568,0.84514874
1574269527336,0.1382453,0.4811433,0.84454113
1574269527356,0.13917854,0.48197904,0.84349453
1574269527376,0.13942368,0.4825617,0.8428913
1574269527406,0.13959369,0.48280433,0.8424631
1574269527416,0.13945104,0.4828366,0.8421153
1574269527436,0.13935828,0.48271522,0.84184253
1574269527456,0.1393044,0.4823863,0.841891
1574269527477,0.13944884,0.4819528,0.8420528
1574269527503,0.13940439,0.48172134,0.84216267
1574269527515,0.1390743,0.48148137,0.84237605
1574269527536,0.13950777,0.48122764,0.84231275
1574269527555,0.13983926,0.48126513,0.84219813
1574269527576,0.14095114,0.4817221,0.84159464
1574269527598,0.14140768,0.48211557,0.84123325
1574269527622,0.14209558,0.4823656,0.84075737
1574269527640,0.14221422,0.48253086,0.840427
1574269527660,0.14255233,0.4826326,0.8401242
1574269527676,0.14248545,0.4821929,0.84036803
1574269527703,0.14208877,0.48143405,0.84092766
1574269527722,0.14155698,0.481375,0.8411297
1574269527743,0.14161159,0.48162183,0.8408831
1574269527760,0.14127702,0.48225775,0.84078175
1574269527780,0.1411793,0.48274168,0.84066015
1574269527798,0.14118358,0.48261884,0.84069186
1574269527817,0.14103551,0.48230433,0.8408864
1574269527839,0.14140877,0.4825359,0.84066397
1574269527860,0.14194836,0.48280337,0.8404025
1574269527884,0.14203276,0.48279122,0.84039974
1574269527898,0.14210911,0.48255396,0.84042144
1574269527921,0.1422548,0.4820127,0.84053624
1574269527936,0.14200711,0.48177212,0.8407594
1574269527960,0.14201194,0.48162878,0.8408171
1574269527983,0.14155716,0.4816181,0.84094566
1574269528001,0.14170519,0.48135173,0.84073186
1574269528021,0.14136241,0.48134634,0.8406784
1574269528034,0.14122918,0.48137134,0.8404875
1574269528061,0.14140289,0.4814144,0.840212
1574269528081,0.14151317,0.48153952,0.8399674
1574269528102,0.14156994,0.48145252,0.83986616
1574269528117,0.14183031,0.48133838,0.8396826
1574269528140,0.14205216,0.48101208,0.8395586
1574269528161,0.14244756,0.4806481,0.8393434
1574269528183,0.14319226,0.4808824,0.83865047
1574269528204,0.14364307,0.4810776,0.8380511
1574269528225,0.14326158,0.48149037,0.83778256
1574269528241,0.14349648,0.48127282,0.83754635
1574269528261,0.14333022,0.48087892,0.8375307
1574269528275,0.14303976,0.4804176,0.83765095
1574269528297,0.14322953,0.4803679,0.83750373
1574269528326,0.14286508,0.4805923,0.8375243
1574269528341,0.14282775,0.48066062,0.8374594
1574269528356,0.14275484,0.48057657,0.8374514
1574269528377,0.1429636,0.4805812,0.8373001
1574269528401,0.14380738,0.48093247,0.8366501
1574269528422,0.14418143,0.4816386,0.8362568
1574269528437,0.14403333,0.48266587,0.83616114
1574269528458,0.14359242,0.4845017,0.8361226
1574269528477,0.14297453,0.48642108,0.8362567
1574269528499,0.14242929,0.4880997,0.83633965
1574269528518,0.141814,0.48978633,0.8362547
1574269528537,0.14109407,0.491649,0.83598757
1574269528562,0.1410381,0.49365816,0.83534217
1574269528577,0.14032815,0.4945522,0.83550984
1574269528599,0.14087977,0.49532965,0.83519197
1574269528618,0.14210127,0.49640715,0.8343864
1574269528637,0.1434043,0.49820572,0.83310115
1574269528664,0.14497581,0.4998137,0.8315913
1574269528677,0.1464258,0.5017362,0.82989174
1574269528699,0.14870065,0.5051777,0.8268783
1574269528718,0.1523278,0.51162565,0.8214735
1574269528737,0.15747389,0.51968515,0.81473935
1574269528761,0.1620543,0.52569187,0.80932575
1574269528778,0.16444623,0.5273804,0.80752134
1574269528806,0.16484392,0.52744406,0.8072001
1574269528818,0.1651497,0.52814806,0.8064896
1574269528838,0.16529098,0.52960366,0.80524975
1574269528856,0.16538914,0.5317066,0.8036599
1574269528882,0.16677138,0.5354976,0.8007218
1574269528908,0.16774282,0.53923833,0.7980289
1574269528923,0.1669589,0.53992283,0.7973807
1574269528942,0.16693348,0.5411227,0.79643536
1574269528957,0.16741647,0.5432375,0.79509515
1574269528982,0.16829121,0.5455499,0.7932124
1574269529003,0.16912611,0.54892886,0.7903088
1574269529023,0.17020287,0.54981923,0.78950804
1574269529042,0.17061295,0.54883534,0.79020417
1574269529056,0.1701847,0.5479875,0.7905767
1574269529076,0.16628745,0.5442462,0.7927716
1574269529105,0.16240785,0.5412939,0.79405123
