"1573238181806","(0.115638845, -0.07862197, -0.72539437)"
"1573238181887","(0.11460765, -0.07718994, -0.7251709)"
"1573238181906","(0.1139367, -0.076400734, -0.7250344)"
"1573238181936","(0.11339114, -0.07602027, -0.7249335)"
"1573238181939","(0.11256626, -0.075560905, -0.7247853)"
"1573238181945","(0.11185541, -0.07519883, -0.7246588)"
"1573238181946","(0.11149852, -0.075101465, -0.72459877)"
"1573238181946","(0.11115542, -0.07458786, -0.72452307)"
"1573238182014","(0.11083408, -0.0739633, -0.7244454)"
"1573238182039","(0.11054272, -0.07348836, -0.72437865)"
"1573238182055","(0.110441856, -0.0732643, -0.7243527)"
"1573238182072","(0.11042468, -0.07313915, -0.7243444)"
"1573238182074","(0.11019903, -0.07277536, -0.7242924)"
"1573238182076","(0.109989524, -0.0725748, -0.7242503)"
"1573238182083","(0.10981662, -0.07242836, -0.72421646)"
"1573238182157","(0.10978456, -0.07241188, -0.7242106)"
"1573238182172","(0.10962504, -0.072322235, -0.7241815)"
"1573238182174","(0.10937941, -0.07201269, -0.7241285)"
"1573238182189","(0.10908249, -0.07152021, -0.72405857)"
"1573238182191","(0.109061025, -0.071354076, -0.7240472)"
"1573238182200","(0.108920604, -0.07124403, -0.7240199)"
"1573238182279","(0.10880308, -0.07114092, -0.72399646)"
"1573238182288","(0.1085909, -0.07085347, -0.72394925)"
"1573238182310","(0.10863135, -0.07086097, -0.7239559)"
"1573238182317","(0.10857669, -0.07086171, -0.7239474)"
"1573238182319","(0.10836647, -0.070682235, -0.7239057)"
"1573238182324","(0.10810046, -0.07048663, -0.7238543)"
"1573238182364","(0.1079306, -0.070362866, -0.7238216)"
"1573238182381","(0.107770175, -0.070238605, -0.7237902)"
"1573238182381","(0.1076964, -0.07030013, -0.7237817)"
"1573238182406","(0.10749613, -0.07019154, -0.7237449)"
"1573238182418","(0.10729821, -0.06982652, -0.7236956)"
"1573238182438","(0.10706408, -0.06932522, -0.7236334)"
"1573238182462","(0.1070339, -0.06908004, -0.72361606)"
"1573238182476","(0.10691218, -0.068871, -0.72358614)"
"1573238182507","(0.10685037, -0.06880534, -0.723573)"
"1573238182517","(0.106708884, -0.06862831, -0.7235416)"
"1573238182537","(0.106672585, -0.068527, -0.72353065)"
"1573238182558","(0.106580675, -0.068314634, -0.7235051)"
"1573238182579","(0.10634748, -0.06794687, -0.723449)"
"1573238182747","(0.1061183, -0.06755177, -0.7233919)"
"1573238182802","(0.105980694, -0.06723463, -0.72335315)"
"1573238182803","(0.10585804, -0.06707774, -0.7233254)"
"1573238182803","(0.105807856, -0.067076206, -0.7233174)"
"1573238182861","(0.10550298, -0.06676298, -0.7232524)"
"1573238182863","(0.10527234, -0.066291615, -0.72319007)"
"1573238182867","(0.10522068, -0.06585969, -0.72315776)"
"1573238182873","(0.1052691, -0.065653384, -0.7231537)"
"1573238182879","(0.10537065, -0.06579781, -0.7231778)"
"1573238182880","(0.10518103, -0.065825395, -0.7231496)"
"1573238182880","(0.104811646, -0.06608079, -0.72310597)"
"1573238182880","(0.1041617, -0.06642049, -0.72294515)"
"1573238182884","(0.103798084, -0.06687814, -0.7229506)"
"1573238182890","(0.10349984, -0.0662937, -0.7229632)"
"1573238182908","(0.10356338, -0.066354476, -0.72298765)"
"1573238182911","(0.103555344, -0.0662267, -0.7230499)"
"1573238182922","(0.10344212, -0.06615494, -0.72302794)"
"1573238183105","(0.10351274, -0.0663614, -0.7230508)"
"1573238183181","(0.10454547, -0.066135615, -0.723201)"
"1573238183181","(0.10463054, -0.066258304, -0.7232214)"
"1573238183184","(0.104481176, -0.06640187, -0.7232059)"
"1573238183193","(0.10438107, -0.06646557, -0.7231937)"
"1573238183193","(0.10432326, -0.06621203, -0.7231703)"
"1573238183193","(0.104204975, -0.065921314, -0.723135)"
"1573238183209","(0.103999235, -0.06579825, -0.7230955)"
"1573238183210","(0.1037954, -0.06575991, -0.7230611)"
"1573238183210","(0.103496686, -0.065626904, -0.72300625)"
"1573238183210","(0.10348928, -0.06551034, -0.7229984)"
"1573238183223","(0.1034344, -0.06525304, -0.7229748)"
"1573238183229","(0.103370324, -0.06507668, -0.72295433)"
"1573238183240","(0.10334013, -0.06503796, -0.7229473)"
"1573238183303","(0.10335454, -0.06506252, -0.72295105)"
"1573238183317","(0.103413776, -0.06502991, -0.7229585)"
"1573238183327","(0.10347413, -0.06494998, -0.72296333)"
"1573238183327","(0.103435054, -0.06473017, -0.7229442)"
"1573238183342","(0.10352395, -0.064618446, -0.72295165)"
"1573238183356","(0.10339613, -0.06406517, -0.7228985)"
"1573238183383","(0.103428856, -0.06369792, -0.72288156)"
"1573238183401","(0.10357471, -0.06357459, -0.7228971)"
"1573238183427","(0.10346964, -0.063865006, -0.72289807)"
"1573238183438","(0.10338872, -0.06356064, -0.72286683)"
"1573238183459","(0.103090875, -0.063226596, -0.7227994)"
"1573238183480","(0.103040844, -0.06309152, -0.7227832)"
"1573238183501","(0.10280955, -0.06276021, -0.7227262)"
"1573238183526","(0.10287808, -0.06272548, -0.7227349)"
"1573238183538","(0.102731705, -0.062566884, -0.72270197)"
"1573238183559","(0.10255319, -0.06240812, -0.7226638)"
"1573238183579","(0.10235053, -0.062171385, -0.722617)"
"1573238183598","(0.1022858, -0.061987117, -0.72259516)"
"1573238183626","(0.102313444, -0.06189111, -0.7225934)"
"1573238183638","(0.10234709, -0.061764665, -0.72259074)"
