time,value,accuracy
1586006193094,90.97761,1
1586006194065,90.97775,1
1586006195037,90.97775,1
1586006196015,90.71948,1
1586006196984,92.0238,1
1586006197958,92.82232,1
1586006198927,93.08066,1
1586006199902,95.769455,0
1586006200868,95.769455,0
1586006201845,97.91242,1
1586006202813,99.36147,1
1586006203786,101.44212,1
1586006204756,103.10137,1
1586006205728,103.84107,1
1586006206698,103.84107,1
1586006207670,103.947136,1
1586006208642,104.26802,1
1586006209616,104.784584,1
1586006210589,106.26698,1
1586006211560,106.074524,1
1586006212532,106.074524,1
1586006213504,105.901115,1
1586006214480,105.84714,1
1586006215446,105.73078,0
1586006216421,105.619606,1
1586006217390,105.56795,1
1586006218362,105.56795,1
1586006219333,105.54951,1
1586006220306,106.02572,1
1586006221277,106.14325,1
1586006222250,106.21938,1
1586006223219,106.88899,1
1586006224188,106.88899,1
1586006225164,108.85822,1
1586006226137,110.11766,1
1586006227113,111.3551,1
1586006228082,112.24255,1
1586006229056,113.98346,0
1586006230022,113.98346,0
1586006230997,115.43044,1
1586006231969,116.70464,1
1586006232940,116.95855,1
1586006233911,117.90208,1
1586006234886,118.408905,1
1586006235854,118.408905,1
1586006236829,118.28732,1
1586006237804,118.20485,1
1586006238772,118.111046,1
1586006239747,120.54837,1
1586006240717,120.92431,1
1586006241689,120.92431,1
1586006242659,120.808815,1
1586006243632,122.62618,0
1586006244602,123.21732,1
1586006245577,124.38002,1
1586006246549,125.299774,1
1586006247519,125.299774,1
1586006248497,126.19926,1
1586006249466,127.81421,1
1586006250440,128.1728,1
1586006251409,128.441,1
1586006252382,128.3849,1
1586006253350,128.3849,1
1586006254328,130.42793,1
1586006255298,130.45789,1
1586006256271,130.32886,1
1586006257247,130.14784,0
1586006258217,129.98506,1
1586006259188,129.98506,1
1586006260160,129.85585,1
1586006261133,130.42792,1
1586006262105,130.71767,1
1586006263077,130.9268,1
1586006264052,131.11772,1
1586006265020,131.11772,1
1586006265998,131.30626,1
1586006266968,132.79565,1
1586006267942,132.9414,1
1586006268913,131.79459,1
1586006269886,131.9989,1
1586006270861,131.9989,1
1586006271832,132.14531,0
1586006272805,132.11714,1
1586006273778,132.10236,1
1586006274751,132.29272,1
1586006275728,133.01477,1
1586006276694,133.01477,1
1586006277673,134.70184,1
1586006278641,133.3514,1
1586006279616,135.36946,1
1586006280593,135.63617,1
1586006281562,135.60379,1
1586006282534,135.60379,1
1586006283508,135.58813,1
1586006284481,135.5963,1
1586006285451,135.58243,0
1586006286426,136.15195,1
1586006287401,136.36197,1
1586006288368,136.36197,1
1586006289344,136.53204,1
1586006290316,136.5383,1
1586006291289,136.47766,1
1586006292266,137.5226,1
1586006293235,137.65416,1
1586006294207,137.65416,1
1586006295180,137.62378,1
1586006296155,137.61432,1
1586006297132,137.68027,1
1586006298100,137.72784,1
1586006299075,139.82414,0
1586006300044,139.82414,0
1586006301020,139.34314,1
1586006301992,138.8345,1
1586006302964,138.99255,1
1586006303940,139.14807,1
1586006304910,139.3021,1
1586006305883,139.3021,1
1586006306858,139.45479,1
1586006307829,139.60608,1
1586006308805,139.57758,1
1586006309775,139.53372,1
1586006310748,139.40724,1
1586006311718,139.40724,1
1586006312694,139.3229,1
1586006313670,139.23683,0
1586006314639,139.15303,1
1586006315612,139.08865,1
1586006316583,139.02586,1
1586006317554,139.02586,1
1586006318529,138.96748,1
1586006319503,138.9397,1
1586006320479,138.93211,1
1586006321447,138.92747,1
1586006322422,139.49187,1
1586006323391,139.49187,1
1586006324370,140.05836,1
1586006325344,139.32138,1
1586006326316,139.2904,1
1586006327290,138.61436,0
1586006328267,138.62958,1
1586006329233,138.62958,1
1586006330211,138.64034,1
1586006331180,138.64926,1
1586006332156,138.62764,1
1586006333132,138.60205,1
1586006334103,138.58089,1
1586006335075,138.58089,1
1586006336049,138.5708,1
1586006337023,138.57062,1
1586006337999,138.55556,1
1586006338967,138.54779,1
1586006339942,138.53625,1
1586006340918,138.53625,1
1586006341889,138.50832,0
1586006342863,138.51086,1
1586006343837,138.51631,1
1586006344814,140.24199,1
1586006345787,139.66109,1
1586006346754,139.66109,1
1586006347733,140.15648,1
1586006348710,140.29662,1
1586006349679,140.37698,1
1586006350652,140.91557,1
1586006351627,140.93356,1
1586006352600,140.93356,1
1586006353576,141.03273,1
1586006354549,142.47816,1
1586006355522,142.01733,0
1586006356499,141.33765,1
1586006357467,141.3083,1
1586006358440,141.3083,1
1586006359416,141.23431,1
1586006360390,141.11296,1
1586006361365,141.08458,1
1586006362337,141.06978,1
1586006363311,141.0584,1
1586006364285,141.0584,1
1586006365255,141.04883,1
1586006366230,141.05977,1
1586006367202,141.0556,1
1586006368177,141.27441,1
1586006369152,141.33287,0
1586006370121,141.33287,0
1586006371097,142.67117,1
1586006372071,141.36203,1
1586006373046,141.40433,1
1586006374017,141.44554,1
1586006374989,141.4438,1
1586006375963,141.4438,1
1586006376942,141.43771,1
1586006377915,141.16266,1
1586006378889,141.10179,1
1586006379865,141.07368,1
1586006380836,141.0521,1
1586006381810,141.0521,1
1586006382788,141.02954,1
1586006383756,141.00803,0
1586006384733,140.97893,1
1586006385710,140.95581,1
1586006386680,140.95041,1
1586006387652,140.95041,1
1586006388626,140.91125,1
1586006389601,140.87384,1
1586006390576,140.84512,1
1586006391548,140.82579,1
1586006392524,140.79051,1
1586006393498,140.79051,1
1586006394473,140.74886,1
1586006395449,140.74042,1
1586006396424,140.73592,1
1586006397396,140.71567,0
1586006398371,140.71347,1
1586006399344,140.71347,1
1586006400316,140.70775,1
1586006401295,140.70024,1
1586006402271,140.68346,1
1586006403250,140.65683,1
1586006404219,140.62057,1
1586006405193,140.62057,1
1586006406173,140.59604,1
1586006407144,140.57162,1
1586006408120,140.55269,1
1586006409096,140.51535,1
1586006410065,140.50114,1
1586006411040,140.50114,1
1586006412020,140.4863,0
1586006412989,140.48993,1
1586006413967,140.49507,1
1586006414943,142.99971,1
1586006415915,144.62636,1
1586006416888,144.62636,1
1586006417867,143.9709,1
1586006418839,144.54462,1
1586006419815,143.14984,1
1586006420791,143.26561,1
1586006421764,143.37402,1
1586006422736,143.37402,1
1586006423712,143.44537,1
1586006424686,143.42184,1
1586006425663,143.39136,1
1586006426636,143.33675,1
1586006427616,143.31093,2
1586006428584,143.31093,2
1586006429568,143.18443,1
1586006430540,143.23552,1
1586006431512,143.2419,1
1586006432488,143.2427,1
1586006433463,143.19768,1
1586006434435,143.19768,1
1586006435414,144.53218,1
1586006436386,144.4794,1
1586006437360,144.43555,1
1586006438335,144.40657,1
1586006439312,144.95287,1
1586006440288,144.95287,1
1586006441262,143.74605,1
1586006442238,144.71992,1
1586006443214,144.84445,1
1586006444186,144.87605,1
1586006445162,144.85306,1
1586006446137,144.85306,1
1586006447117,144.8446,1
1586006448087,146.62053,1
1586006449065,146.8909,1
1586006450041,148.90878,1
1586006451015,150.48517,1
1586006451988,150.48517,1
1586006452967,150.65921,1
1586006453945,152.04184,1
1586006454914,153.236,1
1586006455892,153.5472,1
1586006456868,153.90697,1
1586006457840,153.90697,1
1586006458819,153.78789,1
1586006459795,153.63359,1
1586006460772,153.4958,1
1586006461744,153.37784,1
1586006462721,153.28311,1
1586006463694,153.28311,1
1586006464675,153.21278,1
1586006465645,153.79382,1
1586006466624,153.93199,1
1586006467603,154.01788,1
1586006468581,154.10075,1
1586006469551,154.10075,1
1586006470529,154.1861,1
1586006471504,154.27444,1
1586006472479,154.36499,1
1586006473454,154.32845,1
1586006474431,154.2832,1
1586006475406,154.2832,1
1586006476384,153.21367,1
1586006477359,152.86026,1
1586006478334,152.78673,1
1586006479313,152.67102,1
1586006480284,152.5263,1
1586006481258,152.5263,1
1586006482236,152.40845,1
1586006483207,153.59749,1
1586006484184,153.4248,1
1586006485162,153.26976,1
1586006486140,152.49364,1
1586006487106,152.49364,1
1586006488086,152.39302,1
1586006489063,152.33421,1
1586006490037,152.91447,1
1586006491013,152.81085,1
1586006491986,152.70042,1
1586006492964,152.70042,1
1586006493935,152.6027,1
1586006494912,151.87712,1
1586006495890,152.48482,1
1586006496866,152.45805,1
1586006497840,152.45375,1
1586006498812,152.45375,1
1586006499794,152.45766,1
1586006500764,151.16542,1
1586006501741,151.21594,1
1586006502717,152.70772,1
1586006503698,152.90744,1
1586006504665,152.90744,1
1586006505644,152.93343,1
1586006506621,154.20828,1
1586006507593,154.30998,1
1586006508569,154.27368,1
1586006509546,154.15663,1
1586006510517,154.15663,1
1586006511494,154.10905,1
1586006512470,154.07509,1
1586006513449,154.07391,1
1586006514423,154.10246,1
1586006515400,154.14546,1
1586006516373,154.14546,1
1586006517352,154.19278,1
1586006518324,154.24113,1
1586006519300,154.28957,1
1586006520279,154.33797,0
1586006521249,154.38593,1
1586006522223,154.38593,1
1586006523199,154.37593,1
1586006524175,154.41884,3
1586006525149,154.4676,2
1586006526127,166.40334,1
1586006527104,168.79094,1
1586006528073,168.79094,1
1586006529052,169.94656,1
1586006530028,170.76155,1
1586006531002,171.31226,1
1586006531977,171.3867,1
1586006532955,171.35944,2
1586006533928,171.35944,2
1586006534908,171.06754,2
1586006535881,170.87628,2
1586006536857,170.78835,2
1586006537834,171.95728,3
1586006538806,171.92111,2
1586006539780,171.92111,2
1586006540760,171.76164,2
1586006541740,171.5652,2
1586006542711,170.99684,2
1586006543689,169.86209,2
1586006544663,169.50255,2
1586006545651,169.50255,2
1586006546614,169.26482,2
1586006547590,169.09293,2
1586006548566,168.98167,2
1586006549547,168.96552,1
1586006550518,168.96156,1
1586006551493,168.96156,1
1586006552471,169.32794,1
1586006553446,169.54086,1
1586006554421,169.59985,1
1586006555398,169.59456,1
1586006556375,169.4746,1
1586006557344,169.4746,1
1586006558323,169.53458,1
1586006559296,169.59488,1
1586006560277,169.65413,1
1586006561248,170.47919,1
1586006562225,169.83789,3
1586006563200,169.83789,3
1586006564177,169.89262,2
1586006565152,170.07993,3
1586006566128,170.88548,3
1586006567105,170.9445,3
1586006568086,170.91621,3
1586006569055,170.91621,3
1586006570036,170.88225,3
1586006571013,170.90341,3
1586006571991,171.27089,3
1586006572964,171.44115,3
1586006573941,172.05792,2
1586006574915,172.05792,2
1586006575895,172.16551,2
1586006576864,172.28847,3
1586006577844,172.2594,2
1586006578819,172.06255,2
1586006579801,171.9922,2
1586006580769,171.9922,2
1586006581748,171.96136,2
1586006582725,171.93875,3
1586006583704,171.9936,3
1586006584674,172.11284,3
1586006585652,172.778,3
1586006586626,172.778,3
1586006587608,173.35172,3
1586006588582,173.382,3
1586006589556,173.34204,3
1586006590535,173.29985,3
1586006591512,173.26297,3
1586006592484,173.26297,3
1586006593460,173.66052,2
1586006594442,173.8242,2
1586006595416,173.80736,2
1586006596396,173.77357,2
1586006597368,173.59654,2
1586006598345,173.59654,2
1586006599322,173.52702,2
1586006600301,173.03777,2
1586006601275,172.98073,2
1586006602250,172.3861,2
1586006603227,172.1257,2
1586006604204,172.1257,2
1586006605180,171.93443,3
1586006606156,171.77516,3
1586006607135,171.63622,3
1586006608112,171.50142,3
1586006609091,171.38548,3
1586006610069,171.38548,3
1586006611043,170.92564,2
1586006612020,170.85172,2
1586006612995,170.84816,3
1586006613975,170.91518,3
1586006614950,171.01129,3
1586006615924,171.01129,3
1586006616903,171.70752,3
1586006617880,171.86128,3
1586006618860,172.1025,3
1586006619833,172.7505,3
1586006620812,173.04692,3
1586006621786,173.04692,3
1586006622765,173.26909,3
1586006623745,173.44681,3
1586006624717,173.58792,3
1586006625696,173.69684,3
1586006626674,173.78122,3
1586006627648,173.78122,3
1586006628630,174.36829,3
1586006629602,174.41455,3
1586006630579,174.37553,3
1586006631553,174.33258,3
1586006632535,174.26984,3
1586006633513,174.26984,3
1586006634487,174.21153,3
1586006635466,173.6847,3
1586006636442,173.54584,3
1586006637421,173.46477,3
1586006638401,173.4092,3
1586006639372,173.4092,3
1586006640350,173.37454,3
1586006641327,173.33702,3
1586006642304,172.77211,3
1586006643280,172.72394,3
1586006644255,172.68513,3
1586006645235,172.68513,3
1586006646213,172.6815,3
1586006647190,172.67688,3
1586006648171,172.11119,3
1586006649145,171.9444,3
1586006650121,171.90627,3
1586006651098,171.90627,3
1586006652076,171.88327,2
1586006653056,171.72029,2
1586006654029,171.36777,2
1586006655006,171.33401,3
1586006655984,171.31863,3
1586006656959,171.31863,3
1586006657941,170.28734,3
1586006658913,168.92459,3
1586006659890,168.32849,3
1586006660867,167.90436,3
1586006661846,167.11484,3
1586006662824,167.11484,3
1586006663797,167.12302,3
1586006664774,167.14156,3
1586006665753,167.10664,3
1586006666729,167.1007,3
1586006667706,167.12782,3
1586006668679,167.12782,3
1586006669662,167.09146,3
1586006670637,167.04616,3
1586006671616,167.00089,3
1586006672596,166.51851,3
1586006673569,166.34282,3
1586006674545,166.34282,3
1586006675524,166.23341,3
1586006676500,166.27037,3
1586006677481,166.31802,3
1586006678453,166.57697,3
1586006679431,166.695,3
1586006680408,166.695,3
1586006681389,167.05496,3
1586006682368,167.23158,3
1586006683347,167.80699,3
1586006684321,168.03638,3
1586006685301,168.21362,3
1586006686276,168.21362,3
1586006687256,168.36449,3
1586006688234,168.48058,3
1586006689214,168.58087,3
1586006690186,168.64836,3
1586006691168,168.63081,3
1586006692141,168.63081,3
1586006693119,168.60652,3
1586006694100,168.02318,3
1586006695073,167.94884,3
1586006696049,167.92722,3
1586006697028,167.91689,3
1586006698003,167.91689,3
1586006698986,167.91867,3
1586006699964,167.92151,3
1586006700939,167.9241,3
1586006701916,167.93005,3
1586006702894,167.93228,3
1586006703871,167.93228,3
1586006704852,167.93382,3
1586006705831,167.92065,3
1586006706805,167.90631,3
1586006707782,167.88934,3
1586006708767,167.88927,3
1586006709736,167.88927,3
1586006710718,167.89096,3
1586006711692,167.90802,3
1586006712669,167.93861,3
1586006713646,167.95856,3
1586006714623,167.96193,3
1586006715602,167.96193,3
1586006716577,167.9731,3
1586006717553,168.43976,3
1586006718532,168.59279,3
1586006719510,168.71231,3
1586006720488,169.25278,3
1586006721467,169.25278,3
1586006722442,169.46759,3
1586006723420,169.61942,3
1586006724396,169.74301,3
1586006725374,169.84587,3
1586006726354,169.93321,3
1586006727327,169.93321,3
1586006728304,170.02167,3
1586006729285,170.5446,3
1586006730263,170.74715,3
1586006731239,170.89568,3
1586006732221,171.01642,3
1586006733191,171.01642,3
1586006734170,171.12114,3
1586006735150,171.093,3
1586006736128,171.05446,3
1586006737105,171.13278,3
1586006738080,171.20378,2
1586006739056,171.20378,2
1586006740035,171.25215,2
1586006741013,171.34923,2
1586006741991,171.94743,3
1586006742970,172.03798,3
1586006743942,172.02533,3
1586006744919,172.02533,3
1586006745898,172.14372,3
1586006746876,172.25241,3
1586006747857,172.35104,3
1586006748830,172.42758,3
1586006749807,172.40627,3
1586006750784,172.40627,3
1586006751762,172.37735,3
1586006752743,171.67813,2
1586006753715,171.59508,2
1586006754692,171.5884,2
1586006755673,171.6018,3
1586006756647,171.6018,3
1586006757628,171.6887,3
1586006758608,172.42903,3
1586006759581,173.4979,3
1586006760560,173.84984,3
1586006761537,174.07979,3
1586006762514,174.07979,3
1586006763493,174.2654,3
1586006764475,174.4182,3
1586006765449,174.55333,3
1586006766425,174.67233,3
1586006767404,174.78491,3
1586006768378,174.78491,3
1586006769361,175.32845,3
1586006770333,175.55238,3
1586006771310,175.52174,3
1586006772289,175.46808,3
1586006773267,174.88208,3
1586006774244,174.88208,3
1586006775221,174.70494,3
1586006776198,174.14484,3
1586006777177,173.91379,3
1586006778153,173.74995,3
1586006779131,173.1676,3
1586006780103,173.1676,3
1586006781082,172.9082,3
1586006782058,172.70699,3
1586006783035,172.53847,3
1586006784015,171.95032,3
1586006784988,171.67284,3
1586006785965,171.67284,3
1586006786944,171.01277,3
1586006787919,170.23083,3
1586006788899,170.13945,3
1586006789870,169.71468,3
1586006790849,167.46825,3
1586006791826,167.46825,3
1586006792805,165.52019,3
1586006793786,165.29095,3
1586006794758,165.1909,3
1586006795737,165.32101,3
1586006796717,165.45848,3
1586006797692,165.45848,3
1586006798673,166.19489,3
1586006799644,166.35318,3
1586006800621,166.42928,3
1586006801599,165.13142,3
1586006802576,163.70206,3
1586006803554,163.70206,3
1586006804529,163.62332,3
1586006805507,163.71736,3
1586006806484,163.81743,3
1586006807460,163.96527,3
1586006808440,164.04918,3
1586006809411,164.04918,3
1586006810391,164.1282,3
1586006811369,164.1889,3
1586006812346,164.2336,3
1586006813324,164.29317,3
1586006814298,164.33115,3
1586006815273,164.33115,3
1586006816252,164.35785,3
1586006817231,165.67879,3
1586006818201,165.819,3
1586006819180,165.84435,3
1586006820156,165.83328,3
1586006821133,165.83328,3
1586006822107,165.82632,3
1586006823084,165.82265,3
1586006824061,165.80792,3
1586006825038,165.88615,3
1586006826009,167.5208,3
1586006826986,167.5208,3
1586006827966,167.91467,3
1586006828943,168.09726,3
1586006829919,169.08316,3
1586006830894,169.32233,3
1586006831871,169.86479,3
1586006832846,169.86479,3
1586006833827,169.8409,3
1586006834799,169.75995,3
1586006835776,169.653,3
1586006836752,168.31917,3
1586006837732,168.09961,3
1586006838701,168.09961,3
1586006839681,166.76086,3
1586006840657,166.8365,1
1586006841637,166.80911,3
1586006842609,166.50735,3
1586006843587,166.27756,3
1586006844560,166.27756,3
1586006845541,165.33482,3
1586006846513,165.04163,3
1586006847490,164.18288,3
1586006848467,163.89296,3
1586006849445,163.3779,2
1586006850416,163.3779,2
1586006851395,162.81245,2
1586006852371,161.8252,2
1586006853348,160.78278,2
1586006854320,160.44626,3
1586006855299,160.40419,2
1586006856275,160.40419,2
1586006857253,160.39893,1
1586006858228,160.49704,3
1586006859207,160.50931,3
