time,value
1574254854397,6378312.0
1574254854450,6347502.0
1574254854492,6272802.0
1574254854545,6192616.0
1574254854642,6104657.0
1574254854661,6050746.0
1574254854728,5978830.0
1574254854749,5864418.0
1574254854825,5764058.0
1574254854842,5714664.0
1574254854877,5676084.0
1574254854927,5592561.0
1574254854979,5554772.0
1574254855027,5517730.0
1574254855075,5472352.0
1574254855124,5423848.0
1574254855172,5390286.0
1574254855221,5349713.0
1574254855269,5308154.0
1574254855319,5281102.0
1574254855369,5249728.0
1574254855415,5219208.0
1574254855465,5172032.0
1574254855515,4853292.0
1574254855562,4712554.0
1574254855608,4645218.0
1574254855658,4602099.0
1574254855710,4569484.0
1574254855757,4538615.0
1574254855806,4512960.0
1574254855853,4486282.0
1574254855907,4464497.0
1574254855962,4433521.0
1574254856003,4388987.0
1574254856049,4361337.0
1574254856103,4358771.0
1574254856152,4361538.0
1574254856198,4355686.0
1574254856248,4411106.0
1574254856292,4437367.0
1574254856345,4486532.0
1574254856388,4530269.0
1574254856447,4590035.0
1574254856496,4318796.0
1574254856540,4297320.0
1574254856589,4549028.0
1574254856638,4364827.0
1574254856686,4516320.0
1574254856731,4548209.0
1574254856784,4601124.0
1574254856836,4496908.0
1574254856881,4492846.0
1574254856930,4443968.0
1574254856980,4384832.0
1574254857028,4319865.0
1574254857069,4314013.0
1574254857124,4316695.0
1574254857176,4270820.0
1574254857221,4150813.0
1574254857269,4101734.0
1574254857321,4080149.0
1574254857363,4086299.0
1574254857417,4080505.0
1574254857461,4031769.0
1574254857513,4025499.0
1574254857559,4010530.0
1574254857606,4014732.0
1574254857656,4012096.0
1574254857705,4006634.0
1574254857753,3978472.0
1574254857802,3906882.0
1574254857851,3822314.0
1574254857904,3828558.0
1574254857957,3971694.0
1574254858001,4054421.0
1574254858050,4228305.0
1574254858099,4199016.0
1574254858147,4351208.0
1574254858189,4395874.0
1574254858245,4421186.0
1574254858294,4393915.0
1574254858343,4354295.0
1574254858391,4299980.0
1574254858443,4276567.0
1574254858496,4261109.0
1574254858536,4299351.0
1574254858586,4154542.0
1574254858635,4180625.0
1574254858684,4101851.0
1574254858732,4143488.0
1574254858781,4160228.0
1574254858830,4149568.0
1574254858878,4109676.0
1574254858927,4086892.0
1574254858976,4078084.0
1574254859027,4076136.0
1574254859073,4071754.0
1574254859121,4063065.0
1574254859170,4082560.0
1574254859221,4079686.0
1574254859268,4067874.0
1574254859313,4035769.0
1574254859366,4034534.0
1574254859418,4037693.0
1574254859459,4035485.0
1574254859512,4078950.0
1574254859561,4164620.0
1574254859608,4149568.0
1574254859654,4225267.0
1574254859705,4340964.0
1574254859758,4413540.0
1574254859797,4507106.0
1574254859845,4530376.0
1574254859902,4488859.0
1574254859954,4511025.0
1574254860010,4532288.0
1574254860040,4509077.0
1574254860092,4490592.0
1574254860139,4513766.0
1574254860193,4605862.0
1574254860240,4613318.0
1574254860289,4657945.0
1574254860337,4712915.0
1574254860387,4709378.0
1574254860440,4660106.0
1574254860481,4587150.0
1574254860531,4527859.0
1574254860579,4481378.0
1574254860627,4464211.0
