time,value,value2,value3
1577931192850,5164340.0,5291601.0,0.0
1577931192898,5163178.0,5292958.0,0.0
1577931192947,5164259.0,5295603.0,0.0
1577931192996,5169320.0,5298001.0,0.0
1577931193039,5166620.0,5297639.0,0.0
1577931193093,5173382.0,5302127.0,0.0
1577931193140,5177303.0,5304569.0,0.0
1577931193191,5174251.0,5301426.0,0.0
1577931193238,5175541.0,5303868.0,0.0
1577931193286,5177392.0,5300985.0,0.0
1577931193330,5176701.0,5304129.0,0.0
1577931193379,5181864.0,5306798.0,0.0
1577931193430,5183223.0,5306075.0,0.0
1577931193477,5182073.0,5308686.0,0.0
1577931193526,5186566.0,5308302.0,0.0
1577931193572,5189725.0,5310642.0,0.0
1577931193622,5187415.0,5310620.0,0.0
1577931193677,5190375.0,5311660.0,0.0
1577931193722,5191336.0,5313899.0,0.0
1577931193774,5192966.0,5314001.0,0.0
1577931193821,5193557.0,5314521.0,0.0
1577931193873,5194697.0,5318635.0,0.0
1577931193918,5195408.0,5315663.0,0.0
1577931193962,5199788.0,5317382.0,0.0
1577931194016,5197458.0,5317122.0,0.0
1577931194064,5198748.0,5317369.0,0.0
1577931194106,5203169.0,5317946.0,0.0
1577931194161,5215693.0,5321429.0,0.0
