time,value
1575576248394,2491841.0
1575576248430,2511941.0
1575576248461,2559819.0
1575576248518,2561497.0
1575576248547,2522552.0
1575576248594,2478841.0
1575576248646,2465349.0
1575576248691,2472943.0
1575576248743,2466655.0
1575576248791,2471133.0
1575576248840,2468033.0
1575576248887,2413964.0
1575576248937,2356729.0
1575576248987,2327430.0
1575576249035,2302376.0
1575576249084,2278613.0
1575576249132,2265890.0
1575576249183,2282847.0
1575576249228,2307317.0
1575576249280,2275222.0
1575576249328,2249776.0
1575576249376,2276599.0
1575576249426,2235743.0
1575576249474,2192430.0
1575576249524,2210921.0
1575576249572,2232582.0
1575576249620,2194149.0
1575576249668,2144778.0
1575576249719,2079093.0
1575576249768,2072179.0
1575576249816,2098996.0
1575576249866,2135415.0
1575576249914,2085936.0
1575576249965,2033633.0
1575576250010,2050807.0
1575576250065,2092623.0
1575576250109,2178025.0
1575576250156,2205821.0
1575576250211,2173620.0
1575576250259,2128337.0
1575576250308,2137374.0
1575576250355,2193379.0
1575576250405,2261792.0
1575576250448,2314865.0
1575576250503,2330959.0
1575576250552,2328504.0
1575576250596,2348856.0
1575576250649,2390849.0
1575576250696,2430277.0
1575576250748,2450872.0
1575576250789,2470816.0
1575576250844,2500096.0
1575576250892,2522737.0
1575576250940,2537004.0
1575576250991,2541425.0
1575576251039,2497316.0
1575576251087,2468750.0
1575576251134,2453095.0
1575576251185,2443418.0
1575576251235,2434535.0
1575576251276,2428483.0
1575576251332,2442357.0
1575576251380,2481391.0
1575576251429,2519019.0
1575576251478,2549589.0
1575576251526,2542476.0
1575576251572,2522467.0
1575576251626,2519137.0
1575576251676,2523180.0
1575576251722,2529938.0
1575576251771,2530580.0
1575576251819,2519556.0
1575576251864,2481877.0
1575576251911,2477527.0
1575576251965,2563750.0
1575576252012,2572619.0
1575576252063,2507832.0
1575576252108,2486312.0
1575576252161,2539284.0
1575576252203,2577412.0
1575576252253,2610464.0
1575576252307,2645731.0
1575576252351,2706866.0
1575576252404,2767869.0
1575576252453,2772148.0
1575576252501,2730839.0
1575576252551,2685307.0
1575576252595,2664263.0
1575576252647,2661457.0
1575576252693,2651617.0
1575576252738,2669576.0
1575576252793,2703475.0
1575576252838,2727738.0
1575576252892,2721798.0
1575576252935,2760368.0
1575576252985,2812968.0
1575576253031,2813657.0
1575576253083,2781730.0
1575576253133,2765336.0
1575576253180,2749405.0
1575576253228,2707781.0
1575576253276,2682309.0
1575576253326,2689877.0
1575576253375,2746132.0
1575576253421,2778079.0
1575576253475,2822550.0
1575576253520,2801769.0
1575576253567,2824797.0
1575576253617,2813594.0
1575576253667,2812076.0
1575576253716,2794278.0
1575576253764,2751613.0
1575576253813,2703867.0
1575576253862,2683491.0
1575576253910,2694842.0
1575576253959,2721156.0
1575576254007,2703347.0
1575576254056,2672079.0
1575576254106,2601537.0
1575576254153,2630536.0
1575576254204,2664848.0
1575576254251,2652121.0
1575576254299,2662217.0
1575576254346,2704690.0
1575576254395,2722216.0
1575576254444,2712736.0
1575576254493,2680616.0
1575576254543,2645170.0
1575576254593,2656920.0
1575576254641,2689513.0
1575576254688,2685277.0
1575576254737,2735443.0
1575576254786,2827674.0
1575576254834,2842991.0
1575576254884,2856582.0
1575576254933,2919956.0
1575576254982,2860763.0
1575576255032,2737574.0
1575576255078,2662162.0
1575576255130,2663310.0
1575576255176,2703593.0
1575576255225,2716745.0
1575576255273,2719744.0
1575576255322,2808291.0
1575576255376,2821719.0
1575576255420,2824931.0
1575576255467,2799333.0
1575576255517,2719711.0
1575576255565,2666664.0
1575576255614,2642076.0
1575576255664,2661172.0
1575576255714,2672298.0
1575576255763,2605769.0
1575576255812,2537449.0
1575576255860,2524602.0
1575576255908,2587524.0
1575576255958,2572109.0
1575576256007,2531594.0
1575576256055,2523042.0
1575576256103,2506302.0
1575576256152,2482346.0
1575576256202,2466746.0
1575576256250,2467313.0
1575576256299,2514064.0
1575576256347,2486282.0
1575576256395,2546082.0
1575576256445,2511555.0
1575576256493,2472809.0
1575576256543,2455860.0
1575576256588,2455320.0
1575576256637,2464855.0
1575576256689,2451943.0
1575576256738,2439511.0
1575576256787,2444661.0
1575576256838,2478715.0
1575576256884,2522406.0
1575576256932,2529263.0
1575576256981,2541007.0
1575576257030,2545586.0
1575576257079,2592154.0
1575576257127,2589655.0
1575576257178,2583684.0
1575576257226,2571211.0
1575576257273,2589598.0
1575576257323,2593958.0
1575576257371,2589324.0
1575576257419,2549589.0
1575576257468,2508306.0
1575576257517,2522997.0
1575576257566,2544282.0
1575576257612,2562226.0
1575576257662,2586977.0
1575576257711,2608048.0
1575576257761,2591557.0
1575576257809,2584218.0
1575576257856,2586274.0
1575576257906,2569457.0
1575576257953,2570032.0
1575576258004,2587548.0
1575576258052,2618823.0
1575576258102,2641887.0
1575576258147,2678611.0
1575576258197,2695822.0
1575576258245,2733974.0
1575576258298,2797206.0
1575576258343,2854440.0
1575576258391,2895453.0
1575576258440,2908517.0
1575576258489,2878626.0
1575576258541,2857305.0
1575576258588,2823115.0
1575576258638,2800310.0
1575576258684,2795003.0
1575576258734,2792832.0
1575576258783,2798384.0
1575576258831,2810351.0
1575576258881,2824374.0
1575576258929,2808858.0
1575576258980,2804228.0
1575576259027,2809953.0
1575576259075,2791718.0
1575576259125,2780015.0
1575576259170,2762240.0
1575576259221,2747983.0
1575576259270,2733184.0
1575576259318,2733220.0
1575576259368,2716653.0
1575576259415,2697669.0
1575576259464,2714934.0
1575576259514,2733929.0
1575576259563,2770031.0
1575576259612,2807072.0
1575576259663,2814478.0
1575576259709,2797828.0
1575576259759,2784146.0
1575576259807,2779765.0
1575576259856,2765671.0
1575576259906,2733750.0
1575576259953,2709652.0
1575576260008,2710574.0
1575576260055,2714756.0
1575576260099,2730374.0
1575576260153,2740803.0
1575576260201,2760021.0
1575576260245,2798884.0
1575576260292,2856118.0
1575576260349,2962218.0
1575576260396,3091807.0
1575576260442,3248264.0
1575576260493,3396116.0
1575576260542,3559249.0
1575576260587,3646216.0
1575576260639,3696562.0
1575576260689,3730899.0
1575576260732,3759209.0
1575576260780,3779634.0
1575576260834,3800931.0
1575576260882,3814454.0
1575576260932,3818875.0
1575576260981,3825920.0
1575576261030,3839301.0
1575576261077,3865463.0
1575576261128,3880324.0
1575576261175,3896478.0
1575576261226,3909912.0
1575576261273,3919274.0
1575576261322,3922045.0
1575576261371,3939506.0
1575576261418,3912068.0
1575576261463,3840014.0
1575576261515,3810344.0
1575576261562,3838277.0
1575576261609,3854526.0
1575576261662,3869624.0
1575576261713,3865516.0
1575576261759,3824426.0
1575576261805,3837377.0
1575576261855,3804533.0
1575576261903,3785260.0
1575576261953,3791530.0
1575576262003,3756393.0
1575576262052,3765093.0
1575576262096,3795744.0
1575576262147,3773563.0
1575576262197,3746950.0
1575576262245,3708891.0
1575576262295,3651238.0
1575576262344,3578955.0
1575576262393,3443959.0
1575576262441,3276212.0
1575576262488,3132367.0
1575576262538,3045416.0
1575576262587,2988359.0
1575576262635,2955367.0
1575576262687,2945820.0
1575576262733,2939148.0
1575576262782,2933745.0
