time,x,y,z
1575576247906,-0.31330562,0.15863198,-0.53345144
1575576247908,-0.3129108,0.15940934,-0.5353602
1575576247934,-0.30662113,0.16127811,-0.53165907
1575576247949,-0.30694774,0.16110241,-0.5326303
1575576247951,-0.30715784,0.1596662,-0.5327877
1575576247952,-0.3076096,0.15720147,-0.5310271
1575576247952,-0.30674762,0.15369114,-0.5255108
1575576247954,-0.30754563,0.1516844,-0.52163863
1575576247975,-0.3104381,0.15009388,-0.519334
1575576247999,-0.3107265,0.14539424,-0.514163
1575576248006,-0.3093013,0.14222457,-0.5131582
1575576248026,-0.310367,0.14003067,-0.5143705
1575576248045,-0.31466794,0.13647686,-0.510898
1575576248074,-0.3195215,0.13053925,-0.49640706
1575576248149,-0.32593063,0.12611556,-0.47608963
1575576248151,-0.33705223,0.124532804,-0.4579461
1575576248175,-0.35143068,0.13462536,-0.45668244
1575576248178,-0.36145043,0.14799511,-0.46439245
1575576248178,-0.3677867,0.16254166,-0.47724733
1575576248187,-0.37222305,0.17831971,-0.49127352
1575576248252,-0.37638295,0.19560274,-0.5061083
1575576248271,-0.37964144,0.21249156,-0.51780397
1575576248271,-0.38039035,0.23193206,-0.53160846
1575576248271,-0.38068476,0.2384709,-0.5343018
1575576248305,-0.3829174,0.23801358,-0.5334644
1575576248317,-0.3860838,0.23688751,-0.5328958
1575576248342,-0.3862308,0.23806158,-0.5396309
1575576248394,-0.392605,0.23985769,-0.54068565
1575576248394,-0.39951771,0.24241884,-0.53574175
1575576248423,-0.40815318,0.24730815,-0.53271353
1575576248431,-0.41752976,0.25018567,-0.52560633
1575576248436,-0.42633075,0.2518954,-0.51721907
1575576248441,-0.4341593,0.2534137,-0.5106985
1575576248506,-0.44034296,0.25514266,-0.5060908
1575576248515,-0.44534004,0.256896,-0.502745
1575576248521,-0.44844952,0.25849393,-0.5009803
1575576248525,-0.45063102,0.26068774,-0.4997848
1575576248544,-0.4528296,0.26371574,-0.49870116
1575576248560,-0.45398664,0.26679218,-0.49914625
1575576248579,-0.4541296,0.2692832,-0.5017803
1575576248605,-0.4540206,0.2690847,-0.50403816
1575576248620,-0.45397487,0.2687492,-0.50771636
1575576248650,-0.45566526,0.26849976,-0.5111816
1575576248661,-0.45963055,0.26998174,-0.5138771
1575576248681,-0.4654414,0.27432895,-0.516458
1575576248701,-0.47084063,0.2792325,-0.5199793
1575576248720,-0.4746949,0.2848173,-0.52573353
1575576248748,-0.47915587,0.29147196,-0.53165203
1575576248761,-0.48422235,0.2990974,-0.536905
1575576248781,-0.48925474,0.3079126,-0.54213053
1575576248801,-0.49355277,0.3151298,-0.5462531
1575576248821,-0.4963071,0.32049552,-0.55028194
1575576248847,-0.49841845,0.32432917,-0.55354434
1575576248861,-0.501791,0.32949957,-0.55553305
1575576248882,-0.5062087,0.33714065,-0.5566796
1575576248901,-0.5102443,0.3450045,-0.55768657
1575576248921,-0.5139503,0.3483764,-0.55787617
1575576248945,-0.5184834,0.34620765,-0.5567417
1575576248962,-0.52413595,0.34208712,-0.5554437
1575576248986,-0.5298782,0.33858165,-0.5551048
1575576249001,-0.53561497,0.33526543,-0.55456
1575576249021,-0.54072046,0.33125165,-0.55373794
1575576249042,-0.54513156,0.32843328,-0.55360657
1575576249062,-0.5489508,0.32793143,-0.5547782
1575576249090,-0.5528217,0.3271721,-0.5552743
1575576249102,-0.5568288,0.3257756,-0.55514646
1575576249122,-0.56003773,0.32505372,-0.55601794
1575576249142,-0.56232476,0.32408854,-0.5566869
1575576249162,-0.5642953,0.32452646,-0.55660355
1575576249188,-0.56751525,0.32700062,-0.55423635
1575576249202,-0.57250583,0.33054096,-0.54936
1575576249220,-0.5792848,0.33365285,-0.54225
1575576249240,-0.587086,0.33644372,-0.53436446
1575576249262,-0.5946664,0.3401947,-0.52746916
1575576249287,-0.6008986,0.34451798,-0.52210206
1575576249302,-0.60447234,0.34852153,-0.51915365
1575576249326,-0.60536534,0.35030445,-0.5185982
1575576249341,-0.6062114,0.35129517,-0.5179442
1575576249362,-0.60863286,0.352328,-0.51544845
1575576249385,-0.6124535,0.35453647,-0.5126618
1575576249402,-0.6160638,0.3560653,-0.51033366
1575576249430,-0.61791456,0.3572788,-0.51003367
1575576249441,-0.61897725,0.35900322,-0.5114211
1575576249462,-0.61918616,0.3624759,-0.5142791
1575576249482,-0.6191165,0.3665672,-0.51704377
1575576249503,-0.6194758,0.3700209,-0.5186017
1575576249526,-0.6215994,0.3719128,-0.51764727
1575576249543,-0.6257304,0.371692,-0.5136472
1575576249563,-0.63076687,0.37102607,-0.50804764
1575576249583,-0.6365678,0.36935183,-0.50161
1575576249602,-0.64254254,0.3671835,-0.49535924
1575576249629,-0.6477196,0.364837,-0.49036735
1575576249643,-0.65328985,0.3614507,-0.48487687
1575576249667,-0.66167694,0.35863578,-0.47673088
1575576249683,-0.6700987,0.36031383,-0.46913144
1575576249703,-0.67334455,0.36368552,-0.46782556
1575576249726,-0.6745,0.3617046,-0.46841487
1575576249743,-0.67424035,0.3595578,-0.46983323
1575576249772,-0.67262846,0.36062872,-0.47254896
1575576249783,-0.66930085,0.36446226,-0.47600812
1575576249803,-0.6656566,0.36430183,-0.47804162
1575576249824,-0.6630096,0.35990578,-0.47773683
1575576249843,-0.6627862,0.35250846,-0.47361448
1575576249870,-0.66232926,0.3477305,-0.4687208
1575576249883,-0.6594721,0.34814954,-0.4659519
1575576249903,-0.6548135,0.3533562,-0.46674037
1575576249923,-0.6508784,0.3556827,-0.4668412
1575576249943,-0.6473061,0.35835192,-0.46751997
1575576249967,-0.6426784,0.3626112,-0.4682115
1575576249983,-0.6352511,0.36244002,-0.46709257
1575576250003,-0.6245643,0.3571073,-0.46415213
1575576250026,-0.61179197,0.3556337,-0.46134737
1575576250046,-0.60097903,0.36143574,-0.4556308
1575576250067,-0.59500843,0.3704389,-0.442549
1575576250087,-0.59140027,0.37493372,-0.43018514
1575576250107,-0.5885523,0.36800182,-0.41794136
1575576250122,-0.5939778,0.36440548,-0.40707356
1575576250142,-0.60995334,0.3655291,-0.38965645
1575576250165,-0.6247843,0.3551301,-0.36408967
1575576250187,-0.6291135,0.34080622,-0.34661782
1575576250211,-0.62319213,0.32988572,-0.3424488
1575576250228,-0.603499,0.3242266,-0.34975258
1575576250246,-0.57591414,0.3191602,-0.3633021
1575576250263,-0.5505171,0.32028925,-0.38039273
1575576250287,-0.53555185,0.3266318,-0.3935505
1575576250308,-0.53306997,0.3354123,-0.40039977
1575576250327,-0.5318532,0.3413898,-0.40774754
1575576250346,-0.5270124,0.34209314,-0.4181908
1575576250367,-0.51938,0.3381399,-0.42966658
1575576250387,-0.51350063,0.33534077,-0.43870038
1575576250406,-0.51163226,0.3369533,-0.4438155
1575576250422,-0.5112674,0.3415086,-0.4464033
1575576250446,-0.5088464,0.34611282,-0.44892296
1575576250463,-0.5028623,0.34732231,-0.4517297
1575576250487,-0.4935335,0.3450537,-0.45559824
1575576250504,-0.48266104,0.34079468,-0.46049967
1575576250527,-0.47448075,0.33650035,-0.46348003
1575576250552,-0.47173452,0.33378246,-0.46366653
1575576250567,-0.4729745,0.33242893,-0.4628282
1575576250587,-0.47515768,0.3299978,-0.46109718
1575576250603,-0.47655678,0.32609504,-0.459244
1575576250622,-0.4766544,0.32110935,-0.45753223
1575576250649,-0.4751541,0.3155909,-0.45623958
1575576250667,-0.47278237,0.30974716,-0.454993
1575576250688,-0.46995214,0.30354837,-0.4543666
1575576250707,-0.4669621,0.2965062,-0.45493206
1575576250727,-0.46494862,0.28966752,-0.4558076
1575576250748,-0.46594897,0.28565192,-0.45596611
1575576250767,-0.46986324,0.28411072,-0.4550501
1575576250788,-0.47348696,0.2837145,-0.45521367
1575576250807,-0.47444984,0.28182355,-0.45603466
1575576250827,-0.4744447,0.2802168,-0.4576101
1575576250846,-0.47878167,0.28041506,-0.45699984
1575576250867,-0.4868367,0.28280038,-0.45482978
1575576250892,-0.4929619,0.2843084,-0.45456097
1575576250907,-0.49304593,0.2816969,-0.4577221
1575576250928,-0.48928532,0.27639905,-0.46262345
1575576250947,-0.4860406,0.27167812,-0.4665842
1575576250967,-0.48518357,0.27064395,-0.4694812
1575576250991,-0.48679197,0.27271867,-0.47143662
1575576251007,-0.48880473,0.2762612,-0.47400153
1575576251028,-0.4920173,0.2785419,-0.4749721
1575576251046,-0.49644336,0.28016925,-0.47528946
1575576251068,-0.50266945,0.28047124,-0.4736044
1575576251088,-0.50889117,0.28043887,-0.4712897
1575576251104,-0.5117942,0.27980414,-0.47044897
1575576251127,-0.5101421,0.27841178,-0.472623
1575576251147,-0.50595427,0.27492753,-0.47525966
1575576251167,-0.50613314,0.27297142,-0.4740618
1575576251187,-0.5106745,0.27433205,-0.46914384
1575576251207,-0.52050877,0.28068334,-0.4624426
1575576251234,-0.5315742,0.2880178,-0.45568314
1575576251242,-0.5406313,0.29389295,-0.45121217
1575576251267,-0.5471034,0.2959709,-0.44840807
1575576251290,-0.5524707,0.29589418,-0.44638982
1575576251305,-0.5580323,0.2961154,-0.4440598
1575576251332,-0.5618428,0.29542774,-0.44300202
1575576251347,-0.56225157,0.29257742,-0.44410804
1575576251368,-0.55865556,0.2867525,-0.4466942
1575576251386,-0.5546085,0.27890593,-0.44653085
