time,value,value2,value3
1577365892697,1.062849E7,8240553.0,0.0
1577365892748,1.0605637E7,8253622.0,0.0
1577365892793,1.0641985E7,8285228.0,0.0
1577365892853,1.0654767E7,8288864.0,0.0
1577365892895,1.049457E7,8221160.0,0.0
1577365892975,1.0411267E7,8182230.0,0.0
1577365893011,1.0433045E7,8214750.0,0.0
1577365893062,1.0386172E7,8194267.0,0.0
1577365893092,1.0383893E7,8207438.0,0.0
1577365893137,1.0371924E7,8210432.0,0.0
1577365893187,1.0355744E7,8207989.0,0.0
1577365893235,1.0282514E7,8160598.0,0.0
1577365893285,1.0265113E7,8130081.0,0.0
1577365893333,1.0217508E7,8065172.0,0.0
1577365893384,1.0173893E7,8038554.0,0.0
1577365893433,1.0154027E7,8026399.0,0.0
1577365893479,1.0161495E7,8089247.0,0.0
1577365893533,1.0161883E7,8127757.0,0.0
1577365893580,1.0120791E7,8102590.0,0.0
1577365893630,1.0134652E7,8072643.0,0.0
1577365893677,1.0167032E7,8091282.0,0.0
1577365893729,1.0081674E7,8067004.0,0.0
1577365893776,1.0044774E7,8043684.0,0.0
1577365893825,9971810.0,8029743.0,0.0
1577365893872,9917099.0,8002296.0,0.0
1577365893923,9875620.0,7987902.0,0.0
1577365893972,9811978.0,7966678.0,0.0
1577365894020,9709685.0,7921669.0,0.0
1577365894072,9600270.0,7870205.0,0.0
1577365894120,9536991.0,7824963.0,0.0
1577365894168,9523843.0,7831536.0,0.0
1577365894217,9578368.0,7869915.0,0.0
1577365894267,9592839.0,7848646.0,0.0
1577365894315,9564712.0,7843079.0,0.0
1577365894363,9492662.0,7802634.0,0.0
1577365894412,9440460.0,7760344.0,0.0
1577365894461,9412981.0,7753106.0,0.0
1577365894513,9405370.0,7757931.0,0.0
1577365894559,9370283.0,7743845.0,0.0
1577365894611,9322148.0,7738101.0,0.0
1577365894658,9256733.0,7722882.0,0.0
1577365894709,9247901.0,7727576.0,0.0
1577365894756,9221544.0,7725032.0,0.0
1577365894806,9216212.0,7742550.0,0.0
1577365894856,9197875.0,7737289.0,0.0
1577365894904,9177987.0,7734773.0,0.0
1577365894954,9108260.0,7689414.0,0.0
1577365895002,9076874.0,7647009.0,0.0
1577365895054,9026362.0,7606956.0,0.0
1577365895100,8906057.0,7544547.0,0.0
1577365895151,8840338.0,7547164.0,0.0
1577365895198,8785627.0,7525793.0,0.0
1577365895247,8774637.0,7529252.0,0.0
1577365895297,8740242.0,7501850.0,0.0
1577365895344,8691434.0,7475944.0,0.0
1577365895396,8628465.0,7463178.0,0.0
1577365895444,8562786.0,7427604.0,0.0
1577365895495,8507629.0,7407049.0,0.0
1577365895542,8449543.0,7370386.0,0.0
1577365895589,8396686.0,7349088.0,0.0
1577365895639,8290728.0,7295414.0,0.0
1577365895689,8158233.0,7243368.0,0.0
1577365895737,8066461.0,7202941.0,0.0
1577365895786,8024981.0,7190175.0,0.0
1577365895836,7997363.0,7171176.0,0.0
1577365895885,7944060.0,7151723.0,0.0
1577365895934,7901564.0,7131036.0,0.0
1577365895982,7885118.0,7120263.0,0.0
1577365896035,7860695.0,7098893.0,0.0
1577365896080,7852229.0,7085460.0,0.0
1577365896131,7857905.0,7075866.0,0.0
1577365896178,7824793.0,7050613.0,0.0
1577365896228,7737559.0,7008438.0,0.0
1577365896276,7676767.0,6971078.0,0.0
1577365896326,7683115.0,6990688.0,0.0
1577365896375,7720096.0,7012785.0,0.0
1577365896428,7754474.0,7026685.0,0.0
1577365896475,7830857.0,7063813.0,0.0
1577365896525,7869041.0,7079034.0,0.0
1577365896572,7925050.0,7105115.0,0.0
1577365896623,7995146.0,7137870.0,0.0
1577365896674,8003796.0,7122996.0,0.0
1577365896722,7995392.0,7097978.0,0.0
1577365896771,7918760.0,7038518.0,0.0
1577365896816,7828842.0,6995051.0,0.0
1577365896863,7800897.0,6989366.0,0.0
1577365896916,7800023.0,6977008.0,0.0
1577365896962,7804522.0,6967865.0,0.0
1577365897013,7805560.0,6963706.0,0.0
1577365897061,7794325.0,6944342.0,0.0
1577365897115,7787648.0,6931957.0,0.0
1577365897163,7793082.0,6918407.0,0.0
1577365897213,7806840.0,6911691.0,0.0
1577365897262,7828110.0,6913013.0,0.0
1577365897309,7836291.0,6896237.0,0.0
1577365897358,7796809.0,6863237.0,0.0
1577365897409,7727630.0,6826310.0,0.0
1577365897456,7690342.0,6793296.0,0.0
1577365897501,7696508.0,6779237.0,0.0
1577365897554,7704426.0,6770805.0,0.0
1577365897599,7694617.0,6750351.0,0.0
1577365897654,7689468.0,6729678.0,0.0
1577365897697,7690057.0,6707858.0,0.0
1577365897752,7691746.0,6695471.0,0.0
1577365897794,7708803.0,6688130.0,0.0
1577365897849,7723925.0,6678099.0,0.0
1577365897896,7741326.0,6667574.0,0.0
1577365897942,7727221.0,6643834.0,0.0
1577365897998,7658448.0,6602284.0,0.0
1577365898038,7622996.0,6578343.0,0.0
1577365898088,7624583.0,6571130.0,0.0
1577365898136,7644690.0,6575333.0,0.0
1577365898185,7654275.0,6570041.0,0.0
1577365898236,7655680.0,6553396.0,0.0
1577365898290,7664658.0,6551883.0,0.0
1577365898335,7690320.0,6548918.0,0.0
1577365898388,7716882.0,6552495.0,0.0
1577365898441,7746779.0,6555371.0,0.0
1577365898485,7773688.0,6554616.0,0.0
1577365898536,7793693.0,6556476.0,0.0
1577365898583,7773301.0,6533914.0,0.0
1577365898633,7717939.0,6502091.0,0.0
1577365898679,7701639.0,6493455.0,0.0
1577365898730,7706053.0,6493251.0,0.0
1577365898775,7727670.0,6491449.0,0.0
1577365898828,7738620.0,6491363.0,0.0
1577365898879,7745334.0,6486144.0,0.0
1577365898926,7758891.0,6482813.0,0.0
1577365898974,7778062.0,6481475.0,0.0
1577365899024,7801245.0,6485023.0,0.0
1577365899074,7824548.0,6486230.0,0.0
1577365899122,7848685.0,6488338.0,0.0
1577365899171,7869487.0,6485752.0,0.0
1577365899216,7872113.0,6475880.0,0.0
1577365899269,7815306.0,6442516.0,0.0
1577365899316,7770532.0,6418006.0,0.0
1577365899360,7777451.0,6441411.0,0.0
1577365899411,7851801.0,6530672.0,0.0
1577365899458,7912901.0,6582266.0,0.0
1577365899509,7960422.0,6636128.0,0.0
1577365899558,7991135.0,6673068.0,0.0
1577365899608,8036626.0,6699674.0,0.0
1577365899656,8078877.0,6739231.0,0.0
1577365899706,8126321.0,6792176.0,0.0
1577365899757,8169120.0,6831924.0,0.0
1577365899804,8199365.0,6839149.0,0.0
1577365899858,8242922.0,6846868.0,0.0
1577365899902,8257901.0,6857581.0,0.0
