time,value,value2,value3
1577110182179,5374799.0,4138855.0,0.0
1577110182234,5465063.0,4149061.0,0.0
1577110182283,5533606.0,4158638.0,0.0
1577110182330,5487553.0,4167391.0,0.0
1577110182372,5436954.0,4171066.0,0.0
1577110182427,5401541.0,4163023.0,0.0
1577110182474,5398465.0,4152082.0,0.0
1577110182516,5415119.0,4148756.0,0.0
1577110182572,5418569.0,4142882.0,0.0
1577110182615,5418309.0,4141698.0,0.0
1577110182664,5397650.0,4142075.0,0.0
1577110182714,5376065.0,4138272.0,0.0
1577110182764,5367143.0,4133430.0,0.0
1577110182808,5356651.0,4126803.0,0.0
1577110182860,5356854.0,4123162.0,0.0
1577110182908,5345320.0,4120005.0,0.0
1577110182958,5338583.0,4119198.0,0.0
1577110183004,5325307.0,4117790.0,0.0
1577110183054,5293015.0,4100150.0,0.0
1577110183106,5242642.0,4080808.0,0.0
1577110183156,5187892.0,4061832.0,0.0
1577110183198,5155835.0,4049017.0,0.0
1577110183248,5208584.0,4046317.0,0.0
1577110183302,5227863.0,4042624.0,0.0
1577110183347,5231425.0,4033915.0,0.0
1577110183404,5227818.0,4023182.0,0.0
1577110183448,5177319.0,4013864.0,0.0
1577110183496,5137497.0,4004473.0,0.0
1577110183545,5163662.0,3998852.0,0.0
1577110183590,5156561.0,3992484.0,0.0
1577110183639,5031052.0,3982520.0,0.0
1577110183687,4971688.0,3965474.0,0.0
1577110183747,4937067.0,3945484.0,0.0
1577110183791,4901959.0,3930689.0,0.0
1577110183833,4866352.0,3923586.0,0.0
1577110183882,4843194.0,3923307.0,0.0
1577110183930,4828348.0,3917255.0,0.0
1577110183982,4806842.0,3912009.0,0.0
1577110184027,4783811.0,3901417.0,0.0
1577110184080,4757453.0,3895751.0,0.0
1577110184125,4704729.0,3891921.0,0.0
1577110184174,4624595.0,3887886.0,0.0
1577110184224,4564045.0,3885742.0,0.0
1577110184275,4538242.0,3878432.0,0.0
1577110184325,4521927.0,3864112.0,0.0
1577110184368,4500691.0,3849305.0,0.0
1577110184423,4479774.0,3843890.0,0.0
1577110184465,4490605.0,3844912.0,0.0
1577110184518,4488005.0,3846158.0,0.0
1577110184569,4458345.0,3846221.0,0.0
1577110184616,4441488.0,3840867.0,0.0
1577110184666,4400861.0,3835477.0,0.0
1577110184709,4377658.0,3833730.0,0.0
1577110184765,4364655.0,3834733.0,0.0
1577110184812,4367662.0,3838338.0,0.0
1577110184855,4364633.0,3835416.0,0.0
1577110184904,4368296.0,3816681.0,0.0
1577110184951,4374550.0,3801813.0,0.0
1577110185005,4349797.0,3792855.0,0.0
1577110185050,4333279.0,3795518.0,0.0
1577110185103,4287360.0,3798521.0,0.0
1577110185151,4254140.0,3801973.0,0.0
1577110185196,4256989.0,3798072.0,0.0
1577110185247,4237450.0,3795760.0,0.0
1577110185297,4218953.0,3795464.0,0.0
1577110185344,4208300.0,3795348.0,0.0
1577110185396,4201065.0,3796199.0,0.0
1577110185440,4187530.0,3794371.0,0.0
1577110185490,4158923.0,3769906.0,0.0
1577110185541,4138286.0,3746653.0,0.0
1577110185586,4122197.0,3731480.0,0.0
1577110185639,4108956.0,3727059.0,0.0
1577110185684,4129808.0,3727041.0,0.0
1577110185730,4147049.0,3727721.0,0.0
1577110185784,4135584.0,3722144.0,0.0
1577110185833,4139666.0,3714011.0,0.0
1577110185885,4127918.0,3709275.0,0.0
1577110185931,4103970.0,3706971.0,0.0
1577110185977,4081763.0,3708718.0,0.0
1577110186022,4059702.0,3702676.0,0.0
1577110186071,4027331.0,3683313.0,0.0
1577110186124,3989282.0,3656338.0,0.0
1577110186168,3965344.0,3642906.0,0.0
1577110186223,3947910.0,3633741.0,0.0
1577110186265,3929049.0,3629929.0,0.0
1577110186317,3918782.0,3629078.0,0.0
1577110186364,3899005.0,3624594.0,0.0
1577110186412,3886433.0,3619212.0,0.0
1577110186465,3877014.0,3618019.0,0.0
1577110186510,3870614.0,3617212.0,0.0
1577110186566,3856818.0,3622637.0,0.0
1577110186608,3852625.0,3628997.0,0.0
1577110186667,3836501.0,3621337.0,0.0
1577110186706,3812473.0,3597860.0,0.0
1577110186752,3792538.0,3583467.0,0.0
1577110186804,3780077.0,3577646.0,0.0
1577110186854,3773068.0,3575621.0,0.0
1577110186906,3766316.0,3577969.0,0.0
1577110186947,3763921.0,3578248.0,0.0
1577110187001,3757397.0,3578185.0,0.0
1577110187043,3752827.0,3579495.0,0.0
1577110187097,3743297.0,3581773.0,0.0
1577110187143,3764339.0,3585477.0,0.0
1577110187198,3765684.0,3589638.0,0.0
1577110187243,3762043.0,3594587.0,0.0
1577110187291,3759272.0,3599063.0,0.0
1577110187338,3744325.0,3588400.0,0.0
1577110187387,3728711.0,3575127.0,0.0
1577110187434,3720456.0,3570267.0,0.0
1577110187485,3720285.0,3573566.0,0.0
1577110187531,3726358.0,3577845.0,0.0
1577110187585,3730135.0,3582275.0,0.0
1577110187629,3729275.0,3587405.0,0.0
1577110187682,3730734.0,3587082.0,0.0
1577110187727,3737439.0,3589601.0,0.0
1577110187779,3745399.0,3595906.0,0.0
1577110187825,3746484.0,3603537.0,0.0
1577110187872,3756389.0,3610370.0,0.0
1577110187929,3764270.0,3617688.0,0.0
1577110187973,3774695.0,3625364.0,0.0
1577110188017,3778190.0,3634600.0,0.0
