time,x,y,z
1586171801747,0.08006081,0.0734886,-0.5877017
1586171801748,0.081532836,0.07478016,-0.5792755
1586171801759,0.08355266,0.076219395,-0.57064617
1586171801770,0.087290734,0.07714617,-0.56361043
1586171801773,0.09370827,0.08289792,-0.5657962
1586171801836,0.099595726,0.089441314,-0.56867844
1586171801859,0.10304371,0.09644246,-0.5683321
1586171801861,0.10449075,0.10414014,-0.56730086
1586171801864,0.10306046,0.11145971,-0.56722
1586171801873,0.10042365,0.118356995,-0.5691011
1586171801959,0.095409125,0.12710454,-0.56936705
1586171801972,0.085393116,0.13958718,-0.56918234
1586171801999,0.0710541,0.15709987,-0.5657192
1586171801999,0.04801472,0.1826986,-0.5581985
1586171802003,0.011634421,0.21548696,-0.54558194
1586171802003,-0.036059726,0.25236773,-0.52939695
1586171802014,-0.090492636,0.29118422,-0.5090388
1586171802061,-0.14875174,0.3278746,-0.48374957
1586171802076,-0.20862739,0.35871685,-0.45289853
1586171802077,-0.27437425,0.39024428,-0.42555356
1586171802096,-0.33840728,0.41641515,-0.40162635
1586171802112,-0.3940241,0.4390195,-0.3844903
1586171802135,-0.43763664,0.4492369,-0.37453905
1586171802152,-0.46799043,0.45048928,-0.37505096
1586171802173,-0.48558378,0.4510961,-0.38793567
1586171802193,-0.4943735,0.44067368,-0.40491244
1586171802212,-0.49806798,0.4145993,-0.42054158
1586171802238,-0.4967577,0.39192805,-0.4402648
1586171802277,-0.49569276,0.36934474,-0.46026057
1586171802302,-0.4985141,0.3458554,-0.47965705
1586171802304,-0.50458336,0.3228982,-0.4991022
1586171802355,-0.5136797,0.3038865,-0.51756775
1586171802400,-0.5280439,0.28989854,-0.5363318
1586171802404,-0.5381906,0.26406088,-0.55564773
1586171802407,-0.5385759,0.23623338,-0.577746
1586171802409,-0.532455,0.20712829,-0.5989343
1586171802413,-0.52794206,0.17303632,-0.6111365
1586171802482,-0.5244188,0.14640924,-0.61985767
1586171802493,-0.514987,0.12495523,-0.6290818
1586171802510,-0.50812,0.10990158,-0.63572556
1586171802510,-0.5086874,0.1002438,-0.6386487
1586171802513,-0.51872915,0.102478415,-0.6408328
1586171802533,-0.5299415,0.11479248,-0.64686394
1586171802550,-0.5331209,0.123342834,-0.6543187
1586171802573,-0.5291886,0.12345709,-0.6607575
1586171802590,-0.52375513,0.115552165,-0.6635468
1586171802608,-0.5217098,0.105909616,-0.6635669
1586171802630,-0.52246064,0.10307413,-0.66605926
1586171802651,-0.52064365,0.101954155,-0.6701132
1586171802676,-0.51547986,0.0968492,-0.67259747
1586171802691,-0.5098721,0.088212386,-0.6726164
1586171802712,-0.5061661,0.080737606,-0.6722891
1586171802732,-0.50421464,0.07702397,-0.672526
1586171802752,-0.5026488,0.07597121,-0.6732162
1586171802774,-0.5010539,0.07573119,-0.6736352
1586171802790,-0.49998084,0.07411345,-0.672703
1586171802818,-0.49950588,0.07223421,-0.67212504
1586171802832,-0.49906063,0.069494635,-0.67160565
1586171802852,-0.49855128,0.06634351,-0.67065775
1586171802873,-0.49819794,0.06392406,-0.66950285
1586171802895,-0.49841055,0.061841305,-0.667906
1586171802921,-0.49791282,0.059119,-0.66651595
1586171802931,-0.4975253,0.055244394,-0.66416305
1586171802952,-0.49817538,0.05231003,-0.66213584
1586171802972,-0.49879333,0.05047661,-0.66080713
1586171802992,-0.49847028,0.048635934,-0.6601929
1586171803016,-0.49781007,0.0459438,-0.65944445
1586171803032,-0.49696404,0.042886756,-0.65902865
1586171803052,-0.49608785,0.040688373,-0.65951973
1586171803073,-0.49499372,0.03811205,-0.65959525
1586171803092,-0.4944425,0.03613096,-0.65959316
1586171803115,-0.49513578,0.034344833,-0.6586519
1586171803132,-0.49640647,0.03375706,-0.6580806
1586171803157,-0.49666604,0.03369893,-0.6582988
1586171803172,-0.49618602,0.032287087,-0.6578583
1586171803192,-0.49646774,0.030250754,-0.6563953
1586171803212,-0.49772134,0.02953254,-0.655285
1586171803233,-0.49854812,0.030283498,-0.655593
1586171803262,-0.4976586,0.02926132,-0.6552941
1586171803272,-0.49692535,0.027806005,-0.6547038
1586171803293,-0.49707243,0.026841797,-0.6543121
1586171803313,-0.4977287,0.026729388,-0.6548508
1586171803333,-0.4977718,0.026390757,-0.6555935
1586171803359,-0.49786395,0.026044963,-0.656399
1586171803373,-0.49778867,0.024652958,-0.6562844
1586171803398,-0.49799892,0.023792742,-0.65617025
1586171803413,-0.49894914,0.023109281,-0.655825
1586171803433,-0.5003497,0.023738194,-0.6566182
1586171803454,-0.50104916,0.02492155,-0.65764326
1586171803473,-0.5007002,0.024671707,-0.6576034
1586171803496,-0.5011671,0.023792295,-0.65688413
1586171803513,-0.5028088,0.023338113,-0.6564443
1586171803533,-0.5042372,0.025286015,-0.65790415
1586171803552,-0.50375414,0.026043307,-0.6589467
1586171803573,-0.5030265,0.02411334,-0.65845925
1586171803602,-0.5036072,0.022475803,-0.65801895
1586171803613,-0.5045556,0.022315662,-0.6582219
1586171803633,-0.5054366,0.023433777,-0.65883654
1586171803653,-0.5061472,0.025178438,-0.6602491
1586171803673,-0.5057899,0.025647188,-0.6614246
1586171803697,-0.5050952,0.02414599,-0.66105014
1586171803713,-0.5052976,0.023329554,-0.6604049
1586171803735,-0.5061535,0.02445534,-0.6606363
1586171803753,-0.5062973,0.025884166,-0.6618417
1586171803773,-0.50535625,0.024531128,-0.662268
1586171803792,-0.50342417,0.021734245,-0.6626004
1586171803813,-0.50218374,0.018616693,-0.66169053
1586171803849,-0.5026556,0.017615983,-0.6612718
1586171803853,-0.50409496,0.018977746,-0.661671
1586171803879,-0.50505096,0.020616066,-0.6620927
1586171803892,-0.5056739,0.022572096,-0.6627068
1586171803913,-0.5061996,0.024381172,-0.6635687
1586171803945,-0.5048377,0.023680232,-0.6647542
1586171803956,-0.50313777,0.021732815,-0.66506773
1586171803977,-0.50193894,0.019968413,-0.6652685
1586171803994,-0.5015863,0.019272204,-0.66534436
