time,value,value2,value3
1586177581807,6159671.0,6260697.0,0.0
1586177581858,6126903.0,6212726.0,0.0
1586177581905,6213918.0,6293083.0,0.0
1586177581954,6112692.0,6157901.0,0.0
1586177582002,6132674.0,6172379.0,0.0
1586177582051,6185880.0,6266816.0,0.0
1586177582106,6295101.0,6494500.0,0.0
1586177582144,6321644.0,6428964.0,0.0
1586177582196,6194478.0,6248141.0,0.0
1586177582256,5979508.0,5967552.0,0.0
1586177582412,5825518.0,5687421.0,0.0
1586177582413,5806002.0,5554148.0,0.0
1586177582414,5930774.0,5615437.0,0.0
1586177582446,5930994.0,5570214.0,0.0
1586177582485,5967348.0,5534457.0,0.0
1586177582534,5945635.0,5473387.0,0.0
1586177582584,5734435.0,5336438.0,0.0
1586177582637,5654088.0,5277465.0,0.0
1586177582684,5949111.0,5555600.0,0.0
1586177582727,6057216.0,5660251.0,0.0
1586177582778,6037724.0,5642811.0,0.0
1586177582824,6032651.0,5582898.0,0.0
1586177582873,5946407.0,5389088.0,0.0
1586177582922,5876844.0,5257074.0,0.0
1586177582971,5819438.0,5157600.0,0.0
1586177583022,5817657.0,5135938.0,0.0
1586177583067,5854011.0,5161456.0,0.0
1586177583118,5907990.0,5202338.0,0.0
1586177583168,5968785.0,5260637.0,0.0
1586177583216,6033068.0,5288557.0,0.0
1586177583263,6044994.0,5265444.0,0.0
1586177583312,6004636.0,5228976.0,0.0
1586177583363,5932676.0,5180281.0,0.0
1586177583409,5791461.0,5024557.0,0.0
1586177583458,5657710.0,4863846.0,0.0
1586177583509,5569699.0,4764701.0,0.0
1586177583559,5518336.0,4715232.0,0.0
1586177583611,5483369.0,4674528.0,0.0
1586177583650,5459493.0,4631760.0,0.0
1586177583701,5428850.0,4582939.0,0.0
1586177583748,5367810.0,4512137.0,0.0
1586177583801,5328520.0,4463291.0,0.0
1586177583846,5335053.0,4472957.0,0.0
1586177583898,5365857.0,4496427.0,0.0
1586177583949,5358881.0,4547270.0,0.0
1586177583995,5357751.0,4503970.0,0.0
1586177584045,5325768.0,4404852.0,0.0
1586177584092,5401352.0,4371842.0,0.0
1586177584143,5417330.0,4346848.0,0.0
1586177584191,5417134.0,4349010.0,0.0
1586177584233,5463130.0,4380226.0,0.0
1586177584290,5388689.0,4342724.0,0.0
1586177584334,5355270.0,4360445.0,0.0
1586177584380,5344953.0,4381725.0,0.0
1586177584432,5338910.0,4404217.0,0.0
1586177584483,5308857.0,4369348.0,0.0
1586177584524,5162310.0,4236930.0,0.0
1586177584579,5076446.0,4164080.0,0.0
1586177584629,5095889.0,4089739.0,0.0
1586177584672,5018575.0,4089168.0,0.0
