"1572980136959","(-0.0895958, 0.046499677, -0.61597854)"
"1572980136959","(-0.08846279, 0.049986497, -0.6208961)"
"1572980137003","(-0.084378466, 0.03537496, -0.58836)"
"1572980137004","(-0.084401555, 0.037999406, -0.58970624)"
"1572980137005","(-0.087214075, 0.040600494, -0.59679675)"
"1572980137007","(-0.08981183, 0.041095063, -0.6030115)"
"1572980137021","(-0.090144135, 0.044817973, -0.61401445)"
"1572980137021","(-0.08865783, 0.04206534, -0.61226714)"
"1572980137023","(-0.086076215, 0.04043966, -0.610067)"
"1572980137025","(-0.084130496, 0.038474478, -0.60627306)"
"1572980137028","(-0.08279926, 0.036951996, -0.6030902)"
"1572980137030","(-0.08252219, 0.036933728, -0.60343087)"
"1572980137039","(-0.08216025, 0.036896415, -0.60515165)"
"1572980137041","(-0.082177214, 0.03680261, -0.60933715)"
"1572980137155","(-0.08102795, 0.034826897, -0.60967255)"
"1572980137180","(-0.07908855, 0.033219423, -0.6094327)"
"1572980137182","(-0.07711867, 0.031015238, -0.608319)"
"1572980137202","(-0.075017706, 0.028712023, -0.607669)"
"1572980137204","(-0.072649665, 0.02661597, -0.60957825)"
"1572980137211","(-0.07001714, 0.023790097, -0.61197615)"
"1572980137211","(-0.067087725, 0.020187475, -0.6125666)"
"1572980137223","(-0.063856944, 0.01687125, -0.61108464)"
"1572980137223","(-0.06120971, 0.014280242, -0.6078481)"
"1572980137282","(-0.059838142, 0.0125136655, -0.60443735)"
"1572980137294","(-0.05929916, 0.011256415, -0.60223645)"
"1572980137298","(-0.058714073, 0.010712728, -0.60313773)"
"1572980137308","(-0.05697865, 0.013094728, -0.6045819)"
"1572980137321","(-0.054992154, 0.01318378, -0.60632586)"
"1572980137351","(-0.053182885, 0.009921866, -0.6051124)"
"1572980137360","(-0.05017915, 0.0073662787, -0.6038488)"
"1572980137382","(-0.047999684, 0.005214685, -0.6005043)"
"1572980137403","(-0.047329877, 0.004206626, -0.5978525)"
"1572980137421","(-0.047311187, 0.004025651, -0.5962913)"
"1572980137450","(-0.047473427, 0.004269128, -0.5960447)"
"1572980137462","(-0.04731539, 0.004210684, -0.59670204)"
"1572980137482","(-0.046609115, 0.003595786, -0.59784156)"
"1572980137501","(-0.045573723, 0.0025896586, -0.59785384)"
"1572980137523","(-0.04439322, 0.0012320156, -0.5971138)"
"1572980137552","(-0.043423895, 0.0022306228, -0.5966978)"
"1572980137562","(-0.043515015, 0.004106707, -0.5974437)"
"1572980137583","(-0.043634422, 0.0024996807, -0.59619427)"
"1572980137604","(-0.042956386, 0.0011398133, -0.59529245)"
"1572980137621","(-0.041552994, 3.9486043E-4, -0.59338796)"
"1572980137647","(-0.041035708, -1.5095703E-4, -0.5929547)"
"1572980137661","(-0.040907927, -1.9518512E-4, -0.5913989)"
