time,value,accuracy
1585908173200,139.76958,1
1585908174167,139.72726,1
1585908175140,139.87224,1
1585908176104,140.03899,1
1585908177069,140.03899,1
1585908178045,142.27113,0
1585908179011,142.54437,1
1585908179979,142.52142,1
1585908180947,142.42523,1
1585908181917,142.37538,1
1585908182885,142.37538,1
1585908183855,142.35593,1
1585908184823,142.7735,1
1585908185792,142.95705,1
1585908186761,143.10838,1
1585908187734,143.25562,2
1585908188700,143.25562,2
1585908189676,143.40234,1
1585908190642,143.54898,1
1585908191611,143.6952,1
1585908192580,143.84113,1
1585908193549,143.80833,1
1585908194521,143.80833,1
1585908195491,143.76088,1
1585908196458,143.77754,1
1585908197429,143.74622,1
1585908198398,143.71391,1
1585908199369,143.76697,1
1585908200337,143.76697,1
1585908201312,143.814,1
1585908202276,144.10573,0
1585908203244,144.11281,1
1585908204215,144.10411,1
1585908205184,144.09418,1
1585908206152,144.09418,1
1585908207126,144.73564,1
1585908208099,144.92348,1
1585908209069,145.05222,1
1585908210039,145.17224,1
1585908211006,145.28992,1
1585908211971,145.28992,1
1585908212945,145.2438,1
1585908213913,145.36455,1
1585908214889,145.3489,1
1585908215856,145.32083,0
1585908216828,145.18092,1
1585908217792,145.18092,1
1585908218763,145.09938,1
1585908219734,145.85887,1
1585908220702,145.16222,1
1585908221675,145.1495,1
1585908222644,145.11758,1
1585908223614,145.11758,1
1585908224584,145.0972,1
1585908225553,145.07904,1
1585908226524,145.07393,1
1585908227492,145.07088,1
1585908228464,145.08327,1
1585908229430,145.08327,1
1585908230408,144.92006,0
1585908231380,144.92368,2
1585908232351,144.91382,1
1585908233321,145.0444,1
1585908234291,145.02536,1
1585908235259,145.02536,1
1585908236231,145.00275,1
1585908237200,144.97679,1
1585908238174,144.93929,1
1585908239142,144.89395,1
1585908240114,144.8783,1
1585908241082,144.8783,1
1585908242058,144.85716,1
1585908243029,144.83516,1
1585908244002,144.82274,1
1585908244970,144.80568,0
1585908245945,144.79068,1
1585908246911,144.79068,1
1585908247887,144.77042,1
1585908248857,144.7463,1
1585908249829,144.71506,1
1585908250801,145.98477,1
1585908251771,144.45726,1
1585908252741,144.45726,1
1585908253713,145.91107,1
1585908254683,144.36467,1
1585908255656,144.36682,1
1585908256627,145.11545,1
1585908257601,145.09981,1
1585908258568,145.09981,1
1585908259541,144.81615,0
1585908260517,144.12846,1
1585908261485,143.56337,1
1585908262459,143.55524,1
1585908263428,143.55423,2
1585908264401,143.55423,2
1585908265371,143.9389,1
1585908266369,144.05338,2
