time,value
1586780124969,0
1586780125938,0
1586780126906,0
1586780127873,0
1586780128840,0
1586780129808,0
1586780130776,0
1586780131743,0
1586780132711,0
1586780133676,0
1586780134636,0
1586780135606,0
1586780136574,0
1586780137540,103
1586780138988,117
1586780139955,130
1586780140923,130
1586780141891,131
1586780142859,133
1586780143848,134
1586780144816,135
1586780145782,135
1586780146751,135
1586780147718,135
1586780148693,135
1586780149661,134
1586780150621,133
1586780151609,131
1586780152578,129
1586780153546,127
1586780154992,126
1586780155959,125
1586780156928,125
1586780157895,126
1586780159343,127
1586780159591,127
1586780160566,127
1586780162014,127
1586780162979,127
1586780163946,128
1586780165396,127
1586780165641,127
1586780166619,128
1586780167601,130
1586780169055,131
1586780169543,131
1586780170990,131
1586780171959,130
1586780172940,130
1586780174387,130
1586780174636,130
1586780175603,131
1586780176556,132
1586780178003,134
1586780178971,136
1586780179938,138
1586780180906,140
1586780181894,140
1586780182864,140
1586780183832,141
1586780184797,142
1586780185766,143
1586780186734,144
1586780187698,145
1586780188668,145
1586780189637,145
1586780191081,145
1586780191570,145
1586780192545,145
1586780193993,144
1586780194961,144
1586780195944,143
1586780196896,142
1586780197871,143
1586780198839,144
1586780199804,145
1586780200774,146
1586780201741,147
1586780203189,148
1586780203673,148
1586780204643,148
1586780205610,148
1586780206691,148
1586780207658,149
1586780208624,149
1586780209594,149
1586780210561,149
1586780211537,150
1586780212983,150
1586780213951,150
1586780214918,150
1586780215886,151
1586780216853,151
1586780217551,151
1586780218997,152
1586780219965,153
1586780220933,154
1586780221901,154
1586780222867,154
1586780223835,155
1586780224802,155
1586780225771,156
1586780226738,156
1586780227706,156
1586780228671,155
1586780229663,155
1586780230632,155
1586780231599,155
1586780232566,155
1586780233534,156
1586780235454,156
1586780235581,157
1586780237036,157
1586780238003,158
1586780238971,159
1586780239959,159
1586780240927,158
1586780241895,157
1586780242862,155
1586780243830,154
1586780244798,154
1586780245766,154
1586780246733,154
1586780247701,154
1586780248684,155
1586780249650,155
1586780250618,155
1586780251586,156
1586780252552,156
1586780254000,157
1586780254969,157
1586780255934,157
1586780256918,157
1586780257886,157
1586780259334,157
1586780259581,157
1586780260555,157
1586780262002,158
1586780263008,158
1586780263998,158
1586780264973,159
1586780265940,159
1586780266908,160
1586780267876,160
1586780268842,161
1586780269810,161
1586780270778,161
1586780271746,162
1586780272713,162
1586780273681,162
1586780274646,162
1586780275616,161
1586780276584,161
1586780277549,161
1586780278996,161
1586780279966,162
1586780280946,164
1586780281914,165
1586780283363,165
1586780283611,164
1586780284812,163
1586780285776,164
1586780286746,165
1586780287714,167
1586780288679,167
1586780289663,166
1586780290630,165
1586780291599,165
1586780292573,164
1586780293541,164
1586780294988,164
1586780295978,164
1586780296944,164
1586780297913,163
1586780298904,162
1586780299869,161
1586780300838,161
1586780301806,161
1586780303253,162
1586780303740,162
1586780304709,162
1586780305676,162
1586780306671,162
1586780308263,163
1586780309231,163
1586780309718,163
1586780310686,162
1586780311654,162
1586780312621,162
1586780313566,163
1586780314539,164
1586780315988,164
1586780316957,164
1586780317922,165
1586780318539,166
1586780319979,166
1586780320945,166
1586780321913,166
1586780323362,165
1586780323608,165
1586780324611,164
1586780325581,164
1586780326546,165
1586780327996,166
1586780328963,0
1586780329863,0
1586780330829,0
1586780331798,0
1586780332766,168
1586780333731,168
1586780334701,168
1586780335668,168
1586780336634,168
1586780337603,168
1586780338607,168
1586780339591,168
1586780340594,168
1586780341563,169
1586780343011,170
1586780343551,170
1586780344939,170
1586780345906,169
1586780346873,169
1586780347841,169
1586780348809,170
1586780349776,170
1586780350578,171
1586780351544,171
1586780352993,172
1586780353960,172
1586780355408,173
1586780355536,172
1586780356556,172
1586780358001,172
1586780359412,173
1586780359541,174
1586780361003,174
1586780361999,174
1586780362969,174
1586780364414,174
1586780364543,174
1586780365991,175
1586780366956,175
1586780368403,175
1586780368531,175
1586780369979,175
1586780370949,175
1586780371917,175
1586780372881,175
1586780374329,176
1586780374579,176
1586780376024,176
1586780376991,176
1586780377961,176
1586780378926,176
1586780379896,175
1586780380861,175
1586780381831,175
1586780382799,174
1586780383781,174
1586780384749,173
1586780385716,172
1586780386684,172
1586780387651,172
1586780388632,171
1586780389601,171
1586780390569,171
1586780391549,171
1586780392996,171
1586780393966,170
1586780394934,170
1586780395899,169
1586780396868,169
1586780398317,169
1586780398549,169
1586780400017,169
1586780401391,169
1586780401639,169
1586780402606,169
1586780403573,168
1586780404548,168
1586780405996,168
1586780406964,168
1586780407946,168
1586780408913,167
1586780409879,166
1586780411810,166
1586780411815,167
1586780412783,167
1586780413901,167
1586780414869,166
1586780415834,166
1586780417283,167
1586780417778,167
1586780418746,167
1586780419714,166
1586780421159,165
1586780422608,165
1586780422610,165
1586780423577,166
1586780424866,166
1586780425833,165
1586780426800,164
1586780427769,164
1586780428736,165
1586780429702,166
1586780430671,167
1586780431961,166
1586780432927,165
1586780434376,164
1586780434625,164
1586780435606,165
1586780436573,165
1586780437541,165
1586780438989,164
1586780439955,164
1586780440819,164
1586780441786,164
1586780442753,163
1586780443721,163
1586780444689,164
1586780445655,165
1586780446623,164
1586780448094,163
1586780448580,162
1586780449549,161
1586780450996,161
1586780452444,162
1586780452571,162
1586780453539,162
1586780454602,162
1586780455571,161
1586780456544,160
1586780457535,158
1586780458939,156
1586780459904,156
1586780460873,156
1586780461840,156
1586780463304,155
1586780463789,155
1586780464759,155
1586780465726,155
1586780466691,155
1586780467951,156
1586780469416,157
1586780469544,158
1586780470992,158
1586780472439,159
1586780472566,158
1586780474014,158
1586780474981,158
1586780475949,158
1586780477396,158
1586780477881,158
1586780478850,158
1586780479825,158
1586780480951,158
1586780482901,158
1586780482904,158
1586780483905,158
1586780484864,157
1586780486314,157
1586780486562,156
1586780488006,155
1586780489456,155
1586780489584,155
1586780490565,155
1586780492012,155
1586780492995,155
1586780493962,156
1586780495411,157
1586780495539,157
1586780496979,158
1586780497946,158
1586780499394,158
1586780499641,158
1586780500609,159
1586780501574,159
1586780502544,159
1586780503991,159
1586780504957,158
1586780505926,158
1586780506909,158
1586780507876,157
1586780508835,157
1586780510282,157
1586780511251,157
1586780511536,156
1586780512991,155
1586780513553,154
1586780514979,153
1586780515945,152
1586780516913,152
1586780518361,152
1586780518607,153
1586780519576,153
1586780520544,153
1586780521989,153
1586780522958,153
1586780523926,154
1586780524891,154
1586780525838,154
1586780526806,154
1586780528253,155
1586780528739,155
1586780529708,155
1586780530676,154
1586780531643,154
1586780532611,153
1586780533577,153
1586780534576,153
1586780535925,154
1586780536893,155
1586780537860,156
1586780538828,157
1586780539796,157
1586780540763,158
1586780541730,158
1586780542698,159
1586780543665,159
1586780544633,159
1586780545606,160
1586780546576,160
1586780547543,161
1586780548989,161
1586780550438,161
1586780550566,161
1586780552011,161
1586780552981,161
1586780553948,161
1586780554914,161
1586780555883,161
1586780556851,161
1586780557816,162
1586780558800,162
1586780559551,163
1586780561013,163
1586780561876,164
1586780562843,165
1586780563811,165
1586780564659,164
1586780565641,164
1586780566608,162
1586780567575,161
1586780568543,159
1586780569938,157
1586780571106,157
1586780571595,156
1586780572571,155
1586780573553,155
1586780574536,155
1586780575976,155
1586780576941,156
1586780577926,156
1586780578938,156
1586780579906,156
1586780580872,157
1586780581840,157
1586780582809,158
1586780583774,158
1586780584744,159
1586780586190,160
1586780586676,161
1586780587636,162
1586780588604,162
1586780589579,161
1586780590570,160
1586780592011,160
1586780592978,159
1586780593945,159
1586780594913,160
1586780595701,162
1586780596668,163
1586780597634,163
1586780598603,163
1586780599586,162
1586780600567,162
1586780601536,162
1586780602989,161
1586780603956,161
1586780604923,160
1586780605891,160
1586780606861,159
1586780607828,158
1586780608794,159
1586780609786,160
1586780610753,160
1586780611721,161
1586780612689,161
1586780613656,160
1586780614623,160
1586780615591,160
1586780616558,160
1586780618006,160
1586780618974,161
1586780620450,160
1586780620531,159
1586780621973,159
1586780622941,159
1586780623879,159
1586780624844,159
1586780625813,159
1586780626781,158
1586780627746,158
1586780628716,158
1586780629683,158
1586780630649,159
1586780631834,161
1586780633304,163
1586780633551,163
1586780634536,163
1586780635983,162
1586780636950,162
1586780637925,162
1586780638894,0
1586780639861,0
1586780640829,0
1586780641894,162
1586780642859,0
1586780643858,0
1586780644899,0
1586780645868,0
1586780646835,0
1586780648282,0
1586780648770,0
1586780649738,0
1586780651184,162
1586780651673,162
1586780652641,162
1586780653624,162
1586780654598,162
1586780656046,162
1586780657021,162
1586780657989,162
1586780658956,162
1586780659923,162
1586780660891,162
1586780661859,162
1586780662541,162
1586780663989,162
1586780664955,162
1586780665923,162
1586780666891,162
1586780667857,162
1586780668826,163
1586780669791,163
1586780670759,163
1586780671729,163
1586780672697,162
1586780673662,162
1586780674631,161
1586780675613,161
1586780676581,160
1586780677549,160
1586780678995,160
1586780679544,160
1586780680991,160
1586780681959,160
1586780682927,161
1586780683894,161
1586780684861,162
1586780685829,162
1586780686796,163
1586780687763,163
1586780688731,163
1586780689699,163
1586780690666,162
1586780691654,162
1586780692623,162
1586780693591,162
1586780695036,163
1586780696486,164
1586780696554,165
1586780697999,165
1586780698969,164
1586780699936,163
1586780700901,162
1586780701871,162
1586780702621,162
1586780703589,163
1586780705036,163
1586780706004,163
1586780707002,163
1586780707966,162
1586780708936,161
1586780709904,161
1586780710869,161
1586780711838,162
1586780712807,163
1586780713689,164
1586780714659,163
1586780715626,163
1586780716592,163
1586780717539,163
1586780718940,164
1586780719907,164
1586780720875,164
1586780721843,163
1586780723291,162
1586780723537,162
1586780724978,161
1586780725751,161
1586780726719,160
1586780727708,160
1586780728676,160
1586780729642,159
1586780730611,159
1586780731578,160
1586780732544,160
1586780733993,161
1586780734961,162
1586780736406,163
1586780736656,164
1586780737623,165
1586780738589,164
1586780740039,164
1586780741006,165
1586780741988,165
1586780742972,166
1586780743939,166
1586780745415,167
1586780745543,168
1586780746540,169
1586780747979,169
1586780748956,168
1586780749916,165
1586780750881,164
1586780752331,163
1586780752579,164
1586780753591,163
1586780754557,163
1586780756006,162
1586780756973,162
1586780757542,163
1586780758999,164
1586780759981,164
1586780760947,163
1586780761916,161
