time,x,y,z
1586780123184,0.004173517,0.17889929,0.09597683
1586780123204,-0.05422628,0.06446719,-7.8105927E-4
1586780123224,-0.16619503,-0.0047000647,-0.018845558
1586780123244,-0.078094244,-0.10110068,0.04518032
1586780123266,-0.08289826,-0.018026829,-0.061166763
1586780123284,-0.12430823,0.38195348,0.42982292
1586780123304,0.049943566,0.21620369,0.25312328
1586780123324,0.21606338,-0.16165304,-0.08630848
1586780123344,0.12630534,-0.30696237,-0.55865383
1586780123366,0.0023714304,-0.2353977,-0.4921217
1586780123385,0.17564666,0.33937424,-0.2501068
1586780123404,0.42898214,0.75400174,-0.10268974
1586780123424,0.4801147,0.26429313,0.3560791
1586780123443,0.0077142715,-0.28186116,0.19132328
1586780123466,0.0053248405,-0.10231957,-0.13986015
1586780123484,-0.16212428,0.14646354,-0.2706995
1586780123504,0.16673875,0.73951995,-0.46612453
1586780123525,0.35154283,0.92101127,-0.19405937
1586780123544,0.12800825,1.5524487,-0.11856556
1586780123566,0.01610291,1.4277234,-1.6243982
1586780123585,-0.6037015,0.6087513,-1.6076536
1586780123604,0.030902743,0.36643195,-1.8400431
1586780123624,1.5540624,0.92278147,-2.2632713
1586780123644,2.894895,0.5758729,-3.0730832
1586780123666,3.1499605,-0.13418436,-2.2208364
1586780123685,2.5341465,-0.060857296,0.45433664
1586780123704,2.0603263,-0.155303,2.0825536
1586780123724,1.6054444,-0.33001995,1.3767238
1586780123744,0.18218511,-1.5983753,0.13184357
1586780123766,-2.077793,-2.1116953,-0.64311004
1586780123783,-4.461085,-1.5766783,0.9486414
1586780123803,-6.2112837,1.1614599,6.0198627
1586780123823,-6.388735,4.70803,7.098797
1586780123858,-3.6725783,-0.87233543,1.8581988
1586780123900,-2.7105415,-2.9494324,-1.9530504
1586780123910,-2.282232,-2.491064,-1.4469857
1586780123914,0.15306461,1.6625972,0.821844
1586780123958,1.6253045,7.1714163,2.1684415
1586780123968,1.2343807,9.380139,1.6515816
1586780123970,0.98443496,7.118771,-0.7588842
1586780123984,0.71460176,1.6582036,-1.4754102
1586780124002,-0.73914075,-4.2082844,-1.2026007
1586780124022,-1.3905647,-6.2155886,-1.3775752
1586780124043,0.3040707,-4.9518538,-1.4349039
1586780124062,2.667142,-12.331967,-2.357941
1586780124082,3.3916135,-20.54398,-1.984565
1586780124110,3.1101942,-22.50969,-2.4034944
1586780124143,2.8717465,-18.413296,-2.7254329
1586780124144,3.5164514,-17.513664,-4.461667
1586780124163,2.467018,-19.308987,-3.6563377
1586780124182,2.9190068,-19.236736,-0.96543276
1586780124203,3.7307653,-14.271943,0.38046217
1586780124225,2.8575118,-6.1179247,-1.310664
1586780124244,2.2147737,4.431456,-2.9546337
1586780124265,1.7482414,12.15619,-4.594676
1586780124285,0.22473931,16.530773,-2.816537
1586780124306,-3.0568848,17.474316,-0.23671922
1586780124325,-4.5352263,15.390423,0.0035823882
1586780124343,-4.7010193,13.780272,-1.0733751
1586780124363,-5.081947,11.689275,0.47736144
1586780124384,-3.769434,10.19953,0.9210511
1586780124406,-1.986251,8.168168,0.83380187
1586780124426,-0.8761778,6.458086,-0.3730991
1586780124446,-0.4307356,6.004159,1.2736205
1586780124466,-0.5108559,9.242583,2.4174008
1586780124485,-1.4425244,9.373247,3.0282536
1586780124506,-2.6540055,7.584172,3.1465397
1586780124526,-3.1907153,6.4687943,2.846766
1586780124547,-2.7409697,7.3722425,2.5834436
1586780124566,-2.3232105,8.424177,2.253051
1586780124586,-2.4034808,9.464973,1.7611136
1586780124606,-2.0898001,11.813737,0.9350332
1586780124626,-1.3856479,12.007978,0.23458862
1586780124646,-0.639188,9.379029,-0.65498734
1586780124666,-0.55993795,5.666606,0.0032925606
1586780124686,1.1432949,-8.2455845,1.2346048
1586780124706,6.442384,-22.790232,-1.8412026
1586780124726,7.6463065,-20.91949,-3.8173187
1586780124745,3.1345701,-17.495697,-5.995947
1586780124766,4.768469,-24.408506,-1.8167452
1586780124786,8.911527,-44.92804,4.1344604
1586780124806,7.015508,-45.230186,3.800662
1586780124826,0.18790066,-28.811066,3.5891318
1586780124844,-0.5382192,-15.224083,0.30982286
1586780124866,-0.37573016,-5.080433,-3.4191685
1586780124886,2.322729,1.3862429,-4.6549387
1586780124905,2.6427493,10.150884,-5.081969
1586780124926,-2.3146079,21.093853,-4.155822
1586780124946,-5.8768015,25.407684,-2.910123
1586780124965,-6.1180773,18.713642,-2.5681906
1586780124985,-5.260292,10.654808,-1.1847583
1586780125006,-2.6518235,5.262322,0.3162439
1586780125026,-0.36633015,4.489737,0.53798115
1586780125049,0.58087325,6.3769617,0.18089205
1586780125070,-0.18971539,9.218662,1.1532663
1586780125102,-1.1056956,10.24235,1.2882802
1586780125118,-1.3916801,8.407408,0.49412218
1586780125129,-1.8965976,7.8803024,0.4282523
1586780125150,-2.3518567,8.894355,0.72112966
1586780125170,-2.8357973,9.224303,1.0543457
1586780125186,-2.8215117,9.517592,0.6780387
1586780125206,-2.1144052,9.869054,-0.1665535
1586780125230,-1.6459585,11.178389,-0.22357732
1586780125252,-1.6558961,12.507568,-0.27212363
1586780125270,-1.7986732,11.028551,-1.1535457
1586780125290,-1.6495273,8.877483,-0.5099745
1586780125310,-1.2824212,8.263007,0.74377644
1586780125330,0.71221054,0.109381676,0.17165446
1586780125351,6.084519,-19.280258,0.7636149
1586780125369,6.7885923,-21.586037,-0.45164433
1586780125390,1.9965438,-12.073877,2.3413997
1586780125406,5.7261906,-25.617672,-0.15730402
1586780125425,12.604533,-46.776234,4.685824
1586780125445,11.971993,-47.618755,8.376371
1586780125470,0.28554535,-29.74403,7.607809
1586780125490,-2.0926225,-16.199669,3.8790457
1586780125510,-0.11843288,-7.501874,-1.4009714
1586780125530,2.9692063,-2.2721357,-3.8561559
1586780125550,3.1878214,2.978127,-5.6348715
1586780125570,0.121290445,12.46896,-6.9463587
1586780125590,-4.505783,24.456974,-3.8508735
1586780125610,-6.869071,21.282553,-3.6671438
1586780125630,-6.0141807,12.200043,-4.4410806
1586780125650,-6.0452337,8.159877,-1.8472031
1586780125670,-4.012981,7.790409,-1.1273667
1586780125690,-1.4024132,7.066256,-1.5880324
1586780125710,-0.0064384937,6.706805,-1.9765913
1586780125730,0.7186123,7.879919,-2.3306518
1586780125750,0.5416777,10.357005,-0.4822769
1586780125771,-1.4651697,11.674242,1.8574122
1586780125790,-2.9426565,9.5970335,2.1561265
1586780125810,-2.1323147,7.9097195,0.6173593
1586780125831,-1.189172,8.615385,0.041929066
1586780125844,-1.2552412,9.482158,0.3946118
1586780125869,-1.8402557,9.082128,0.17823073
1586780125890,-1.7100928,9.310554,-0.7837555
1586780125906,-1.1583753,10.450802,-1.3166199
1586780125926,-1.3126318,11.406077,-2.4101288
1586780125946,-0.893743,12.4727545,-4.613059
1586780125966,-0.91504425,8.854544,-3.6883895
1586780125991,0.6633358,0.18956947,2.9879594
1586780126007,4.858537,-17.718697,4.1221113
1586780126026,4.35316,-38.178635,0.052167922
1586780126046,5.02238,-26.917648,-2.0732112
1586780126072,8.50667,-22.240082,-3.120059
1586780126111,9.931691,-36.780746,2.158024
1586780126111,3.3764353,-46.712112,6.5698466
1586780126131,3.4777293,-31.915,3.732002
1586780126150,1.9660985,-13.699701,1.3682897
1586780126171,0.40885484,-1.5158415,-2.2789629
1586780126186,1.587828,5.7068324,-4.8944445
1586780126210,1.2689828,11.583143,-5.261983
1586780126231,-2.8083987,17.157963,-3.3831992
1586780126253,-5.5535674,19.628878,-2.5116358
1586780126271,-5.0325665,14.8134365,-3.3876474
