time,x,y,z
1585862619420,0.10832691,0.8661504,-0.13324213
1585862619422,0.11857128,-0.022608042,-0.2681594
1585862619422,0.19362402,0.18081379,-0.15101051
1585862619439,0.21579266,0.4483924,-0.02199459
1585862619440,0.08345699,0.28407168,-0.0037622452
1585862619441,0.053420305,0.22451186,-0.024416924
1585862619442,0.09306669,0.16441035,-0.0049943924
1585862619443,0.071115255,0.18292212,0.021541595
1585862619484,0.059114695,0.17817998,-0.030039787
1585862619500,0.16645789,0.25189757,-0.084415436
1585862619500,0.03483057,0.08349538,-0.003033638
1585862619510,-0.08962464,0.047320843,0.05520153
1585862619529,0.032631397,0.06243968,0.00860405
1585862619549,0.15383458,0.18910432,0.0033774376
1585862619569,0.11209583,0.3875358,0.022548199
1585862619591,0.0389688,0.14239001,-0.01832676
1585862619609,0.033572435,-0.14189482,-0.21219969
1585862619628,0.075615406,-0.048028946,-0.28863955
1585862619649,0.09410977,0.036306143,-0.108166695
1585862619670,0.017029285,0.12554598,-0.013706684
1585862619691,-0.014583111,0.096217155,-0.04069376
1585862619712,0.07462931,0.08864379,0.022020817
1585862619730,0.015948296,0.19487882,0.10479784
1585862619749,-0.025215626,0.10198784,0.13385534
1585862619770,0.04710412,0.049789906,0.043437958
1585862619791,0.044191837,0.2230792,-0.056544304
1585862619809,0.0340693,0.34090734,0.00976181
1585862619828,-0.046161413,0.27111697,0.09920025
1585862619848,-0.09975195,0.13340497,0.03264284
1585862619870,0.0029141903,-0.04987693,0.029374123
1585862619890,0.03541708,0.23131585,0.00399065
1585862619909,-0.1900127,0.7772894,0.3668561
1585862619930,-0.47259784,1.0152214,0.36546373
1585862619949,-0.18161178,1.0180123,0.40446043
1585862619970,0.009308338,0.32180095,0.21923733
1585862619991,0.087295055,-0.09051609,-0.10589695
1585862620010,0.09550619,-0.20135236,-0.12449503
1585862620028,-0.02212429,-0.47948885,-0.30172968
1585862620048,-0.0907383,-0.8089638,-0.13487053
1585862620070,-0.13953686,-0.65756154,0.0579381
1585862620090,-0.06119299,-0.09898996,0.12689161
1585862620110,0.08012152,0.3150394,0.40394068
1585862620130,-0.24367857,0.17533517,0.743237
1585862620151,-0.4283781,-0.05550766,0.49029636
1585862620170,-0.011244774,0.11049914,0.32042646
1585862620191,0.104496956,0.18310595,0.32703114
1585862620212,-0.11133003,0.045336485,0.4434247
1585862620230,-0.5828481,-0.20255446,0.95145845
1585862620250,-0.6732917,-0.050405025,0.6999936
1585862620270,-0.045621395,0.3897133,0.5292115
1585862620292,0.0441823,0.11300111,0.88926077
1585862620309,-0.5251193,-0.41900635,1.0075078
1585862620331,-0.5747714,-0.64134026,0.7941885
1585862620351,-0.27981806,-0.5460603,0.38973284
1585862620370,-0.15405369,-0.09262061,0.11894989
1585862620393,-0.091935635,0.16159844,-0.1616826
1585862620410,0.024825096,-0.098842144,-0.43146515
1585862620431,-0.10641909,-0.35567713,-0.55478334
1585862620448,-0.45752954,-0.29398775,-0.5060077
1585862620471,-0.41807222,-0.26807213,-0.7753887
1585862620514,-0.02287054,0.012016058,-0.9765096
1585862620516,0.23736048,0.11536002,-1.0026841
