time,value
1585862621497,0
1585862622495,0
1585862623471,0
1585862624469,0
1585862625443,0
1585862626439,0
1585862627469,0
1585862628442,0
1585862629442,0
1585862630416,0
1585862631415,72
1585862632410,72
1585862633266,73
1585862634263,73
1585862635261,72
1585862636236,72
1585862637265,71
1585862638033,70
1585862639514,70
1585862640489,70
1585862641483,70
1585862642445,70
1585862643441,71
1585862644441,72
1585862645176,73
1585862646171,74
1585862647171,77
1585862648166,79
1585862649166,81
1585862650163,82
1585862651159,84
1585862652158,86
1585862653154,87
1585862654153,88
1585862655151,89
1585862656147,89
1585862657146,90
1585862658143,90
1585862659116,90
1585862660091,90
1585862661068,89
1585862662065,88
1585862663064,87
1585862664061,85
1585862665058,83
1585862666512,82
1585862667489,80
1585862668486,78
1585862669221,77
1585862670217,77
1585862671223,77
1585862672219,78
1585862673180,79
1585862674156,80
1585862675151,82
1585862676150,83
1585862677147,0
1585862678124,0
1585862679121,0
1585862680095,83
1585862681550,82
1585862682069,82
1585862683066,82
1585862684063,82
1585862685060,82
1585862686056,81
1585862687057,81
1585862688053,80
1585862689048,80
1585862690048,78
1585862691044,77
1585862692470,75
1585862693466,74
1585862694444,72
1585862695418,70
1585862696415,69
1585862697412,69
1585862698386,69
1585862699385,70
1585862700382,71
1585862701380,73
1585862702379,75
1585862703375,76
1585862704351,75
1585862705348,74
1585862706323,72
1585862707299,72
1585862708296,71
1585862709293,72
1585862710289,72
1585862711268,72
1585862712263,71
1585862713261,71
1585862714259,70
1585862715255,69
1585862716253,69
1585862717226,69
1585862718256,68
1585862719253,68
1585862720248,69
1585862721043,69
1585862722071,69
1585862723070,68
1585862724066,68
1585862725283,68
1585862726258,70
1585862727256,72
1585862728231,75
1585862729226,77
1585862730226,80
1585862731223,81
1585862732226,82
1585862733202,83
1585862734359,83
1585862735333,82
1585862736331,82
1585862737304,82
1585862738303,82
1585862739278,83
1585862740223,83
1585862741221,83
1585862742218,82
1585862743215,81
1585862744212,82
1585862745188,83
1585862746185,84
1585862747159,85
1585862748158,85
1585862749133,84
1585862750131,83
1585862751105,82
1585862752103,82
1585862753101,81
1585862754098,80
1585862755071,80
1585862756069,79
1585862757047,79
1585862758043,79
1585862759483,80
1585862760456,80
1585862761456,80
1585862762481,80
1585862763458,79
1585862764457,79
1585862765453,78
1585862766426,78
1585862767409,77
1585862768401,77
1585862769398,76
1585862770374,75
1585862771369,75
1585862772347,74
1585862773354,73
1585862774316,72
1585862775292,72
1585862776268,73
1585862777266,73
1585862778263,74
1585862779245,74
1585862780241,75
1585862781260,75
1585862782239,74
1585862783236,74
1585862784151,72
1585862785146,71
1585862786146,69
1585862787481,68
1585862788478,68
1585862789476,69
1585862790503,72
1585862791501,75
1585862792476,77
1585862793472,79
1585862794469,80
1585862795469,81
1585862796053,83
1585862797049,0
1585862798048,0
1585862799504,0
1585862800500,85
1585862801498,85
1585862802495,85
1585862803491,85
1585862804469,85
1585862805464,85
1585862806463,85
1585862807437,86
1585862808413,87
1585862809627,87
1585862810146,88
1585862811143,87
1585862812138,87
1585862813084,85
1585862814510,84
1585862815246,83
1585862816221,82
1585862817181,81
1585862818178,81
1585862819160,81
1585862820854,80
1585862821374,79
1585862822385,78
1585862823382,77
1585862824358,75
1585862825339,0
1585862826336,0
1585862827336,0
1585862828333,0
1585862829331,0
1585862830305,0
1585862831281,0
1585862832308,0
1585862833284,72
1585862834258,72
1585862835253,72
1585862836253,72
1585862837221,72
1585862838188,72
1585862839171,72
1585862840139,73
1585862841106,73
1585862842088,74
1585862843056,74
1585862844504,74
1585862845471,73
1585862846438,73
1585862847403,73
1585862848371,73
1585862849341,73
1585862850308,74
1585862851276,75
1585862852243,76
1585862853211,76
1585862854177,77
1585862855145,76
1585862856111,75
1585862857081,74
1585862858048,72
1585862859518,71
1585862860485,70
1585862861453,69
1585862862421,69
1585862863388,69
1585862864356,69
1585862865323,69
1585862866289,68
1585862867257,68
1585862868227,68
1585862869223,69
1585862870191,70
1585862871391,72
1585862872359,73
1585862873323,74
1585862874292,74
1585862875261,73
1585862876226,73
1585862877196,73
1585862878163,73
1585862879610,73
1585862880096,74
1585862881063,75
1585862882513,77
1585862883481,80
1585862884447,84
1585862885416,87
1585862886381,90
1585862887359,93
1585862888325,95
1585862889301,96
1585862890268,97
1585862891236,97
1585862892204,97
1585862893169,97
1585862894137,96
1585862895105,96
