time,value,value2,value3
1577366235974,7605519.0,5964690.0,0.0
1577366236019,7606755.0,5962475.0,0.0
1577366236063,7610650.0,5962022.0,0.0
1577366236115,7604688.0,5960246.0,0.0
1577366236160,7594686.0,5951518.0,0.0
1577366236215,7601564.0,5954208.0,0.0
1577366236264,7600590.0,5948464.0,0.0
1577366236312,7598845.0,5947278.0,0.0
1577366236360,7596549.0,5944846.0,0.0
1577366236410,7585731.0,5940187.0,0.0
1577366236458,7582273.0,5937611.0,0.0
1577366236507,7590355.0,5939815.0,0.0
1577366236559,7592769.0,5938039.0,0.0
1577366236601,7589135.0,5932296.0,0.0
1577366236658,7588668.0,5935766.0,0.0
1577366236706,7594119.0,5930634.0,0.0
1577366236751,7595893.0,5930894.0,0.0
1577366236801,7597769.0,5934569.0,0.0
1577366236849,7594425.0,5927513.0,0.0
1577366236899,7561759.0,5922436.0,0.0
1577366236941,7557297.0,5918886.0,0.0
1577366236997,7552222.0,5924608.0,0.0
1577366237042,7559055.0,5923521.0,0.0
1577366237090,7555523.0,5920954.0,0.0
1577366237142,7547047.0,5916568.0,0.0
1577366237191,7545477.0,5911604.0,0.0
1577366237233,7544576.0,5914487.0,0.0
1577366237285,7550014.0,5911478.0,0.0
1577366237337,7544824.0,5911027.0,0.0
1577366237383,7506384.0,5901177.0,0.0
1577366237433,7482514.0,5898126.0,0.0
1577366237479,7483415.0,5897593.0,0.0
1577366237527,7491092.0,5896135.0,0.0
1577366237580,7490045.0,5892721.0,0.0
1577366237626,7484666.0,5888922.0,0.0
1577366237681,7476380.0,5889633.0,0.0
1577366237723,7474970.0,5886445.0,0.0
1577366237779,7473008.0,5885031.0,0.0
1577366237825,7465432.0,5878631.0,0.0
1577366237876,7416484.0,5867708.0,0.0
1577366237921,7352359.0,5864362.0,0.0
1577366237966,7367855.0,5911694.0,0.0
1577366238012,7494319.0,5989735.0,0.0
1577366238064,7478285.0,6024551.0,0.0
1577366238114,7506050.0,6081470.0,0.0
1577366238161,7455446.0,6074154.0,0.0
1577366238222,7309050.0,5938470.0,0.0
1577366238315,7166014.0,5868409.0,0.0
1577366238315,7040509.0,5777342.0,0.0
1577366238407,6963678.0,5754571.0,0.0
1577366238407,6929630.0,5744463.0,0.0
1577366238452,6976950.0,5793615.0,0.0
1577366238501,7094313.0,5844971.0,0.0
1577366238550,7143379.0,5856934.0,0.0
1577366238606,7243470.0,5919169.0,0.0
1577366238648,7306767.0,5983947.0,0.0
1577366238697,7426601.0,6004707.0,0.0
1577366238746,7487284.0,6054119.0,0.0
1577366238794,7492370.0,6086005.0,0.0
1577366238845,7530691.0,6106053.0,0.0
1577366238893,7548645.0,6114261.0,0.0
1577366238944,7538353.0,6103192.0,0.0
1577366238990,7587868.0,6140956.0,0.0
1577366239038,7435760.0,6070276.0,0.0
1577366239088,7363377.0,6033844.0,0.0
1577366239136,7362301.0,6064893.0,0.0
1577366239185,7331265.0,6049980.0,0.0
1577366239233,7533701.0,6112101.0,0.0
1577366239286,7532975.0,6120118.0,0.0
1577366239332,7573869.0,6125500.0,0.0
1577366239385,7631832.0,6120899.0,0.0
1577366239431,7730194.0,6127717.0,0.0
1577366239479,7784521.0,6115764.0,0.0
1577366239528,7832118.0,6084817.0,0.0
1577366239583,7881197.0,6131380.0,0.0
1577366239623,7970779.0,6171643.0,0.0
1577366239680,8041519.0,6221464.0,0.0
1577366239735,8082748.0,6239804.0,0.0
1577366239778,8070319.0,6241058.0,0.0
1577366239826,8065099.0,6238819.0,0.0
1577366239874,8054209.0,6231188.0,0.0
1577366239924,8055126.0,6236310.0,0.0
1577366239967,8064969.0,6242304.0,0.0
1577366240024,8056317.0,6244020.0,0.0
1577366240065,8035631.0,6237779.0,0.0
1577366240117,8038363.0,6240991.0,0.0
1577366240167,8046142.0,6251406.0,0.0
1577366240215,8062017.0,6269915.0,0.0
1577366240265,8089566.0,6277308.0,0.0
1577366240311,8113363.0,6290415.0,0.0
1577366240359,8136116.0,6310450.0,0.0
1577366240405,8147688.0,6333403.0,0.0
1577366240461,8153968.0,6360756.0,0.0
1577366240505,8170365.0,6390414.0,0.0
1577366240558,8162327.0,6390211.0,0.0
1577366240600,8186895.0,6407216.0,0.0
1577366240653,8191344.0,6427546.0,0.0
1577366240704,8188102.0,6431120.0,0.0
1577366240746,8174960.0,6431945.0,0.0
1577366240803,8170934.0,6441376.0,0.0
1577366240849,8142571.0,6439486.0,0.0
1577366240893,8130575.0,6434897.0,0.0
1577366240949,8141596.0,6435902.0,0.0
1577366240996,8132380.0,6437260.0,0.0
1577366241046,8142017.0,6443942.0,0.0
1577366241091,8147644.0,6455476.0,0.0
1577366241143,8156598.0,6458528.0,0.0
1577366241186,8170540.0,6472492.0,0.0
1577366241234,8192057.0,6498330.0,0.0
1577366241289,8204559.0,6512123.0,0.0
1577366241337,8211492.0,6529084.0,0.0
1577366241388,8180832.0,6534048.0,0.0
1577366241432,8100861.0,6499234.0,0.0
1577366241484,8024568.0,6460993.0,0.0
1577366241527,7942619.0,6409636.0,0.0
1577366241582,7984966.0,6416997.0,0.0
1577366241626,8020221.0,6426280.0,0.0
1577366241680,8008066.0,6440234.0,0.0
1577366241729,7969034.0,6436467.0,0.0
1577366241777,7842802.0,6392212.0,0.0
